onset	duration	accuracy_binary	trial_type	learning_stage	stimulus
0.0	1.565	1	study	Phase1	study/STIM_000.jpg
3.912	0.939	0	study	Phase1	study/STIM_000.jpg
7.307	0.668	1	study	Phase1	study/STIM_000.jpg
10.845	1.157	1	study	Phase1	study/STIM_001.jpg
14.471	1.299	1	study	Phase1	study/STIM_001.jpg
19.223	1.36	1	study	Phase1	study/STIM_001.jpg
24.482	1.213	1	study	Phase1	study/STIM_002.jpg
29.283	0.771	1	study	Phase1	study/STIM_002.jpg
32.713	0.77	1	study	Phase1	study/STIM_002.jpg
37.477	1.205	1	study	Phase1	study/STIM_003.jpg
42.421	0.865	0	study	Phase1	study/STIM_003.jpg
47.096	0.877	1	study	Phase1	study/STIM_003.jpg
51.189	1.176	1	study	Phase1	study/STIM_004.jpg
55.137	1.49	1	study	Phase1	study/STIM_004.jpg
60.285	1.23	0	study	Phase1	study/STIM_004.jpg
64.394	1.304	1	study	Phase1	study/STIM_005.jpg
69.604	1.384	0	study	Phase1	study/STIM_005.jpg
74.459	0.806	1	study	Phase1	study/STIM_005.jpg
78.055	1.119	1	study	Phase1	study/STIM_006.jpg
81.606	0.919	1	study	Phase1	study/STIM_006.jpg
85.492	1.194	1	study	Phase1	study/STIM_006.jpg
90.065	1.429	0	study	Phase1	study/STIM_007.jpg
94.679	1.044	1	study	Phase1	study/STIM_007.jpg
98.712	1.33	1	study	Phase1	study/STIM_007.jpg
102.861	0.933	1	study	Phase1	study/STIM_008.jpg
106.212	0.748	1	study	Phase1	study/STIM_008.jpg
110.907	0.955	1	study	Phase1	study/STIM_008.jpg
115.038	0.819	0	study	Phase1	study/STIM_009.jpg
118.79	1.329	0	study	Phase1	study/STIM_009.jpg
122.828	1.26	1	study	Phase1	study/STIM_009.jpg
127.921	0.933	1	study	Phase1	study/STIM_010.jpg
131.643	1.411	1	study	Phase1	study/STIM_010.jpg
136.152	0.949	1	study	Phase1	study/STIM_010.jpg
140.821	1.075	1	study	Phase1	study/STIM_011.jpg
145.386	0.962	1	study	Phase1	study/STIM_011.jpg
149.221	0.778	1	study	Phase1	study/STIM_011.jpg
153.933	1.147	0	study	Phase1	study/STIM_012.jpg
157.517	0.741	0	study	Phase1	study/STIM_012.jpg
161.428	1.136	1	study	Phase1	study/STIM_012.jpg
166.152	0.821	1	study	Phase1	study/STIM_013.jpg
169.811	1.435	1	study	Phase1	study/STIM_013.jpg
174.207	0.972	1	study	Phase1	study/STIM_013.jpg
178.946	1.103	0	study	Phase1	study/STIM_014.jpg
182.891	0.989	1	study	Phase1	study/STIM_014.jpg
187.689	1.328	1	study	Phase1	study/STIM_014.jpg
191.315	1.216	1	study	Phase1	study/STIM_015.jpg
196.395	1.035	1	study	Phase1	study/STIM_015.jpg
200.306	1.242	1	study	Phase1	study/STIM_015.jpg
204.185	0.745	1	study	Phase1	study/STIM_016.jpg
207.536	0.913	1	study	Phase1	study/STIM_016.jpg
211.94	1.392	1	study	Phase1	study/STIM_016.jpg
216.815	0.758	0	study	Phase1	study/STIM_017.jpg
220.517	1.32	1	study	Phase1	study/STIM_017.jpg
224.948	1.305	1	study	Phase1	study/STIM_017.jpg
228.606	1.561	1	study	Phase1	study/STIM_018.jpg
234.174	1.126	1	study	Phase1	study/STIM_018.jpg
238.324	1.308	0	study	Phase1	study/STIM_018.jpg
243.13	1.329	0	study	Phase1	study/STIM_019.jpg
247.949	1.194	1	study	Phase1	study/STIM_019.jpg
252.032	1.027	1	study	Phase1	study/STIM_019.jpg
255.232	1.118	1	study	Phase1	study/STIM_020.jpg
260.44	0.969	1	study	Phase1	study/STIM_020.jpg
263.786	1.28	1	study	Phase1	study/STIM_020.jpg
268.212	0.791	1	study	Phase1	study/STIM_021.jpg
271.524	1.011	1	study	Phase1	study/STIM_021.jpg
274.862	1.19	1	study	Phase1	study/STIM_021.jpg
278.233	1.155	1	study	Phase1	study/STIM_022.jpg
283.228	0.805	0	study	Phase1	study/STIM_022.jpg
287.533	1.067	1	study	Phase1	study/STIM_022.jpg
291.567	1.464	1	study	Phase1	study/STIM_023.jpg
296.655	0.919	0	study	Phase1	study/STIM_023.jpg
301.087	1.194	1	study	Phase1	study/STIM_023.jpg
305.935	0.957	1	study	Phase1	study/STIM_024.jpg
310.905	0.898	1	study	Phase1	study/STIM_024.jpg
315.311	0.654	1	study	Phase1	study/STIM_024.jpg
319.506	0.99	1	study	Phase1	study/STIM_025.jpg
324.571	1.45	1	study	Phase1	study/STIM_025.jpg
329.894	0.708	1	study	Phase1	study/STIM_025.jpg
333.716	1.274	0	study	Phase1	study/STIM_026.jpg
337.487	1.474	1	study	Phase1	study/STIM_026.jpg
342.306	0.746	1	study	Phase1	study/STIM_026.jpg
346.294	0.945	1	study	Phase1	study/STIM_027.jpg
349.869	0.809	1	study	Phase1	study/STIM_027.jpg
353.133	0.827	1	study	Phase1	study/STIM_027.jpg
357.852	1.49	1	study	Phase1	study/STIM_028.jpg
362.023	1.258	1	study	Phase1	study/STIM_028.jpg
366.658	1.398	1	study	Phase1	study/STIM_028.jpg
371.18	1.35	1	study	Phase1	study/STIM_029.jpg
376.587	0.982	0	study	Phase1	study/STIM_029.jpg
380.798	1.172	1	study	Phase1	study/STIM_029.jpg
385.229	0.922	1	test	Phase1	test/STIM_000.jpg
389.897	0.926	1	test	Phase1	test/STIM_000.jpg
394.125	0.9	1	test	Phase1	test/STIM_000.jpg
398.167	0.609	1	test	Phase1	test/STIM_001.jpg
401.579	0.686	1	test	Phase1	test/STIM_001.jpg
405.151	0.895	1	test	Phase1	test/STIM_001.jpg
409.023	0.663	1	test	Phase1	test/STIM_002.jpg
413.097	0.779	1	test	Phase1	test/STIM_002.jpg
416.814	0.872	1	test	Phase1	test/STIM_002.jpg
419.91	0.997	1	test	Phase1	test/STIM_003.jpg
424.267	1.049	1	test	Phase1	test/STIM_003.jpg
428.099	0.85	1	test	Phase1	test/STIM_003.jpg
431.349	0.728	1	test	Phase1	test/STIM_004.jpg
434.404	0.627	1	test	Phase1	test/STIM_004.jpg
438.918	0.939	1	test	Phase1	test/STIM_004.jpg
442.756	0.811	1	test	Phase1	test/STIM_005.jpg
447.625	0.995	1	test	Phase1	test/STIM_005.jpg
451.141	0.894	1	test	Phase1	test/STIM_005.jpg
455.216	1.082	1	test	Phase1	test/STIM_006.jpg
459.005	1.114	1	test	Phase1	test/STIM_006.jpg
463.744	0.789	1	test	Phase1	test/STIM_006.jpg
467.428	1.128	1	test	Phase1	test/STIM_007.jpg
472.677	1.067	1	test	Phase1	test/STIM_007.jpg
477.087	0.61	0	test	Phase1	test/STIM_007.jpg
480.27	0.81	1	test	Phase1	test/STIM_008.jpg
483.487	1.118	1	test	Phase1	test/STIM_008.jpg
487.928	1.088	0	test	Phase1	test/STIM_008.jpg
492.449	0.803	1	test	Phase1	test/STIM_009.jpg
496.326	0.608	1	test	Phase1	test/STIM_009.jpg
499.024	1.067	1	test	Phase1	test/STIM_009.jpg
504.148	0.783	1	test	Phase1	test/STIM_010.jpg
508.123	0.533	1	test	Phase1	test/STIM_010.jpg
511.488	1.092	1	test	Phase1	test/STIM_010.jpg
516.017	0.779	1	test	Phase1	test/STIM_011.jpg
519.207	0.568	1	test	Phase1	test/STIM_011.jpg
