onset	duration	accuracy_binary	trial_type	learning_stage	stimulus
0.0	0.924	0	study	Phase1	study/STIM_000.jpg
3.206	1.263	0	study	Phase1	study/STIM_000.jpg
7.658	1.488	1	study	Phase1	study/STIM_000.jpg
11.548	0.852	1	study	Phase1	study/STIM_001.jpg
16.056	0.944	1	study	Phase1	study/STIM_001.jpg
19.453	1.398	1	study	Phase1	study/STIM_001.jpg
24.361	1.537	1	study	Phase1	study/STIM_002.jpg
28.956	1.369	1	study	Phase1	study/STIM_002.jpg
32.447	1.268	1	study	Phase1	study/STIM_002.jpg
36.693	1.498	1	study	Phase1	study/STIM_003.jpg
41.801	1.097	1	study	Phase1	study/STIM_003.jpg
45.367	0.794	1	study	Phase1	study/STIM_003.jpg
48.268	1.014	0	study	Phase1	study/STIM_004.jpg
52.046	1.252	1	study	Phase1	study/STIM_004.jpg
55.693	1.329	1	study	Phase1	study/STIM_004.jpg
60.999	1.027	1	study	Phase1	study/STIM_005.jpg
64.407	1.575	1	study	Phase1	study/STIM_005.jpg
68.701	1.041	1	study	Phase1	study/STIM_005.jpg
72.245	1.032	1	study	Phase1	study/STIM_006.jpg
75.554	1.15	1	study	Phase1	study/STIM_006.jpg
79.447	0.88	1	study	Phase1	study/STIM_006.jpg
82.385	1.08	1	study	Phase1	study/STIM_007.jpg
86.137	1.03	1	study	Phase1	study/STIM_007.jpg
91.035	1.387	1	study	Phase1	study/STIM_007.jpg
95.002	1.431	1	study	Phase1	study/STIM_008.jpg
98.917	1.528	1	study	Phase1	study/STIM_008.jpg
104.412	0.762	1	study	Phase1	study/STIM_008.jpg
108.13	1.394	1	study	Phase1	study/STIM_009.jpg
113.336	1.474	0	study	Phase1	study/STIM_009.jpg
117.784	1.029	1	study	Phase1	study/STIM_009.jpg
121.667	1.404	1	study	Phase1	study/STIM_010.jpg
126.3	0.906	1	study	Phase1	study/STIM_010.jpg
130.942	0.698	1	study	Phase1	study/STIM_010.jpg
135.605	0.908	1	study	Phase1	study/STIM_011.jpg
139.455	1.503	1	study	Phase1	study/STIM_011.jpg
143.975	0.756	1	study	Phase1	study/STIM_011.jpg
147.425	0.996	1	study	Phase1	study/STIM_012.jpg
151.25	1.132	1	study	Phase1	study/STIM_012.jpg
156.118	0.731	1	study	Phase1	study/STIM_012.jpg
159.676	0.768	1	study	Phase1	study/STIM_013.jpg
162.653	0.823	1	study	Phase1	study/STIM_013.jpg
165.876	0.832	0	study	Phase1	study/STIM_013.jpg
170.028	0.809	1	study	Phase1	study/STIM_014.jpg
173.49	1.265	1	study	Phase1	study/STIM_014.jpg
177.487	0.684	0	study	Phase1	study/STIM_014.jpg
181.066	1.264	0	study	Phase1	study/STIM_015.jpg
185.82	0.89	1	study	Phase1	study/STIM_015.jpg
