onset	duration	accuracy_binary	trial_type	learning_stage	stimulus	coherence
0.000	8.599	1	learning	LS1	PICTURE_212.jpg	c
8.599	11.209	0	learning	LS1	PICTURE_654.jpg	i
19.808	12.381	1	learning	LS1	PICTURE_212.jpg	i
32.189	12.594	1	learning	LS1	PICTURE_659.jpg	i
44.783	11.052	1	learning	LS1	PICTURE_38.jpg	c
55.835	13.031	1	learning	LS1	PICTURE_659.jpg	c
68.866	11.487	0	learning	LS1	PICTURE_26.jpg	i
80.353	12.964	1	learning	LS1	PICTURE_654.jpg	c
93.317	11.726	1	learning	LS1	PICTURE_38.jpg	i
105.043	10.487	1	learning	LS1	PICTURE_26.jpg	c
115.530	10.278	1	learning	LS2	PICTURE_38.jpg	c
125.808	10.802	1	learning	LS2	PICTURE_26.jpg	i
136.610	8.449	1	learning	LS2	PICTURE_654.jpg	c
145.059	10.579	1	learning	LS2	PICTURE_38.jpg	i
155.638	10.475	1	learning	LS2	PICTURE_212.jpg	c
166.113	10.208	1	learning	LS2	PICTURE_659.jpg	i
176.321	14.418	1	learning	LS2	PICTURE_212.jpg	i
190.739	10.474	1	learning	LS2	PICTURE_26.jpg	c
201.213	10.686	1	learning	LS2	PICTURE_654.jpg	i
211.899	10.899	1	learning	LS2	PICTURE_659.jpg	c
222.798	9.113	1	learning	LS3	PICTURE_659.jpg	c
231.911	9.643	1	learning	LS3	PICTURE_38.jpg	i
241.554	8.582	1	learning	LS3	PICTURE_212.jpg	c
250.136	8.793	1	learning	LS3	PICTURE_38.jpg	c
258.929	7.886	1	learning	LS3	PICTURE_654.jpg	c
266.815	7.625	1	learning	LS3	PICTURE_26.jpg	c
274.440	6.877	1	learning	LS3	PICTURE_659.jpg	i
281.317	8.695	1	learning	LS3	PICTURE_212.jpg	i
290.012	8.915	1	learning	LS3	PICTURE_654.jpg	i
298.927	8.800	1	learning	LS3	PICTURE_26.jpg	i
307.727	12.112	1	learning	LS4	PICTURE_659.jpg	i
319.839	7.993	1	learning	LS4	PICTURE_654.jpg	i
327.832	8.830	1	learning	LS4	PICTURE_38.jpg	i
336.662	8.069	1	learning	LS4	PICTURE_212.jpg	c
344.731	8.595	1	learning	LS4	PICTURE_38.jpg	c
353.326	8.800	1	learning	LS4	PICTURE_26.jpg	i
362.126	9.492	1	learning	LS4	PICTURE_659.jpg	c
371.618	8.106	1	learning	LS4	PICTURE_212.jpg	i
379.724	7.359	1	learning	LS4	PICTURE_654.jpg	c
387.083	7.411	1	learning	LS4	PICTURE_26.jpg	c
394.494	10.566	1	control	LS1	PICTURE_255.jpg	i
405.060	9.021	1	control	LS1	PICTURE_398.jpg	i
414.081	9.240	1	control	LS1	PICTURE_391.jpg	c
423.321	8.661	1	control	LS1	PICTURE_338.jpg	c
431.982	9.041	1	control	LS1	PICTURE_391.jpg	i
441.023	7.820	1	control	LS1	PICTURE_368.jpg	c
448.843	7.721	1	control	LS1	PICTURE_255.jpg	c
456.564	9.061	1	control	LS1	PICTURE_398.jpg	c
465.625	8.940	1	control	LS1	PICTURE_368.jpg	i
474.565	7.220	1	control	LS1	PICTURE_338.jpg	i
481.785	8.932	1	control	LS2	PICTURE_338.jpg	i
490.717	10.249	1	control	LS2	PICTURE_368.jpg	c
500.966	10.135	1	control	LS2	PICTURE_391.jpg	i
511.101	7.622	1	control	LS2	PICTURE_338.jpg	c
518.723	7.349	1	control	LS2	PICTURE_391.jpg	c
526.072	8.358	1	control	LS2	PICTURE_398.jpg	c
534.430	9.365	1	control	LS2	PICTURE_255.jpg	i
543.795	9.576	1	control	LS2	PICTURE_398.jpg	i
553.371	9.461	1	control	LS2	PICTURE_368.jpg	i
562.832	9.035	1	control	LS2	PICTURE_255.jpg	c
571.867	8.528	1	control	LS3	PICTURE_185.jpg	i
580.395	9.220	1	control	LS3	PICTURE_708.jpg	i
589.615	7.675	1	control	LS3	PICTURE_185.jpg	c
597.290	7.411	1	control	LS3	PICTURE_551.jpg	i
604.701	7.783	1	control	LS3	PICTURE_343.jpg	i
612.484	8.634	1	control	LS3	PICTURE_19.jpg	i
621.118	8.046	1	control	LS3	PICTURE_551.jpg	c
