onset	duration	response_time_ms	trial_type	learning_stage	stimulus	response_port
0.0	5.004	5003.7	navigation	Trial1	navigation/STIM_000.jpg	100
7.274	3.009	3008.9	navigation	Trial1	navigation/STIM_000.jpg	99
13.122	3.828	3828.2	navigation	Trial1	navigation/STIM_000.jpg	100
19.771	3.289	3288.8	navigation	Trial1	navigation/STIM_000.jpg	99
25.268	2.17	2169.5	navigation	Trial1	navigation/STIM_000.jpg	99
29.418	2.624	2623.8	navigation	Trial1	navigation/STIM_000.jpg	100
34.048	3.734	3734.0	navigation	Trial1	navigation/STIM_001.jpg	99
41.261	3.794	3794.0	navigation	Trial1	navigation/STIM_001.jpg	99
47.323	3.456	3455.8	navigation	Trial1	navigation/STIM_001.jpg	99
54.224	3.865	3865.3	navigation	Trial1	navigation/STIM_001.jpg	99
60.159	3.997	3997.2	navigation	Trial1	navigation/STIM_001.jpg	99
66.466	1.625	1624.6	navigation	Trial1	navigation/STIM_001.jpg	100
71.248	3.365	3364.7	navigation	Trial1	navigation/STIM_002.jpg	100
78.432	4.234	4234.2	navigation	Trial1	navigation/STIM_002.jpg	100
84.612	2.055	2054.6	navigation	Trial1	navigation/STIM_002.jpg	99
90.054	3.907	3907.0	navigation	Trial1	navigation/STIM_002.jpg	99
96.906	2.048	2048.5	navigation	Trial1	navigation/STIM_002.jpg	99
101.791	2.438	2437.5	navigation	Trial1	navigation/STIM_002.jpg	99
107.743	3.642	3642.2	navigation	Trial1	navigation/STIM_003.jpg	99
115.131	3.767	3766.6	navigation	Trial1	navigation/STIM_003.jpg	100
121.259	4.282	4282.4	navigation	Trial1	navigation/STIM_003.jpg	100
127.73	3.749	3748.9	navigation	Trial1	navigation/STIM_003.jpg	99
135.017	3.964	3963.7	navigation	Trial1	navigation/STIM_003.jpg	100
142.48	3.604	3603.6	navigation	Trial1	navigation/STIM_003.jpg	99
149.748	3.036	3035.7	navigation	Trial1	navigation/STIM_004.jpg	100
154.862	2.976	2975.7	navigation	Trial1	navigation/STIM_004.jpg	100
160.505	2.202	2202.1	navigation	Trial1	navigation/STIM_004.jpg	99
166.186	4.39	4389.6	navigation	Trial1	navigation/STIM_004.jpg	100
173.788	3.263	3262.6	navigation	Trial1	navigation/STIM_004.jpg	100
180.004	2.576	2576.1	navigation	Trial1	navigation/STIM_004.jpg	100
186.312	2.291	2291.2	navigation	Trial1	navigation/STIM_005.jpg	100
191.733	2.286	2285.8	navigation	Trial1	navigation/STIM_005.jpg	99
196.11	2.155	2154.9	navigation	Trial1	navigation/STIM_005.jpg	99
201.908	2.124	2124.5	navigation	Trial1	navigation/STIM_005.jpg	100
