trial_index	trial_type	block_number	block_type	is_practice	n_left_clicks	go_first_left_inside	go_first_left_rt	parse_failed_time	parse_failed_xy	parse_failed_buttons	mismatched_lengths	any_rb_nonzero	any_mb_nonzero	any_click	any_left	any_right	nogo_stop_time	nogo_stopped	nogo_outcome	nogo_parse_failed	rt_combined	accuracy
1	go	1	go_only	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.557505	1	stopped_near_deadline	0	n/a	0
2	go	1	go_only	1	1	1	0.609306	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.609306	1
3	go	1	go_only	1	1	1	0.559343	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.559343	1
4	go	1	go_only	1	1	1	0.525063	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.525063	1
5	go	1	go_only	1	1	1	0.526229	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.526229	1
6	go	1	go_only	1	1	1	0.592066	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.592066	1
7	go	1	go_only	1	1	1	0.728451	0	0	0	0	0	0	1	1	0	0.511332	1	stopped_early	0	0.728451	1
8	go	1	go_only	1	1	1	0.610997	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.610997	1
9	go	1	go_only	1	1	1	0.577861	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.577861	1
10	go	1	go_only	1	1	1	0.694019	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.694019	1
11	go	1	go_only	1	1	1	0.543082	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.543082	1
12	go	1	go_only	1	1	1	0.625704	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.625704	1
13	go	1	go_only	1	1	1	0.426634	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.426634	1
14	go	1	go_only	1	1	1	0.661860	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.661860	1
15	go	1	go_only	1	1	1	0.527093	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.527093	1
16	go	1	go_only	1	2	0	0.459445	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	n/a	0
17	go	1	go_only	1	1	1	0.594457	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.594457	1
18	go	1	go_only	1	1	1	0.526420	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.526420	1
19	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.359738	1	stopped_early	0	0.359738	1
20	go	2	go_nogo_prac	1	1	1	0.578466	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.578466	1
21	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.958053	1	stopped_near_deadline	0	0.958053	1
22	go	2	go_nogo_prac	1	1	1	1.044294	0	0	0	0	0	0	1	1	0	0.777344	1	stopped_early	0	1.044294	1
23	go	2	go_nogo_prac	1	1	1	0.809629	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.809629	1
24	go	2	go_nogo_prac	1	1	1	0.692441	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.692441	1
25	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.611226	1	stopped_early	0	0.611226	1
26	go	2	go_nogo_prac	1	1	1	0.560472	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.560472	1
27	go	2	go_nogo_prac	1	1	1	0.494438	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.494438	1
28	go	2	go_nogo_prac	1	1	1	0.577367	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.577367	1
29	go	2	go_nogo_prac	1	1	1	0.594887	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.594887	1
30	go	2	go_nogo_prac	1	1	1	0.459539	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.459539	1
31	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.492972	1	stopped_early	0	0.492972	1
32	go	2	go_nogo_prac	1	1	1	0.575055	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.575055	1
33	go	2	go_nogo_prac	1	1	1	0.675839	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.675839	1
34	go	2	go_nogo_prac	1	1	1	0.593830	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.593830	1
35	go	2	go_nogo_prac	1	1	1	0.511529	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.511529	1
36	go	2	go_nogo_prac	1	1	1	0.644105	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.644105	1
37	go	3	go_only	0	1	1	0.560194	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.560194	1
38	go	3	go_only	0	1	1	0.644620	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.644620	1
39	go	3	go_only	0	1	1	0.512229	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.512229	1
40	go	3	go_only	0	1	1	0.676954	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.676954	1
41	go	3	go_only	0	1	1	0.577087	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.577087	1
42	go	3	go_only	0	1	1	0.643694	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.643694	1
43	go	3	go_only	0	1	1	0.727842	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.727842	1
44	go	3	go_only	0	1	1	0.631146	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.631146	1
45	go	3	go_only	0	1	1	0.660957	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.660957	1
46	go	3	go_only	0	1	1	0.676060	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.676060	1
47	go	3	go_only	0	1	1	0.694029	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.694029	1
48	go	3	go_only	0	1	1	0.577085	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.577085	1
49	go	3	go_only	0	1	1	0.642593	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.642593	1
50	go	3	go_only	0	1	1	0.709738	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.709738	1
51	go	3	go_only	0	1	1	0.495149	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.495149	1
52	go	3	go_only	0	1	1	0.459363	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.459363	1
53	go	3	go_only	0	1	1	0.630356	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.630356	1
54	go	3	go_only	0	1	1	0.460269	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.460269	1
55	go	4	go_nogo	0	1	1	0.510164	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.510164	1
56	go	4	go_nogo	0	1	1	0.596234	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.596234	1
57	go	4	go_nogo	0	1	1	0.626492	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.626492	1
58	go	4	go_nogo	0	1	1	0.561829	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.561829	1
59	go	4	go_nogo	0	1	1	0.712335	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.712335	1
