trial_index	trial_type	block_number	block_type	is_practice	n_left_clicks	go_first_left_inside	go_first_left_rt	parse_failed_time	parse_failed_xy	parse_failed_buttons	mismatched_lengths	any_rb_nonzero	any_mb_nonzero	any_click	any_left	any_right	nogo_stop_time	nogo_stopped	nogo_outcome	nogo_parse_failed	rt_combined	accuracy
1	go	1	go_only	1	1	1	0.489935	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.489935	1
2	go	1	go_only	1	1	1	0.474384	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.474384	1
3	go	1	go_only	1	1	1	0.574814	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.574814	1
4	go	1	go_only	1	1	1	0.510666	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.510666	1
5	go	1	go_only	1	1	1	0.528148	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.528148	1
6	go	1	go_only	1	1	1	0.589132	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.589132	1
7	go	1	go_only	1	1	1	0.592338	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.592338	1
8	go	1	go_only	1	1	1	0.528421	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.528421	1
9	go	1	go_only	1	1	1	0.426746	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.426746	1
10	go	1	go_only	1	1	1	0.492235	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.492235	1
11	go	1	go_only	1	1	1	0.492487	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.492487	1
12	go	1	go_only	1	1	1	0.628323	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.628323	1
13	go	1	go_only	1	1	1	0.578329	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.578329	1
14	go	1	go_only	1	1	1	0.611001	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.611001	1
15	go	1	go_only	1	1	1	0.511641	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.511641	1
16	go	1	go_only	1	1	1	0.593759	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.593759	1
