trial_index	trial_type	block_number	block_type	is_practice	kin_parse_failed	kin_n_samples	duration	path_length	max_velocity	mean_velocity	max_acceleration	mean_acceleration
3	go	1	go_only	1	0	72	1.174185	701.354693	1753.079235	597.311866	51035.059934	11365.730996
4	go	1	go_only	1	0	63	1.020737	638.941930	2777.657726	625.961491	51573.570050	9318.902899
5	go	1	go_only	1	0	42	0.676102	539.569364	3072.872180	798.059233	182911.236063	13068.954288
6	go	1	go_only	1	0	53	0.859175	597.843198	2144.228021	695.833863	55594.303072	11407.836778
7	go	1	go_only	1	0	59	0.959600	645.782665	1898.054338	672.970751	45954.811556	10285.063582
8	go	1	go_only	1	0	56	0.909899	610.353895	2682.095463	670.793164	47520.364840	9715.336581
9	go	1	go_only	1	0	49	0.792972	598.527161	1679.677315	754.789970	40988.407752	8261.253223
10	go	1	go_only	1	0	52	0.843402	604.915093	1823.166866	717.232394	54396.957533	8996.048078
11	go	1	go_only	1	0	50	0.811516	584.751140	3072.227172	720.566017	112518.184509	12929.744187
12	go	1	go_only	1	0	51	0.826352	625.347261	1569.304183	756.756609	57296.471409	10378.980482
14	go	1	go_only	1	0	50	0.811105	603.549754	2692.765469	744.108501	106362.140531	12965.907757
15	go	1	go_only	1	0	55	0.893910	580.472706	3062.049462	649.363774	187597.992342	12409.733758
16	go	1	go_only	1	0	45	0.727122	613.593665	1653.387971	843.866529	57154.475111	9893.419283
17	go	1	go_only	1	0	48	0.776334	635.988323	1807.386058	819.219662	40059.318741	11918.809884
18	go	1	go_only	1	0	43	0.691044	606.739328	2270.473520	878.004156	55408.620108	10662.647752
19	go	2	go_nogo_prac	1	0	51	0.826964	654.790939	1795.630891	791.801308	39116.341383	8333.732177
20	go	2	go_nogo_prac	1	0	46	0.744029	612.873851	1738.173115	823.722958	45733.161308	10146.989292
21	go	2	go_nogo_prac	1	0	49	0.793527	622.332735	2099.465060	784.261674	50539.785533	9724.238349
22	go	2	go_nogo_prac	1	0	43	0.692951	609.817649	2527.942596	880.030607	50210.061438	11278.260874
23	go	2	go_nogo_prac	1	0	46	0.744559	637.274318	2231.337875	855.908995	69916.617283	10880.523440
24	go	2	go_nogo_prac	1	0	47	0.760984	616.176356	2148.228508	809.709576	64040.334725	12775.119184
25	nogo	2	go_nogo_prac	1	0	54	0.875589	404.798523	1148.833812	462.315573	39851.840396	9214.113481
26	go	2	go_nogo_prac	1	0	50	0.811278	622.874983	1661.652889	767.769806	50610.015407	10792.816588
27	go	2	go_nogo_prac	1	0	44	0.711739	637.882190	2159.258401	896.230739	78161.783465	17089.583380
28	go	2	go_nogo_prac	1	0	41	0.660260	606.405610	1829.131795	918.434432	40153.674202	13019.329821
29	go	2	go_nogo_prac	1	0	49	0.792149	601.773002	2523.328741	759.671574	51889.652096	13105.478914
30	go	2	go_nogo_prac	1	0	45	0.726114	610.747411	2250.449614	841.118033	34599.550080	12254.306139
31	nogo	2	go_nogo_prac	1	0	38	0.609496	457.352715	2220.826290	750.379026	86246.210734	18323.420473
32	go	2	go_nogo_prac	1	0	47	0.760298	618.196200	1723.319476	813.097446	70281.448507	10741.606530
33	go	2	go_nogo_prac	1	0	42	0.678635	614.114276	1646.086584	904.926402	102559.911897	11036.776000
34	go	2	go_nogo_prac	1	0	40	0.644694	634.228084	2097.745503	983.766072	60986.244723	11987.671598
35	nogo	2	go_nogo_prac	1	0	38	0.608039	420.093944	2136.777972	690.900237	110773.872510	13314.257094
36	nogo	2	go_nogo_prac	1	0	39	0.625879	370.041290	2355.285265	591.234363	44909.385484	11868.578299
37	go	3	go_only	0	0	46	0.743093	602.947121	3358.091727	811.402184	125305.353064	15832.339294
38	go	3	go_only	0	0	41	0.661432	603.591730	2984.290153	912.553375	178191.045023	15478.483407
39	go	3	go_only	0	0	31	0.494964	643.098793	3993.218935	1299.285023	104195.517179	20972.231602
40	go	3	go_only	0	0	43	0.694587	613.933032	2647.437698	883.881741	77840.881043	16380.424927
41	go	3	go_only	0	0	37	0.592609	594.652460	2554.288171	1003.448921	116201.799951	16319.756095
42	go	3	go_only	0	0	37	0.595076	614.462129	2803.806350	1032.577916	74117.646888	14765.362270
43	go	3	go_only	0	0	30	0.477224	605.334677	3926.947124	1268.451108	179391.915272	22461.095232
44	go	3	go_only	0	0	35	0.561760	622.806368	3052.774504	1108.670429	99584.400725	15986.236355
45	go	3	go_only	0	0	33	0.527486	558.043486	3663.585073	1057.930220	199944.202766	18307.954707
46	go	3	go_only	0	0	28	0.442746	575.232168	3705.422590	1299.238000	112482.111615	24293.693975
47	go	3	go_only	0	0	31	0.495658	608.705724	5203.386952	1228.077053	252281.504404	28661.436391
48	go	3	go_only	0	0	33	0.527401	667.810858	5886.388197	1266.230511	137093.765508	22518.933005
49	go	3	go_only	0	0	35	0.560383	594.040551	4343.034290	1060.061881	275146.752615	19946.737282
50	go	3	go_only	0	0	30	0.477687	562.958781	5003.913373	1178.509737	306819.141736	31424.248707
51	go	3	go_only	0	0	27	0.427912	576.988694	6275.508896	1348.382924	218392.869847	33485.392041
52	go	3	go_only	0	0	30	0.477433	583.736466	4289.341641	1222.656303	171050.817158	29430.458597
53	go	3	go_only	0	0	40	0.642455	635.871577	3652.841889	989.753480	113237.176856	15963.493300
54	go	3	go_only	0	0	36	0.578364	667.264584	9086.641706	1153.710238	376344.825274	35974.635220
55	go	4	go_nogo	0	0	42	0.675757	639.303360	1898.915039	946.054686	58147.377744	12350.562890
56	go	4	go_nogo	0	0	37	0.594511	607.700867	1814.265863	1022.185561	70221.271606	13874.257549
57	go	4	go_nogo	0	0	42	0.676666	610.068746	2482.871229	901.580848	59902.648656	12832.838521
58	go	4	go_nogo	0	0	49	0.793978	612.934141	1593.290090	771.978941	64502.958415	9079.352443
59	go	4	go_nogo	0	0	42	0.675666	619.760988	2322.834561	917.259533	54979.538174	16912.634988
60	nogo	4	go_nogo	0	0	37	0.592747	450.077717	2312.644184	759.308301	93164.854294	11065.562761
61	go	4	go_nogo	0	0	38	0.607850	565.823375	2518.496245	930.859744	61900.808640	12841.459462
62	go	4	go_nogo	0	0	45	0.725619	612.427987	1920.128222	844.007999	67458.285668	13136.611651
63	go	4	go_nogo	0	0	38	0.609663	636.322581	3143.082399	1043.728561	106740.244475	19108.713835
64	go	4	go_nogo	0	0	34	0.543018	602.589473	1898.003974	1109.703803	92003.087453	11923.865193
65	nogo	4	go_nogo	0	0	38	0.610471	537.507967	2907.527946	880.480610	77909.463019	13566.417685
66	go	4	go_nogo	0	0	36	0.578279	601.314971	2088.375174	1039.834674	58762.586593	13175.643709
67	go	4	go_nogo	0	0	36	0.576207	599.571349	2632.348334	1040.548713	158690.457005	14000.979414
68	go	4	go_nogo	0	0	36	0.577389	575.803099	2230.285654	997.253841	59869.547929	14699.859507
69	go	4	go_nogo	0	0	40	0.645095	598.894994	2067.422142	928.382632	46614.214367	10925.704079
70	nogo	4	go_nogo	0	0	36	0.575705	538.758274	2504.925593	935.823022	66457.639836	12277.978087
71	go	4	go_nogo	0	0	40	0.643799	575.036773	2994.750233	893.193436	101355.750763	15379.605285
72	nogo	4	go_nogo	0	0	35	0.560355	533.487762	2946.392000	952.053694	81450.071393	14782.284535
73	go	4	go_nogo	0	0	46	0.742660	641.553908	2379.346180	863.859632	69899.835466	13637.761391
74	go	4	go_nogo	0	0	44	0.710408	621.199644	3282.189929	874.426712	145781.327218	14718.277797
75	go	4	go_nogo	0	0	39	0.627959	634.562437	2305.870613	1010.516035	52100.786131	11465.164941
76	go	4	go_nogo	0	0	44	0.710257	605.948102	2296.301312	853.139459	54332.140276	14522.874464
77	nogo	4	go_nogo	0	0	37	0.593697	328.184095	1539.582826	552.780450	49251.323060	8243.120834
78	go	4	go_nogo	0	0	36	0.575505	587.707603	2474.922745	1021.204183	61308.055399	14707.187281
79	go	4	go_nogo	0	0	39	0.626852	571.418399	2283.493668	911.568716	92124.647566	19310.998494
80	go	4	go_nogo	0	0	51	0.828213	641.492904	2399.845541	774.550540	81812.820252	16166.052979
81	go	4	go_nogo	0	0	36	0.577823	622.804299	2969.733318	1077.845969	136842.482656	25119.436571
82	go	4	go_nogo	0	0	32	0.511101	588.255174	2959.758986	1150.957931	103961.047420	21477.147067
83	go	4	go_nogo	0	0	31	0.494452	606.252301	2484.068478	1226.109514	105912.441945	15441.847339
84	go	4	go_nogo	0	0	24	0.376746	601.446619	5933.091535	1596.426393	126386.185412	32787.753668
85	go	4	go_nogo	0	0	34	0.544789	650.841776	3491.982341	1194.667835	117364.264559	26516.614994
86	go	4	go_nogo	0	0	34	0.544649	632.006381	2578.283152	1160.392496	116568.645271	19735.905351
87	go	4	go_nogo	0	0	35	0.562828	615.273842	2645.762322	1093.183105	57988.662332	14588.550015
88	go	4	go_nogo	0	0	34	0.543969	514.260333	2207.828601	945.385542	89793.011644	16611.310286
89	nogo	4	go_nogo	0	0	36	0.575943	572.820529	3367.355264	994.579024	86656.915203	13770.097614
90	go	4	go_nogo	0	0	33	0.527359	584.302963	2164.821094	1107.979714	68632.684763	14596.627142
91	go	4	go_nogo	0	0	39	0.626832	584.611420	2022.527969	932.644951	63423.449052	15575.154057
92	go	4	go_nogo	0	0	35	0.560849	602.926465	2289.701109	1075.023820	64499.710078	15304.893185
93	nogo	4	go_nogo	0	0	37	0.593498	415.667583	2907.792771	700.369324	101041.831025	15078.831597
94	go	4	go_nogo	0	0	36	0.577125	623.238932	3454.029616	1079.902850	77481.863698	19089.510742
95	nogo	4	go_nogo	0	0	36	0.577966	542.888480	4715.354112	939.308842	283824.946007	21342.067972
