onset	duration	trial_type	condition	block	trial	difficulty_level	expression	correct_answer	user_answer	response_time_ms	is_correct	is_timeout
0.0	2.012	FLOW_B	B	1	1	1	102 + 3	105	105.0	2012.0	1	0
6.065	1.927	FLOW_B	B	1	2	1	108 + 2	110	110.0	1927.0	1	0
11.996	2.034	FLOW_B	B	1	3	1	3 + 108	111	111.0	2034.0	1	0
18.04	2.062	FLOW_B	B	1	4	1	106 + 8	114	114.0	2061.5	1	0
24.107	2.239	FLOW_B	B	1	5	1	8 + 104	112	112.0	2239.4	1	0
30.356	2.264	FLOW_B	B	1	6	1	102 + 8	110	110.0	2264.2	1	0
36.633	2.48	FLOW_B	B	1	7	1	7 + 105	112	112.0	2479.9	1	0
43.166	2.461	FLOW_B	B	1	8	1	7 + 104	111	111.0	2460.7	1	0
49.639	2.43	FLOW_B	B	1	9	1	104 + 9	113	113.0	2430.3	1	0
56.107	2.866	FLOW_B	B	1	10	1	3 + 102	105	105.0	2866.0	1	0
63.017	2.302	FLOW_B	B	1	11	1	100 + 3	103	103.0	2301.5	1	0
69.364	2.811	FLOW_B	B	1	12	1	103 + 8	111	111.0	2811.0	1	0
76.224	2.412	FLOW_B	B	1	13	1	104 + 1	105	105.0	2412.0	1	0
82.688	2.582	FLOW_B	B	1	14	1	6 + 102	108	108.0	2581.5	1	0
89.312	2.668	FLOW_B	B	1	15	1	9 + 100	109	109.0	2667.7	1	0
96.029	1.943	FLOW_B	B	1	16	1	102 + 6	108	108.0	1942.6	1	0
101.976	1.928	FLOW_B	B	1	17	1	101 + 6	107	107.0	1928.0	1	0
107.95	2.021	FLOW_B	B	1	18	1	100 + 3	103	103.0	2021.2	1	0
114.001	2.432	FLOW_B	B	1	19	1	104 + 5	109	109.0	2432.1	1	0
120.477	2.082	FLOW_B	B	1	20	1	3 + 105	108	108.0	2082.5	1	0
126.583	2.546	FLOW_B	B	1	21	1	1 + 103	104	104.0	2545.6	1	0
133.169	2.461	FLOW_B	B	1	22	1	1 + 105	106	106.0	2461.3	1	0
139.673	2.805	FLOW_B	B	1	23	1	3 + 101	104	104.0	2805.2	1	0
146.519	2.147	FLOW_B	B	1	24	1	1 + 106	107	107.0	2146.6	1	0
152.71	2.292	FLOW_B	B	1	25	1	5 + 104	109	109.0	2291.6	1	0
159.046	2.404	FLOW_B	B	1	26	1	6 + 100	106	106.0	2404.5	1	0
165.492	2.583	FLOW_B	B	1	27	1	1 + 104	105	105.0	2583.0	1	0
206.807	15.932	FLOW_O	O	2	1	12	84 + 28 + 36 + 82 + 20 + 107 + 14	371	371.0	15931.7	1	0
226.793	16.284	FLOW_O	O	2	2	12	23 + 25 + 100 + 99 + 44 + 55 + 70	416	336.0	16284.4	0	0
247.116	18.017	FLOW_O	O	2	3	12	109 + 23 + 82 + 51 + 59 + 17 + 74	415	n/a	18016.7	0	1
269.182	18.0	FLOW_O	O	2	4	12	74 + 46 + 48 + 77 + 86 + 102 + 59	492	n/a	18000.5	0	1
291.217	15.693	FLOW_O	O	2	5	12	38 + 34 + 38 + 30 + 34 + 73 + 104	351	381.0	15693.1	0	0
310.956	16.956	FLOW_O	O	2	6	12	16 + 106 + 61 + 92 + 50 + 98 + 51	474	474.0	16955.8	1	0
331.963	18.022	FLOW_O	O	2	7	12	62 + 19 + 29 + 16 + 29 + 109 + 81	345	n/a	18022.5	0	1
354.034	18.022	FLOW_O	O	2	8	12	67 + 16 + 86 + 103 + 41 + 47 + 65	425	n/a	18021.5	0	1
376.104	0.718	FLOW_O	O	2	9	12	30 + 58 + 101 + 91 + 66 + 93 + 11	450	n/a	718.5	0	1
416.932	9.234	FLOW_F	F	3	1	9	18 + 82 + 41 + 100 + 51 + 2	294	293.0	9234.1	0	0
430.212	14.216	FLOW_F	F	3	2	9	55 + 88 + 104 + 3 + 22 + 59	331	331.0	14216.1	1	0
448.471	10.601	FLOW_F	F	3	3	9	28 + 106 + 1 + 33 + 22 + 31	221	221.0	10601.4	1	0
463.123	18.013	FLOW_F	F	3	4	10	71 + 53 + 54 + 103 + 52 + 11	344	n/a	18013.0	0	1
485.189	18.014	FLOW_F	F	3	5	10	19 + 92 + 78 + 38 + 26 + 108	361	n/a	18013.7	0	1
507.235	12.769	FLOW_F	F	3	6	9	54 + 67 + 30 + 106 + 44 + 9	310	310.0	12769.2	1	0
524.044	13.33	FLOW_F	F	3	7	9	51 + 70 + 3 + 28 + 63 + 108	323	323.0	13329.8	1	0
541.383	11.083	FLOW_F	F	3	8	10	22 + 25 + 50 + 106 + 63 + 11	277	287.0	11083.4	0	0
556.47	18.004	FLOW_F	F	3	9	10	95 + 43 + 79 + 101 + 36 + 69	423	n/a	18004.4	0	1
578.525	8.43	FLOW_F	F	3	10	9	1 + 28 + 54 + 49 + 33 + 103	268	n/a	8430.1	0	1
625.948	2.412	FLOW_B	B	4	1	1	105 + 7	112	112.0	2412.3	1	0
632.414	2.544	FLOW_B	B	4	2	1	107 + 1	108	108.0	2544.5	1	0
639.012	2.006	FLOW_B	B	4	3	1	9 + 105	114	114.0	2006.0	1	0
645.071	2.724	FLOW_B	B	4	4	1	8 + 101	109	109.0	2723.6	1	0
651.846	2.378	FLOW_B	B	4	5	1	7 + 100	107	107.0	2378.2	1	0
658.277	2.031	FLOW_B	B	4	6	1	100 + 5	105	105.0	2030.9	1	0
664.352	2.482	FLOW_B	B	4	7	1	4 + 106	110	110.0	2481.6	1	0
670.886	1.909	FLOW_B	B	4	8	1	106 + 1	107	107.0	1909.0	1	0
676.843	2.714	FLOW_B	B	4	9	1	3 + 105	108	108.0	2714.0	1	0
683.601	2.476	FLOW_B	B	4	10	1	4 + 108	112	112.0	2476.3	1	0
690.123	2.368	FLOW_B	B	4	11	1	2 + 105	107	107.0	2368.3	1	0
696.541	2.256	FLOW_B	B	4	12	1	108 + 8	116	116.0	2255.8	1	0
702.848	1.95	FLOW_B	B	4	13	1	105 + 8	113	113.0	1950.3	1	0
708.803	2.177	FLOW_B	B	4	14	1	1 + 106	107	107.0	2176.7	1	0
715.001	2.415	FLOW_B	B	4	15	1	105 + 6	111	111.0	2415.2	1	0
721.458	1.686	FLOW_B	B	4	16	1	100 + 1	101	101.0	1686.3	1	0
727.176	2.508	FLOW_B	B	4	17	1	109 + 5	114	114.0	2507.6	1	0
733.725	1.723	FLOW_B	B	4	18	1	100 + 3	103	103.0	1723.1	1	0
739.457	3.037	FLOW_B	B	4	19	1	9 + 103	112	112.0	3037.1	1	0
746.541	2.59	FLOW_B	B	4	20	1	4 + 109	113	113.0	2589.6	1	0
753.186	2.332	FLOW_B	B	4	21	1	106 + 9	115	115.0	2332.0	1	0
759.54	2.381	FLOW_B	B	4	22	1	9 + 102	111	111.0	2380.8	1	0
765.931	2.817	FLOW_B	B	4	23	1	4 + 106	110	110.0	2816.8	1	0
772.799	2.194	FLOW_B	B	4	24	1	6 + 105	111	111.0	2194.5	1	0
779.047	2.191	FLOW_B	B	4	25	1	4 + 107	111	111.0	2191.1	1	0
785.286	1.673	FLOW_B	B	4	26	1	106 + 6	112	112.0	1672.6	1	0
791.004	1.833	FLOW_B	B	4	27	1	104 + 9	113	113.0	1833.3	1	0
832.909	18.014	FLOW_O	O	5	1	12	69 + 42 + 65 + 96 + 88 + 52 + 109	521	n/a	18014.0	0	1
854.952	15.48	FLOW_O	O	5	2	12	80 + 92 + 16 + 15 + 46 + 39 + 101	389	389.0	15480.1	1	0
874.47	16.246	FLOW_O	O	5	3	12	73 + 60 + 43 + 22 + 50 + 72 + 101	421	421.0	16246.0	1	0
894.753	18.001	FLOW_O	O	5	4	13	106 + 7 + 81 + 44 + 36 + 45 + 72 + 78	469	n/a	18001.4	0	1
916.789	18.0	FLOW_O	O	5	5	13	106 + 78 + 11 + 43 + 81 + 32 + 28 + 4	383	n/a	18000.5	0	1
938.824	17.886	FLOW_O	O	5	6	12	41 + 32 + 55 + 10 + 104 + 76 + 38	356	356.0	17885.7	1	0
960.748	18.007	FLOW_O	O	5	7	12	96 + 71 + 47 + 100 + 18 + 63 + 43	438	n/a	18006.7	0	1
982.797	18.02	FLOW_O	O	5	8	12	16 + 69 + 43 + 106 + 80 + 57 + 92	463	n/a	18019.8	0	1
1037.048	3.207	FLOW_B	B	6	1	1	108 + 2	110	110.0	3207.0	1	0
1044.303	2.2	FLOW_B	B	6	2	1	105 + 6	111	111.0	2199.7	1	0
1050.543	2.744	FLOW_B	B	6	3	1	4 + 102	106	108.0	2744.5	0	0
1057.337	1.704	FLOW_B	B	6	4	1	107 + 1	108	108.0	1704.5	1	0
1063.094	2.441	FLOW_B	B	6	5	1	105 + 2	107	107.0	2441.0	1	0
1069.584	2.263	FLOW_B	B	6	6	1	109 + 9	118	118.0	2262.7	1	0
1075.898	2.047	FLOW_B	B	6	7	1	100 + 2	102	102.0	2047.3	1	0
1081.946	2.222	FLOW_B	B	6	8	1	3 + 104	107	107.0	2222.1	1	0
1088.193	2.287	FLOW_B	B	6	9	1	107 + 8	115	115.0	2287.4	1	0
1094.482	2.131	FLOW_B	B	6	10	1	5 + 101	106	106.0	2130.9	1	0
1100.663	1.958	FLOW_B	B	6	11	1	104 + 4	108	108.0	1958.1	1	0
1106.676	2.079	FLOW_B	B	6	12	1	3 + 101	104	104.0	2079.2	1	0
1112.759	2.955	FLOW_B	B	6	13	1	104 + 4	108	108.0	2955.2	1	0
1119.729	2.296	FLOW_B	B	6	14	1	103 + 9	112	112.0	2295.5	1	0
1126.076	2.666	FLOW_B	B	6	15	1	9 + 102	111	111.0	2666.2	1	0
1132.75	1.862	FLOW_B	B	6	16	1	107 + 6	113	113.0	1862.5	1	0
1138.614	1.904	FLOW_B	B	6	17	1	109 + 9	118	118.0	1904.2	1	0
1144.572	2.184	FLOW_B	B	6	18	1	4 + 108	112	112.0	2184.4	1	0
1150.759	2.349	FLOW_B	B	6	19	1	8 + 100	108	108.0	2348.7	1	0
1157.149	1.956	FLOW_B	B	6	20	1	9 + 100	109	109.0	1955.6	1	0
1163.155	1.687	FLOW_B	B	6	21	1	106 + 7	113	113.0	1687.1	1	0
1168.886	2.132	FLOW_B	B	6	22	1	4 + 105	109	109.0	2131.7	1	0
1175.02	1.947	FLOW_B	B	6	23	1	6 + 103	109	109.0	1947.3	1	0
1180.968	2.2	FLOW_B	B	6	24	1	100 + 2	102	102.0	2200.5	1	0
1187.19	2.78	FLOW_B	B	6	25	1	104 + 1	105	105.0	2780.1	1	0
1194.015	2.082	FLOW_B	B	6	26	1	101 + 2	103	103.0	2081.7	1	0
1200.137	1.804	FLOW_B	B	6	27	1	3 + 105	108	108.0	1804.3	1	0
1205.943	1.127	FLOW_B	B	6	28	1	9 + 103	112	n/a	1126.6	0	1
1242.369	9.741	FLOW_F	F	7	1	9	36 + 19 + 68 + 62 + 100 + 1	286	286.0	9740.6	1	0
