onset	duration	response_time_ms	trial_type	learning_stage	stimulus	response_port
0.0	2.001	2000.8	navigation	Trial1	navigation/STIM_000.jpg	99
5.377	2.033	2033.4	navigation	Trial1	navigation/STIM_000.jpg	100
10.26	2.133	2132.9	navigation	Trial1	navigation/STIM_000.jpg	99
16.282	2.373	2372.7	navigation	Trial1	navigation/STIM_000.jpg	100
20.957	2.593	2593.1	navigation	Trial1	navigation/STIM_000.jpg	99
25.695	3.137	3136.9	navigation	Trial1	navigation/STIM_000.jpg	99
32.508	2.716	2715.7	navigation	Trial1	navigation/STIM_001.jpg	100
38.665	2.829	2829.4	navigation	Trial1	navigation/STIM_001.jpg	99
44.578	3.384	3384.0	navigation	Trial1	navigation/STIM_001.jpg	99
51.56	2.696	2695.8	navigation	Trial1	navigation/STIM_001.jpg	99
56.369	2.203	2202.8	navigation	Trial1	navigation/STIM_001.jpg	99
60.611	2.369	2369.1	navigation	Trial1	navigation/STIM_001.jpg	99
66.115	3.258	3257.8	navigation	Trial1	navigation/STIM_002.jpg	99
71.382	3.171	3170.9	navigation	Trial1	navigation/STIM_002.jpg	100
76.951	4.05	4049.5	navigation	Trial1	navigation/STIM_002.jpg	99
84.5	1.802	1801.9	navigation	Trial1	navigation/STIM_002.jpg	99
89.764	1.992	1991.8	navigation	Trial1	navigation/STIM_002.jpg	100
94.051	1.928	1927.9	navigation	Trial1	navigation/STIM_002.jpg	100
98.539	3.853	3853.4	navigation	Trial1	navigation/STIM_003.jpg	100
104.542	3.823	3822.6	navigation	Trial1	navigation/STIM_003.jpg	99
110.865	3.597	3596.6	navigation	Trial1	navigation/STIM_003.jpg	99
117.873	3.838	3837.5	navigation	Trial1	navigation/STIM_003.jpg	99
124.62	2.845	2844.8	navigation	Trial1	navigation/STIM_003.jpg	100
130.442	2.845	2845.1	navigation	Trial1	navigation/STIM_003.jpg	99
136.38	1.912	1911.8	navigation	Trial1	navigation/STIM_004.jpg	99
142.234	3.707	3707.2	navigation	Trial1	navigation/STIM_004.jpg	100
148.29	1.78	1780.2	navigation	Trial1	navigation/STIM_004.jpg	100
152.26	3.607	3607.4	navigation	Trial1	navigation/STIM_004.jpg	99
158.618	1.665	1664.9	navigation	Trial1	navigation/STIM_004.jpg	99
162.334	2.63	2630.1	navigation	Trial1	navigation/STIM_004.jpg	100
168.432	2.736	2736.4	navigation	Trial1	navigation/STIM_005.jpg	100
173.875	3.129	3128.8	navigation	Trial1	navigation/STIM_005.jpg	100
179.499	1.742	1742.0	navigation	Trial1	navigation/STIM_005.jpg	100
