onset	duration	response_time_ms	trial_type	learning_stage	stimulus	response_port
0.0	2.387	2387.0	generate	Run1	generate/STIM_000.jpg	100
4.506	2.603	2602.7	generate	Run1	generate/STIM_000.jpg	100
10.372	2.399	2398.6	generate	Run1	generate/STIM_000.jpg	100
14.683	1.346	1346.5	generate	Run1	generate/STIM_000.jpg	99
18.365	1.084	1083.6	generate	Run1	generate/STIM_000.jpg	100
22.192	2.117	2116.7	generate	Run1	generate/STIM_001.jpg	100
27.402	1.729	1728.9	generate	Run1	generate/STIM_001.jpg	100
32.829	1.996	1996.3	generate	Run1	generate/STIM_001.jpg	99
38.033	1.907	1907.1	generate	Run1	generate/STIM_001.jpg	100
42.13	1.998	1997.5	generate	Run1	generate/STIM_001.jpg	100
47.555	2.719	2719.4	generate	Run1	generate/STIM_002.jpg	100
53.926	2.222	2221.8	generate	Run1	generate/STIM_002.jpg	100
59.024	2.499	2498.9	generate	Run1	generate/STIM_002.jpg	100
64.908	1.97	1969.5	generate	Run1	generate/STIM_002.jpg	100
70.323	1.511	1511.0	generate	Run1	generate/STIM_002.jpg	99
75.404	2.65	2650.5	generate	Run1	generate/STIM_003.jpg	99
81.341	2.997	2996.9	generate	Run1	generate/STIM_003.jpg	100
87.261	1.242	1241.7	generate	Run1	generate/STIM_003.jpg	100
91.126	1.142	1142.2	generate	Run1	generate/STIM_003.jpg	99
94.441	2.495	2495.2	generate	Run1	generate/STIM_003.jpg	99
100.011	1.435	1434.9	generate	Run1	generate/STIM_004.jpg	100
104.992	2.617	2617.2	generate	Run1	generate/STIM_004.jpg	99
110.631	1.222	1221.9	generate	Run1	generate/STIM_004.jpg	100
114.361	2.516	2515.5	generate	Run1	generate/STIM_004.jpg	99
118.833	2.408	2407.8	generate	Run1	generate/STIM_004.jpg	100
124.026	2.524	2524.4	generate	Run1	generate/STIM_005.jpg	99
130.077	1.304	1304.3	generate	Run1	generate/STIM_005.jpg	100
133.55	1.4	1400.5	generate	Run1	generate/STIM_005.jpg	100
138.818	1.111	1110.7	generate	Run1	generate/STIM_005.jpg	99
141.935	1.663	1662.7	generate	Run1	generate/STIM_005.jpg	99
146.984	1.468	1468.0	generate	Run1	generate/STIM_006.jpg	99
151.053	2.296	2296.4	generate	Run1	generate/STIM_006.jpg	99
157.096	2.412	2411.7	generate	Run1	generate/STIM_006.jpg	99
162.936	2.503	2502.9	generate	Run1	generate/STIM_006.jpg	99
168.237	1.218	1218.2	generate	Run1	generate/STIM_006.jpg	99
173.224	2.537	2536.8	generate	Run1	generate/STIM_007.jpg	100
178.529	2.388	2388.1	generate	Run1	generate/STIM_007.jpg	99
183.48	2.263	2262.6	generate	Run1	generate/STIM_007.jpg	100
188.497	1.469	1468.8	generate	Run1	generate/STIM_007.jpg	100
192.754	2.422	2422.3	generate	Run1	generate/STIM_007.jpg	99
198.347	2.809	2809.2	generate	Run1	generate/STIM_008.jpg	99
203.551	1.76	1759.7	generate	Run1	generate/STIM_008.jpg	100
207.493	2.661	2661.2	generate	Run1	generate/STIM_008.jpg	99
213.072	2.563	2563.4	generate	Run1	generate/STIM_008.jpg	99
218.739	1.643	1643.2	generate	Run1	generate/STIM_008.jpg	99
222.505	2.56	2559.7	generate	Run1	generate/STIM_009.jpg	100
227.785	1.401	1401.0	generate	Run1	generate/STIM_009.jpg	100
231.88	2.833	2832.8	generate	Run1	generate/STIM_009.jpg	100
237.188	1.188	1188.4	generate	Run1	generate/STIM_009.jpg	99
240.358	1.678	1677.8	generate	Run1	generate/STIM_009.jpg	99
245.558	1.861	1861.4	generate	Run1	generate/STIM_010.jpg	99
249.713	2.11	2110.4	generate	Run1	generate/STIM_010.jpg	99
