onset	duration	accuracy_binary	trial_type	learning_stage	stimulus
24.169	n/a	n/a	learning	LS1	learning/PICTURE_508.jpg
28.785	0.932	1	learning	LS1	learning/PICTURE_15.jpg
33.385	0.987	0	learning	LS1	learning/PICTURE_480.jpg
37.984	1.074	0	learning	LS1	learning/PICTURE_488.jpg
42.567	1.194	1	learning	LS1	learning/PICTURE_95.jpg
47.15	0.977	1	learning	LS1	learning/PICTURE_15.jpg
51.732	1.209	1	learning	LS1	learning/PICTURE_95.jpg
56.315	1.28	0	learning	LS1	learning/PICTURE_508.jpg
60.898	1.384	1	learning	LS1	learning/PICTURE_480.jpg
65.481	1.504	1	learning	LS1	learning/PICTURE_488.jpg
74.563	1.107	1	learning	LS2	learning/PICTURE_95.jpg
79.145	0.858	1	learning	LS2	learning/PICTURE_488.jpg
83.712	1.347	1	learning	LS2	learning/PICTURE_15.jpg
88.294	0.955	1	learning	LS2	learning/PICTURE_508.jpg
92.86	0.899	1	learning	LS2	learning/PICTURE_488.jpg
97.426	0.747	1	learning	LS2	learning/PICTURE_508.jpg
101.993	1.347	1	learning	LS2	learning/PICTURE_95.jpg
106.575	1.147	1	learning	LS2	learning/PICTURE_480.jpg
111.141	0.803	1	learning	LS2	learning/PICTURE_15.jpg
115.724	0.875	1	learning	LS2	learning/PICTURE_480.jpg
124.823	0.957	1	learning	LS3	learning/PICTURE_95.jpg
129.439	0.772	1	learning	LS3	learning/PICTURE_15.jpg
134.055	0.906	1	learning	LS3	learning/PICTURE_488.jpg
138.671	0.897	1	learning	LS3	learning/PICTURE_95.jpg
143.287	0.823	1	learning	LS3	learning/PICTURE_508.jpg
147.887	0.798	1	learning	LS3	learning/PICTURE_488.jpg
152.486	0.773	1	learning	LS3	learning/PICTURE_15.jpg
157.069	0.829	1	learning	LS3	learning/PICTURE_480.jpg
161.651	0.772	1	learning	LS3	learning/PICTURE_508.jpg
166.234	0.86	1	learning	LS3	learning/PICTURE_480.jpg
175.333	0.766	1	learning	LS4	learning/PICTURE_488.jpg
179.916	0.934	1	learning	LS4	learning/PICTURE_480.jpg
184.499	0.893	1	learning	LS4	learning/PICTURE_95.jpg
