onset	duration	response_time_ms	trial_type	learning_stage	stimulus	coherence	response_port
0.000	n/a	n/a	learning	LS1	PICTURE_508.jpg	c	n/a
25.000	9.320	9320.0	learning	LS1	PICTURE_15.jpg	c	n/a
34.320	9.869	9869.0	learning	LS1	PICTURE_480.jpg	c	n/a
44.189	10.739	10739.0	learning	LS1	PICTURE_488.jpg	c	n/a
54.928	11.936	11936.0	learning	LS1	PICTURE_95.jpg	c	n/a
66.864	9.773	9773.0	learning	LS1	PICTURE_15.jpg	i	n/a
76.637	12.089	12089.0	learning	LS1	PICTURE_95.jpg	i	n/a
88.726	12.805	12805.0	learning	LS1	PICTURE_508.jpg	i	n/a
101.531	13.841	13841.0	learning	LS1	PICTURE_480.jpg	i	n/a
115.372	15.037	15037.0	learning	LS1	PICTURE_488.jpg	i	n/a
130.409	11.065	11065.0	learning	LS2	PICTURE_95.jpg	c	n/a
141.474	8.584	8584.0	learning	LS2	PICTURE_488.jpg	i	n/a
150.058	13.466	13466.0	learning	LS2	PICTURE_15.jpg	i	n/a
163.524	9.545	9545.0	learning	LS2	PICTURE_508.jpg	i	n/a
173.069	8.986	8986.0	learning	LS2	PICTURE_488.jpg	c	n/a
182.055	7.471	7471.0	learning	LS2	PICTURE_508.jpg	c	n/a
189.526	13.472	13472.0	learning	LS2	PICTURE_95.jpg	i	n/a
202.998	11.470	11470.0	learning	LS2	PICTURE_480.jpg	c	n/a
214.468	8.035	8035.0	learning	LS2	PICTURE_15.jpg	c	n/a
222.503	8.751	8751.0	learning	LS2	PICTURE_480.jpg	i	n/a
231.254	9.574	9574.0	learning	LS3	PICTURE_95.jpg	i	n/a
240.828	7.717	7717.0	learning	LS3	PICTURE_15.jpg	i	n/a
248.545	9.061	9061.0	learning	LS3	PICTURE_488.jpg	c	n/a
257.606	8.966	8966.0	learning	LS3	PICTURE_95.jpg	c	n/a
266.572	8.229	8229.0	learning	LS3	PICTURE_508.jpg	c	n/a
274.801	7.980	7980.0	learning	LS3	PICTURE_488.jpg	i	n/a
282.781	7.730	7730.0	learning	LS3	PICTURE_15.jpg	c	n/a
290.511	8.287	8287.0	learning	LS3	PICTURE_480.jpg	i	n/a
298.798	7.724	7724.0	learning	LS3	PICTURE_508.jpg	i	n/a
306.522	8.601	8601.0	learning	LS3	PICTURE_480.jpg	c	n/a
315.123	7.661	7661.0	learning	LS4	PICTURE_488.jpg	i	n/a
322.784	9.337	9337.0	learning	LS4	PICTURE_480.jpg	c	n/a
332.121	8.935	8935.0	learning	LS4	PICTURE_95.jpg	i	n/a
341.056	7.413	7413.0	learning	LS4	PICTURE_508.jpg	c	n/a
348.469	8.616	8616.0	learning	LS4	PICTURE_488.jpg	c	n/a
357.085	18.929	18929.0	learning	LS4	PICTURE_95.jpg	c	n/a
376.014	7.336	7336.0	learning	LS4	PICTURE_15.jpg	c	n/a
383.350	7.573	7573.0	learning	LS4	PICTURE_508.jpg	i	n/a
390.923	9.096	9096.0	learning	LS4	PICTURE_480.jpg	i	n/a
400.019	8.859	8859.0	learning	LS4	PICTURE_15.jpg	i	n/a
408.878	11.674	11674.0	learning	LS1	PICTURE_576.jpg	c	n/a
420.552	10.298	10298.0	learning	LS1	PICTURE_581.jpg	c	n/a
430.850	14.680	14680.0	learning	LS1	PICTURE_594.jpg	i	n/a
445.530	9.952	9952.0	learning	LS1	PICTURE_576.jpg	i	n/a
455.482	14.981	14981.0	learning	LS1	PICTURE_605.jpg	c	n/a
470.463	10.732	10732.0	learning	LS1	PICTURE_52.jpg	i	n/a
481.195	17.686	17686.0	learning	LS1	PICTURE_594.jpg	c	n/a
498.881	23.521	23521.0	learning	LS1	PICTURE_581.jpg	i	n/a
522.402	12.882	12882.0	learning	LS1	PICTURE_605.jpg	i	n/a
535.284	10.232	10232.0	learning	LS1	PICTURE_52.jpg	c	n/a
545.516	10.733	10733.0	learning	LS2	PICTURE_576.jpg	i	n/a
556.249	14.176	14176.0	learning	LS2	PICTURE_594.jpg	i	n/a
570.425	8.181	8181.0	learning	LS2	PICTURE_52.jpg	c	n/a
578.606	7.458	7458.0	learning	LS2	PICTURE_576.jpg	c	n/a
586.064	8.342	8342.0	learning	LS2	PICTURE_605.jpg	c	n/a
594.406	9.858	9858.0	learning	LS2	PICTURE_594.jpg	c	n/a
604.264	9.462	9462.0	learning	LS2	PICTURE_605.jpg	i	n/a
613.726	16.103	16103.0	learning	LS2	PICTURE_581.jpg	c	n/a
629.829	8.503	8503.0	learning	LS2	PICTURE_52.jpg	i	n/a
638.332	10.029	10029.0	learning	LS2	PICTURE_581.jpg	i	n/a
648.361	8.935	8935.0	learning	LS3	PICTURE_594.jpg	i	n/a
657.296	8.672	8672.0	learning	LS3	PICTURE_605.jpg	i	n/a
665.968	9.696	9696.0	learning	LS3	PICTURE_581.jpg	c	n/a
675.664	6.880	6880.0	learning	LS3	PICTURE_576.jpg	c	n/a
682.544	7.424	7424.0	learning	LS3	PICTURE_52.jpg	c	n/a
689.968	6.848	6848.0	learning	LS3	PICTURE_605.jpg	c	n/a
696.816	8.837	8837.0	learning	LS3	PICTURE_581.jpg	i	n/a
705.653	8.908	8908.0	learning	LS3	PICTURE_594.jpg	c	n/a
714.561	9.783	9783.0	learning	LS3	PICTURE_52.jpg	i	n/a
724.344	8.262	8262.0	learning	LS3	PICTURE_576.jpg	i	n/a
732.606	8.442	8442.0	learning	LS4	PICTURE_581.jpg	i	n/a
741.048	8.520	8520.0	learning	LS4	PICTURE_576.jpg	c	n/a
749.568	8.116	8116.0	learning	LS4	PICTURE_52.jpg	i	n/a
757.684	9.315	9315.0	learning	LS4	PICTURE_594.jpg	i	n/a
766.999	8.751	8751.0	learning	LS4	PICTURE_581.jpg	c	n/a
775.750	8.355	8355.0	learning	LS4	PICTURE_52.jpg	c	n/a
784.105	9.878	9878.0	learning	LS4	PICTURE_605.jpg	i	n/a
793.983	9.796	9796.0	learning	LS4	PICTURE_594.jpg	c	n/a
803.779	8.280	8280.0	learning	LS4	PICTURE_605.jpg	c	n/a
812.059	8.524	8524.0	learning	LS4	PICTURE_576.jpg	i	n/a
820.583	8.466	8466.0	control	LS1	PICTURE_718.jpg	c	n/a
829.049	7.883	7883.0	control	LS1	PICTURE_430.jpg	c	n/a
836.932	10.185	10185.0	control	LS1	PICTURE_2.jpg	i	n/a
847.117	10.570	10570.0	control	LS1	PICTURE_292.jpg	i	n/a
857.687	10.640	10640.0	control	LS1	PICTURE_286.jpg	c	n/a
868.327	8.951	8951.0	control	LS1	PICTURE_718.jpg	i	n/a
877.278	n/a	n/a	control	LS1	PICTURE_2.jpg	c	n/a
902.278	8.139	8139.0	control	LS1	PICTURE_430.jpg	i	n/a
910.417	7.255	7255.0	control	LS1	PICTURE_292.jpg	c	n/a
917.672	9.411	9411.0	control	LS1	PICTURE_286.jpg	i	n/a
927.083	7.352	7352.0	control	LS2	PICTURE_718.jpg	c	n/a
934.435	8.069	8069.0	control	LS2	PICTURE_286.jpg	i	n/a
942.504	10.711	10711.0	control	LS2	PICTURE_2.jpg	i	n/a
953.215	9.514	9514.0	control	LS2	PICTURE_430.jpg	i	n/a
962.729	9.591	9591.0	control	LS2	PICTURE_718.jpg	i	n/a
972.320	8.396	8396.0	control	LS2	PICTURE_292.jpg	c	n/a
980.716	9.918	9918.0	control	LS2	PICTURE_286.jpg	c	n/a
990.634	10.640	10640.0	control	LS2	PICTURE_2.jpg	c	n/a
1001.274	8.797	8797.0	control	LS2	PICTURE_292.jpg	i	n/a
1010.071	11.280	11280.0	control	LS2	PICTURE_430.jpg	c	n/a
1021.351	10.666	10666.0	control	LS3	PICTURE_134.jpg	c	n/a
1032.017	10.270	10270.0	control	LS3	PICTURE_731.jpg	c	n/a
1042.287	8.415	8415.0	control	LS3	PICTURE_134.jpg	i	n/a
1050.702	10.551	10551.0	control	LS3	PICTURE_645.jpg	c	n/a
1061.253	9.495	9495.0	control	LS3	PICTURE_98.jpg	c	n/a
1070.748	8.758	8758.0	control	LS3	PICTURE_733.jpg	c	n/a
1079.506	8.022	8022.0	control	LS3	PICTURE_98.jpg	i	n/a
1087.528	13.370	13370.0	control	LS3	PICTURE_645.jpg	i	n/a
1100.898	8.802	8802.0	control	LS3	PICTURE_731.jpg	i	n/a
1109.700	9.838	9838.0	control	LS3	PICTURE_733.jpg	i	n/a
1119.538	7.459	7459.0	control	LS4	PICTURE_98.jpg	i	n/a
1126.997	8.176	8176.0	control	LS4	PICTURE_134.jpg	i	n/a
1135.173	8.093	8093.0	control	LS4	PICTURE_645.jpg	c	n/a
1143.266	8.009	8009.0	control	LS4	PICTURE_733.jpg	c	n/a
1151.275	9.527	9527.0	control	LS4	PICTURE_645.jpg	i	n/a
