trial_index	trial_type	block_number	mean_acceleration
55	go	4	66434.952784
56	go	4	59159.396437
57	go	4	51443.224266
58	nogo	4	50080.710897
59	go	4	n/a
60	nogo	4	62602.471955
61	go	4	85545.901129
62	nogo	4	95887.894791
63	go	4	30151.747526
64	go	4	56647.578352
65	nogo	4	41336.249234
66	go	4	42303.781011
67	go	4	36921.330821
68	go	4	46660.801946
69	go	4	42165.419589
70	go	4	39765.218217
71	go	4	60446.408434
72	go	4	29397.268739
73	go	4	72841.452820
74	go	4	74021.904901
75	go	4	46326.056626
76	go	4	40221.949998
77	go	4	34679.404102
78	nogo	4	18003.149449
79	go	4	35848.209466
80	nogo	4	35183.996716
81	go	4	45683.996509
82	go	4	n/a
83	nogo	4	26274.517604
84	go	4	38958.562085
85	go	4	32908.160457
86	go	4	34480.360472
87	go	4	54573.376748
88	go	4	54422.312818
89	nogo	4	36327.974924
90	go	4	57486.190682
91	nogo	4	40431.829939
92	go	4	41756.347541
93	go	4	26542.558953
94	go	4	25277.066564
95	nogo	4	30732.537224
96	go	4	30443.826870
97	go	4	30120.085401
98	go	4	34855.858521
99	go	4	34943.487589
100	go	4	26041.381314
101	go	4	36485.793525
102	go	4	37559.435394
103	go	4	33507.212102
104	go	4	23912.826475
105	go	4	30540.701932
106	go	4	35213.539210
107	nogo	4	37892.376056
108	go	4	49097.136525
109	go	4	40832.298983
110	go	4	40650.269278
111	nogo	4	34641.598008
112	go	4	42977.627231
113	go	4	47214.169890
114	go	4	27886.496271
115	nogo	5	38131.814342
116	go	5	40906.737918
117	go	5	51106.882237
118	nogo	5	52379.273727
119	go	5	51925.663445
120	go	5	54383.359364
121	go	5	44933.454828
122	go	5	56449.985672
123	go	5	32726.363401
124	go	5	28375.176452
125	go	5	57209.638590
126	go	5	61395.585822
127	go	5	46699.852468
128	go	5	30956.342206
129	go	5	26524.876164
130	nogo	5	39305.174731
131	go	5	33552.808488
132	go	5	n/a
133	go	5	37913.352263
134	nogo	5	29081.457430
135	go	5	23438.029784
136	go	5	58759.627443
137	go	5	44655.902559
138	nogo	5	12971.002260
139	go	5	23146.546228
140	go	5	n/a
141	nogo	5	25645.059630
142	go	5	17281.984823
143	go	5	46071.648013
144	go	5	34596.485436
145	go	5	25622.532246
146	go	5	36194.724558
147	go	5	27835.871916
148	go	5	55078.346488
149	go	5	19189.936934
150	nogo	5	37908.149609
151	go	5	26152.316510
152	go	5	36962.928507
153	go	5	31942.877350
154	nogo	5	40254.351885
155	go	5	27401.398830
156	go	5	41598.126427
157	go	5	30200.449525
158	go	5	35058.119570
159	go	5	32678.978593
160	nogo	5	26009.768597
161	go	5	37544.769917
162	go	5	28456.385699
163	go	5	26497.069531
164	go	5	25048.639456
165	go	5	20750.551516
166	nogo	5	13651.851536
167	go	5	16133.646116
168	go	5	21017.302318
169	nogo	5	17474.072188
170	go	5	30171.239200
171	go	5	37274.025772
172	go	5	24795.129034
173	nogo	5	30539.268237
174	go	5	26723.941314
193	go	7	40477.402209
194	go	7	20934.468489
195	nogo	7	16876.412633
196	go	7	23479.145157
197	go	7	23868.028605
198	go	7	25426.406712
199	go	7	26573.282776
200	nogo	7	23054.942967
201	go	7	29816.187260
202	go	7	23223.446453
203	go	7	21466.693685
204	go	7	30073.322952
205	go	7	38464.366615
206	go	7	40540.949093
207	go	7	45460.283715
208	go	7	38496.444300
209	nogo	7	31517.579033
210	go	7	20557.468411
211	go	7	25623.764528
212	go	7	17522.619130
213	go	7	19036.645203
214	go	7	22226.616332
215	go	7	16791.825006
216	go	7	23545.134895
217	nogo	7	33792.086729
218	go	7	21295.674338
219	go	7	31815.583005
220	go	7	30704.268851
221	go	7	24062.638391
222	go	7	43269.090355
223	nogo	7	28047.649340
224	go	7	20943.489486
225	nogo	7	20671.317693
226	go	7	27517.950202
227	go	7	30046.295512
228	go	7	37279.940133
229	nogo	7	32380.486066
230	go	7	31275.211198
231	go	7	18536.218742
232	go	7	51483.146812
233	go	7	22038.140205
234	go	7	15274.175895
235	nogo	7	28133.675953
236	go	7	19282.453032
237	go	7	19930.153905
238	nogo	7	20463.009104
239	go	7	14738.029886
240	go	7	42012.624375
241	nogo	7	19965.578320
242	go	7	18676.885735
243	go	7	20768.451812
244	go	7	38821.349442
245	nogo	7	19671.519765
246	go	7	57887.895786
247	go	7	22821.070178
248	go	7	22443.534126
249	go	7	20523.590874
250	nogo	7	26029.437621
251	go	7	32388.262219
252	go	7	30998.828258
253	nogo	8	35756.823039
254	go	8	27294.663031
255	go	8	32031.362947
256	go	8	22852.143932
257	go	8	25222.319797
258	go	8	23214.623950
259	nogo	8	26931.080429
260	go	8	38409.993823
261	go	8	24041.157086
262	go	8	40634.330756
263	go	8	41406.296191
264	go	8	37737.095375
265	go	8	35840.124219
266	nogo	8	25395.339907
267	go	8	22019.453669
268	nogo	8	n/a
269	go	8	41348.022623
270	nogo	8	27594.341786
271	go	8	17288.776054
272	go	8	14372.323366
273	nogo	8	23369.172993
274	go	8	28599.450768
275	go	8	40209.289044
276	nogo	8	22823.880251
277	go	8	27298.888457
278	go	8	45047.455509
279	go	8	26577.266261
280	go	8	38898.677212
281	go	8	28323.963813
282	go	8	17624.410203
283	go	8	29178.030898
