trial_index	trial_type	block_number	path_length
55	go	4	850.447706
56	go	4	663.028993
57	go	4	658.061768
58	nogo	4	560.025840
59	go	4	n/a
60	nogo	4	604.513253
61	go	4	818.647811
62	nogo	4	499.418701
63	go	4	521.802895
64	go	4	620.926766
65	nogo	4	731.400450
66	go	4	505.058798
67	go	4	513.289577
68	go	4	963.335353
69	go	4	970.833670
70	go	4	676.286661
71	go	4	842.161050
72	go	4	485.112344
73	go	4	661.615872
74	go	4	528.038241
75	go	4	638.876357
76	go	4	503.291630
77	go	4	529.736724
78	nogo	4	379.759329
79	go	4	588.694814
80	nogo	4	575.693802
81	go	4	822.726856
82	go	4	n/a
83	nogo	4	535.798646
84	go	4	531.663806
85	go	4	467.360689
86	go	4	839.057653
87	go	4	663.079806
88	go	4	632.779850
89	nogo	4	682.509723
90	go	4	746.297719
91	nogo	4	525.495344
92	go	4	491.237386
93	go	4	521.676770
94	go	4	423.742805
95	nogo	4	545.280122
96	go	4	526.752448
97	go	4	618.305867
98	go	4	588.068741
99	go	4	484.963433
100	go	4	576.317722
101	go	4	533.976224
102	go	4	683.229860
103	go	4	662.329872
104	go	4	480.969651
105	go	4	594.518380
106	go	4	853.705556
107	nogo	4	774.457015
108	go	4	893.142839
109	go	4	669.032163
110	go	4	600.903549
111	nogo	4	485.388630
112	go	4	683.357112
113	go	4	503.015824
114	go	4	546.849174
115	nogo	5	550.288224
116	go	5	707.668592
117	go	5	944.270072
118	nogo	5	796.955084
119	go	5	567.451538
120	go	5	986.904871
121	go	5	594.358356
122	go	5	705.705836
123	go	5	567.706151
124	go	5	429.896735
125	go	5	578.196974
126	go	5	771.058628
127	go	5	773.944989
128	go	5	581.758380
129	go	5	526.434611
130	nogo	5	574.700655
131	go	5	656.867062
132	go	5	n/a
133	go	5	843.167426
134	nogo	5	463.356090
135	go	5	503.766311
136	go	5	566.752012
137	go	5	545.340943
138	nogo	5	549.785387
139	go	5	606.717491
140	go	5	n/a
141	nogo	5	481.234782
142	go	5	483.058543
143	go	5	598.711206
144	go	5	618.894855
145	go	5	570.415442
146	go	5	783.575216
147	go	5	505.082830
148	go	5	831.700943
149	go	5	625.391611
150	nogo	5	614.125816
151	go	5	565.823480
152	go	5	622.861081
153	go	5	555.859230
154	nogo	5	697.714306
155	go	5	550.840532
156	go	5	716.437810
157	go	5	542.844561
158	go	5	722.623945
159	go	5	615.279195
160	nogo	5	603.358880
161	go	5	519.085752
162	go	5	461.736001
163	go	5	543.499927
164	go	5	600.958590
165	go	5	565.609232
166	nogo	5	380.569275
167	go	5	583.681763
168	go	5	603.824698
169	nogo	5	485.945713
170	go	5	566.488854
171	go	5	833.846398
172	go	5	597.356101
173	nogo	5	569.212011
174	go	5	596.668152
193	go	7	738.510612
194	go	7	525.702512
195	nogo	7	441.387423
196	go	7	601.104394
197	go	7	629.799865
198	go	7	584.069001
199	go	7	607.796499
200	nogo	7	394.735612
201	go	7	574.502047
202	go	7	531.557481
203	go	7	559.405897
204	go	7	604.499346
205	go	7	633.864901
206	go	7	587.072279
207	go	7	601.632425
208	go	7	604.878323
209	nogo	7	505.677124
210	go	7	505.859515
211	go	7	762.590807
212	go	7	615.290296
213	go	7	619.811495
214	go	7	587.395836
215	go	7	594.886591
216	go	7	615.759238
217	nogo	7	390.418019
218	go	7	582.938393
219	go	7	598.244881
220	go	7	594.306400
221	go	7	565.379305
222	go	7	922.242462
