trial_index	trial_type	block_number	mean_velocity
55	go	4	1516.294989
56	go	4	1343.320732
57	go	4	1335.151582
58	nogo	4	1810.714214
59	go	4	n/a
60	nogo	4	2309.490337
61	go	4	1651.666107
62	nogo	4	2059.458561
63	go	4	752.059751
64	go	4	1392.798016
65	nogo	4	1232.484956
66	go	4	1022.794728
67	go	4	1077.674731
68	go	4	1771.652201
69	go	4	1545.414673
70	go	4	1285.561379
71	go	4	1595.074794
72	go	4	952.427065
73	go	4	1494.232623
74	go	4	1536.920951
75	go	4	1437.076822
76	go	4	1017.400259
77	go	4	1003.390729
78	nogo	4	522.251606
79	go	4	871.163859
80	nogo	4	1092.391681
81	go	4	1275.957380
82	go	4	n/a
83	nogo	4	719.948227
84	go	4	1156.698891
85	go	4	1145.925820
86	go	4	1490.929947
87	go	4	1494.966438
88	go	4	1427.212977
89	nogo	4	1298.045738
90	go	4	1567.938983
91	nogo	4	1031.289552
92	go	4	961.465030
93	go	4	1025.276480
94	go	4	755.653059
95	nogo	4	974.999937
96	go	4	840.962277
97	go	4	1012.015201
98	go	4	1152.753418
99	go	4	894.442534
100	go	4	969.796263
101	go	4	1046.809821
102	go	4	1333.140019
103	go	4	977.628148
104	go	4	834.295148
105	go	4	997.859460
106	go	4	1146.931111
107	nogo	4	1342.674641
108	go	4	1594.662428
109	go	4	986.188661
110	go	4	1138.779523
111	nogo	4	950.924245
112	go	4	1480.991048
113	go	4	986.712799
114	go	4	720.480509
115	nogo	5	954.757318
116	go	5	1163.065870
117	go	5	1732.365012
118	nogo	5	1420.096593
119	go	5	1384.893532
120	go	5	1576.390378
121	go	5	1096.816235
122	go	5	1382.601302
123	go	5	1045.027844
124	go	5	816.029947
125	go	5	1252.227684
126	go	5	1562.185086
127	go	5	1623.675690
128	go	5	979.182517
129	go	5	1100.264893
130	nogo	5	1402.183947
131	go	5	1106.606586
132	go	5	n/a
133	go	5	926.440432
134	nogo	5	880.406831
135	go	5	563.610660
136	go	5	1146.377847
137	go	5	1064.573435
138	nogo	5	758.868964
139	go	5	765.676147
140	go	5	n/a
141	nogo	5	766.237149
142	go	5	621.221497
143	go	5	1136.241057
144	go	5	892.777465
145	go	5	961.737152
146	go	5	1080.440806
147	go	5	899.577375
148	go	5	1440.169057
149	go	5	927.091599
150	nogo	5	1206.724393
151	go	5	1041.807905
152	go	5	1022.168746
153	go	5	913.203235
154	nogo	5	1085.704314
155	go	5	929.517662
156	go	5	1353.143533
157	go	5	968.081197
158	go	5	1414.474859
159	go	5	1381.263956
160	nogo	5	760.697237
161	go	5	1053.875941
162	go	5	822.278027
163	go	5	914.408534
164	go	5	957.869624
165	go	5	816.467240
166	nogo	5	607.526748
167	go	5	568.153835
168	go	5	939.473786
169	nogo	5	869.314723
170	go	5	1192.117966
171	go	5	1445.988617
172	go	5	1095.368220
173	nogo	5	1115.194739
174	go	5	860.851517
193	go	7	1088.042375
194	go	7	756.962396
195	nogo	7	702.124748
196	go	7	911.547474
197	go	7	1060.089418
198	go	7	1184.381317
199	go	7	1154.906365
200	nogo	7	801.121777
201	go	7	967.787933
202	go	7	1040.753946
203	go	7	1030.539871
204	go	7	938.276760
205	go	7	1197.714751
206	go	7	1187.591658
207	go	7	1109.007221
208	go	7	1228.097298
209	nogo	7	989.537324
210	go	7	747.855992
211	go	7	1073.187615
212	go	7	760.748441
213	go	7	782.274399
214	go	7	868.004506
215	go	7	873.652378
216	go	7	1127.317993
217	nogo	7	845.922133
218	go	7	927.293896
219	go	7	1101.261479
220	go	7	1092.816706
221	go	7	1071.049932
222	go	7	1600.310230
223	nogo	7	898.089656
224	go	7	1059.064136
225	nogo	7	790.729960
226	go	7	715.686533
227	go	7	979.694310
228	go	7	967.831592
229	nogo	7	1151.915692
230	go	7	719.124271
231	go	7	1118.094592
232	go	7	1336.354526
233	go	7	910.427465
234	go	7	541.332574
235	nogo	7	894.818799
236	go	7	850.167611
237	go	7	1021.004872
238	nogo	7	940.973179
239	go	7	726.287012
240	go	7	1574.619701
241	nogo	7	931.671354
242	go	7	981.740853
243	go	7	1215.351647
244	go	7	1219.706229
245	nogo	7	679.373738
246	go	7	1108.043280
247	go	7	853.060857
248	go	7	942.195010
249	go	7	1019.197814
250	nogo	7	994.551998
251	go	7	1212.768910
252	go	7	1245.034446
253	nogo	8	1017.987633
254	go	8	832.289540
255	go	8	1088.732047
256	go	8	969.592606
257	go	8	1027.091128
258	go	8	951.446784
259	nogo	8	972.521293
260	go	8	1289.593426
261	go	8	1052.681364
262	go	8	1379.720493
263	go	8	1130.105251
264	go	8	1171.653791
265	go	8	1295.446789
266	nogo	8	1167.932250
267	go	8	828.063683
268	nogo	8	n/a
269	go	8	1522.838776
270	nogo	8	741.114541
271	go	8	960.030187
272	go	8	745.841798
273	nogo	8	910.288700
274	go	8	1172.558459
275	go	8	1229.589712
276	nogo	8	994.844181
277	go	8	1072.208729
278	go	8	1516.963222
279	go	8	1125.105884
280	go	8	1463.512188
281	go	8	1145.835371
282	go	8	1006.105232
283	go	8	1048.883907
284	go	8	1120.656567
285	go	8	1884.890288
286	go	8	953.407188
287	go	8	1121.419668
288	nogo	8	1000.899655
289	go	8	387.112237
290	go	8	1168.804533
291	go	8	440.680835
292	go	8	1047.810768
293	go	8	882.947612
294	go	8	836.137687
295	go	8	1018.796284
296	go	8	813.957391
297	nogo	8	910.119233
298	go	8	1066.518352
299	go	8	977.897627
300	go	8	779.376449
301	nogo	8	1017.239738
