onset	duration	trial_type	condition	block	trial	difficulty_level	expression	correct_answer	user_answer	response_time_ms	is_correct	is_timeout
0.0	2.354	FLOW_B	B	1	1	1	108 + 1	109	109.0	2354.2	1	0
6.355	2.616	FLOW_B	B	1	2	1	101 + 5	106	106.0	2615.8	1	0
12.975	2.194	FLOW_B	B	1	3	1	2 + 107	109	109.0	2194.3	1	0
19.225	2.007	FLOW_B	B	1	4	1	103 + 4	107	107.0	2007.3	1	0
25.241	2.55	FLOW_B	B	1	5	1	9 + 109	118	118.0	2549.5	1	0
31.8	2.779	FLOW_B	B	1	6	1	7 + 106	113	113.0	2778.6	1	0
38.593	2.286	FLOW_B	B	1	7	1	9 + 106	115	115.0	2286.0	1	0
44.894	1.96	FLOW_B	B	1	8	1	101 + 4	105	105.0	1959.7	1	0
50.864	4.498	FLOW_B	B	1	9	1	8 + 104	112	112.0	4498.1	1	0
59.4	1.976	FLOW_B	B	1	10	1	103 + 1	104	104.0	1975.9	1	0
65.387	1.767	FLOW_B	B	1	11	1	103 + 5	108	108.0	1767.0	1	0
71.161	3.641	FLOW_B	B	1	12	1	8 + 103	111	111.0	3641.2	1	0
78.854	1.74	FLOW_B	B	1	13	1	102 + 2	104	104.0	1740.3	1	0
84.606	2.228	FLOW_B	B	1	14	1	101 + 9	110	110.0	2227.5	1	0
90.847	1.95	FLOW_B	B	1	15	1	8 + 101	109	109.0	1950.4	1	0
96.829	2.329	FLOW_B	B	1	16	1	107 + 1	108	108.0	2328.9	1	0
103.214	1.78	FLOW_B	B	1	17	1	3 + 104	107	107.0	1780.3	1	0
109.041	2.043	FLOW_B	B	1	18	1	109 + 2	111	111.0	2042.8	1	0
115.107	1.725	FLOW_B	B	1	19	1	9 + 102	111	111.0	1725.1	1	0
120.87	1.844	FLOW_B	B	1	20	1	100 + 9	109	109.0	1843.7	1	0
126.749	2.027	FLOW_B	B	1	21	1	2 + 105	107	107.0	2027.4	1	0
132.821	1.732	FLOW_B	B	1	22	1	100 + 3	103	103.0	1732.5	1	0
138.598	2.099	FLOW_B	B	1	23	1	3 + 109	112	112.0	2098.9	1	0
144.746	2.309	FLOW_B	B	1	24	1	2 + 107	109	109.0	2309.2	1	0
151.107	1.586	FLOW_B	B	1	25	1	101 + 7	108	108.0	1586.3	1	0
156.736	1.67	FLOW_B	B	1	26	1	100 + 2	102	102.0	1669.6	1	0
162.453	2.885	FLOW_B	B	1	27	1	8 + 103	111	111.0	2884.7	1	0
169.387	0.632	FLOW_B	B	1	28	1	9 + 106	115	n/a	632.0	0	1
