onset	duration	accuracy	trial_type	learning_stage	stimulus
0.0	4.094	correct	regulate	Run1	regulate/STIM_000.jpg
6.835	3.667	correct	regulate	Run1	regulate/STIM_000.jpg
13.737	3.638	correct	regulate	Run1	regulate/STIM_000.jpg
19.707	2.23	incorrect	regulate	Run1	regulate/STIM_000.jpg
25.506	3.023	correct	regulate	Run1	regulate/STIM_001.jpg
31.194	3.048	correct	regulate	Run1	regulate/STIM_001.jpg
36.199	3.045	correct	regulate	Run1	regulate/STIM_001.jpg
42.803	3.015	correct	regulate	Run1	regulate/STIM_001.jpg
49.073	2.49	correct	regulate	Run1	regulate/STIM_002.jpg
53.939	2.953	correct	regulate	Run1	regulate/STIM_002.jpg
58.519	1.692	correct	regulate	Run1	regulate/STIM_002.jpg
62.958	2.797	correct	regulate	Run1	regulate/STIM_002.jpg
69.081	3.192	correct	regulate	Run1	regulate/STIM_003.jpg
74.982	2.953	correct	regulate	Run1	regulate/STIM_003.jpg
81.34	3.571	correct	regulate	Run1	regulate/STIM_003.jpg
88.136	3.45	correct	regulate	Run1	regulate/STIM_003.jpg
93.548	2.763	correct	regulate	Run1	regulate/STIM_004.jpg
98.226	2.544	incorrect	regulate	Run1	regulate/STIM_004.jpg
103.316	2.103	incorrect	regulate	Run1	regulate/STIM_004.jpg
108.702	2.793	correct	regulate	Run1	regulate/STIM_004.jpg
114.322	3.606	correct	regulate	Run1	regulate/STIM_005.jpg
120.275	3.584	incorrect	regulate	Run1	regulate/STIM_005.jpg
126.917	3.263	incorrect	regulate	Run1	regulate/STIM_005.jpg
133.325	1.583	correct	regulate	Run1	regulate/STIM_005.jpg
136.944	2.716	correct	regulate	Run1	regulate/STIM_006.jpg
142.416	2.025	correct	regulate	Run1	regulate/STIM_006.jpg
148.066	1.744	correct	regulate	Run1	regulate/STIM_006.jpg
152.157	2.2	correct	regulate	Run1	regulate/STIM_006.jpg
157.962	2.616	incorrect	regulate	Run1	regulate/STIM_007.jpg
162.952	3.326	correct	regulate	Run1	regulate/STIM_007.jpg
169.52	3.148	incorrect	regulate	Run1	regulate/STIM_007.jpg
175.118	2.328	correct	regulate	Run1	regulate/STIM_007.jpg
179.789	3.894	correct	regulate	Run1	regulate/STIM_008.jpg
186.348	2.685	correct	regulate	Run1	regulate/STIM_008.jpg
192.676	2.436	correct	regulate	Run1	regulate/STIM_008.jpg
197.66	2.353	correct	regulate	Run1	regulate/STIM_008.jpg
202.247	3.473	incorrect	regulate	Run1	regulate/STIM_009.jpg
208.493	2.845	correct	regulate	Run1	regulate/STIM_009.jpg
213.388	2.723	incorrect	regulate	Run1	regulate/STIM_009.jpg
218.899	1.694	correct	regulate	Run1	regulate/STIM_009.jpg
222.533	1.7	correct	regulate	Run1	regulate/STIM_010.jpg
226.559	3.139	incorrect	regulate	Run1	regulate/STIM_010.jpg
232.305	2.574	incorrect	regulate	Run1	regulate/STIM_010.jpg
237.994	3.122	correct	regulate	Run1	regulate/STIM_010.jpg
242.823	2.331	correct	regulate	Run1	regulate/STIM_011.jpg
247.201	3.37	correct	regulate	Run1	regulate/STIM_011.jpg
253.507	2.595	correct	regulate	Run1	regulate/STIM_011.jpg
258.079	2.6	correct	regulate	Run1	regulate/STIM_011.jpg
263.615	2.734	correct	regulate	Run1	regulate/STIM_012.jpg
269.041	3.222	correct	regulate	Run1	regulate/STIM_012.jpg
274.365	3.49	incorrect	regulate	Run1	regulate/STIM_012.jpg
280.556	2.153	correct	regulate	Run1	regulate/STIM_012.jpg
285.368	3.125	correct	regulate	Run1	regulate/STIM_013.jpg
291.218	1.622	correct	regulate	Run1	regulate/STIM_013.jpg
295.877	2.603	correct	regulate	Run1	regulate/STIM_013.jpg
300.622	2.407	correct	regulate	Run1	regulate/STIM_013.jpg
305.131	3.282	correct	regulate	Run1	regulate/STIM_014.jpg
311.119	2.736	correct	regulate	Run1	regulate/STIM_014.jpg
315.938	2.719	correct	regulate	Run1	regulate/STIM_014.jpg
320.968	3.27	correct	regulate	Run1	regulate/STIM_014.jpg
327.217	3.88	incorrect	regulate	Run1	regulate/STIM_015.jpg
