trial_index	trial_type	block_number	block_type	is_practice	kin_parse_failed	kin_n_samples	duration	path_length	max_velocity	mean_velocity	max_acceleration	mean_acceleration
1	go	1	go_only	1	0	44	0.708623	564.050676	4342.886553	795.981552	261550.345152	21414.819957
2	go	1	go_only	1	0	40	0.642992	544.792342	3239.309755	847.277673	111086.332059	18221.022024
3	go	1	go_only	1	0	33	0.526060	644.597995	4422.642877	1225.332634	133758.085490	29551.244256
4	go	1	go_only	1	0	42	0.674483	543.434822	4216.591427	805.705138	134397.724345	20643.388646
5	go	1	go_only	1	0	38	0.608526	473.102650	4373.478018	777.457139	181597.749450	25218.938636
6	go	1	go_only	1	0	42	0.677927	705.346145	7882.656803	1040.445572	223753.640164	26695.682215
7	go	1	go_only	1	0	27	0.426426	530.380763	4037.488502	1243.780317	143584.981105	25594.536543
8	go	1	go_only	1	0	30	0.479509	638.253407	7907.179592	1331.056990	327938.115905	39966.606022
9	go	1	go_only	1	0	30	0.476015	505.084049	4296.298928	1061.067952	112265.909112	18646.436732
10	go	1	go_only	1	0	37	0.590857	588.198501	3437.138706	995.501279	76656.979340	21484.684227
11	go	1	go_only	1	0	34	0.541240	591.839529	3777.509675	1093.488964	106064.447142	23157.889223
12	go	1	go_only	1	0	34	0.545260	541.562924	6603.628820	993.219062	402040.072533	30783.762692
13	go	1	go_only	1	0	35	0.560534	630.641512	2911.089959	1125.072119	93012.517248	19824.023226
14	go	1	go_only	1	0	30	0.475208	630.754291	2754.108977	1327.322263	76526.256876	20399.725725
15	go	1	go_only	1	0	31	0.492571	555.811193	3170.132477	1128.388890	93751.090916	19582.332762
16	go	1	go_only	1	0	44	0.711517	577.875713	3128.537435	812.174489	120304.081026	15009.668248
17	go	1	go_only	1	0	43	0.693475	595.216127	3980.855943	858.309300	154734.059717	21501.066669
18	go	1	go_only	1	0	28	0.443260	582.449424	3456.608838	1314.013643	114144.224595	21905.105561
19	go	2	go_nogo_prac	1	0	33	0.526179	573.509495	3212.712685	1089.951526	101056.772669	20094.579154
