trial_index	trial_type	block_number	block_type	is_practice	kin_parse_failed	kin_n_samples	duration	path_length	max_velocity	mean_velocity	max_acceleration	mean_acceleration
1	go	1	go_only	1	0	45	0.722578	573.364213	2256.495707	793.497692	99161.469931	12468.596532
2	go	1	go_only	1	0	44	0.710059	624.159493	2783.757414	879.024709	112272.719052	16730.578546
3	go	1	go_only	1	0	44	0.708897	602.263537	2899.182791	849.578700	62006.089507	15339.399553
4	go	1	go_only	1	0	37	0.592813	620.894539	2527.677234	1047.369803	70167.572601	13239.693873
5	go	1	go_only	1	0	41	0.660588	560.487980	2782.940501	848.468561	61270.881056	10847.835666
6	go	1	go_only	1	0	60	0.975184	590.318101	2432.334706	605.340473	51493.353909	9550.307401
7	go	1	go_only	1	0	46	0.742926	659.855034	3131.246339	888.184662	71990.576786	14980.938813
8	go	1	go_only	1	0	59	0.960958	575.343689	1865.474470	598.719121	66765.322021	10548.384356
9	go	1	go_only	1	0	49	0.794830	627.233258	1946.867316	789.141895	107757.917152	12196.825299
10	go	1	go_only	1	0	42	0.676533	603.848271	2921.601419	892.563053	72605.866903	12948.655584
11	go	1	go_only	1	0	36	0.577056	550.349971	2806.478679	953.721039	90802.486914	14280.258836
12	go	1	go_only	1	0	52	0.844012	642.797416	2746.970167	761.597755	115667.209030	15549.992229
13	go	1	go_only	1	0	43	0.695598	593.775087	2772.006547	853.618777	65016.793986	11624.417511
14	go	1	go_only	1	0	44	0.711735	625.662835	2973.155709	879.067735	125081.337411	14430.330772
15	go	1	go_only	1	0	50	0.811191	615.148690	2318.784160	758.327991	58164.345943	9214.779153
16	go	1	go_only	1	0	44	0.709536	644.436109	2883.747839	908.250308	94445.269424	13710.991194
17	go	1	go_only	1	0	44	0.711419	605.156015	3140.488033	850.631990	124533.692640	17671.684212
19	go	2	go_nogo_prac	1	0	51	0.827815	625.277872	2400.500367	755.334912	68541.489838	12186.743883
20	go	2	go_nogo_prac	1	0	46	0.743758	567.823560	2106.940218	763.451935	63546.634988	11510.525215
21	go	2	go_nogo_prac	1	0	58	0.944288	627.957303	2214.591444	665.006265	51010.787483	10617.734758
22	nogo	2	go_nogo_prac	1	0	39	0.624443	485.203665	3214.065779	777.017969	54341.877358	13336.920380
23	go	2	go_nogo_prac	1	0	46	0.741220	621.833379	1676.455171	838.932612	62500.657073	10862.542298
24	nogo	2	go_nogo_prac	1	0	35	0.558881	194.098757	1199.367891	347.298839	33065.199579	7036.975755
25	nogo	2	go_nogo_prac	1	0	33	0.528409	364.641138	1786.074442	690.073540	83529.042845	11656.732832
26	go	2	go_nogo_prac	1	0	58	0.944470	631.028045	2016.607326	668.129334	47610.973738	11455.341904
27	go	2	go_nogo_prac	1	0	61	0.993598	652.859113	1726.609275	657.065912	75401.320438	12656.283724
28	go	2	go_nogo_prac	1	0	46	0.742851	646.747346	1912.076368	870.628862	58358.876489	11472.591020
29	go	2	go_nogo_prac	1	0	50	0.809772	566.289229	1928.164998	699.319695	58735.042932	11518.276288
30	go	2	go_nogo_prac	1	0	58	0.944148	633.049940	2687.459398	670.498843	106913.522706	15394.796598
31	go	2	go_nogo_prac	1	0	60	0.976385	667.277047	2644.629077	683.415634	64730.605580	12529.301259
32	go	2	go_nogo_prac	1	0	53	0.860267	605.558706	1455.578227	703.919652	50267.262620	11395.960774
33	nogo	2	go_nogo_prac	1	0	36	0.576702	226.085937	914.357262	392.032382	25214.519745	6564.901101
34	go	2	go_nogo_prac	1	0	49	0.793382	617.881192	1609.000814	778.794359	60042.912153	10503.405978
35	go	2	go_nogo_prac	1	0	63	1.027214	604.851439	1960.394343	588.827213	52776.384774	10075.172345
36	go	2	go_nogo_prac	1	0	54	0.875531	620.999488	2788.247631	709.283267	125697.423463	14725.514907
38	go	3	go_only	0	0	39	0.627859	578.515684	2389.041828	921.410489	130134.272483	11889.946870
39	go	3	go_only	0	0	46	0.744805	591.401149	2465.033446	794.035093	70909.338030	13897.929871
40	go	3	go_only	0	0	39	0.628010	643.781601	3090.968184	1025.113940	131465.667495	15221.732181
41	go	3	go_only	0	0	53	0.860118	603.697595	1996.065118	701.877970	45098.115194	10456.952701
42	go	3	go_only	0	0	58	0.942515	610.373615	2168.930354	647.601162	91622.236994	13850.478746
43	go	3	go_only	0	0	37	0.594009	608.799848	2116.638817	1024.899523	68405.267128	14371.588799
44	go	3	go_only	0	0	46	0.745171	582.989183	2209.708870	782.356242	79838.380710	14141.485845
45	go	3	go_only	0	0	48	0.777704	611.013563	2052.752280	785.663797	64777.926799	12223.279456
46	go	3	go_only	0	0	41	0.660990	570.160688	2012.906497	862.586342	49170.946971	11713.684340
47	go	3	go_only	0	0	50	0.810861	597.471492	2126.732920	736.835716	58892.175241	9741.485320
48	go	3	go_only	0	0	64	1.044936	624.587768	1976.598147	597.728079	82312.895463	10573.482703
49	go	3	go_only	0	0	63	1.027213	594.076013	1903.331938	578.337765	81249.960551	11724.493010
50	go	3	go_only	0	0	55	0.894136	870.786736	3046.716860	973.886664	62901.701729	16385.929033
51	go	3	go_only	0	0	42	0.676560	768.362635	2987.279119	1135.690309	118981.657784	22971.978998
52	go	3	go_only	0	0	35	0.559759	583.974043	2036.730709	1043.259764	94461.087220	11860.898223
53	go	3	go_only	0	0	48	0.777184	631.315265	2260.411405	812.311406	50178.846688	10956.116475
54	go	3	go_only	0	0	45	0.725218	586.877451	2338.769520	809.243142	61837.749043	10973.885828
55	nogo	4	go_nogo	0	0	33	0.528017	514.644276	3170.567700	974.674056	94496.860219	16872.548821
57	nogo	4	go_nogo	0	0	44	0.709943	446.929152	1906.500487	629.528130	48622.316296	9976.548570
58	go	4	go_nogo	0	0	52	0.844047	666.004048	2323.185541	789.060008	62980.401248	13565.607895
59	go	4	go_nogo	0	0	42	0.676859	620.917637	2171.400209	917.351392	62355.178355	13383.097049
60	go	4	go_nogo	0	0	46	0.742581	606.958529	1874.153609	817.363507	41248.295236	10644.401195
61	go	4	go_nogo	0	0	53	0.859067	594.031412	2104.096211	691.484300	42702.529772	10501.268902
62	go	4	go_nogo	0	0	43	0.694399	599.223011	2355.520089	862.938103	98137.929160	17225.550082
63	nogo	4	go_nogo	0	0	33	0.527773	301.177544	1326.800625	570.657138	49249.518899	7587.424567
64	go	4	go_nogo	0	0	48	0.777976	629.888907	2386.171082	809.651133	61571.351538	12824.281217
65	go	4	go_nogo	0	0	37	0.595881	622.315096	1808.632437	1044.360842	75923.108112	11909.609151
66	go	4	go_nogo	0	0	49	0.793054	624.366430	1639.136239	787.293319	64163.605226	12822.941489
67	go	4	go_nogo	0	0	44	0.710409	565.821856	2097.309094	796.473714	112036.119331	10073.791493
68	go	4	go_nogo	0	0	51	0.827212	582.427348	3291.277165	704.084657	88913.957667	10989.122198
69	go	4	go_nogo	0	0	42	0.677344	592.658300	2799.445197	874.973869	67565.126115	12831.429426
70	go	4	go_nogo	0	0	55	0.894964	583.376896	1684.917586	651.844271	42719.489672	8993.027369
71	go	4	go_nogo	0	0	80	1.311158	602.523807	1655.316935	459.535622	66671.900331	9360.157708
72	go	4	go_nogo	0	0	32	0.508659	613.901078	2698.689750	1206.901518	100312.985017	17966.292452
73	go	4	go_nogo	0	0	36	0.576793	623.217584	2402.064510	1080.487613	83347.109283	15533.054333
74	nogo	4	go_nogo	0	0	31	0.493465	321.679768	2073.369311	651.879735	119922.802280	11205.641192
76	go	4	go_nogo	0	0	44	0.711437	584.252662	2431.427485	821.229529	49501.707261	13326.839198
77	go	4	go_nogo	0	0	48	0.775092	633.205387	2116.478910	816.942125	58284.928086	11473.816728
78	go	4	go_nogo	0	0	37	0.594548	594.476104	2062.844669	999.878402	47066.615322	13609.691997
79	nogo	4	go_nogo	0	0	35	0.562133	480.766514	1695.114296	855.253423	69486.241932	11056.741668
80	go	4	go_nogo	0	0	42	0.676957	601.184861	1853.661262	888.070020	68131.933536	13201.008513
81	go	4	go_nogo	0	0	34	0.545251	564.351826	2565.713803	1035.031254	53176.397714	12852.815403
82	go	4	go_nogo	0	0	38	0.611230	569.589511	4146.527833	931.874576	177842.126703	22623.715274
83	go	4	go_nogo	0	0	41	0.661103	597.049788	2437.946233	903.112009	56127.858737	12602.618754
84	go	4	go_nogo	0	0	41	0.659560	577.613395	2355.827694	875.756045	118315.107153	12266.775488
85	go	4	go_nogo	0	0	44	0.711754	560.826182	2009.909458	787.949906	93354.433611	13840.577927
86	go	4	go_nogo	0	0	55	0.893219	577.206543	3875.139658	646.209433	90979.124844	10971.029095
87	go	4	go_nogo	0	0	51	0.828070	601.250480	2146.520813	726.086889	122684.557654	13581.980115
88	nogo	4	go_nogo	0	0	33	0.528774	537.370119	2386.712159	1016.257083	117091.578195	10868.034458
90	go	4	go_nogo	0	0	38	0.612646	617.961271	3399.773283	1008.676419	106707.104083	16750.243173
91	nogo	4	go_nogo	0	0	34	0.543792	452.643846	1987.120198	832.384464	66574.386471	13671.690958
