onset	duration	accuracy_binary	trial_type	learning_stage	stimulus
0.0	0.793	1	2back	Block1	2back/STIM_000.jpg
3.642	1.138	1	2back	Block1	2back/STIM_000.jpg
8.577	0.788	1	2back	Block1	2back/STIM_000.jpg
12.233	0.911	1	2back	Block1	2back/STIM_001.jpg
16.091	0.829	1	2back	Block1	2back/STIM_001.jpg
19.571	0.662	1	2back	Block1	2back/STIM_001.jpg
22.66	0.763	1	2back	Block1	2back/STIM_002.jpg
26.725	0.614	1	2back	Block1	2back/STIM_002.jpg
30.173	0.606	1	2back	Block1	2back/STIM_002.jpg
32.995	1.348	1	2back	Block1	2back/STIM_003.jpg
38.124	0.742	1	2back	Block1	2back/STIM_003.jpg
41.822	0.732	1	2back	Block1	2back/STIM_003.jpg
46.288	1.428	1	2back	Block1	2back/STIM_004.jpg
50.473	1.275	1	2back	Block1	2back/STIM_004.jpg
55.223	0.61	1	2back	Block1	2back/STIM_004.jpg
58.595	0.912	1	2back	Block1	2back/STIM_005.jpg
63.31	0.937	1	2back	Block1	2back/STIM_005.jpg
66.323	1.164	1	2back	Block1	2back/STIM_005.jpg
69.938	1.452	1	2back	Block1	2back/STIM_006.jpg
73.974	1.184	1	2back	Block1	2back/STIM_006.jpg
78.734	1.223	1	2back	Block1	2back/STIM_006.jpg
83.429	1.142	1	2back	Block1	2back/STIM_007.jpg
88.073	0.702	1	2back	Block1	2back/STIM_007.jpg
91.342	1.04	1	2back	Block1	2back/STIM_007.jpg
96.13	1.406	1	2back	Block1	2back/STIM_008.jpg
99.679	0.825	1	2back	Block1	2back/STIM_008.jpg
103.468	0.602	1	2back	Block1	2back/STIM_008.jpg
106.181	0.99	1	2back	Block1	2back/STIM_009.jpg
110.551	0.813	1	2back	Block1	2back/STIM_009.jpg
113.963	0.623	1	2back	Block1	2back/STIM_009.jpg
118.191	1.055	1	2back	Block1	2back/STIM_010.jpg
122.497	0.832	0	2back	Block1	2back/STIM_010.jpg
126.175	1.332	1	2back	Block1	2back/STIM_010.jpg
130.226	0.646	1	2back	Block1	2back/STIM_011.jpg
133.132	0.645	0	2back	Block1	2back/STIM_011.jpg
136.138	1.011	1	2back	Block1	2back/STIM_011.jpg
139.628	0.822	0	2back	Block1	2back/STIM_012.jpg
142.604	0.876	1	2back	Block1	2back/STIM_012.jpg
145.944	0.761	1	2back	Block1	2back/STIM_012.jpg
150.684	0.852	1	2back	Block1	2back/STIM_013.jpg
154.659	1.293	1	2back	Block1	2back/STIM_013.jpg
159.164	0.778	1	2back	Block1	2back/STIM_013.jpg
163.383	1.002	1	2back	Block1	2back/STIM_014.jpg
168.156	1.049	1	2back	Block1	2back/STIM_014.jpg
173.032	1.295	1	2back	Block1	2back/STIM_014.jpg
177.481	1.135	1	2back	Block1	2back/STIM_015.jpg
182.094	0.672	0	2back	Block1	2back/STIM_015.jpg
184.805	0.587	1	2back	Block1	2back/STIM_015.jpg
188.119	0.831	1	2back	Block1	2back/STIM_016.jpg
191.785	1.303	1	2back	Block1	2back/STIM_016.jpg
196.959	0.864	1	2back	Block1	2back/STIM_016.jpg
200.489	0.873	0	2back	Block1	2back/STIM_017.jpg
203.425	0.832	1	2back	Block1	2back/STIM_017.jpg
207.884	0.654	1	2back	Block1	2back/STIM_017.jpg
211.105	1.029	1	2back	Block1	2back/STIM_018.jpg
215.707	1.092	1	2back	Block1	2back/STIM_018.jpg
220.137	0.63	1	2back	Block1	2back/STIM_018.jpg
222.882	0.87	1	2back	Block1	2back/STIM_019.jpg
227.748	1.284	1	2back	Block1	2back/STIM_019.jpg
231.352	0.796	1	2back	Block1	2back/STIM_019.jpg
235.529	0.643	1	2back	Block1	2back/STIM_020.jpg
238.912	1.019	1	2back	Block1	2back/STIM_020.jpg
242.113	0.838	1	2back	Block1	2back/STIM_020.jpg
245.241	1.036	1	2back	Block1	2back/STIM_021.jpg
250.057	0.897	1	2back	Block1	2back/STIM_021.jpg
253.649	0.776	1	2back	Block1	2back/STIM_021.jpg
256.621	0.735	0	2back	Block1	2back/STIM_022.jpg
261.308	1.116	1	2back	Block1	2back/STIM_022.jpg
265.303	1.316	1	2back	Block1	2back/STIM_022.jpg
269.652	1.018	1	2back	Block1	2back/STIM_023.jpg
273.564	0.814	1	2back	Block1	2back/STIM_023.jpg
276.379	0.773	0	2back	Block1	2back/STIM_023.jpg
280.973	1.238	1	2back	Block1	2back/STIM_024.jpg
284.491	1.313	1	2back	Block1	2back/STIM_024.jpg
289.454	1.285	1	2back	Block1	2back/STIM_024.jpg
