trial_index	trial_type	block_number	response_time_ms
55	go	4	562.171
56	go	4	678.405
57	go	4	579.185
58	go	4	626.153
59	go	4	695.440
60	go	4	862.228
61	nogo	4	445.088
62	go	4	660.919
63	go	4	661.653
64	go	4	658.847
65	nogo	4	162.295
66	go	4	512.241
67	go	4	694.307
68	go	4	510.019
69	go	4	662.635
70	go	4	679.465
71	nogo	4	396.254
72	go	4	727.838
73	go	4	594.266
74	nogo	4	444.357
75	go	4	627.615
76	go	4	578.545
77	nogo	4	344.519
78	go	4	491.985
79	go	4	543.376
80	go	4	694.857
81	go	4	1060.509
82	nogo	4	409.266
83	go	4	677.920
84	go	4	n/a
85	go	4	479.222
86	nogo	4	226.851
87	go	4	476.033
88	go	4	479.138
89	go	4	628.112
90	nogo	4	295.914
91	go	4	659.884
92	go	4	497.097
93	go	4	n/a
94	go	4	627.888
95	go	4	629.692
96	go	4	493.190
97	go	4	509.401
98	go	4	478.940
99	go	4	528.597
100	nogo	4	443.215
101	go	4	744.167
102	go	4	509.941
103	go	4	495.639
104	go	4	543.319
105	go	4	529.927
106	go	4	544.193
107	nogo	4	410.372
108	go	4	627.214
109	go	4	425.548
110	go	4	478.194
111	nogo	4	245.066
112	go	4	509.009
113	nogo	4	278.124
114	go	4	493.119
115	nogo	5	410.377
116	go	5	777.490
117	nogo	5	394.686
118	go	5	561.910
119	nogo	5	375.960
120	go	5	660.811
121	go	5	643.432
122	go	5	561.678
123	nogo	5	361.796
124	go	5	577.753
125	go	5	678.577
126	go	5	760.677
127	go	5	861.890
128	go	5	644.914
129	nogo	5	427.293
130	go	5	709.876
131	go	5	677.888
132	go	5	677.146
133	go	5	625.996
134	go	5	595.243
135	go	5	627.183
136	nogo	5	442.494
137	go	5	511.547
138	go	5	627.476
139	go	5	495.716
140	go	5	510.848
141	go	5	527.987
142	nogo	5	427.627
143	go	5	594.726
144	go	5	509.129
145	go	5	461.941
146	go	5	511.616
147	go	5	474.738
148	go	5	443.349
149	nogo	5	344.548
150	go	5	577.833
151	go	5	575.618
152	go	5	543.611
153	go	5	461.629
154	go	5	477.148
155	nogo	5	n/a
156	go	5	476.074
157	go	5	576.509
158	go	5	526.897
159	go	5	511.625
160	nogo	5	392.657
161	go	5	594.674
162	go	5	859.907
163	go	5	494.196
164	go	5	546.985
165	go	5	679.467
166	nogo	5	209.832
167	go	5	526.705
168	go	5	512.512
169	nogo	5	593.561
170	go	5	575.090
171	go	5	1110.148
172	go	5	694.512
173	go	5	464.015
174	go	5	591.828
193	go	7	512.221
194	go	7	578.834
195	go	7	644.316
196	go	7	812.321
197	go	7	595.934
198	go	7	611.648
199	nogo	7	375.781
200	go	7	709.441
201	go	7	576.482
202	go	7	811.053
203	go	7	612.907
204	go	7	577.271
205	go	7	495.337
206	go	7	561.900
207	go	7	744.609
208	go	7	760.668
209	go	7	558.515
210	go	7	694.133
211	nogo	7	394.541
212	go	7	610.808
213	nogo	7	427.642
214	go	7	561.359
215	go	7	677.347
216	nogo	7	410.396
217	go	7	612.424
218	go	7	526.532
219	go	7	827.804
220	go	7	526.329
221	go	7	542.744
222	nogo	7	276.075
223	go	7	444.707
224	nogo	7	342.436
225	go	7	561.126
226	nogo	7	443.501
227	go	7	560.914
228	go	7	678.052
229	go	7	561.667
230	go	7	n/a
231	go	7	594.502
232	go	7	795.531
233	go	7	510.428
234	nogo	7	408.985
235	go	7	876.524
236	go	7	525.578
237	go	7	593.445
238	go	7	562.664
239	nogo	7	377.880
240	go	7	859.006
241	nogo	7	459.680
242	go	7	677.301
243	go	7	761.271
244	go	7	628.401
245	go	7	744.423
246	go	7	827.597
247	nogo	7	442.886
248	go	7	610.829
249	nogo	7	444.291
250	go	7	894.531
251	go	7	560.984
252	go	7	n/a
253	go	8	810.755
254	go	8	478.318
255	go	8	627.357
256	go	8	677.401
257	go	8	528.240
258	go	8	561.879
259	go	8	527.868
260	go	8	477.130
261	nogo	8	376.789
262	go	8	593.374
263	go	8	678.915
264	nogo	8	427.208
265	go	8	759.223
266	go	8	593.677
267	go	8	479.523
268	nogo	8	408.819
269	go	8	545.426
270	go	8	594.536
271	go	8	595.365
272	go	8	577.874
273	go	8	627.067
274	nogo	8	543.036
275	go	8	560.954
276	go	8	593.396
277	go	8	494.384
278	go	8	543.778
279	go	8	561.104
280	go	8	428.850
281	nogo	8	393.986
282	go	8	828.134
283	go	8	611.273
284	nogo	8	377.843
285	go	8	743.010
286	nogo	8	776.647
287	go	8	676.227
288	go	8	628.031
289	nogo	8	410.785
290	go	8	728.383
291	go	8	428.437
292	go	8	560.820
293	go	8	677.047
294	go	8	528.425
295	go	8	528.799
296	nogo	8	444.544
297	go	8	662.005
298	go	8	660.854
299	go	8	663.023
300	nogo	8	377.453
301	go	8	494.976
302	nogo	8	394.878
303	go	8	1009.166
304	go	8	611.337
305	go	8	530.328
306	go	8	578.257
307	go	8	509.802
308	go	8	445.856
309	go	8	560.850
310	nogo	8	227.491
311	go	8	545.047
312	go	8	511.613
331	go	10	511.334
332	go	10	443.710
333	go	10	543.726
334	go	10	511.274
335	nogo	10	444.096
336	go	10	444.855
337	go	10	528.448
338	go	10	510.186
339	go	10	361.802
340	go	10	493.248
341	go	10	428.528
342	go	10	493.712
343	nogo	10	n/a
344	go	10	394.793
345	go	10	511.173
346	go	10	511.444
347	go	10	610.096
348	nogo	10	378.234
349	go	10	561.943
350	go	10	544.565
351	go	10	778.457
352	nogo	10	643.168
353	go	10	427.073
354	go	10	511.787
355	go	10	645.243
356	go	10	809.650
357	go	10	627.801
358	go	10	744.399
359	go	10	893.287
360	go	10	794.546
361	go	10	676.800
362	nogo	10	476.062
363	go	10	877.734
364	go	10	741.504
365	nogo	10	392.751
366	go	10	761.213
367	go	10	n/a
368	go	10	594.341
369	go	10	544.204
370	nogo	10	410.619
371	go	10	811.466
372	nogo	10	543.216
373	go	10	809.882
374	nogo	10	393.804
375	go	10	944.257
376	go	10	594.995
377	go	10	610.951
378	go	10	529.096
379	go	10	611.593
380	go	10	528.516
381	nogo	10	360.476
382	go	10	794.223
383	go	10	694.265
384	go	10	894.826
385	nogo	10	377.334
386	go	10	561.760
387	go	10	611.191
388	go	10	611.897
389	go	10	575.360
390	nogo	10	445.514
391	go	11	626.513
392	nogo	11	561.303
393	go	11	510.847
394	go	11	544.437
395	go	11	511.792
396	go	11	528.431
397	go	11	527.461
398	go	11	811.210
399	go	11	644.505
400	go	11	594.450
401	go	11	611.063
402	go	11	577.238
403	nogo	11	460.310
404	go	11	710.202
405	go	11	594.374
406	nogo	11	411.780
407	go	11	875.620
408	nogo	11	360.968
409	go	11	612.044
410	go	11	544.838
411	go	11	576.221
412	go	11	544.404
413	nogo	11	460.628
414	go	11	494.457
415	go	11	428.303
416	nogo	11	394.139
417	go	11	594.323
418	nogo	11	426.711
419	go	11	711.003
420	go	11	612.461
421	go	11	726.564
422	go	11	594.948
423	go	11	627.846
424	go	11	595.456
425	go	11	661.462
426	go	11	544.165
427	go	11	509.566
428	go	11	610.878
429	go	11	478.737
430	nogo	11	378.316
431	go	11	593.366
432	nogo	11	443.592
433	go	11	811.745
434	go	11	692.312
435	go	11	827.328
436	go	11	660.007
437	go	11	793.465
438	go	11	593.834
439	go	11	610.550
440	go	11	645.263
441	go	11	576.214
442	go	11	526.218
443	nogo	11	377.991
444	go	11	678.259
445	nogo	11	444.548
446	go	11	610.391
447	go	11	695.145
448	go	11	527.629
449	nogo	11	378.563
450	go	11	611.645
469	go	13	510.837
470	go	13	510.397
471	go	13	493.656
472	go	13	613.324
473	nogo	13	459.893
474	go	13	611.568
475	go	13	595.320
476	go	13	476.423
477	go	13	628.634
478	go	13	545.204
479	go	13	477.913
480	go	13	560.945
481	go	13	461.734
482	go	13	559.577
483	go	13	527.975
484	nogo	13	426.400
485	go	13	527.242
486	go	13	1010.395
487	go	13	494.751
488	go	13	377.615
489	go	13	n/a
490	go	13	443.832
491	nogo	13	378.591
492	go	13	460.788
493	go	13	526.872
494	nogo	13	375.991
495	go	13	592.650
496	go	13	493.084
497	nogo	13	375.644
498	go	13	443.606
499	nogo	13	377.720
500	go	13	577.776
501	go	13	479.308
502	nogo	13	395.197
503	go	13	677.753
504	go	13	510.134
505	nogo	13	409.538
506	go	13	610.877
507	go	13	644.096
508	go	13	560.307
509	go	13	661.505
510	go	13	543.984
511	go	13	576.358
512	go	13	n/a
513	go	13	458.159
514	nogo	13	359.061
515	go	13	627.777
516	go	13	560.412
517	nogo	13	395.189
518	go	13	644.017
519	go	13	562.379
520	go	13	478.803
521	go	13	626.588
522	go	13	495.110
523	nogo	13	377.279
524	go	13	511.950
525	go	13	527.937
526	nogo	13	461.268
527	go	13	510.716
528	go	13	493.916
529	nogo	14	393.449
530	go	14	593.523
531	nogo	14	361.472
532	go	14	560.382
533	go	14	994.102
534	nogo	14	342.490
535	go	14	760.685
536	go	14	878.610
537	go	14	577.144
538	go	14	594.740
539	go	14	693.961
540	go	14	595.146
541	go	14	709.755
542	nogo	14	360.236
543	go	14	643.749
544	nogo	14	461.700
545	go	14	594.605
546	nogo	14	377.801
547	go	14	660.997
548	go	14	677.840
549	go	14	810.655
550	go	14	527.866
551	nogo	14	394.716
552	go	14	709.242
553	go	14	644.660
554	go	14	646.078
555	go	14	561.426
556	nogo	14	426.008
557	go	14	527.229
558	go	14	456.948
559	go	14	544.579
560	go	14	627.802
561	go	14	593.314
562	go	14	461.201
563	go	14	544.368
564	go	14	677.980
565	nogo	14	444.352
566	go	14	544.550
567	go	14	610.361
568	go	14	528.383
569	go	14	494.898
570	go	14	579.375
