trial_index	trial_type	block_number	mean_acceleration
55	go	4	31479.452560
56	go	4	29544.654226
57	go	4	25042.832008
58	go	4	17705.200595
59	go	4	14436.150537
60	go	4	21536.973675
61	nogo	4	16178.124287
62	go	4	19722.372396
63	go	4	23916.872708
64	go	4	17698.432762
65	nogo	4	62263.983286
66	go	4	21815.716500
67	go	4	21198.214005
68	go	4	28166.999433
69	go	4	15939.639225
70	go	4	25346.986713
71	nogo	4	14659.431607
72	go	4	12809.103935
73	go	4	17622.745735
74	nogo	4	19820.402720
75	go	4	15692.251634
76	go	4	28134.849007
77	nogo	4	31543.703428
78	go	4	35210.690429
79	go	4	27379.655716
80	go	4	24173.035084
81	go	4	30158.152515
82	nogo	4	23817.672059
83	go	4	24817.281144
84	go	4	n/a
85	go	4	36548.293534
86	nogo	4	26931.584838
87	go	4	33823.979653
88	go	4	25317.898954
89	go	4	34372.266403
90	nogo	4	41421.805911
91	go	4	27126.507617
92	go	4	37800.788471
93	go	4	n/a
94	go	4	20524.908443
95	go	4	21848.012554
96	go	4	49603.465742
97	go	4	30104.463110
98	go	4	23135.256374
99	go	4	24334.723981
100	nogo	4	22856.214227
101	go	4	20993.691890
102	go	4	27442.698232
103	go	4	60762.609769
104	go	4	26255.031294
105	go	4	30529.983552
106	go	4	25319.584676
107	nogo	4	32277.120104
108	go	4	25009.055023
109	go	4	43402.417131
110	go	4	40804.583139
111	nogo	4	43277.641186
112	go	4	32865.295048
113	nogo	4	44671.236883
114	go	4	32319.699193
115	nogo	5	34357.814257
116	go	5	23420.398333
117	nogo	5	32497.038496
118	go	5	31736.362495
119	nogo	5	21567.921696
120	go	5	14464.366117
121	go	5	32661.846266
122	go	5	25947.978884
123	nogo	5	24908.846721
124	go	5	28238.242936
125	go	5	17872.423337
126	go	5	19455.608488
127	go	5	14176.576801
128	go	5	20177.793437
129	nogo	5	19422.725518
130	go	5	15978.685130
131	go	5	22092.890499
132	go	5	15322.265950
133	go	5	18183.396211
134	go	5	19293.871909
135	go	5	24671.687059
136	nogo	5	29425.561680
137	go	5	27275.277806
138	go	5	19533.682644
139	go	5	33782.591643
140	go	5	24504.794277
141	go	5	21017.859014
142	nogo	5	22087.863855
143	go	5	30748.791856
144	go	5	33418.613823
145	go	5	30201.877198
146	go	5	26949.788706
147	go	5	26390.354619
148	go	5	29353.764915
149	nogo	5	41520.080837
150	go	5	19758.337548
151	go	5	33039.287352
152	go	5	23757.573523
153	go	5	36492.323027
154	go	5	42515.181101
155	nogo	5	n/a
156	go	5	29338.647571
157	go	5	26242.758328
158	go	5	26261.930690
159	go	5	29263.712907
160	nogo	5	22768.125414
161	go	5	17522.659053
162	go	5	15698.862858
163	go	5	41228.891107
164	go	5	22825.149667
165	go	5	32279.289061
166	nogo	5	39220.406019
167	go	5	34942.176609
168	go	5	26120.924309
169	nogo	5	34569.526217
170	go	5	44320.574598
171	go	5	14053.303409
172	go	5	21224.682535
173	go	5	49637.480854
174	go	5	30278.358175
193	go	7	43037.333398
194	go	7	29749.091401
195	go	7	24724.659095
196	go	7	16949.173444
197	go	7	20019.339976
198	go	7	29258.181210
199	nogo	7	12995.401034
200	go	7	15091.925633
201	go	7	19932.787642
202	go	7	14610.618079
203	go	7	20689.981612
204	go	7	21879.871536
205	go	7	31129.508068
206	go	7	29177.128438
207	go	7	13738.549089
208	go	7	10811.274094
209	go	7	25061.001702
210	go	7	17516.641471
211	nogo	7	17438.020035
212	go	7	31664.093864
213	nogo	7	27511.119639
214	go	7	16956.122316
215	go	7	20900.130860
216	nogo	7	14037.172072
217	go	7	20511.273146
218	go	7	24641.799009
219	go	7	16090.233649
220	go	7	24272.827829
221	go	7	29939.876009
222	nogo	7	28739.521658
223	go	7	24879.452379
224	nogo	7	24443.433513
225	go	7	22043.839212
226	nogo	7	22556.152596
227	go	7	37036.199472
228	go	7	19318.473825
229	go	7	23920.453213
230	go	7	n/a
231	go	7	28758.389877
232	go	7	13210.184157
233	go	7	25790.832914
234	nogo	7	19173.857104
235	go	7	21044.053496
236	go	7	28787.484448
237	go	7	20331.649940
238	go	7	24188.618096
239	nogo	7	17265.860110
240	go	7	12516.889476
241	nogo	7	12243.098679
242	go	7	19418.272086
243	go	7	15474.026318
244	go	7	26939.069115
245	go	7	26315.642276
246	go	7	13916.434575
247	nogo	7	16949.907852
248	go	7	22118.750939
249	nogo	7	14584.404774
250	go	7	12007.749792
251	go	7	22966.551008
252	go	7	n/a
253	go	8	27131.058902
254	go	8	39443.737935
255	go	8	23612.982372
256	go	8	24927.377052
257	go	8	21133.692061
258	go	8	33189.584090
259	go	8	22879.481612
260	go	8	31000.124894
261	nogo	8	11030.736970
262	go	8	13109.951827
263	go	8	16592.181269
264	nogo	8	16175.664948
265	go	8	11433.001376
266	go	8	23699.928625
267	go	8	30248.157017
268	nogo	8	20551.628208
269	go	8	21246.800684
270	go	8	23143.376016
271	go	8	19002.790879
272	go	8	21953.160497
273	go	8	16526.871398
274	nogo	8	16484.618109
275	go	8	21554.082075
276	go	8	23175.017606
277	go	8	36880.616272
278	go	8	26964.410610
279	go	8	29013.118169
280	go	8	27585.359334
281	nogo	8	24010.444765
282	go	8	17341.468397
283	go	8	17694.565938
284	nogo	8	13684.847025
285	go	8	14907.373866
286	nogo	8	13130.661779
287	go	8	14098.474893
288	go	8	15824.264862
289	nogo	8	15869.306634
290	go	8	16913.461766
291	go	8	29117.780855
292	go	8	20538.485647
293	go	8	23726.194849
294	go	8	25850.446526
295	go	8	44632.820076
296	nogo	8	19313.909290
297	go	8	15779.223970
298	go	8	13369.202026
299	go	8	27733.938903
300	nogo	8	21954.051519
301	go	8	22197.603053
302	nogo	8	22403.871516
303	go	8	8437.368235
304	go	8	19360.270160
305	go	8	31406.522040
306	go	8	21920.076791
307	go	8	24252.651912
308	go	8	40210.440065
309	go	8	27492.640694
310	nogo	8	35442.580843
311	go	8	24354.235197
312	go	8	35981.825401
331	go	10	38835.559497
332	go	10	29998.910647
333	go	10	36808.587934
