onset	duration	accuracy_binary	trial_type	learning_stage	stimulus	coherence
0.000	15.132	1	learning	LS1	PICTURE_202.jpg	c
15.132	12.419	0	learning	LS1	PICTURE_453.jpg	i
27.551	14.184	0	learning	LS1	PICTURE_358.jpg	i
41.735	14.516	1	learning	LS1	PICTURE_453.jpg	c
56.251	14.685	1	learning	LS1	PICTURE_202.jpg	i
70.936	10.861	0	learning	LS1	PICTURE_148.jpg	c
81.797	12.150	0	learning	LS1	PICTURE_165.jpg	c
93.947	21.109	1	learning	LS1	PICTURE_358.jpg	c
115.056	14.726	1	learning	LS1	PICTURE_165.jpg	i
129.782	19.049	1	learning	LS1	PICTURE_148.jpg	i
148.831	16.053	1	learning	LS2	PICTURE_202.jpg	c
164.884	14.943	1	learning	LS2	PICTURE_148.jpg	i
179.827	19.585	1	learning	LS2	PICTURE_453.jpg	c
199.412	12.086	1	learning	LS2	PICTURE_358.jpg	i
211.498	12.411	1	learning	LS2	PICTURE_148.jpg	c
223.909	16.573	1	learning	LS2	PICTURE_165.jpg	c
240.482	14.344	1	learning	LS2	PICTURE_202.jpg	i
254.826	15.154	1	learning	LS2	PICTURE_165.jpg	i
269.980	13.562	0	learning	LS2	PICTURE_453.jpg	i
283.542	11.014	1	learning	LS2	PICTURE_358.jpg	c
294.556	13.293	1	learning	LS3	PICTURE_202.jpg	i
307.849	14.421	1	learning	LS3	PICTURE_453.jpg	i
322.270	12.670	1	learning	LS3	PICTURE_202.jpg	c
334.940	14.434	1	learning	LS3	PICTURE_358.jpg	i
349.374	14.443	1	learning	LS3	PICTURE_165.jpg	i
363.817	13.174	1	learning	LS3	PICTURE_358.jpg	c
376.991	13.340	1	learning	LS3	PICTURE_148.jpg	c
390.331	10.952	1	learning	LS3	PICTURE_165.jpg	c
401.283	10.478	1	learning	LS3	PICTURE_453.jpg	c
411.761	10.329	1	learning	LS3	PICTURE_148.jpg	i
422.090	12.767	1	learning	LS4	PICTURE_148.jpg	i
434.857	10.219	1	learning	LS4	PICTURE_358.jpg	i
445.076	11.981	1	learning	LS4	PICTURE_202.jpg	c
457.057	11.834	1	learning	LS4	PICTURE_453.jpg	c
468.891	11.519	1	learning	LS4	PICTURE_165.jpg	i
480.410	11.048	1	learning	LS4	PICTURE_202.jpg	i
491.458	12.013	1	learning	LS4	PICTURE_165.jpg	c
503.471	10.424	1	learning	LS4	PICTURE_358.jpg	c
513.895	11.713	1	learning	LS4	PICTURE_453.jpg	i
525.608	10.763	1	learning	LS4	PICTURE_148.jpg	c
536.371	11.901	1	learning	LS1	PICTURE_224.jpg	c
548.272	8.078	0	learning	LS1	PICTURE_414.jpg	i
556.350	13.519	1	learning	LS1	PICTURE_224.jpg	i
569.869	12.243	1	learning	LS1	PICTURE_566.jpg	c
582.112	9.212	0	learning	LS1	PICTURE_203.jpg	c
591.324	9.704	0	learning	LS1	PICTURE_42.jpg	c
601.028	13.549	1	learning	LS1	PICTURE_203.jpg	i
614.577	10.681	1	learning	LS1	PICTURE_414.jpg	c
625.258	11.966	1	learning	LS1	PICTURE_42.jpg	i
637.224	10.695	1	learning	LS1	PICTURE_566.jpg	i
647.919	12.972	1	learning	LS2	PICTURE_203.jpg	c
660.891	9.943	1	learning	LS2	PICTURE_566.jpg	i
670.834	10.911	1	learning	LS2	PICTURE_42.jpg	c
