onset	duration	response_time_ms	trial_type	learning_stage	stimulus	coherence	response_port
0.000	15.132	15132.0	learning	LS1	PICTURE_202.jpg	c	n/a
15.132	12.419	12419.0	learning	LS1	PICTURE_453.jpg	i	n/a
27.551	14.184	14184.0	learning	LS1	PICTURE_358.jpg	i	n/a
41.735	14.516	14516.0	learning	LS1	PICTURE_453.jpg	c	n/a
56.251	14.685	14685.0	learning	LS1	PICTURE_202.jpg	i	n/a
70.936	10.861	10861.0	learning	LS1	PICTURE_148.jpg	c	n/a
81.797	12.150	12150.0	learning	LS1	PICTURE_165.jpg	c	n/a
93.947	21.109	21109.0	learning	LS1	PICTURE_358.jpg	c	n/a
115.056	14.726	14726.0	learning	LS1	PICTURE_165.jpg	i	n/a
129.782	19.049	19049.0	learning	LS1	PICTURE_148.jpg	i	n/a
148.831	16.053	16053.0	learning	LS2	PICTURE_202.jpg	c	n/a
164.884	14.943	14943.0	learning	LS2	PICTURE_148.jpg	i	n/a
179.827	19.585	19585.0	learning	LS2	PICTURE_453.jpg	c	n/a
199.412	12.086	12086.0	learning	LS2	PICTURE_358.jpg	i	n/a
211.498	12.411	12411.0	learning	LS2	PICTURE_148.jpg	c	n/a
223.909	16.573	16573.0	learning	LS2	PICTURE_165.jpg	c	n/a
240.482	14.344	14344.0	learning	LS2	PICTURE_202.jpg	i	n/a
254.826	15.154	15154.0	learning	LS2	PICTURE_165.jpg	i	n/a
269.980	13.562	13562.0	learning	LS2	PICTURE_453.jpg	i	n/a
283.542	11.014	11014.0	learning	LS2	PICTURE_358.jpg	c	n/a
294.556	13.293	13293.0	learning	LS3	PICTURE_202.jpg	i	n/a
307.849	14.421	14421.0	learning	LS3	PICTURE_453.jpg	i	n/a
322.270	12.670	12670.0	learning	LS3	PICTURE_202.jpg	c	n/a
334.940	14.434	14434.0	learning	LS3	PICTURE_358.jpg	i	n/a
349.374	14.443	14443.0	learning	LS3	PICTURE_165.jpg	i	n/a
363.817	13.174	13174.0	learning	LS3	PICTURE_358.jpg	c	n/a
376.991	13.340	13340.0	learning	LS3	PICTURE_148.jpg	c	n/a
390.331	10.952	10952.0	learning	LS3	PICTURE_165.jpg	c	n/a
401.283	10.478	10478.0	learning	LS3	PICTURE_453.jpg	c	n/a
411.761	10.329	10329.0	learning	LS3	PICTURE_148.jpg	i	n/a
422.090	12.767	12767.0	learning	LS4	PICTURE_148.jpg	i	n/a
434.857	10.219	10219.0	learning	LS4	PICTURE_358.jpg	i	n/a
445.076	11.981	11981.0	learning	LS4	PICTURE_202.jpg	c	n/a
457.057	11.834	11834.0	learning	LS4	PICTURE_453.jpg	c	n/a
468.891	11.519	11519.0	learning	LS4	PICTURE_165.jpg	i	n/a
480.410	11.048	11048.0	learning	LS4	PICTURE_202.jpg	i	n/a
491.458	12.013	12013.0	learning	LS4	PICTURE_165.jpg	c	n/a
503.471	10.424	10424.0	learning	LS4	PICTURE_358.jpg	c	n/a
513.895	11.713	11713.0	learning	LS4	PICTURE_453.jpg	i	n/a
525.608	10.763	10763.0	learning	LS4	PICTURE_148.jpg	c	n/a
536.371	11.901	11901.0	learning	LS1	PICTURE_224.jpg	c	n/a
548.272	8.078	8078.0	learning	LS1	PICTURE_414.jpg	i	n/a
556.350	13.519	13519.0	learning	LS1	PICTURE_224.jpg	i	n/a
569.869	12.243	12243.0	learning	LS1	PICTURE_566.jpg	c	n/a
582.112	9.212	9212.0	learning	LS1	PICTURE_203.jpg	c	n/a
591.324	9.704	9704.0	learning	LS1	PICTURE_42.jpg	c	n/a
601.028	13.549	13549.0	learning	LS1	PICTURE_203.jpg	i	n/a
614.577	10.681	10681.0	learning	LS1	PICTURE_414.jpg	c	n/a
625.258	11.966	11966.0	learning	LS1	PICTURE_42.jpg	i	n/a
637.224	10.695	10695.0	learning	LS1	PICTURE_566.jpg	i	n/a
647.919	12.972	12972.0	learning	LS2	PICTURE_203.jpg	c	n/a
660.891	9.943	9943.0	learning	LS2	PICTURE_566.jpg	i	n/a
670.834	10.911	10911.0	learning	LS2	PICTURE_42.jpg	c	n/a
681.745	11.876	11876.0	learning	LS2	PICTURE_224.jpg	i	n/a
693.621	8.531	8531.0	learning	LS2	PICTURE_414.jpg	c	n/a
702.152	11.095	11095.0	learning	LS2	PICTURE_203.jpg	i	n/a
713.247	10.783	10783.0	learning	LS2	PICTURE_42.jpg	i	n/a
724.030	9.677	9677.0	learning	LS2	PICTURE_566.jpg	c	n/a
733.707	11.287	11287.0	learning	LS2	PICTURE_224.jpg	c	n/a
744.994	10.014	10014.0	learning	LS2	PICTURE_414.jpg	i	n/a
755.008	11.328	11328.0	learning	LS3	PICTURE_224.jpg	i	n/a
766.336	9.099	9099.0	learning	LS3	PICTURE_566.jpg	i	n/a
775.435	8.152	8152.0	learning	LS3	PICTURE_203.jpg	c	n/a
783.587	10.716	10716.0	learning	LS3	PICTURE_42.jpg	i	n/a
794.303	8.007	8007.0	learning	LS3	PICTURE_566.jpg	c	n/a
802.310	7.697	7697.0	learning	LS3	PICTURE_42.jpg	c	n/a
810.007	10.424	10424.0	learning	LS3	PICTURE_414.jpg	c	n/a
820.431	8.196	8196.0	learning	LS3	PICTURE_224.jpg	c	n/a
828.627	9.322	9322.0	learning	LS3	PICTURE_414.jpg	i	n/a
837.949	10.927	10927.0	learning	LS3	PICTURE_203.jpg	i	n/a
848.876	10.326	10326.0	learning	LS4	PICTURE_414.jpg	c	n/a
859.202	9.696	9696.0	learning	LS4	PICTURE_566.jpg	c	n/a
868.898	7.628	7628.0	learning	LS4	PICTURE_203.jpg	c	n/a
876.526	9.077	9077.0	learning	LS4	PICTURE_414.jpg	i	n/a
885.603	7.486	7486.0	learning	LS4	PICTURE_224.jpg	c	n/a
893.089	16.125	16125.0	learning	LS4	PICTURE_42.jpg	i	n/a
909.214	10.697	10697.0	learning	LS4	PICTURE_566.jpg	i	n/a
919.911	10.068	10068.0	learning	LS4	PICTURE_224.jpg	i	n/a
929.979	10.238	10238.0	learning	LS4	PICTURE_203.jpg	i	n/a
940.217	8.171	8171.0	learning	LS4	PICTURE_42.jpg	c	n/a
948.388	10.889	10889.0	learning	LS1	PICTURE_659.jpg	c	n/a
959.277	6.734	6734.0	learning	LS1	PICTURE_26.jpg	c	n/a
966.011	7.382	7382.0	learning	LS1	PICTURE_212.jpg	c	n/a
973.393	12.025	12025.0	learning	LS1	PICTURE_659.jpg	i	n/a
985.418	9.628	9628.0	learning	LS1	PICTURE_38.jpg	c	n/a
995.046	13.787	13787.0	learning	LS1	PICTURE_654.jpg	i	n/a
1008.833	16.672	16672.0	learning	LS1	PICTURE_212.jpg	i	n/a
1025.505	13.642	13642.0	learning	LS1	PICTURE_654.jpg	c	n/a
1039.147	21.004	21004.0	learning	LS1	PICTURE_26.jpg	i	n/a
1060.151	15.099	15099.0	learning	LS1	PICTURE_38.jpg	i	n/a
1075.250	16.415	16415.0	learning	LS2	PICTURE_659.jpg	i	n/a
1091.665	15.944	15944.0	learning	LS2	PICTURE_212.jpg	c	n/a
1107.609	12.277	12277.0	learning	LS2	PICTURE_654.jpg	c	n/a
1119.886	9.249	9249.0	learning	LS2	PICTURE_26.jpg	c	n/a
1129.135	9.420	9420.0	learning	LS2	PICTURE_212.jpg	i	n/a
1138.555	11.666	11666.0	learning	LS2	PICTURE_38.jpg	i	n/a
1150.221	12.634	12634.0	learning	LS2	PICTURE_659.jpg	c	n/a
1162.855	10.402	10402.0	learning	LS2	PICTURE_26.jpg	i	n/a
1173.257	9.293	9293.0	learning	LS2	PICTURE_654.jpg	i	n/a
1182.550	11.059	11059.0	learning	LS2	PICTURE_38.jpg	c	n/a
1193.609	10.777	10777.0	learning	LS3	PICTURE_654.jpg	i	n/a
1204.386	8.870	8870.0	learning	LS3	PICTURE_212.jpg	i	n/a
1213.256	10.319	10319.0	learning	LS3	PICTURE_26.jpg	i	n/a
1223.575	10.488	10488.0	learning	LS3	PICTURE_654.jpg	c	n/a
1234.063	8.260	8260.0	learning	LS3	PICTURE_659.jpg	i	n/a
1242.323	10.029	10029.0	learning	LS3	PICTURE_38.jpg	c	n/a
1252.352	9.719	9719.0	learning	LS3	PICTURE_212.jpg	c	n/a
1262.071	9.888	9888.0	learning	LS3	PICTURE_26.jpg	c	n/a
1271.959	9.095	9095.0	learning	LS3	PICTURE_38.jpg	i	n/a
1281.054	9.742	9742.0	learning	LS3	PICTURE_659.jpg	c	n/a
1290.796	9.774	9774.0	learning	LS4	PICTURE_38.jpg	c	n/a
1300.570	10.741	10741.0	learning	LS4	PICTURE_212.jpg	i	n/a
1311.311	10.269	10269.0	learning	LS4	PICTURE_654.jpg	c	n/a
1321.580	8.357	8357.0	learning	LS4	PICTURE_26.jpg	c	n/a
1329.937	9.484	9484.0	learning	LS4	PICTURE_659.jpg	i	n/a
1339.421	11.567	11567.0	learning	LS4	PICTURE_38.jpg	i	n/a
1350.988	7.900	7900.0	learning	LS4	PICTURE_26.jpg	i	n/a
1358.888	7.430	7430.0	learning	LS4	PICTURE_659.jpg	c	n/a
1366.318	10.633	10633.0	learning	LS4	PICTURE_654.jpg	i	n/a
1376.951	8.564	8564.0	learning	LS4	PICTURE_212.jpg	c	n/a
1385.515	13.369	13369.0	control	LS1	PICTURE_135.jpg	c	n/a
1398.884	13.218	13218.0	control	LS1	PICTURE_540.jpg	i	n/a
1412.102	12.102	12102.0	control	LS1	PICTURE_263.jpg	c	n/a
1424.204	11.620	11620.0	control	LS1	PICTURE_491.jpg	c	n/a
1435.824	15.140	15140.0	control	LS1	PICTURE_116.jpg	i	n/a
1450.964	11.471	11471.0	control	LS1	PICTURE_135.jpg	i	n/a
1462.435	8.600	8600.0	control	LS1	PICTURE_540.jpg	c	n/a
1471.035	11.806	11806.0	control	LS1	PICTURE_263.jpg	i	n/a
