onset	duration	accuracy	trial_type	learning_stage	stimulus	coherence	signal_detection_theory
0.000	15.132	correct	learning	LS1	PICTURE_202.jpg	c	hit
15.132	12.419	incorrect	learning	LS1	PICTURE_453.jpg	i	false alarm
27.551	14.184	incorrect	learning	LS1	PICTURE_358.jpg	i	false alarm
41.735	14.516	correct	learning	LS1	PICTURE_453.jpg	c	hit
56.251	14.685	correct	learning	LS1	PICTURE_202.jpg	i	correct rejection
70.936	10.861	incorrect	learning	LS1	PICTURE_148.jpg	c	miss
81.797	12.150	incorrect	learning	LS1	PICTURE_165.jpg	c	miss
93.947	21.109	correct	learning	LS1	PICTURE_358.jpg	c	hit
115.056	14.726	correct	learning	LS1	PICTURE_165.jpg	i	correct rejection
129.782	19.049	correct	learning	LS1	PICTURE_148.jpg	i	correct rejection
148.831	16.053	correct	learning	LS2	PICTURE_202.jpg	c	hit
164.884	14.943	correct	learning	LS2	PICTURE_148.jpg	i	correct rejection
179.827	19.585	correct	learning	LS2	PICTURE_453.jpg	c	hit
199.412	12.086	correct	learning	LS2	PICTURE_358.jpg	i	correct rejection
211.498	12.411	correct	learning	LS2	PICTURE_148.jpg	c	hit
223.909	16.573	correct	learning	LS2	PICTURE_165.jpg	c	hit
240.482	14.344	correct	learning	LS2	PICTURE_202.jpg	i	correct rejection
254.826	15.154	correct	learning	LS2	PICTURE_165.jpg	i	correct rejection
269.980	13.562	incorrect	learning	LS2	PICTURE_453.jpg	i	false alarm
283.542	11.014	correct	learning	LS2	PICTURE_358.jpg	c	hit
294.556	13.293	correct	learning	LS3	PICTURE_202.jpg	i	correct rejection
307.849	14.421	correct	learning	LS3	PICTURE_453.jpg	i	correct rejection
322.270	12.670	correct	learning	LS3	PICTURE_202.jpg	c	hit
334.940	14.434	correct	learning	LS3	PICTURE_358.jpg	i	correct rejection
349.374	14.443	correct	learning	LS3	PICTURE_165.jpg	i	correct rejection
363.817	13.174	correct	learning	LS3	PICTURE_358.jpg	c	hit
376.991	13.340	correct	learning	LS3	PICTURE_148.jpg	c	hit
390.331	10.952	correct	learning	LS3	PICTURE_165.jpg	c	hit
401.283	10.478	correct	learning	LS3	PICTURE_453.jpg	c	hit
411.761	10.329	correct	learning	LS3	PICTURE_148.jpg	i	correct rejection
422.090	12.767	correct	learning	LS4	PICTURE_148.jpg	i	correct rejection
434.857	10.219	correct	learning	LS4	PICTURE_358.jpg	i	correct rejection
445.076	11.981	correct	learning	LS4	PICTURE_202.jpg	c	hit
457.057	11.834	correct	learning	LS4	PICTURE_453.jpg	c	hit
468.891	11.519	correct	learning	LS4	PICTURE_165.jpg	i	correct rejection
480.410	11.048	correct	learning	LS4	PICTURE_202.jpg	i	correct rejection
