onset	duration	accuracy	trial_type	learning_stage	stimulus
24.118	0.848	correct	learning	LS1	learning/PICTURE_488.jpg
28.704	1.203	incorrect	learning	LS1	learning/PICTURE_15.jpg
33.274	0.968	correct	learning	LS1	learning/PICTURE_95.jpg
37.844	0.924	correct	learning	LS1	learning/PICTURE_15.jpg
42.43	0.927	correct	learning	LS1	learning/PICTURE_508.jpg
47.0	0.836	correct	learning	LS1	learning/PICTURE_488.jpg
51.586	1.079	incorrect	learning	LS1	learning/PICTURE_480.jpg
56.156	1.083	correct	learning	LS1	learning/PICTURE_508.jpg
60.726	1.103	correct	learning	LS1	learning/PICTURE_480.jpg
65.296	0.9	correct	learning	LS1	learning/PICTURE_95.jpg
74.385	0.83	correct	learning	LS2	learning/PICTURE_488.jpg
78.955	0.786	correct	learning	LS2	learning/PICTURE_508.jpg
83.525	0.791	correct	learning	LS2	learning/PICTURE_15.jpg
88.095	0.827	correct	learning	LS2	learning/PICTURE_95.jpg
92.664	1.215	correct	learning	LS2	learning/PICTURE_488.jpg
97.234	1.203	correct	learning	LS2	learning/PICTURE_95.jpg
101.804	0.999	correct	learning	LS2	learning/PICTURE_480.jpg
106.374	0.844	correct	learning	LS2	learning/PICTURE_508.jpg
110.944	0.832	correct	learning	LS2	learning/PICTURE_480.jpg
115.513	0.788	correct	learning	LS2	learning/PICTURE_15.jpg
124.603	0.894	correct	learning	LS3	learning/PICTURE_95.jpg
129.173	0.835	correct	learning	LS3	learning/PICTURE_15.jpg
133.743	0.791	correct	learning	LS3	learning/PICTURE_488.jpg
138.312	0.875	correct	learning	LS3	learning/PICTURE_480.jpg
142.882	0.847	correct	learning	LS3	learning/PICTURE_508.jpg
147.452	0.836	correct	learning	LS3	learning/PICTURE_15.jpg
152.022	1.096	correct	learning	LS3	learning/PICTURE_508.jpg
156.591	0.764	correct	learning	LS3	learning/PICTURE_488.jpg
161.161	0.8	correct	learning	LS3	learning/PICTURE_480.jpg
165.731	1.173	correct	learning	LS3	learning/PICTURE_95.jpg
