onset	duration	accuracy_binary	trial_type	learning_stage	stimulus	coherence
0.000	8.480	1	learning	LS1	PICTURE_488.jpg	c
8.480	12.033	0	learning	LS1	PICTURE_15.jpg	c
20.513	9.678	1	learning	LS1	PICTURE_95.jpg	c
30.191	9.240	1	learning	LS1	PICTURE_15.jpg	i
39.431	9.274	1	learning	LS1	PICTURE_508.jpg	c
48.705	8.356	1	learning	LS1	PICTURE_488.jpg	i
57.061	10.789	0	learning	LS1	PICTURE_480.jpg	i
67.850	10.834	1	learning	LS1	PICTURE_508.jpg	i
78.684	11.034	1	learning	LS1	PICTURE_480.jpg	c
89.718	8.997	1	learning	LS1	PICTURE_95.jpg	i
98.715	8.302	1	learning	LS2	PICTURE_488.jpg	c
107.017	7.864	1	learning	LS2	PICTURE_508.jpg	c
114.881	7.906	1	learning	LS2	PICTURE_15.jpg	i
122.787	8.267	1	learning	LS2	PICTURE_95.jpg	c
131.054	12.147	1	learning	LS2	PICTURE_488.jpg	i
143.201	12.029	1	learning	LS2	PICTURE_95.jpg	i
155.230	9.994	1	learning	LS2	PICTURE_480.jpg	c
165.224	8.436	1	learning	LS2	PICTURE_508.jpg	i
173.660	8.318	1	learning	LS2	PICTURE_480.jpg	i
181.978	7.881	1	learning	LS2	PICTURE_15.jpg	c
189.859	8.943	1	learning	LS3	PICTURE_95.jpg	i
198.802	8.347	1	learning	LS3	PICTURE_15.jpg	i
207.149	7.908	1	learning	LS3	PICTURE_488.jpg	c
215.057	8.751	1	learning	LS3	PICTURE_480.jpg	c
223.808	8.474	1	learning	LS3	PICTURE_508.jpg	i
232.282	8.356	1	learning	LS3	PICTURE_15.jpg	c
240.638	10.958	1	learning	LS3	PICTURE_508.jpg	c
251.596	7.642	1	learning	LS3	PICTURE_488.jpg	i
259.238	8.003	1	learning	LS3	PICTURE_480.jpg	i
267.241	11.726	1	learning	LS3	PICTURE_95.jpg	c
278.967	8.311	1	learning	LS4	PICTURE_488.jpg	i
287.278	7.713	1	learning	LS4	PICTURE_480.jpg	i
294.991	7.756	1	learning	LS4	PICTURE_95.jpg	i
302.747	10.358	1	learning	LS4	PICTURE_480.jpg	c
313.105	7.680	1	learning	LS4	PICTURE_15.jpg	c
320.785	7.724	1	learning	LS4	PICTURE_508.jpg	i
328.509	8.087	1	learning	LS4	PICTURE_95.jpg	c
336.596	7.808	1	learning	LS4	PICTURE_15.jpg	i
344.404	7.690	1	learning	LS4	PICTURE_488.jpg	c
352.094	7.412	1	learning	LS4	PICTURE_508.jpg	c
359.506	9.696	0	learning	LS1	PICTURE_599.jpg	c
369.202	9.256	0	learning	LS1	PICTURE_741.jpg	i
378.458	8.971	0	learning	LS1	PICTURE_43.jpg	i
387.429	10.773	1	learning	LS1	PICTURE_247.jpg	i
398.202	12.097	0	learning	LS1	PICTURE_741.jpg	c
410.299	10.059	1	learning	LS1	PICTURE_43.jpg	c
420.358	9.461	1	learning	LS1	PICTURE_610.jpg	i
429.819	9.344	1	learning	LS1	PICTURE_247.jpg	c
439.163	6.666	1	learning	LS1	PICTURE_610.jpg	c
445.829	9.269	1	learning	LS1	PICTURE_599.jpg	i
455.098	8.254	1	learning	LS2	PICTURE_610.jpg	c
463.352	8.614	0	learning	LS2	PICTURE_599.jpg	i
471.966	7.219	1	learning	LS2	PICTURE_43.jpg	c
479.185	7.102	1	learning	LS2	PICTURE_599.jpg	c
486.287	8.424	1	learning	LS2	PICTURE_741.jpg	c
494.711	8.947	1	learning	LS2	PICTURE_247.jpg	i
503.658	10.747	1	learning	LS2	PICTURE_741.jpg	i
514.405	9.191	1	learning	LS2	PICTURE_610.jpg	i
523.596	7.955	1	learning	LS2	PICTURE_43.jpg	i
531.551	9.276	1	learning	LS2	PICTURE_247.jpg	c
540.827	9.862	1	learning	LS3	PICTURE_43.jpg	i
550.689	8.306	1	learning	LS3	PICTURE_599.jpg	i
