onset	duration	accuracy	trial_type	learning_stage	stimulus	coherence	signal_detection_theory
0.000	8.480	correct	learning	LS1	PICTURE_488.jpg	c	hit
8.480	12.033	incorrect	learning	LS1	PICTURE_15.jpg	c	miss
20.513	9.678	correct	learning	LS1	PICTURE_95.jpg	c	hit
30.191	9.240	correct	learning	LS1	PICTURE_15.jpg	i	correct rejection
39.431	9.274	correct	learning	LS1	PICTURE_508.jpg	c	hit
48.705	8.356	correct	learning	LS1	PICTURE_488.jpg	i	correct rejection
57.061	10.789	incorrect	learning	LS1	PICTURE_480.jpg	i	false alarm
67.850	10.834	correct	learning	LS1	PICTURE_508.jpg	i	correct rejection
78.684	11.034	correct	learning	LS1	PICTURE_480.jpg	c	hit
89.718	8.997	correct	learning	LS1	PICTURE_95.jpg	i	correct rejection
98.715	8.302	correct	learning	LS2	PICTURE_488.jpg	c	hit
107.017	7.864	correct	learning	LS2	PICTURE_508.jpg	c	hit
114.881	7.906	correct	learning	LS2	PICTURE_15.jpg	i	correct rejection
122.787	8.267	correct	learning	LS2	PICTURE_95.jpg	c	hit
131.054	12.147	correct	learning	LS2	PICTURE_488.jpg	i	correct rejection
143.201	12.029	correct	learning	LS2	PICTURE_95.jpg	i	correct rejection
155.230	9.994	correct	learning	LS2	PICTURE_480.jpg	c	hit
165.224	8.436	correct	learning	LS2	PICTURE_508.jpg	i	correct rejection
173.660	8.318	correct	learning	LS2	PICTURE_480.jpg	i	correct rejection
181.978	7.881	correct	learning	LS2	PICTURE_15.jpg	c	hit
189.859	8.943	correct	learning	LS3	PICTURE_95.jpg	i	correct rejection
198.802	8.347	correct	learning	LS3	PICTURE_15.jpg	i	correct rejection
207.149	7.908	correct	learning	LS3	PICTURE_488.jpg	c	hit
215.057	8.751	correct	learning	LS3	PICTURE_480.jpg	c	hit
223.808	8.474	correct	learning	LS3	PICTURE_508.jpg	i	correct rejection
232.282	8.356	correct	learning	LS3	PICTURE_15.jpg	c	hit
240.638	10.958	correct	learning	LS3	PICTURE_508.jpg	c	hit
251.596	7.642	correct	learning	LS3	PICTURE_488.jpg	i	correct rejection
259.238	8.003	correct	learning	LS3	PICTURE_480.jpg	i	correct rejection
267.241	11.726	correct	learning	LS3	PICTURE_95.jpg	c	hit
278.967	8.311	correct	learning	LS4	PICTURE_488.jpg	i	correct rejection
287.278	7.713	correct	learning	LS4	PICTURE_480.jpg	i	correct rejection
294.991	7.756	correct	learning	LS4	PICTURE_95.jpg	i	correct rejection
302.747	10.358	correct	learning	LS4	PICTURE_480.jpg	c	hit
313.105	7.680	correct	learning	LS4	PICTURE_15.jpg	c	hit
320.785	7.724	correct	learning	LS4	PICTURE_508.jpg	i	correct rejection
328.509	8.087	correct	learning	LS4	PICTURE_95.jpg	c	hit
336.596	7.808	correct	learning	LS4	PICTURE_15.jpg	i	correct rejection
344.404	7.690	correct	learning	LS4	PICTURE_488.jpg	c	hit
352.094	7.412	correct	learning	LS4	PICTURE_508.jpg	c	hit
359.506	9.696	incorrect	learning	LS1	PICTURE_599.jpg	c	miss
369.202	9.256	incorrect	learning	LS1	PICTURE_741.jpg	i	false alarm
378.458	8.971	incorrect	learning	LS1	PICTURE_43.jpg	i	false alarm
387.429	10.773	correct	learning	LS1	PICTURE_247.jpg	i	correct rejection
398.202	12.097	incorrect	learning	LS1	PICTURE_741.jpg	c	miss
410.299	10.059	correct	learning	LS1	PICTURE_43.jpg	c	hit
420.358	9.461	correct	learning	LS1	PICTURE_610.jpg	i	correct rejection
429.819	9.344	correct	learning	LS1	PICTURE_247.jpg	c	hit
439.163	6.666	correct	learning	LS1	PICTURE_610.jpg	c	hit
445.829	9.269	correct	learning	LS1	PICTURE_599.jpg	i	correct rejection
455.098	8.254	correct	learning	LS2	PICTURE_610.jpg	c	hit
463.352	8.614	incorrect	learning	LS2	PICTURE_599.jpg	i	false alarm
471.966	7.219	correct	learning	LS2	PICTURE_43.jpg	c	hit
479.185	7.102	correct	learning	LS2	PICTURE_599.jpg	c	hit
486.287	8.424	correct	learning	LS2	PICTURE_741.jpg	c	hit
494.711	8.947	correct	learning	LS2	PICTURE_247.jpg	i	correct rejection
503.658	10.747	correct	learning	LS2	PICTURE_741.jpg	i	correct rejection
514.405	9.191	correct	learning	LS2	PICTURE_610.jpg	i	correct rejection
523.596	7.955	correct	learning	LS2	PICTURE_43.jpg	i	correct rejection
531.551	9.276	correct	learning	LS2	PICTURE_247.jpg	c	hit
540.827	9.862	correct	learning	LS3	PICTURE_43.jpg	i	correct rejection
550.689	8.306	correct	learning	LS3	PICTURE_599.jpg	i	correct rejection
558.995	7.388	correct	learning	LS3	PICTURE_43.jpg	c	hit
566.383	6.948	correct	learning	LS3	PICTURE_741.jpg	i	correct rejection
573.331	8.110	correct	learning	LS3	PICTURE_247.jpg	i	correct rejection
581.441	7.193	correct	learning	LS3	PICTURE_599.jpg	c	hit
588.634	7.714	correct	learning	LS3	PICTURE_247.jpg	c	hit
596.348	9.355	correct	learning	LS3	PICTURE_610.jpg	c	hit
605.703	10.356	correct	learning	LS3	PICTURE_741.jpg	c	hit
616.059	8.480	correct	learning	LS3	PICTURE_610.jpg	i	correct rejection
624.539	9.385	correct	learning	LS4	PICTURE_610.jpg	i	correct rejection
633.924	6.869	correct	learning	LS4	PICTURE_741.jpg	c	hit
640.793	7.871	correct	learning	LS4	PICTURE_247.jpg	c	hit
648.664	9.353	correct	learning	LS4	PICTURE_741.jpg	i	correct rejection
658.017	7.159	correct	learning	LS4	PICTURE_599.jpg	c	hit
665.176	7.521	correct	learning	LS4	PICTURE_43.jpg	c	hit
672.697	7.403	correct	learning	LS4	PICTURE_247.jpg	i	correct rejection
680.100	7.604	correct	learning	LS4	PICTURE_610.jpg	c	hit
687.704	9.399	correct	learning	LS4	PICTURE_599.jpg	i	correct rejection
697.103	9.274	correct	learning	LS4	PICTURE_43.jpg	i	correct rejection
706.377	10.761	incorrect	learning	LS1	PICTURE_703.jpg	c	miss
717.138	7.124	correct	learning	LS1	PICTURE_695.jpg	c	hit
724.262	9.085	correct	learning	LS1	PICTURE_220.jpg	i	correct rejection
733.347	11.046	correct	learning	LS1	PICTURE_216.jpg	c	hit
744.393	8.204	incorrect	learning	LS1	PICTURE_53.jpg	c	miss
752.597	8.725	correct	learning	LS1	PICTURE_695.jpg	i	correct rejection
761.322	8.768	correct	learning	LS1	PICTURE_216.jpg	i	correct rejection
770.090	9.769	correct	learning	LS1	PICTURE_703.jpg	i	correct rejection
779.859	7.892	correct	learning	LS1	PICTURE_53.jpg	i	correct rejection
787.751	7.935	correct	learning	LS1	PICTURE_220.jpg	c	hit
795.686	9.479	correct	learning	LS2	PICTURE_703.jpg	i	correct rejection
805.165	7.442	correct	learning	LS2	PICTURE_695.jpg	i	correct rejection
812.607	8.763	correct	learning	LS2	PICTURE_216.jpg	i	correct rejection
821.370	9.126	correct	learning	LS2	PICTURE_53.jpg	c	hit
830.496	7.730	correct	learning	LS2	PICTURE_220.jpg	i	correct rejection
838.226	8.573	correct	learning	LS2	PICTURE_216.jpg	c	hit
846.799	9.733	correct	learning	LS2	PICTURE_53.jpg	i	correct rejection
856.532	6.577	correct	learning	LS2	PICTURE_220.jpg	c	hit
863.109	8.221	correct	learning	LS2	PICTURE_695.jpg	c	hit
871.330	8.262	correct	learning	LS2	PICTURE_703.jpg	c	hit
879.592	12.366	correct	learning	LS3	PICTURE_695.jpg	c	hit
891.958	6.489	correct	learning	LS3	PICTURE_220.jpg	c	hit
898.447	8.131	correct	learning	LS3	PICTURE_703.jpg	i	correct rejection
906.578	8.335	correct	learning	LS3	PICTURE_216.jpg	i	correct rejection
914.913	7.576	correct	learning	LS3	PICTURE_53.jpg	c	hit
922.489	10.179	correct	learning	LS3	PICTURE_216.jpg	c	hit
932.668	7.342	correct	learning	LS3	PICTURE_703.jpg	c	hit
940.010	9.464	correct	learning	LS3	PICTURE_220.jpg	i	correct rejection
949.474	8.386	correct	learning	LS3	PICTURE_53.jpg	i	correct rejection
957.860	8.429	correct	learning	LS3	PICTURE_695.jpg	i	correct rejection
966.289	8.534	correct	learning	LS4	PICTURE_216.jpg	i	correct rejection
974.823	8.256	correct	learning	LS4	PICTURE_220.jpg	i	correct rejection
983.079	7.659	correct	learning	LS4	PICTURE_695.jpg	i	correct rejection
990.738	11.859	correct	learning	LS4	PICTURE_53.jpg	c	hit
1002.597	8.064	correct	learning	LS4	PICTURE_703.jpg	i	correct rejection
1010.661	8.266	correct	learning	LS4	PICTURE_53.jpg	i	correct rejection
1018.927	7.189	correct	learning	LS4	PICTURE_703.jpg	c	hit
1026.116	11.071	correct	learning	LS4	PICTURE_220.jpg	c	hit
1037.187	7.755	correct	learning	LS4	PICTURE_695.jpg	c	hit
1044.942	7.316	correct	learning	LS4	PICTURE_216.jpg	c	hit
1052.258	11.844	incorrect	learning	LS1	PICTURE_52.jpg	c	miss
1064.102	6.609	incorrect	learning	LS1	PICTURE_576.jpg	i	false alarm
1070.711	8.729	incorrect	learning	LS1	PICTURE_581.jpg	c	miss
1079.440	10.533	incorrect	learning	LS1	PICTURE_594.jpg	c	miss
1089.973	6.895	correct	learning	LS1	PICTURE_605.jpg	c	hit
1096.868	9.817	correct	learning	LS1	PICTURE_576.jpg	c	hit
1106.685	10.021	correct	learning	LS1	PICTURE_594.jpg	i	correct rejection
1116.706	9.581	correct	learning	LS1	PICTURE_605.jpg	i	correct rejection
1126.287	8.346	correct	learning	LS1	PICTURE_52.jpg	i	correct rejection
1134.633	7.427	incorrect	learning	LS1	PICTURE_581.jpg	i	false alarm
1142.060	7.852	correct	learning	LS2	PICTURE_605.jpg	c	hit
1149.912	8.054	correct	learning	LS2	PICTURE_576.jpg	i	correct rejection
1157.966	8.416	correct	learning	LS2	PICTURE_581.jpg	c	hit
1166.382	8.137	correct	learning	LS2	PICTURE_52.jpg	c	hit
1174.519	14.898	incorrect	learning	LS2	PICTURE_594.jpg	i	false alarm
1189.417	11.741	correct	learning	LS2	PICTURE_605.jpg	i	correct rejection
1201.158	9.704	correct	learning	LS2	PICTURE_52.jpg	i	correct rejection
1210.862	7.667	correct	learning	LS2	PICTURE_594.jpg	c	hit
