onset	duration	response_time_ms	trial_type	learning_stage	stimulus	response_port
0.0	1.179	1179.1	2back	Block1	2back/STIM_000.jpg	100
3.935	1.217	1216.7	2back	Block1	2back/STIM_000.jpg	100
7.56	1.235	1235.2	2back	Block1	2back/STIM_000.jpg	100
12.135	0.781	780.6	2back	Block1	2back/STIM_001.jpg	99
16.128	0.708	708.5	2back	Block1	2back/STIM_001.jpg	99
19.283	0.809	809.0	2back	Block1	2back/STIM_001.jpg	99
23.852	1.394	1393.8	2back	Block1	2back/STIM_002.jpg	99
28.882	0.599	598.7	2back	Block1	2back/STIM_002.jpg	100
32.005	1.019	1018.8	2back	Block1	2back/STIM_002.jpg	99
36.864	0.795	795.0	2back	Block1	2back/STIM_003.jpg	99
40.144	1.313	1313.3	2back	Block1	2back/STIM_003.jpg	99
44.832	1.186	1186.2	2back	Block1	2back/STIM_003.jpg	99
48.308	0.832	831.7	2back	Block1	2back/STIM_004.jpg	100
51.412	0.917	917.4	2back	Block1	2back/STIM_004.jpg	99
55.462	0.574	573.9	2back	Block1	2back/STIM_004.jpg	99
59.828	1.241	1241.1	2back	Block1	2back/STIM_005.jpg	99
64.168	1.114	1113.9	2back	Block1	2back/STIM_005.jpg	100
67.916	1.237	1237.3	2back	Block1	2back/STIM_005.jpg	100
71.29	0.688	687.6	2back	Block1	2back/STIM_006.jpg	99
74.441	0.854	854.2	2back	Block1	2back/STIM_006.jpg	99
78.789	1.05	1049.6	2back	Block1	2back/STIM_006.jpg	100
83.268	1.247	1246.9	2back	Block1	2back/STIM_007.jpg	100
86.506	0.63	629.6	2back	Block1	2back/STIM_007.jpg	100
90.356	1.248	1247.5	2back	Block1	2back/STIM_007.jpg	100
94.368	0.98	980.2	2back	Block1	2back/STIM_008.jpg	99
97.812	1.118	1117.6	2back	Block1	2back/STIM_008.jpg	99
102.761	1.123	1123.1	2back	Block1	2back/STIM_008.jpg	100
107.648	1.056	1056.5	2back	Block1	2back/STIM_009.jpg	100
110.987	0.995	995.3	2back	Block1	2back/STIM_009.jpg	100
114.112	0.598	598.1	2back	Block1	2back/STIM_009.jpg	99
116.735	0.76	760.2	2back	Block1	2back/STIM_010.jpg	100
119.888	1.346	1346.1	2back	Block1	2back/STIM_010.jpg	100
125.044	0.819	818.7	2back	Block1	2back/STIM_010.jpg	100
128.423	1.144	1144.2	2back	Block1	2back/STIM_011.jpg	99
131.968	0.886	885.9	2back	Block1	2back/STIM_011.jpg	100
136.25	0.908	907.5	2back	Block1	2back/STIM_011.jpg	100
140.363	1.464	1464.0	2back	Block1	2back/STIM_012.jpg	99
144.579	1.25	1250.4	2back	Block1	2back/STIM_012.jpg	100
148.435	0.887	886.6	2back	Block1	2back/STIM_012.jpg	100
153.19	0.956	956.4	2back	Block1	2back/STIM_013.jpg	100
156.259	0.928	928.5	2back	Block1	2back/STIM_013.jpg	100
160.201	1.15	1150.4	2back	Block1	2back/STIM_013.jpg	99
163.624	0.887	887.1	2back	Block1	2back/STIM_014.jpg	100
