onset	duration	accuracy_binary	trial_type	learning_stage	stimulus
211.615	1.79	0	learning	LS1	h30_p47_i_up_left.jpg
258.442	1.137	0	learning	LS1	h24_p40_k_up_q4_left.jpg
305.603	1.363	1	learning	LS1	h24_p48_i_up_right.jpg
352.597	1.462	1	learning	LS1	h69_p34_k_down_q1_left.jpg
399.591	0.857	1	learning	LS1	h77_p35_i_down_left.jpg
446.418	1.644	1	learning	LS1	h34_p21_i_up_right.jpg
493.578	n/a	0	learning	LS1	h34_p41_k_up_q4_left.jpg
540.406	1.01	0	learning	LS1	h30_p14_k_up_q2_right.jpg
587.733	1.012	1	learning	LS1	h77_p42_k_down_q1_left.jpg
635.227	0.885	1	learning	LS1	h69_p47_i_down_right.jpg
728.215	1.229	0	learning	LS2	h30_p11_i_up_left.jpg
775.709	1.086	1	learning	LS2	h24_p20_i_up_right.jpg
822.87	1.44	0	learning	LS2	h34_p41_k_up_q4_left.jpg
870.197	0.866	1	learning	LS2	h77_p42_k_down_q1_left.jpg
917.357	1.092	1	learning	LS2	h69_p20_i_down_left.jpg
964.685	1.349	1	learning	LS2	h34_p17_i_up_left.jpg
1011.845	2.007	1	learning	LS2	h30_p14_k_up_q2_right.jpg
1059.006	1.658	0	learning	LS2	h24_p40_k_up_q4_left.jpg
1106.167	0.716	1	learning	LS2	h69_p34_k_down_q1_left.jpg
1153.327	0.91	1	learning	LS2	h77_p16_i_down_right.jpg
1245.815	1.418	1	learning	LS3	h34_p41_k_up_q4_left.jpg
1292.809	0.957	1	learning	LS3	h24_p48_i_up_right.jpg
1339.803	1.312	1	learning	LS3	h24_p40_k_up_q4_left.jpg
1386.631	0.995	1	learning	LS3	h69_p47_i_down_right.jpg
1433.458	1.27	1	learning	LS3	h30_p47_i_up_left.jpg
1480.285	0.826	1	learning	LS3	h77_p42_k_down_q1_left.jpg
1527.113	0.702	1	learning	LS3	h69_p34_k_down_q1_left.jpg
1574.107	1.008	1	learning	LS3	h34_p21_i_up_right.jpg
1620.934	0.996	1	learning	LS3	h30_p14_k_up_q2_right.jpg
1668.094	0.774	1	learning	LS3	h77_p35_i_down_left.jpg
1760.749	1.025	1	learning	LS4	h34_p41_k_up_q4_left.jpg
1807.91	0.947	1	learning	LS4	h77_p16_i_down_right.jpg
1855.237	0.836	1	learning	LS4	h69_p34_k_down_q1_left.jpg
1902.398	1.462	1	learning	LS4	h24_p40_k_up_q4_left.jpg
1949.725	0.888	1	learning	LS4	h24_p20_i_up_right.jpg
1996.886	1.098	1	learning	LS4	h69_p20_i_down_left.jpg
2044.213	1.1	1	learning	LS4	h34_p17_i_up_left.jpg
2091.373	0.814	1	learning	LS4	h77_p42_k_down_q1_left.jpg
2138.534	1.232	1	learning	LS4	h30_p11_i_up_left.jpg
2185.695	1.426	1	learning	LS4	h30_p14_k_up_q2_right.jpg
2458.826	1.175	1	learning	LS1	h101_p49_k_down_q2_right.jpg
2505.987	0.905	1	learning	LS1	h27_p8_k_up_q1_left.jpg
2553.148	1.115	0	learning	LS1	h60_p35_i_up_right.jpg
2599.975	1.166	1	learning	LS1	h27_p10_i_up_left.jpg
2647.135	1.184	1	learning	LS1	h88_p35_k_down_q1_left.jpg
2694.129	0.915	1	learning	LS1	h101_p21_i_down_left.jpg
2741.29	1.285	0	learning	LS1	h60_p49_k_up_q4_left.jpg
2788.451	1.208	0	learning	LS1	h61_p15_i_up_right.jpg
2835.778	1.833	1	learning	LS1	h88_p16_i_down_right.jpg
2883.105	1.466	1	learning	LS1	h61_p5_k_up_q2_right.jpg
2975.76	0.838	1	learning	LS2	h101_p49_k_down_q2_right.jpg
3023.087	0.919	1	learning	LS2	h61_p5_k_up_q2_right.jpg
3070.415	1.081	1	learning	LS2	h88_p2_i_down_right.jpg
3117.742	1.114	1	learning	LS2	h27_p34_i_up_right.jpg
3165.069	1.291	1	learning	LS2	h60_p48_i_up_right.jpg
3212.23	0.878	1	learning	LS2	h27_p8_k_up_q1_left.jpg
3259.39	1.408	1	learning	LS2	h60_p49_k_up_q4_left.jpg
3306.551	1.17	1	learning	LS2	h61_p25_i_up_left.jpg
3353.712	1.14	1	learning	LS2	h101_p37_i_down_left.jpg
3400.872	0.902	1	learning	LS2	h88_p35_k_down_q1_left.jpg
3493.027	1.203	1	learning	LS3	h88_p35_k_down_q1_left.jpg
3540.188	1.509	1	learning	LS3	h61_p15_i_up_right.jpg
3587.182	0.952	1	learning	LS3	h60_p35_i_up_right.jpg
3634.176	0.939	1	learning	LS3	h61_p5_k_up_q2_right.jpg
3681.336	0.973	0	learning	LS3	h88_p16_i_down_right.jpg
3728.33	1.024	1	learning	LS3	h60_p49_k_up_q4_left.jpg
3775.324	1.331	1	learning	LS3	h101_p21_i_down_left.jpg
3822.151	1.19	1	learning	LS3	h27_p8_k_up_q1_left.jpg
3868.979	0.938	1	learning	LS3	h101_p49_k_down_q2_right.jpg
3915.973	1.26	1	learning	LS3	h27_p10_i_up_left.jpg
4008.627	1.335	1	learning	LS4	h61_p5_k_up_q2_right.jpg
4056.121	1.4	1	learning	LS4	h60_p49_k_up_q4_left.jpg
4103.449	0.954	1	learning	LS4	h88_p35_k_down_q1_left.jpg
4150.776	2.139	1	learning	LS4	h27_p34_i_up_right.jpg
4197.937	0.909	1	learning	LS4	h101_p37_i_down_left.jpg
4245.264	1.135	1	learning	LS4	h27_p8_k_up_q1_left.jpg
4292.424	0.961	1	learning	LS4	h61_p25_i_up_left.jpg
4339.752	2.13	1	learning	LS4	h60_p48_i_up_right.jpg
4386.912	1.284	1	learning	LS4	h88_p2_i_down_right.jpg
4434.073	1.238	1	learning	LS4	h101_p49_k_down_q2_right.jpg
4707.371	2.378	0	control	LS1	h20_p12_i_up_right.jpg
4753.532	2.016	0	control	LS1	h69_p34_k_down_q1_left.jpg
4799.526	1.143	1	control	LS1	h56_p13_k_up_q2_right.jpg
4845.52	0.83	1	control	LS1	h56_p2_i_up_left.jpg
4891.681	2.148	1	control	LS1	h38_p25_i_up_left.jpg
4937.675	1.995	1	control	LS1	h20_p53_k_up_q3_right.jpg
4983.836	0.865	1	control	LS1	h38_p37_k_up_q3_right.jpg
5029.83	0.92	1	control	LS1	h30_p14_k_up_q2_right.jpg
5076.157	1.406	1	control	LS1	h69_p20_i_down_left.jpg
5122.485	2.083	1	control	LS1	h30_p11_i_up_left.jpg
5214.139	2.018	1	control	LS2	h20_p43_i_up_right.jpg
5260.467	2.407	1	control	LS2	h69_p47_i_down_right.jpg
5306.794	1.021	1	control	LS2	h38_p47_i_up_left.jpg
5353.122	n/a	0	control	LS2	h30_p47_i_up_left.jpg
5404.282	1.668	1	control	LS2	h56_p13_k_up_q2_right.jpg
