onset	duration	response_time_ms	trial_type	learning_stage	stimulus	response_port
241.732	1.973	1972.9	learning	LS1	h35_p50_k_down_right.jpg	98
288.598	1.969	1969.1	learning	LS1	h33_p33_i_down_right.jpg	98
335.463	1.582	1581.8	learning	LS1	h12_p4_k_down_left.jpg	97
382.162	1.914	1914.4	learning	LS1	h33_p11_k_down_right.jpg	98
428.86	1.959	1959.2	learning	LS1	h117_p6_k_up_left.jpg	98
475.559	1.796	1796.1	learning	LS1	h94_p33_i_up_left.jpg	97
522.424	1.424	1424.3	learning	LS1	h117_p31_i_up_left.jpg	97
569.123	1.021	1021.3	learning	LS1	h35_p43_i_down_left.jpg	97
615.654	1.578	1578.3	learning	LS1	h94_p2_k_up_left.jpg	97
662.353	1.815	1815.1	learning	LS1	h12_p37_i_down_left.jpg	97
754.082	1.624	1623.7	learning	LS2	h117_p6_k_up_left.jpg	98
800.781	1.78	1780.4	learning	LS2	h94_p2_k_up_left.jpg	98
847.313	2.082	2081.5	learning	LS2	h12_p4_k_down_left.jpg	97
894.178	0.975	974.8	learning	LS2	h33_p15_i_down_left.jpg	97
940.877	2.5	2500.3	learning	LS2	h12_p12_i_down_left.jpg	97
987.242	1.066	1065.9	learning	LS2	h33_p11_k_down_right.jpg	98
1033.94	0.967	966.6	learning	LS2	h35_p31_i_down_right.jpg	98
1080.639	1.107	1107.2	learning	LS2	h117_p13_i_up_right.jpg	97
1127.338	1.376	1375.7	learning	LS2	h94_p31_i_up_left.jpg	97
1174.036	1.164	1164.3	learning	LS2	h35_p50_k_down_right.jpg	98
1265.765	1.325	1325.2	learning	LS3	h117_p31_i_up_left.jpg	97
1312.297	1.099	1098.7	learning	LS3	h33_p11_k_down_right.jpg	98
1358.829	1.064	1064.4	learning	LS3	h12_p37_i_down_left.jpg	97
1405.528	1.125	1125.2	learning	LS3	h33_p33_i_down_right.jpg	97
1452.226	1.793	1793.4	learning	LS3	h12_p4_k_down_left.jpg	98
1498.925	1.534	1534.3	learning	LS3	h94_p2_k_up_left.jpg	98
1545.457	1.196	1195.9	learning	LS3	h35_p43_i_down_left.jpg	97
1591.988	1.114	1113.8	learning	LS3	h117_p6_k_up_left.jpg	98
1638.52	1.271	1271.3	learning	LS3	h94_p33_i_up_left.jpg	97
1685.219	0.789	788.7	learning	LS3	h35_p50_k_down_right.jpg	98
1776.948	0.678	677.6	learning	LS4	h35_p50_k_down_right.jpg	98
1823.48	1.122	1122.5	learning	LS4	h12_p12_i_down_left.jpg	97
1870.179	1.024	1023.5	learning	LS4	h117_p13_i_up_right.jpg	97
1916.71	0.733	733.3	learning	LS4	h33_p11_k_down_right.jpg	98
1963.242	0.715	714.9	learning	LS4	h35_p31_i_down_right.jpg	97
2009.941	0.919	919.4	learning	LS4	h33_p15_i_down_left.jpg	97
2056.639	1.3	1299.9	learning	LS4	h94_p2_k_up_left.jpg	98
2103.171	0.69	690.1	learning	LS4	h12_p4_k_down_left.jpg	98
2149.703	1.167	1167.2	learning	LS4	h94_p31_i_up_left.jpg	97
2196.402	0.749	748.9	learning	LS4	h117_p6_k_up_left.jpg	98
2468.921	1.529	1529.2	learning	LS1	h53_p33_k_down_right.jpg	97
2515.953	1.237	1236.8	learning	LS1	h82_p21_k_up_right.jpg	98
2562.652	1.202	1201.9	learning	LS1	h53_p35_i_down_left.jpg	97
2609.517	1.326	1325.8	learning	LS1	h22_p48_i_down_left.jpg	97
2656.383	1.13	1130.2	learning	LS1	h82_p37_i_up_right.jpg	98
2703.415	1.269	1269.3	learning	LS1	h107_p25_i_up_left.jpg	97
2749.946	1.251	1250.9	learning	LS1	h22_p21_k_down_left.jpg	98
2796.812	1.583	1582.8	learning	LS1	h108_p27_k_up_left.jpg	98
2843.51	1.404	1403.6	learning	LS1	h107_p42_k_up_right.jpg	97
2890.209	1.257	1256.6	learning	LS1	h108_p15_i_up_right.jpg	97
2982.272	1.064	1063.8	learning	LS2	h107_p11_i_up_left.jpg	97
3029.137	1.3	1299.9	learning	LS2	h107_p42_k_up_right.jpg	98
3075.669	1.217	1217.4	learning	LS2	h22_p21_k_down_left.jpg	98
3122.534	1.054	1053.9	learning	LS2	h108_p13_i_up_right.jpg	97
3169.233	1.594	1594.4	learning	LS2	h108_p27_k_up_left.jpg	98
3215.932	1.128	1127.7	learning	LS2	h22_p33_i_down_right.jpg	97
3262.63	1.252	1252.3	learning	LS2	h53_p33_k_down_right.jpg	98
3309.496	1.008	1008.5	learning	LS2	h82_p21_k_up_right.jpg	98
3356.194	0.814	813.5	learning	LS2	h82_p10_i_up_left.jpg	97
3403.059	0.874	873.7	learning	LS2	h53_p25_i_down_right.jpg	97
3494.789	1.417	1417.4	learning	LS3	h82_p21_k_up_right.jpg	98
3541.654	1.046	1046.1	learning	LS3	h53_p33_k_down_right.jpg	98
3588.353	1.059	1058.7	learning	LS3	h107_p42_k_up_right.jpg	98
3634.885	0.944	944.4	learning	LS3	h22_p48_i_down_left.jpg	97
3681.416	0.814	813.9	learning	LS3	h53_p35_i_down_left.jpg	97
3728.115	1.098	1098.4	learning	LS3	h82_p37_i_up_right.jpg	97
3774.98	0.966	966.3	learning	LS3	h108_p27_k_up_left.jpg	98
3821.679	1.602	1602.4	learning	LS3	h22_p21_k_down_left.jpg	98
3868.378	0.96	959.8	learning	LS3	h108_p15_i_up_right.jpg	97
3915.076	0.909	908.7	learning	LS3	h107_p25_i_up_left.jpg	97
4006.972	1.037	1036.7	learning	LS4	h53_p25_i_down_right.jpg	97
4053.504	0.795	794.6	learning	LS4	h108_p13_i_up_right.jpg	97
4100.036	0.856	856.3	learning	LS4	h22_p33_i_down_right.jpg	97
4146.568	0.934	933.6	learning	LS4	h53_p33_k_down_right.jpg	98
4193.266	0.882	882.3	learning	LS4	h82_p21_k_up_right.jpg	97
4240.132	0.894	894.3	learning	LS4	h107_p42_k_up_right.jpg	98
4286.663	0.844	843.9	learning	LS4	h82_p10_i_up_left.jpg	97
4333.362	1.352	1352.2	learning	LS4	h22_p21_k_down_left.jpg	98
4380.061	1.046	1045.6	learning	LS4	h107_p11_i_up_left.jpg	97
4426.926	0.754	754.1	learning	LS4	h108_p27_k_up_left.jpg	98
4699.445	1.39	1390.2	control	LS1	h87_p9_k_up_left.jpg	98
4745.477	1.597	1597.2	control	LS1	h109_p51_k_up_left.jpg	97
4791.508	0.766	765.9	control	LS1	h87_p10_i_up_left.jpg	98
4837.54	1.069	1069.0	control	LS1	h22_p33_i_down_right.jpg	97
4883.571	0.957	956.8	control	LS1	h89_p17_i_up_left.jpg	98
4929.603	1.1	1100.5	control	LS1	h109_p34_i_up_right.jpg	97
4975.634	1.851	1851.4	control	LS1	h120_p12_k_up_right.jpg	97
5021.666	1.324	1323.5	control	LS1	h120_p21_i_up_right.jpg	97
5067.53	1.164	1163.8	control	LS1	h22_p21_k_down_left.jpg	98
5113.562	1.179	1179.4	control	LS1	h89_p39_k_up_left.jpg	98
5204.624	1.327	1326.8	control	LS2	h22_p48_i_down_left.jpg	98
5250.489	0.56	560.1	control	LS2	h22_p21_k_down_left.jpg	98
5296.52	0.784	783.6	control	LS2	h89_p39_k_up_left.jpg	98
5342.552	0.991	991.2	control	LS2	h109_p35_i_up_right.jpg	97
5388.583	n/a	n/a	control	LS2	h89_p2_i_up_left.jpg	n/a
5439.618	1.289	1288.6	control	LS2	h120_p12_k_up_right.jpg	97
5485.649	0.825	824.9	control	LS2	h87_p34_i_up_right.jpg	97
5531.681	0.76	760.5	control	LS2	h120_p37_i_up_right.jpg	97
5577.712	1.543	1543.2	control	LS2	h109_p51_k_up_left.jpg	98
5623.744	0.504	503.7	control	LS2	h87_p9_k_up_left.jpg	98
5714.806	0.939	938.7	control	LS3	h87_p9_k_up_left.jpg	98
5760.838	0.602	602.4	control	LS3	h120_p21_i_up_right.jpg	97
5806.702	0.986	986.5	control	LS3	h22_p33_i_down_right.jpg	97
5852.734	n/a	n/a	control	LS3	h109_p34_i_up_right.jpg	n/a
5903.769	0.997	996.7	control	LS3	h89_p17_i_up_left.jpg	98
5949.8	1.971	1971.0	control	LS3	h89_p39_k_up_left.jpg	98
5995.831	0.916	915.9	control	LS3	h87_p10_i_up_left.jpg	98
6041.863	1.011	1011.2	control	LS3	h120_p12_k_up_right.jpg	97
6087.894	1.171	1170.8	control	LS3	h109_p51_k_up_left.jpg	97
6133.759	1.283	1283.0	control	LS3	h22_p21_k_down_left.jpg	98
6224.988	0.886	886.1	control	LS4	h22_p48_i_down_left.jpg	98
6271.02	0.662	662.0	control	LS4	h22_p21_k_down_left.jpg	98
6317.051	1.013	1013.1	control	LS4	h120_p12_k_up_right.jpg	97
6363.082	1.013	1012.8	control	LS4	h109_p35_i_up_right.jpg	97
6409.114	1.348	1348.1	control	LS4	h109_p51_k_up_left.jpg	98
6455.145	0.789	788.6	control	LS4	h89_p39_k_up_left.jpg	98
6501.177	0.676	676.3	control	LS4	h120_p37_i_up_right.jpg	97
6547.042	0.613	612.6	control	LS4	h89_p2_i_up_left.jpg	98
6593.073	0.9	899.8	control	LS4	h87_p34_i_up_right.jpg	97
6639.104	0.963	963.4	control	LS4	h87_p9_k_up_left.jpg	98
6910.79	1.443	1443.3	learning	LS1	h18_p49_i_down_right.jpg	97
6957.655	1.583	1583.1	learning	LS1	h32_p31_k_down_right.jpg	97
7004.521	1.531	1531.2	learning	LS1	h98_p47_i_up_left.jpg	97
7051.386	1.272	1271.8	learning	LS1	h42_p5_k_down_left.jpg	98
7097.918	1.078	1077.6	learning	LS1	h89_p39_k_up_left.jpg	97
7144.45	0.931	930.9	learning	LS1	h18_p7_k_down_right.jpg	98
7191.148	1.184	1183.6	learning	LS1	h32_p13_i_down_left.jpg	97
7237.847	0.861	860.9	learning	LS1	h98_p19_k_up_right.jpg	98
7284.379	0.97	970.5	learning	LS1	h89_p2_i_up_left.jpg	97
7331.077	1.383	1382.9	learning	LS1	h42_p34_i_down_left.jpg	97
7422.973	0.983	983.3	learning	LS2	h98_p20_i_up_right.jpg	97
7469.839	1.252	1251.5	learning	LS2	h89_p17_i_up_left.jpg	97
7516.537	1.264	1264.5	learning	LS2	h18_p7_k_down_right.jpg	98
7563.403	0.893	893.2	learning	LS2	h42_p10_i_down_right.jpg	97
7610.101	1.289	1289.4	learning	LS2	h32_p31_k_down_right.jpg	98
7656.633	1.319	1319.0	learning	LS2	h98_p19_k_up_right.jpg	98
7703.499	0.852	851.5	learning	LS2	h89_p39_k_up_left.jpg	98
7750.364	1.056	1055.5	learning	LS2	h32_p10_i_down_right.jpg	98
7797.063	1.084	1084.1	learning	LS2	h42_p5_k_down_left.jpg	98
7843.761	1.097	1097.0	learning	LS2	h18_p47_i_down_right.jpg	97
7935.657	1.528	1528.4	learning	LS3	h89_p2_i_up_left.jpg	97
7982.523	1.013	1013.3	learning	LS3	h32_p31_k_down_right.jpg	98
8029.221	0.946	946.1	learning	LS3	h42_p5_k_down_left.jpg	98
8076.087	0.974	974.2	learning	LS3	h18_p49_i_down_right.jpg	97
8122.785	1.578	1578.4	learning	LS3	h42_p34_i_down_left.jpg	97
8169.65	0.935	935.1	learning	LS3	h98_p47_i_up_left.jpg	97
8216.516	0.899	899.3	learning	LS3	h89_p39_k_up_left.jpg	98
8263.048	1.776	1775.9	learning	LS3	h32_p13_i_down_left.jpg	98
8309.579	1.086	1086.2	learning	LS3	h98_p19_k_up_right.jpg	98
8356.445	1.561	1561.3	learning	LS3	h18_p7_k_down_right.jpg	97
8448.341	1.082	1081.8	learning	LS4	h98_p19_k_up_right.jpg	98
8495.206	0.854	854.2	learning	LS4	h42_p10_i_down_right.jpg	97
8541.738	0.82	819.8	learning	LS4	h18_p7_k_down_right.jpg	98
8588.27	1.057	1056.9	learning	LS4	h89_p17_i_up_left.jpg	97
8634.968	1.677	1676.8	learning	LS4	h32_p10_i_down_right.jpg	97
8681.5	0.827	827.2	learning	LS4	h18_p47_i_down_right.jpg	97
8728.366	1.143	1142.8	learning	LS4	h89_p39_k_up_left.jpg	98
8775.064	1.092	1091.5	learning	LS4	h42_p5_k_down_left.jpg	98
8821.596	0.993	993.1	learning	LS4	h98_p20_i_up_right.jpg	97
8868.295	0.862	862.1	learning	LS4	h32_p31_k_down_right.jpg	98
9140.814	1.355	1354.8	learning	LS1	h46_p18_k_down_left.jpg	97
9187.513	1.447	1447.4	learning	LS1	h83_p29_k_up_right.jpg	97
9234.378	0.884	884.1	learning	LS1	h114_p35_k_up_right.jpg	97
9281.244	1.024	1024.0	learning	LS1	h83_p34_i_up_right.jpg	97
9327.942	1.453	1452.6	learning	LS1	h36_p11_i_down_right.jpg	97
9374.807	1.529	1528.6	learning	LS1	h85_p16_i_up_left.jpg	98
9421.84	0.901	900.6	learning	LS1	h114_p16_i_up_left.jpg	97
9468.705	1.12	1120.4	learning	LS1	h46_p34_i_down_left.jpg	97
9515.404	1.565	1565.0	learning	LS1	h36_p12_k_down_left.jpg	98
9562.102	1.018	1018.3	learning	LS1	h85_p11_k_up_left.jpg	97
9654.165	1.146	1145.7	learning	LS2	h36_p25_i_down_right.jpg	97
9701.03	1.654	1653.6	learning	LS2	h114_p33_i_up_left.jpg	97
9747.729	1.187	1186.8	learning	LS2	h83_p49_i_up_left.jpg	97
9794.594	1.007	1006.8	learning	LS2	h114_p35_k_up_right.jpg	98
9841.293	1.18	1179.5	learning	LS2	h46_p18_k_down_left.jpg	97
9887.992	0.969	968.7	learning	LS2	h85_p11_k_up_left.jpg	98
9934.857	1.109	1108.9	learning	LS2	h46_p43_i_down_left.jpg	97
9981.555	1.185	1185.4	learning	LS2	h83_p29_k_up_right.jpg	98
10028.254	1.422	1421.9	learning	LS2	h36_p12_k_down_left.jpg	98
10074.953	1.067	1067.2	learning	LS2	h85_p43_i_up_right.jpg	97
10166.682	1.372	1371.6	learning	LS3	h114_p16_i_up_left.jpg	97
10213.214	0.97	969.5	learning	LS3	h83_p29_k_up_right.jpg	98
10259.746	1.031	1031.2	learning	LS3	h85_p11_k_up_left.jpg	98
10306.444	1.188	1187.8	learning	LS3	h46_p18_k_down_left.jpg	98
10353.309	0.944	944.1	learning	LS3	h85_p16_i_up_left.jpg	97
10399.841	0.83	829.8	learning	LS3	h114_p35_k_up_right.jpg	98
10446.54	1.179	1178.6	learning	LS3	h46_p34_i_down_left.jpg	98
10493.238	1.303	1303.1	learning	LS3	h36_p11_i_down_right.jpg	97
10539.937	1.108	1107.8	learning	LS3	h83_p34_i_up_right.jpg	97
10586.469	1.025	1025.1	learning	LS3	h36_p12_k_down_left.jpg	98
10678.198	1.154	1153.6	learning	LS4	h85_p11_k_up_left.jpg	98
10724.897	0.958	958.4	learning	LS4	h36_p12_k_down_left.jpg	98
10771.429	0.876	876.1	learning	LS4	h114_p33_i_up_left.jpg	97
10818.127	1.017	1016.8	learning	LS4	h46_p43_i_down_left.jpg	97
10864.826	1.349	1349.4	learning	LS4	h83_p29_k_up_right.jpg	98
10911.691	0.994	994.0	learning	LS4	h46_p18_k_down_left.jpg	98
10958.39	0.927	926.6	learning	LS4	h114_p35_k_up_right.jpg	98
11005.088	1.036	1035.7	learning	LS4	h36_p25_i_down_right.jpg	97
11051.954	0.984	983.8	learning	LS4	h85_p43_i_up_right.jpg	97
11098.819	1.172	1171.8	learning	LS4	h83_p49_i_up_left.jpg	97
11371.172	1.57	1569.6	learning	LS1	h48_p41_k_down_right.jpg	97
11417.87	1.087	1086.8	learning	LS1	h11_p47_i_down_right.jpg	97
11464.569	1.147	1147.2	learning	LS1	h116_p28_k_up_right.jpg	97
11511.268	1.384	1384.1	learning	LS1	h29_p3_k_down_left.jpg	98
11558.133	1.332	1332.2	learning	LS1	h111_p47_k_up_left.jpg	97
11604.998	1.232	1232.1	learning	LS1	h29_p49_i_down_right.jpg	97
11651.697	1.261	1261.3	learning	LS1	h111_p37_i_up_right.jpg	97
