trial_index	trial_type	block_number	block_type	is_practice	n_left_clicks	go_first_left_inside	go_first_left_rt	parse_failed_time	parse_failed_xy	parse_failed_buttons	mismatched_lengths	any_rb_nonzero	any_mb_nonzero	any_click	any_left	any_right	nogo_stop_time	nogo_stopped	nogo_outcome	nogo_parse_failed	rt_combined	accuracy
1	go	1	go_only	1	0	0	n/a	0	0	0	0	0	0	0	0	0	n/a	0	no_stop_timeout	0	n/a	0
2	go	1	go_only	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.978537	1	stopped_near_deadline	0	n/a	0
3	go	1	go_only	1	1	1	1.190557	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	1.190557	1
4	go	1	go_only	1	1	1	1.037246	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	1.037246	1
5	go	1	go_only	1	1	1	0.692577	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.692577	1
6	go	1	go_only	1	1	1	0.875875	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.875875	1
7	go	1	go_only	1	1	1	0.959600	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.959600	1
8	go	1	go_only	1	1	1	0.926727	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.926727	1
9	go	1	go_only	1	1	1	0.810304	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.810304	1
10	go	1	go_only	1	1	1	0.843402	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.843402	1
11	go	1	go_only	1	1	1	0.828450	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.828450	1
12	go	1	go_only	1	1	1	0.826352	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.826352	1
13	go	1	go_only	1	0	0	n/a	0	0	0	0	0	0	0	0	0	n/a	0	no_stop_early	0	n/a	0
14	go	1	go_only	1	1	1	0.828063	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.828063	1
15	go	1	go_only	1	1	1	0.893910	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.893910	1
16	go	1	go_only	1	1	1	0.727122	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.727122	1
17	go	1	go_only	1	1	1	0.793311	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.793311	1
18	go	1	go_only	1	1	1	0.691044	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.691044	1
19	go	2	go_nogo_prac	1	1	1	0.826964	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.826964	1
20	go	2	go_nogo_prac	1	1	1	0.760939	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.760939	1
21	go	2	go_nogo_prac	1	1	1	0.793527	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.793527	1
22	go	2	go_nogo_prac	1	1	1	0.692951	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.692951	1
23	go	2	go_nogo_prac	1	1	1	0.744559	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.744559	1
24	go	2	go_nogo_prac	1	1	1	0.777865	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.777865	1
25	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.725745	1	stopped_early	0	0.725745	1
