onset	duration	trial_type	condition	block	trial	difficulty_level	expression	correct_answer	user_answer	response_time_ms	is_correct	is_timeout
0.0	2.233	FLOW_B	B	1	1	1	9 + 100	109	109.0	2233.1	1	0
6.251	2.653	FLOW_B	B	1	2	1	1 + 104	105	105.0	2653.2	1	0
12.949	1.765	FLOW_B	B	1	3	1	103 + 4	107	107.0	1764.8	1	0
18.766	3.763	FLOW_B	B	1	4	1	8 + 106	114	114.0	3763.2	1	0
26.585	2.238	FLOW_B	B	1	5	1	107 + 7	114	114.0	2238.0	1	0
32.823	1.933	FLOW_B	B	1	6	1	7 + 103	110	110.0	1933.1	1	0
38.799	1.864	FLOW_B	B	1	7	1	5 + 102	107	107.0	1864.3	1	0
44.669	2.538	FLOW_B	B	1	8	1	5 + 101	106	106.0	2538.1	1	0
51.256	1.707	FLOW_B	B	1	9	1	100 + 3	103	103.0	1706.6	1	0
57.017	2.106	FLOW_B	B	1	10	1	4 + 105	109	109.0	2106.0	1	0
63.175	3.244	FLOW_B	B	1	11	1	106 + 8	114	114.0	3244.1	1	0
70.47	1.698	FLOW_B	B	1	12	1	6 + 106	112	112.0	1698.1	1	0
76.17	2.063	FLOW_B	B	1	13	1	105 + 1	106	106.0	2062.9	1	0
82.234	1.889	FLOW_B	B	1	14	1	6 + 105	111	111.0	1888.8	1	0
88.128	1.466	FLOW_B	B	1	15	1	105 + 6	111	111.0	1466.4	1	0
93.596	2.364	FLOW_B	B	1	16	1	103 + 7	110	110.0	2363.5	1	0
100.015	3.126	FLOW_B	B	1	17	1	105 + 7	112	112.0	3126.1	1	0
107.148	1.889	FLOW_B	B	1	18	1	100 + 4	104	104.0	1888.9	1	0
113.085	2.445	FLOW_B	B	1	19	1	3 + 107	110	110.0	2445.1	1	0
119.538	2.202	FLOW_B	B	1	20	1	1 + 107	108	108.0	2201.9	1	0
125.746	2.425	FLOW_B	B	1	21	1	107 + 9	116	116.0	2424.7	1	0
132.203	1.714	FLOW_B	B	1	22	1	104 + 5	109	109.0	1713.5	1	0
137.918	1.652	FLOW_B	B	1	23	1	100 + 1	101	101.0	1651.9	1	0
143.578	2.08	FLOW_B	B	1	24	1	3 + 100	103	103.0	2079.8	1	0
149.672	1.613	FLOW_B	B	1	25	1	100 + 2	102	102.0	1613.2	1	0
155.3	2.09	FLOW_B	B	1	26	1	109 + 9	118	118.0	2090.5	1	0
161.403	1.462	FLOW_B	B	1	27	1	3 + 100	103	103.0	1462.1	1	0
166.869	2.006	FLOW_B	B	1	28	1	107 + 9	116	116.0	2005.6	1	0
222.316	18.02	FLOW_O	O	2	1	8	90 + 84 + 49 + 103 + 53	379	n/a	18020.1	0	1
244.344	13.987	FLOW_O	O	2	2	8	96 + 30 + 104 + 57 + 41	328	248.0	13987.4	0	0
262.34	14.625	FLOW_O	O	2	3	8	51 + 30 + 35 + 102 + 60	278	287.0	14625.2	0	0
280.98	18.005	FLOW_O	O	2	4	8	92 + 51 + 77 + 98 + 109	427	n/a	18005.3	0	1
303.004	18.014	FLOW_O	O	2	5	8	99 + 34 + 44 + 72 + 102	351	n/a	18013.9	0	1
325.035	18.005	FLOW_O	O	2	6	8	71 + 107 + 89 + 14 + 34	315	n/a	18005.3	0	1
347.056	18.002	FLOW_O	O	2	7	8	14 + 72 + 105 + 28 + 33	252	n/a	18002.2	0	1
369.086	18.018	FLOW_O	O	2	8	8	94 + 14 + 104 + 33 + 69	314	n/a	18018.5	0	1
391.158	1.178	FLOW_O	O	2	9	8	48 + 41 + 107 + 72 + 22	290	n/a	1177.9	0	1
430.714	15.787	FLOW_F	F	3	1	5	8 + 63 + 16 + 102	189	189.0	15786.9	1	0
450.542	8.834	FLOW_F	F	3	2	5	106 + 94 + 98 + 3	301	301.0	8833.9	1	0
463.42	15.994	FLOW_F	F	3	3	6	76 + 69 + 104 + 40	289	189.0	15994.4	0	0
483.449	9.584	FLOW_F	F	3	4	6	36 + 105 + 90 + 41	272	272.0	9583.9	1	0
