onset	duration	accuracy_binary	trial_type	learning_stage	stimulus
0.0	1.796	1	generate	Run1	generate/STIM_000.jpg
5.767	2.431	1	generate	Run1	generate/STIM_000.jpg
11.008	1.592	1	generate	Run1	generate/STIM_000.jpg
15.218	1.003	0	generate	Run1	generate/STIM_000.jpg
19.237	1.287	0	generate	Run1	generate/STIM_000.jpg
24.385	2.123	0	generate	Run1	generate/STIM_001.jpg
30.504	1.59	1	generate	Run1	generate/STIM_001.jpg
34.325	1.634	1	generate	Run1	generate/STIM_001.jpg
38.096	1.088	1	generate	Run1	generate/STIM_001.jpg
41.491	1.416	1	generate	Run1	generate/STIM_001.jpg
45.567	2.583	0	generate	Run1	generate/STIM_002.jpg
50.851	2.556	1	generate	Run1	generate/STIM_002.jpg
56.13	2.4	1	generate	Run1	generate/STIM_002.jpg
60.537	1.246	1	generate	Run1	generate/STIM_002.jpg
64.46	1.565	1	generate	Run1	generate/STIM_002.jpg
68.577	1.366	0	generate	Run1	generate/STIM_003.jpg
72.625	2.322	1	generate	Run1	generate/STIM_003.jpg
78.046	1.058	1	generate	Run1	generate/STIM_003.jpg
82.971	1.935	1	generate	Run1	generate/STIM_003.jpg
87.202	1.033	1	generate	Run1	generate/STIM_003.jpg
91.511	2.088	1	generate	Run1	generate/STIM_004.jpg
96.265	2.487	0	generate	Run1	generate/STIM_004.jpg
102.638	2.284	1	generate	Run1	generate/STIM_004.jpg
107.688	1.571	1	generate	Run1	generate/STIM_004.jpg
112.258	1.613	0	generate	Run1	generate/STIM_004.jpg
116.267	2.127	0	generate	Run1	generate/STIM_005.jpg
121.673	2.218	1	generate	Run1	generate/STIM_005.jpg
127.498	1.5	1	generate	Run1	generate/STIM_005.jpg
132.532	2.164	1	generate	Run1	generate/STIM_005.jpg
138.463	1.617	1	generate	Run1	generate/STIM_005.jpg
143.276	1.272	0	generate	Run1	generate/STIM_006.jpg
147.711	1.849	1	generate	Run1	generate/STIM_006.jpg
153.326	1.979	1	generate	Run1	generate/STIM_006.jpg
157.901	1.186	0	generate	Run1	generate/STIM_006.jpg
162.097	1.598	1	generate	Run1	generate/STIM_006.jpg
165.769	1.269	1	generate	Run1	generate/STIM_007.jpg
169.85	1.347	0	generate	Run1	generate/STIM_007.jpg
174.877	1.562	1	generate	Run1	generate/STIM_007.jpg
