trial_index	trial_type	block_number	block_type	is_practice	kin_parse_failed	kin_n_samples	duration	path_length	max_velocity	mean_velocity	max_acceleration	mean_acceleration
1	go	1	go_only	1	0	36	0.572910	685.182464	5425.478312	1195.969389	162353.978683	24467.644183
2	go	1	go_only	1	0	41	0.660332	676.947082	6494.499495	1025.162020	193245.540415	24212.501677
3	go	1	go_only	1	0	39	0.625877	582.456196	3111.478186	930.624360	117433.820733	20445.937376
4	go	1	go_only	1	0	29	0.459261	508.482217	5464.645554	1107.174341	189393.368232	28846.826273
5	go	1	go_only	1	0	28	0.443350	536.647973	5409.537064	1210.438918	170795.393419	28627.677114
6	go	1	go_only	1	0	33	0.525615	566.505353	4683.891783	1077.795870	148907.711075	26689.013911
7	go	1	go_only	1	0	33	0.527971	605.415491	5577.461202	1146.683446	345794.710423	27828.548597
9	go	1	go_only	1	0	30	0.476438	517.588518	5493.673190	1086.371875	340462.770146	27905.586421
10	go	1	go_only	1	0	25	0.394841	534.143614	7723.649199	1352.806861	287258.086824	52324.791053
11	go	1	go_only	1	0	28	0.443511	624.681699	5524.370297	1408.493279	124065.645807	35295.068175
12	go	1	go_only	1	0	21	0.326344	499.269164	6978.408019	1529.887551	234248.276012	45355.775990
13	go	1	go_only	1	0	23	0.361948	594.866595	8005.357225	1643.516241	231321.608810	51884.118293
14	go	1	go_only	1	0	33	0.527040	770.099833	7735.301141	1461.179655	234241.809665	39930.659085
15	go	1	go_only	1	0	27	0.429043	664.618004	7733.577388	1549.070848	355641.407525	42874.497992
16	go	1	go_only	1	0	42	0.676934	586.404112	5639.227775	866.265207	147221.783446	26569.272548
17	go	1	go_only	1	0	32	0.510763	597.130461	3278.807989	1169.094755	131927.830091	26093.128713
18	go	1	go_only	1	0	33	0.529060	609.253639	4586.416459	1151.577154	197279.655168	22488.904909
19	go	2	go_nogo_prac	1	0	29	0.460552	557.129920	4504.301543	1209.700359	168866.078010	26712.223383
20	go	2	go_nogo_prac	1	0	29	0.460028	590.956831	4389.685120	1284.611686	263371.098796	40793.605505
21	go	2	go_nogo_prac	1	0	30	0.475324	596.608725	6772.993467	1255.161951	344130.005130	32791.510408
22	nogo	2	go_nogo_prac	1	0	32	0.507716	533.401553	4243.978621	1050.591429	149903.127563	19602.491295
23	nogo	2	go_nogo_prac	1	0	30	0.477148	557.787101	4962.448759	1169.002037	228571.794674	33592.677086
24	go	2	go_nogo_prac	1	0	28	0.444901	513.504485	5035.895728	1154.200218	303069.620396	29420.819864
25	go	2	go_nogo_prac	1	0	27	0.427740	566.995214	7609.870550	1325.560420	317141.126511	40630.581961
26	go	2	go_nogo_prac	1	0	22	0.343088	637.680466	6636.864722	1858.648784	304006.381155	43163.179442
27	go	2	go_nogo_prac	1	0	29	0.461742	577.315187	7934.844034	1250.298732	357122.158680	38833.802545
28	go	2	go_nogo_prac	1	0	30	0.477124	563.341791	4892.290552	1180.702367	295510.259924	28658.939866
29	nogo	2	go_nogo_prac	1	0	33	0.524984	608.882318	7205.631313	1159.810749	273545.406646	39409.943180
30	go	2	go_nogo_prac	1	0	38	0.611791	605.693171	3106.223356	990.032824	94431.982363	17321.885299
31	go	2	go_nogo_prac	1	0	27	0.427852	563.778675	6449.524050	1317.694007	389005.945669	33873.959321
32	go	2	go_nogo_prac	1	0	44	0.711689	471.537266	4913.685114	662.560939	181222.681118	20611.166220
33	nogo	2	go_nogo_prac	1	0	28	0.444781	519.153877	5197.008259	1167.213402	222441.235745	29916.697523
34	go	2	go_nogo_prac	1	0	23	0.358641	555.875412	8594.785254	1549.950290	319096.508982	50198.319272
35	go	2	go_nogo_prac	1	0	33	0.527353	716.838075	6720.411198	1359.313802	391156.760167	35816.424372
36	go	2	go_nogo_prac	1	0	32	0.510146	617.512421	4179.191592	1210.463331	199503.077632	20006.285143
37	go	3	go_only	0	0	51	0.826900	772.922550	5221.303770	934.723574	164860.371203	21423.372012
38	go	3	go_only	0	0	29	0.460224	523.454907	4342.614319	1137.392085	101849.224911	26891.655933
39	go	3	go_only	0	0	31	0.494862	635.752919	4053.334780	1284.707492	167848.716563	22530.772060
40	go	3	go_only	0	0	33	0.526474	645.658717	3838.945779	1226.383843	233458.555287	31167.619706
41	go	3	go_only	0	0	30	0.477882	545.174624	5594.776028	1140.814549	155042.591060	27222.430437
42	go	3	go_only	0	0	22	0.345287	573.331631	9505.514673	1660.451437	440012.664250	74990.638041
