onset	duration	response_time_ms	trial_type	learning_stage	stimulus	coherence	response_port
0.000	14.270	14270.0	learning	LS1	PICTURE_720.jpg	i	n/a
14.270	9.692	9692.0	learning	LS1	PICTURE_235.jpg	i	n/a
23.962	13.115	13115.0	learning	LS1	PICTURE_297.jpg	c	n/a
37.077	14.453	14453.0	learning	LS1	PICTURE_235.jpg	c	n/a
51.530	13.378	13378.0	learning	LS1	PICTURE_23.jpg	i	n/a
64.908	12.303	12303.0	learning	LS1	PICTURE_746.jpg	c	n/a
77.211	10.750	10750.0	learning	LS1	PICTURE_297.jpg	i	n/a
87.961	11.436	11436.0	learning	LS1	PICTURE_720.jpg	c	n/a
99.397	12.439	12439.0	learning	LS1	PICTURE_23.jpg	c	n/a
111.836	12.172	12172.0	learning	LS1	PICTURE_746.jpg	i	n/a
124.008	10.230	10230.0	learning	LS2	PICTURE_235.jpg	c	n/a
134.238	11.565	11565.0	learning	LS2	PICTURE_746.jpg	i	n/a
145.803	8.747	8747.0	learning	LS2	PICTURE_297.jpg	c	n/a
154.550	10.086	10086.0	learning	LS2	PICTURE_746.jpg	c	n/a
164.636	10.305	10305.0	learning	LS2	PICTURE_23.jpg	i	n/a
174.941	9.725	9725.0	learning	LS2	PICTURE_720.jpg	i	n/a
184.666	8.825	8825.0	learning	LS2	PICTURE_23.jpg	c	n/a
193.491	9.684	9684.0	learning	LS2	PICTURE_235.jpg	i	n/a
203.175	8.792	8792.0	learning	LS2	PICTURE_297.jpg	i	n/a
211.967	9.971	9971.0	learning	LS2	PICTURE_720.jpg	c	n/a
221.938	9.643	9643.0	learning	LS3	PICTURE_720.jpg	c	n/a
231.581	10.347	10347.0	learning	LS3	PICTURE_746.jpg	i	n/a
241.928	10.406	10406.0	learning	LS3	PICTURE_720.jpg	i	n/a
252.334	9.991	9991.0	learning	LS3	PICTURE_235.jpg	c	n/a
262.325	8.299	8299.0	learning	LS3	PICTURE_23.jpg	i	n/a
270.624	10.437	10437.0	learning	LS3	PICTURE_746.jpg	c	n/a
281.061	10.175	10175.0	learning	LS3	PICTURE_297.jpg	c	n/a
291.236	9.101	9101.0	learning	LS3	PICTURE_23.jpg	c	n/a
300.337	8.825	8825.0	learning	LS3	PICTURE_235.jpg	i	n/a
309.162	7.750	7750.0	learning	LS3	PICTURE_297.jpg	i	n/a
316.912	8.036	8036.0	learning	LS4	PICTURE_297.jpg	c	n/a
324.948	8.726	8726.0	learning	LS4	PICTURE_23.jpg	c	n/a
333.674	7.338	7338.0	learning	LS4	PICTURE_720.jpg	c	n/a
341.012	8.195	8195.0	learning	LS4	PICTURE_746.jpg	i	n/a
349.207	6.975	6975.0	learning	LS4	PICTURE_23.jpg	i	n/a
356.182	7.832	7832.0	learning	LS4	PICTURE_235.jpg	i	n/a
364.014	7.732	7732.0	learning	LS4	PICTURE_297.jpg	i	n/a
371.746	7.310	7310.0	learning	LS4	PICTURE_720.jpg	i	n/a
379.056	8.807	8807.0	learning	LS4	PICTURE_746.jpg	c	n/a
387.863	8.546	8546.0	learning	LS4	PICTURE_235.jpg	c	n/a
396.409	9.345	9345.0	control	LS1	PICTURE_2.jpg	c	n/a
405.754	8.132	8132.0	control	LS1	PICTURE_430.jpg	c	n/a
413.886	8.678	8678.0	control	LS1	PICTURE_2.jpg	i	n/a
422.564	12.734	12734.0	control	LS1	PICTURE_292.jpg	c	n/a
435.298	11.040	11040.0	control	LS1	PICTURE_286.jpg	i	n/a
446.338	8.527	8527.0	control	LS1	PICTURE_430.jpg	i	n/a
454.865	12.089	12089.0	control	LS1	PICTURE_718.jpg	i	n/a
466.954	9.415	9415.0	control	LS1	PICTURE_292.jpg	i	n/a
476.369	8.501	8501.0	control	LS1	PICTURE_718.jpg	c	n/a
484.870	8.707	8707.0	control	LS1	PICTURE_286.jpg	c	n/a
493.577	8.046	8046.0	control	LS2	PICTURE_292.jpg	c	n/a
501.623	7.460	7460.0	control	LS2	PICTURE_718.jpg	c	n/a
509.083	8.316	8316.0	control	LS2	PICTURE_2.jpg	i	n/a
517.399	9.495	9495.0	control	LS2	PICTURE_292.jpg	i	n/a
526.894	7.476	7476.0	control	LS2	PICTURE_430.jpg	i	n/a
534.370	8.334	8334.0	control	LS2	PICTURE_718.jpg	i	n/a
542.704	7.433	7433.0	control	LS2	PICTURE_286.jpg	c	n/a
550.137	7.973	7973.0	control	LS2	PICTURE_2.jpg	c	n/a
558.110	7.551	7551.0	control	LS2	PICTURE_430.jpg	c	n/a
565.661	8.730	8730.0	control	LS2	PICTURE_286.jpg	i	n/a
574.391	8.557	8557.0	control	LS3	PICTURE_134.jpg	c	n/a
582.948	8.621	8621.0	control	LS3	PICTURE_733.jpg	c	n/a
591.569	12.680	12680.0	control	LS3	PICTURE_645.jpg	c	n/a
604.249	9.229	9229.0	control	LS3	PICTURE_98.jpg	i	n/a
613.478	7.854	7854.0	control	LS3	PICTURE_134.jpg	i	n/a
621.332	7.761	7761.0	control	LS3	PICTURE_733.jpg	i	n/a
629.093	8.785	8785.0	control	LS3	PICTURE_731.jpg	c	n/a
637.878	7.245	7245.0	control	LS3	PICTURE_645.jpg	i	n/a
645.123	7.131	7131.0	control	LS3	PICTURE_98.jpg	c	n/a
652.254	7.817	7817.0	control	LS3	PICTURE_731.jpg	i	n/a
660.071	8.581	8581.0	control	LS4	PICTURE_731.jpg	c	n/a
668.652	8.784	8784.0	control	LS4	PICTURE_733.jpg	i	n/a
677.436	8.037	8037.0	control	LS4	PICTURE_98.jpg	i	n/a
685.473	7.929	7929.0	control	LS4	PICTURE_731.jpg	i	n/a
693.402	7.348	7348.0	control	LS4	PICTURE_98.jpg	c	n/a
700.750	7.247	7247.0	control	LS4	PICTURE_733.jpg	c	n/a
707.997	7.625	7625.0	control	LS4	PICTURE_645.jpg	c	n/a
715.622	7.205	7205.0	control	LS4	PICTURE_134.jpg	c	n/a
722.827	9.182	9182.0	control	LS4	PICTURE_645.jpg	i	n/a
732.009	7.481	7481.0	control	LS4	PICTURE_134.jpg	i	n/a
739.490	10.688	10688.0	learning	LS1	PICTURE_462.jpg	i	n/a
750.178	10.434	10434.0	learning	LS1	PICTURE_400.jpg	c	n/a
760.612	14.336	14336.0	learning	LS1	PICTURE_21.jpg	c	n/a
774.948	11.036	11036.0	learning	LS1	PICTURE_400.jpg	i	n/a
785.984	9.662	9662.0	learning	LS1	PICTURE_462.jpg	c	n/a
795.646	9.890	9890.0	learning	LS1	PICTURE_402.jpg	c	n/a
805.536	10.907	10907.0	learning	LS1	PICTURE_405.jpg	c	n/a
816.443	12.391	12391.0	learning	LS1	PICTURE_402.jpg	i	n/a
828.834	11.158	11158.0	learning	LS1	PICTURE_21.jpg	i	n/a
839.992	15.682	15682.0	learning	LS1	PICTURE_405.jpg	i	n/a
855.674	7.492	7492.0	learning	LS2	PICTURE_400.jpg	c	n/a
863.166	8.983	8983.0	learning	LS2	PICTURE_402.jpg	c	n/a
872.149	9.195	9195.0	learning	LS2	PICTURE_405.jpg	c	n/a
881.344	15.328	15328.0	learning	LS2	PICTURE_462.jpg	i	n/a
896.672	8.350	8350.0	learning	LS2	PICTURE_21.jpg	c	n/a
905.022	7.769	7769.0	learning	LS2	PICTURE_462.jpg	c	n/a
912.791	9.745	9745.0	learning	LS2	PICTURE_21.jpg	i	n/a
922.536	9.962	9962.0	learning	LS2	PICTURE_400.jpg	i	n/a
932.498	8.421	8421.0	learning	LS2	PICTURE_402.jpg	i	n/a
940.919	10.238	10238.0	learning	LS2	PICTURE_405.jpg	i	n/a
951.157	9.106	9106.0	learning	LS3	PICTURE_21.jpg	c	n/a
960.263	8.211	8211.0	learning	LS3	PICTURE_405.jpg	i	n/a
968.474	7.956	7956.0	learning	LS3	PICTURE_402.jpg	c	n/a
976.430	8.820	8820.0	learning	LS3	PICTURE_400.jpg	i	n/a
985.250	8.557	8557.0	learning	LS3	PICTURE_405.jpg	c	n/a
993.807	11.020	11020.0	learning	LS3	PICTURE_21.jpg	i	n/a
1004.827	8.370	8370.0	learning	LS3	PICTURE_402.jpg	i	n/a
1013.197	8.109	8109.0	learning	LS3	PICTURE_462.jpg	c	n/a
1021.306	7.695	7695.0	learning	LS3	PICTURE_400.jpg	c	n/a
1029.001	9.819	9819.0	learning	LS3	PICTURE_462.jpg	i	n/a
1038.820	10.421	10421.0	learning	LS4	PICTURE_400.jpg	i	n/a
1049.241	7.588	7588.0	learning	LS4	PICTURE_402.jpg	i	n/a
1056.829	8.274	8274.0	learning	LS4	PICTURE_462.jpg	c	n/a
1065.103	8.485	8485.0	learning	LS4	PICTURE_402.jpg	c	n/a
1073.588	7.417	7417.0	learning	LS4	PICTURE_21.jpg	c	n/a
1081.005	8.597	8597.0	learning	LS4	PICTURE_405.jpg	c	n/a
1089.602	7.375	7375.0	learning	LS4	PICTURE_21.jpg	i	n/a
1096.977	7.914	7914.0	learning	LS4	PICTURE_405.jpg	i	n/a
1104.891	8.452	8452.0	learning	LS4	PICTURE_462.jpg	i	n/a
1113.343	8.191	8191.0	learning	LS4	PICTURE_400.jpg	c	n/a
1121.534	12.038	12038.0	learning	LS1	PICTURE_95.jpg	c	n/a
1133.572	11.458	11458.0	learning	LS1	PICTURE_15.jpg	c	n/a
1145.030	7.679	7679.0	learning	LS1	PICTURE_480.jpg	i	n/a
1152.709	10.304	10304.0	learning	LS1	PICTURE_95.jpg	i	n/a
1163.013	11.490	11490.0	learning	LS1	PICTURE_480.jpg	c	n/a
1174.503	11.396	11396.0	learning	LS1	PICTURE_508.jpg	i	n/a
1185.899	11.614	11614.0	learning	LS1	PICTURE_488.jpg	c	n/a
1197.513	10.233	10233.0	learning	LS1	PICTURE_508.jpg	c	n/a
1207.746	11.238	11238.0	learning	LS1	PICTURE_488.jpg	i	n/a
1218.984	13.043	13043.0	learning	LS1	PICTURE_15.jpg	i	n/a
1232.027	10.449	10449.0	learning	LS2	PICTURE_488.jpg	i	n/a
1242.476	9.062	9062.0	learning	LS2	PICTURE_508.jpg	i	n/a
1251.538	8.954	8954.0	learning	LS2	PICTURE_480.jpg	i	n/a
1260.492	9.964	9964.0	learning	LS2	PICTURE_15.jpg	c	n/a
1270.456	10.025	10025.0	learning	LS2	PICTURE_480.jpg	c	n/a
1280.481	10.083	10083.0	learning	LS2	PICTURE_488.jpg	c	n/a
1290.564	13.180	13180.0	learning	LS2	PICTURE_95.jpg	i	n/a
1303.744	8.442	8442.0	learning	LS2	PICTURE_508.jpg	c	n/a
1312.186	8.662	8662.0	learning	LS2	PICTURE_15.jpg	i	n/a
1320.848	8.562	8562.0	learning	LS2	PICTURE_95.jpg	c	n/a
1329.410	9.187	9187.0	learning	LS3	PICTURE_15.jpg	i	n/a
1338.597	7.814	7814.0	learning	LS3	PICTURE_508.jpg	i	n/a
1346.411	7.872	7872.0	learning	LS3	PICTURE_480.jpg	i	n/a
1354.283	9.537	9537.0	learning	LS3	PICTURE_488.jpg	c	n/a
1363.820	9.602	9602.0	learning	LS3	PICTURE_95.jpg	c	n/a
1373.422	9.181	9181.0	learning	LS3	PICTURE_15.jpg	c	n/a
1382.603	9.087	9087.0	learning	LS3	PICTURE_508.jpg	c	n/a
1391.690	7.874	7874.0	learning	LS3	PICTURE_488.jpg	i	n/a
1399.564	8.891	8891.0	learning	LS3	PICTURE_95.jpg	i	n/a
1408.455	9.915	9915.0	learning	LS3	PICTURE_480.jpg	c	n/a
1418.370	7.640	7640.0	learning	LS4	PICTURE_15.jpg	c	n/a
1426.010	8.166	8166.0	learning	LS4	PICTURE_488.jpg	i	n/a
1434.176	8.370	8370.0	learning	LS4	PICTURE_95.jpg	i	n/a
1442.546	9.214	9214.0	learning	LS4	PICTURE_15.jpg	i	n/a
1451.760	7.669	7669.0	learning	LS4	PICTURE_508.jpg	i	n/a
1459.429	7.401	7401.0	learning	LS4	PICTURE_488.jpg	c	n/a
1466.830	7.301	7301.0	learning	LS4	PICTURE_480.jpg	c	n/a
1474.131	8.799	8799.0	learning	LS4	PICTURE_508.jpg	c	n/a
1482.930	7.099	7099.0	learning	LS4	PICTURE_480.jpg	i	n/a
1490.029	9.235	9235.0	learning	LS4	PICTURE_95.jpg	c	n/a
1499.264	14.833	14833.0	control	LS1	PICTURE_418.jpg	c	n/a
1514.097	9.303	9303.0	control	LS1	PICTURE_350.jpg	i	n/a
1523.400	8.563	8563.0	control	LS1	PICTURE_418.jpg	i	n/a
1531.963	7.349	7349.0	control	LS1	PICTURE_350.jpg	c	n/a
1539.312	7.896	7896.0	control	LS1	PICTURE_549.jpg	c	n/a
1547.208	12.438	12438.0	control	LS1	PICTURE_485.jpg	i	n/a
1559.646	13.295	13295.0	control	LS1	PICTURE_498.jpg	i	n/a
1572.941	7.918	7918.0	control	LS1	PICTURE_485.jpg	c	n/a
1580.859	9.576	9576.0	control	LS1	PICTURE_549.jpg	i	n/a
1590.435	7.703	7703.0	control	LS1	PICTURE_498.jpg	c	n/a
1598.138	7.189	7189.0	control	LS2	PICTURE_350.jpg	c	n/a
1605.327	7.874	7874.0	control	LS2	PICTURE_498.jpg	i	n/a
1613.201	7.599	7599.0	control	LS2	PICTURE_418.jpg	i	n/a
1620.800	7.810	7810.0	control	LS2	PICTURE_498.jpg	c	n/a
1628.610	7.704	7704.0	control	LS2	PICTURE_549.jpg	c	n/a
1636.314	8.884	8884.0	control	LS2	PICTURE_485.jpg	i	n/a
1645.198	8.623	8623.0	control	LS2	PICTURE_549.jpg	i	n/a
1653.821	10.119	10119.0	control	LS2	PICTURE_350.jpg	i	n/a
1663.940	9.699	9699.0	control	LS2	PICTURE_485.jpg	c	n/a
1673.639	7.679	7679.0	control	LS2	PICTURE_418.jpg	c	n/a
