onset	duration	trial_type	condition	block	trial	difficulty_level	expression	correct_answer	user_answer	response_time_ms	is_correct	is_timeout
0.0	5.11	FLOW_B	B	1	1	1	100 + 5	105	105.0	5110.5	1	0
9.164	2.807	FLOW_B	B	1	2	1	9 + 101	110	110.0	2807.0	1	0
16.027	3.436	FLOW_B	B	1	3	1	106 + 6	112	112.0	3436.2	1	0
23.511	3.263	FLOW_B	B	1	4	1	109 + 9	118	118.0	3263.4	1	0
30.78	3.153	FLOW_B	B	1	5	1	101 + 2	103	103.0	3153.4	1	0
37.936	2.333	FLOW_B	B	1	6	1	1 + 108	109	109.0	2332.7	1	0
44.284	1.941	FLOW_B	B	1	7	1	8 + 102	110	110.0	1941.3	1	0
50.244	7.392	FLOW_B	B	1	8	1	5 + 107	112	112.0	7392.1	1	0
61.681	2.208	FLOW_B	B	1	9	1	103 + 3	106	106.0	2207.8	1	0
67.938	1.824	FLOW_B	B	1	10	1	105 + 5	110	110.0	1823.6	1	0
73.768	3.984	FLOW_B	B	1	11	1	6 + 108	114	114.0	3984.1	1	0
81.754	4.687	FLOW_B	B	1	12	1	105 + 6	111	111.0	4687.1	1	0
90.449	9.695	FLOW_B	B	1	13	1	7 + 107	114	114.0	9695.4	1	0
104.198	3.591	FLOW_B	B	1	14	1	104 + 3	107	107.0	3590.7	1	0
111.798	2.645	FLOW_B	B	1	15	1	3 + 107	110	110.0	2645.1	1	0
118.453	4.194	FLOW_B	B	1	16	1	5 + 107	112	102.0	4194.2	0	0
126.654	1.941	FLOW_B	B	1	17	1	1 + 102	103	103.0	1940.8	1	0
132.603	1.92	FLOW_B	B	1	18	1	2 + 101	103	103.0	1920.0	1	0
138.53	2.398	FLOW_B	B	1	19	1	102 + 4	106	106.0	2397.7	1	0
144.933	3.378	FLOW_B	B	1	20	1	108 + 8	116	116.0	3378.5	1	0
152.317	4.602	FLOW_B	B	1	21	1	9 + 102	111	111.0	4602.4	1	0
160.92	3.051	FLOW_B	B	1	22	1	8 + 109	117	117.0	3050.6	1	0
167.976	2.036	FLOW_B	B	1	23	1	109 + 5	114	n/a	2036.4	0	1
210.836	17.344	FLOW_O	O	2	1	6	34 + 65 + 18 + 100	217	216.0	17343.6	0	0
232.182	16.39	FLOW_O	O	2	2	6	39 + 34 + 13 + 101	187	174.0	16389.6	0	0
252.574	18.001	FLOW_O	O	2	3	6	89 + 102 + 25 + 17	233	n/a	18000.8	0	1
274.629	18.012	FLOW_O	O	2	4	6	16 + 18 + 26 + 105	165	n/a	18012.5	0	1
296.644	18.012	FLOW_O	O	2	5	6	79 + 64 + 57 + 105	305	n/a	18011.9	0	1
318.667	18.01	FLOW_O	O	2	6	6	107 + 36 + 46 + 11	200	n/a	18009.9	0	1
340.688	17.583	FLOW_O	O	2	7	6	105 + 10 + 49 + 95	259	259.0	17582.9	1	0
362.274	18.015	FLOW_O	O	2	8	6	39 + 101 + 81 + 99	320	n/a	18015.3	0	1
416.836	8.333	FLOW_F	F	3	1	3	2 + 104 + 52	158	168.0	8333.2	0	0
429.22	8.457	FLOW_F	F	3	2	3	6 + 20 + 106	132	132.0	8457.2	1	0
441.682	18.013	FLOW_F	F	3	3	3	39 + 5 + 107	151	n/a	18013.2	0	1
463.703	12.919	FLOW_F	F	3	4	3	9 + 10 + 103	122	122.0	12918.9	1	0
480.629	16.308	FLOW_F	F	3	5	3	104 + 8 + 99	211	211.0	16308.1	1	0
500.944	12.092	FLOW_F	F	3	6	4	15 + 104 + 35	154	154.0	12092.4	1	0
517.044	9.949	FLOW_F	F	3	7	4	11 + 100 + 34	145	145.0	9948.7	1	0
531.0	18.022	FLOW_F	F	3	8	5	5 + 103 + 11 + 85	204	n/a	18021.5	0	1
553.028	18.004	FLOW_F	F	3	9	5	92 + 107 + 34 + 6	239	n/a	18004.0	0	1
575.083	11.772	FLOW_F	F	3	10	4	61 + 18 + 107	186	n/a	11771.5	0	1
622.75	5.616	FLOW_B	B	4	1	1	107 + 3	110	110.0	5615.5	1	0
632.418	10.89	FLOW_B	B	4	2	1	105 + 8	113	103.0	10890.0	0	0
647.335	9.021	FLOW_B	B	4	3	1	8 + 107	115	115.0	9021.0	1	0
660.408	4.602	FLOW_B	B	4	4	1	103 + 9	112	112.0	4602.5	1	0
669.015	4.703	FLOW_B	B	4	5	1	3 + 104	107	107.0	4702.7	1	0
677.72	3.906	FLOW_B	B	4	6	1	107 + 5	112	112.0	3905.9	1	0
685.669	2.39	FLOW_B	B	4	7	1	103 + 1	104	104.0	2389.6	1	0
692.065	3.537	FLOW_B	B	4	8	1	103 + 9	112	112.0	3536.6	1	0
699.604	2.626	FLOW_B	B	4	9	1	103 + 4	107	107.0	2626.5	1	0
706.285	1.88	FLOW_B	B	4	10	1	9 + 100	109	109.0	1879.5	1	0
712.214	4.732	FLOW_B	B	4	11	1	108 + 9	117	117.0	4732.4	1	0
720.989	2.141	FLOW_B	B	4	12	1	2 + 108	110	110.0	2141.3	1	0
727.182	4.056	FLOW_B	B	4	13	1	107 + 4	111	111.0	4056.4	1	0
735.294	2.042	FLOW_B	B	4	14	1	3 + 100	103	103.0	2041.7	1	0
741.341	5.745	FLOW_B	B	4	15	1	106 + 7	113	113.0	5744.9	1	0
751.138	2.622	FLOW_B	B	4	16	1	4 + 105	109	109.0	2622.5	1	0
757.763	2.15	FLOW_B	B	4	17	1	109 + 4	113	113.0	2149.9	1	0
763.968	2.401	FLOW_B	B	4	18	1	101 + 9	110	110.0	2401.1	1	0
770.423	1.888	FLOW_B	B	4	19	1	3 + 101	104	104.0	1888.5	1	0
776.315	2.693	FLOW_B	B	4	20	1	109 + 6	115	115.0	2692.7	1	0
783.061	2.7	FLOW_B	B	4	21	1	105 + 3	108	108.0	2700.5	1	0
789.765	2.994	FLOW_B	B	4	22	1	6 + 102	108	n/a	2993.8	0	1
824.583	18.007	FLOW_O	O	5	1	6	88 + 46 + 77 + 107	318	n/a	18007.1	0	1
846.597	12.396	FLOW_O	O	5	2	6	62 + 41 + 80 + 101	284	284.0	12396.3	1	0
863.042	11.072	FLOW_O	O	5	3	6	63 + 101 + 50 + 89	303	293.0	11072.2	0	0
878.121	18.007	FLOW_O	O	5	4	6	25 + 58 + 92 + 101	276	n/a	18007.1	0	1
900.133	18.018	FLOW_O	O	5	5	6	32 + 49 + 17 + 105	203	n/a	18017.9	0	1
922.153	16.883	FLOW_O	O	5	6	6	108 + 65 + 12 + 17	202	204.0	16883.0	0	0
943.044	18.016	FLOW_O	O	5	7	6	107 + 18 + 19 + 71	215	n/a	18016.5	0	1
965.111	18.018	FLOW_O	O	5	8	6	57 + 96 + 42 + 106	301	n/a	18018.5	0	1
987.134	7.463	FLOW_O	O	5	9	6	100 + 45 + 33 + 93	271	n/a	7462.6	0	1
1024.79	3.987	FLOW_B	B	6	1	1	4 + 103	107	107.0	3987.2	1	0
1032.814	3.202	FLOW_B	B	6	2	1	108 + 7	115	105.0	3202.3	0	0
1040.064	2.753	FLOW_B	B	6	3	1	106 + 9	115	105.0	2752.6	0	0
1046.87	2.664	FLOW_B	B	6	4	1	101 + 3	104	104.0	2663.5	1	0
1053.577	2.265	FLOW_B	B	6	5	1	106 + 6	112	112.0	2264.8	1	0
1059.888	1.658	FLOW_B	B	6	6	1	4 + 100	104	104.0	1658.1	1	0
1065.594	1.896	FLOW_B	B	6	7	1	106 + 4	110	110.0	1896.3	1	0
1071.512	2.138	FLOW_B	B	6	8	1	1 + 106	107	107.0	2138.0	1	0
1077.663	3.614	FLOW_B	B	6	9	1	4 + 108	112	112.0	3614.1	1	0
1085.294	1.622	FLOW_B	B	6	10	1	104 + 6	110	110.0	1621.7	1	0
1090.937	2.4	FLOW_B	B	6	11	1	105 + 9	114	114.0	2400.2	1	0
1097.357	2.128	FLOW_B	B	6	12	1	104 + 2	106	106.0	2128.0	1	0
1103.491	1.605	FLOW_B	B	6	13	1	101 + 4	105	105.0	1604.9	1	0
1109.137	2.182	FLOW_B	B	6	14	1	108 + 8	116	116.0	2181.7	1	0
1115.323	1.809	FLOW_B	B	6	15	1	5 + 109	114	104.0	1809.1	0	0
1121.139	1.469	FLOW_B	B	6	16	1	5 + 105	110	110.0	1468.8	1	0
1126.616	1.769	FLOW_B	B	6	17	1	102 + 6	108	108.0	1768.9	1	0
1132.394	4.719	FLOW_B	B	6	18	1	105 + 8	113	113.0	4718.6	1	0
1141.165	1.967	FLOW_B	B	6	19	1	9 + 101	110	110.0	1967.2	1	0
1147.175	8.539	FLOW_B	B	6	20	1	7 + 105	112	112.0	8539.1	1	0
1159.762	2.277	FLOW_B	B	6	21	1	5 + 102	107	107.0	2276.6	1	0
1166.082	4.406	FLOW_B	B	6	22	1	109 + 9	118	118.0	4406.2	1	0
1174.535	5.067	FLOW_B	B	6	23	1	3 + 108	111	111.0	5066.8	1	0
1183.646	2.031	FLOW_B	B	6	24	1	108 + 2	110	110.0	2031.2	1	0
1189.723	2.285	FLOW_B	B	6	25	1	6 + 109	115	115.0	2285.1	1	0
1229.663	14.906	FLOW_F	F	7	1	3	8 + 109 + 74	191	191.0	14906.1	1	0
1248.614	18.012	FLOW_F	F	7	2	3	108 + 73 + 5	186	n/a	18011.8	0	1
1270.64	8.899	FLOW_F	F	7	3	3	2 + 109 + 36	147	147.0	8899.3	1	0
1283.587	10.743	FLOW_F	F	7	4	3	56 + 1 + 103	160	160.0	10743.4	1	0
1298.385	15.413	FLOW_F	F	7	5	4	61 + 64 + 103	228	228.0	15413.4	1	0
1317.851	13.418	FLOW_F	F	7	6	4	76 + 103 + 10	189	189.0	13418.3	1	0
1335.315	18.01	FLOW_F	F	7	7	5	91 + 6 + 108 + 44	249	n/a	18010.1	0	1
1357.373	14.96	FLOW_F	F	7	8	5	103 + 6 + 74 + 30	213	213.0	14959.7	1	0
1376.381	17.562	FLOW_F	F	7	9	5	4 + 30 + 108 + 34	176	172.0	17562.5	0	0
1397.993	1.673	FLOW_F	F	7	10	5	16 + 103 + 16 + 9	144	n/a	1673.1	0	1
1431.221	18.019	FLOW_O	O	8	1	6	90 + 109 + 93 + 41	333	n/a	18019.1	0	1
1453.248	18.006	FLOW_O	O	8	2	6	23 + 47 + 102 + 15	187	n/a	18006.5	0	1
1475.293	18.018	FLOW_O	O	8	3	6	19 + 104 + 30 + 22	175	n/a	18017.9	0	1
1497.365	18.015	FLOW_O	O	8	4	6	93 + 44 + 92 + 100	329	n/a	18015.0	0	1
1519.43	17.126	FLOW_O	O	8	5	6	100 + 84 + 30 + 73	287	287.0	17125.8	1	0
1540.562	18.007	FLOW_O	O	8	6	6	54 + 104 + 68 + 77	303	n/a	18007.1	0	1
1562.612	18.009	FLOW_O	O	8	7	6	109 + 82 + 32 + 92	315	n/a	18009.2	0	1
1584.673	16.563	FLOW_O	O	8	8	6	41 + 15 + 104 + 74	234	n/a	16563.1	0	1
1632.875	18.004	FLOW_F	F	9	1	3	17 + 7 + 108	132	n/a	18004.1	0	1
1654.928	16.36	FLOW_F	F	9	2	3	4 + 53 + 104	161	162.0	16360.2	0	0
1675.319	4.658	FLOW_F	F	9	3	2	84 + 100	184	184.0	4657.9	1	0
1684.002	3.771	FLOW_F	F	9	4	2	90 + 106	196	196.0	3770.9	1	0
1691.822	14.278	FLOW_F	F	9	5	3	7 + 108 + 48	163	163.0	14278.0	1	0
