onset	duration	accuracy_binary	trial_type	learning_stage	stimulus	coherence
0.000	14.329	1	learning	LS1	PICTURE_74.jpg	c
14.329	6.540	0	learning	LS1	PICTURE_72.jpg	c
20.869	9.625	1	learning	LS1	PICTURE_71.jpg	c
30.494	9.670	0	learning	LS1	PICTURE_68.jpg	i
40.164	13.872	0	learning	LS1	PICTURE_71.jpg	i
54.036	8.969	1	learning	LS1	PICTURE_74.jpg	i
63.005	13.816	1	learning	LS1	PICTURE_67.jpg	i
76.821	12.909	0	learning	LS1	PICTURE_72.jpg	i
89.730	12.482	1	learning	LS1	PICTURE_67.jpg	c
102.212	12.061	1	learning	LS1	PICTURE_68.jpg	c
114.273	8.370	1	learning	LS2	PICTURE_68.jpg	c
122.643	7.470	1	learning	LS2	PICTURE_67.jpg	c
130.113	11.686	1	learning	LS2	PICTURE_72.jpg	i
141.799	8.867	0	learning	LS2	PICTURE_71.jpg	i
150.666	16.767	1	learning	LS2	PICTURE_72.jpg	c
167.433	8.679	1	learning	LS2	PICTURE_67.jpg	i
176.112	8.899	1	learning	LS2	PICTURE_71.jpg	c
185.011	8.006	1	learning	LS2	PICTURE_74.jpg	c
193.017	11.269	1	learning	LS2	PICTURE_68.jpg	i
204.286	10.689	1	learning	LS2	PICTURE_74.jpg	i
214.975	9.876	1	learning	LS3	PICTURE_67.jpg	c
224.851	9.782	1	learning	LS3	PICTURE_71.jpg	i
234.633	7.928	1	learning	LS3	PICTURE_74.jpg	i
242.561	8.453	1	learning	LS3	PICTURE_68.jpg	c
251.014	7.218	1	learning	LS3	PICTURE_71.jpg	c
258.232	13.501	1	learning	LS3	PICTURE_72.jpg	c
271.733	9.868	1	learning	LS3	PICTURE_67.jpg	i
281.601	7.676	1	learning	LS3	PICTURE_68.jpg	i
289.277	6.767	1	learning	LS3	PICTURE_72.jpg	i
296.044	6.662	1	learning	LS3	PICTURE_74.jpg	c
302.706	8.407	1	learning	LS4	PICTURE_74.jpg	i
311.113	7.666	1	learning	LS4	PICTURE_72.jpg	i
318.779	6.926	1	learning	LS4	PICTURE_74.jpg	c
325.705	6.984	1	learning	LS4	PICTURE_67.jpg	i
332.689	7.682	1	learning	LS4	PICTURE_68.jpg	i
340.371	7.581	1	learning	LS4	PICTURE_67.jpg	c
347.952	6.680	1	learning	LS4	PICTURE_71.jpg	c
354.632	13.462	1	learning	LS4	PICTURE_68.jpg	c
368.094	15.445	1	learning	LS4	PICTURE_72.jpg	c
383.539	8.149	1	learning	LS4	PICTURE_71.jpg	i
391.688	11.037	1	control	LS1	PICTURE_135.jpg	c
402.725	9.023	1	control	LS1	PICTURE_263.jpg	c
411.748	9.070	1	control	LS1	PICTURE_540.jpg	i
420.818	7.676	1	control	LS1	PICTURE_491.jpg	c
428.494	6.757	1	control	LS1	PICTURE_116.jpg	c
435.251	9.038	1	control	LS1	PICTURE_491.jpg	i
444.289	8.924	1	control	LS1	PICTURE_116.jpg	i
453.213	8.500	1	control	LS1	PICTURE_263.jpg	i
461.713	8.552	1	control	LS1	PICTURE_540.jpg	c
470.265	8.124	1	control	LS1	PICTURE_135.jpg	i
478.389	10.188	1	control	LS2	PICTURE_491.jpg	i
488.577	7.528	1	control	LS2	PICTURE_263.jpg	i
496.105	9.667	1	control	LS2	PICTURE_116.jpg	i
505.772	7.487	1	control	LS2	PICTURE_540.jpg	i
513.259	9.143	1	control	LS2	PICTURE_491.jpg	c
522.402	8.249	1	control	LS2	PICTURE_135.jpg	c
530.651	7.515	1	control	LS2	PICTURE_116.jpg	c
538.166	8.380	1	control	LS2	PICTURE_263.jpg	c
546.546	7.160	1	control	LS2	PICTURE_540.jpg	c
553.706	8.185	1	control	LS2	PICTURE_135.jpg	i
561.891	11.058	1	control	LS3	PICTURE_621.jpg	i
572.949	8.886	1	control	LS3	PICTURE_111.jpg	i
581.835	10.551	1	control	LS3	PICTURE_151.jpg	i
592.386	9.656	1	control	LS3	PICTURE_234.jpg	c
602.042	8.111	1	control	LS3	PICTURE_119.jpg	c
610.153	6.717	1	control	LS3	PICTURE_151.jpg	c
616.870	8.200	1	control	LS3	PICTURE_111.jpg	c
625.070	8.245	1	control	LS3	PICTURE_119.jpg	i
633.315	7.013	1	control	LS3	PICTURE_621.jpg	c
640.328	9.625	1	control	LS3	PICTURE_234.jpg	i
649.953	10.085	1	control	LS4	PICTURE_234.jpg	c
660.038	8.536	1	control	LS4	PICTURE_119.jpg	c
668.574	7.475	1	control	LS4	PICTURE_621.jpg	i
676.049	9.298	1	control	LS4	PICTURE_111.jpg	i
685.347	7.753	1	control	LS4	PICTURE_151.jpg	c
693.100	8.131	1	control	LS4	PICTURE_119.jpg	i
701.231	9.310	1	control	LS4	PICTURE_234.jpg	i
710.541	9.211	1	control	LS4	PICTURE_111.jpg	c
719.752	11.355	1	control	LS4	PICTURE_151.jpg	i
731.107	7.098	1	control	LS4	PICTURE_621.jpg	c
738.205	15.264	1	learning	LS1	PICTURE_224.jpg	i
753.469	8.291	1	learning	LS1	PICTURE_203.jpg	c
761.760	9.315	1	learning	LS1	PICTURE_566.jpg	i
