onset	duration	accuracy	trial_type	learning_stage	stimulus	coherence	signal_detection_theory
0.000	12.543	incorrect	learning	LS1	PICTURE_566.jpg	c	miss
12.543	9.512	incorrect	learning	LS1	PICTURE_203.jpg	i	false alarm
22.055	11.908	incorrect	learning	LS1	PICTURE_42.jpg	i	false alarm
33.963	10.474	correct	learning	LS1	PICTURE_414.jpg	c	hit
44.437	12.399	correct	learning	LS1	PICTURE_203.jpg	c	hit
56.836	11.279	correct	learning	LS1	PICTURE_224.jpg	i	correct rejection
68.115	11.762	correct	learning	LS1	PICTURE_42.jpg	c	hit
79.877	11.128	correct	learning	LS1	PICTURE_224.jpg	c	hit
91.005	10.495	correct	learning	LS1	PICTURE_414.jpg	i	correct rejection
101.500	12.101	correct	learning	LS1	PICTURE_566.jpg	i	correct rejection
113.601	13.407	correct	learning	LS2	PICTURE_203.jpg	i	correct rejection
127.008	11.337	correct	learning	LS2	PICTURE_566.jpg	c	hit
138.345	7.668	correct	learning	LS2	PICTURE_42.jpg	c	hit
146.013	10.230	correct	learning	LS2	PICTURE_414.jpg	c	hit
156.243	10.713	incorrect	learning	LS2	PICTURE_224.jpg	c	miss
166.956	10.243	correct	learning	LS2	PICTURE_566.jpg	i	correct rejection
177.199	9.608	correct	learning	LS2	PICTURE_414.jpg	i	correct rejection
186.807	11.054	correct	learning	LS2	PICTURE_224.jpg	i	correct rejection
197.861	8.184	correct	learning	LS2	PICTURE_42.jpg	i	correct rejection
206.045	9.307	correct	learning	LS2	PICTURE_203.jpg	c	hit
215.352	10.937	correct	learning	LS3	PICTURE_414.jpg	c	hit
226.289	8.069	correct	learning	LS3	PICTURE_42.jpg	i	correct rejection
234.358	10.316	correct	learning	LS3	PICTURE_224.jpg	c	hit
244.674	7.764	correct	learning	LS3	PICTURE_566.jpg	c	hit
252.438	8.727	correct	learning	LS3	PICTURE_224.jpg	i	correct rejection
261.165	7.614	correct	learning	LS3	PICTURE_42.jpg	c	hit
268.779	8.418	correct	learning	LS3	PICTURE_203.jpg	c	hit
277.197	10.662	correct	learning	LS3	PICTURE_566.jpg	i	correct rejection
287.859	7.633	correct	learning	LS3	PICTURE_203.jpg	i	correct rejection
295.492	8.278	correct	learning	LS3	PICTURE_414.jpg	i	correct rejection
303.770	7.511	correct	learning	LS4	PICTURE_42.jpg	c	hit
311.281	8.956	correct	learning	LS4	PICTURE_203.jpg	c	hit
320.237	7.361	correct	learning	LS4	PICTURE_414.jpg	i	correct rejection
327.598	9.445	correct	learning	LS4	PICTURE_566.jpg	c	hit
337.043	8.012	correct	learning	LS4	PICTURE_414.jpg	c	hit
345.055	8.656	correct	learning	LS4	PICTURE_224.jpg	i	correct rejection
353.711	8.345	correct	learning	LS4	PICTURE_42.jpg	i	correct rejection
362.056	8.830	correct	learning	LS4	PICTURE_566.jpg	i	correct rejection
370.886	8.200	correct	learning	LS4	PICTURE_224.jpg	c	hit
379.086	9.805	correct	learning	LS4	PICTURE_203.jpg	i	correct rejection
388.891	12.511	correct	control	LS1	PICTURE_255.jpg	i	correct rejection
401.402	9.479	correct	control	LS1	PICTURE_391.jpg	c	hit
410.881	9.479	correct	control	LS1	PICTURE_338.jpg	i	correct rejection
420.360	8.207	correct	control	LS1	PICTURE_391.jpg	i	correct rejection
428.567	9.491	correct	control	LS1	PICTURE_368.jpg	c	hit
438.058	8.058	correct	control	LS1	PICTURE_338.jpg	c	hit
446.116	8.387	correct	control	LS1	PICTURE_255.jpg	c	hit
454.503	9.350	correct	control	LS1	PICTURE_398.jpg	i	correct rejection
463.853	8.077	correct	control	LS1	PICTURE_368.jpg	i	correct rejection
471.930	7.927	correct	control	LS1	PICTURE_398.jpg	c	hit
479.857	7.797	correct	control	LS2	PICTURE_368.jpg	c	hit
487.654	7.804	correct	control	LS2	PICTURE_338.jpg	c	hit
495.458	8.452	correct	control	LS2	PICTURE_398.jpg	c	hit
503.910	8.934	correct	control	LS2	PICTURE_391.jpg	i	correct rejection
512.844	7.502	correct	control	LS2	PICTURE_338.jpg	i	correct rejection
520.346	7.823	correct	control	LS2	PICTURE_368.jpg	i	correct rejection
528.169	10.389	correct	control	LS2	PICTURE_255.jpg	i	correct rejection
538.558	9.115	correct	control	LS2	PICTURE_398.jpg	i	correct rejection
547.673	8.162	correct	control	LS2	PICTURE_255.jpg	c	hit
555.835	8.807	correct	control	LS2	PICTURE_391.jpg	c	hit
564.642	12.353	correct	control	LS3	PICTURE_185.jpg	i	correct rejection
576.995	8.684	correct	control	LS3	PICTURE_708.jpg	i	correct rejection
585.679	8.530	correct	control	LS3	PICTURE_343.jpg	i	correct rejection
594.209	7.576	correct	control	LS3	PICTURE_708.jpg	c	hit
601.785	9.342	incorrect	control	LS3	PICTURE_551.jpg	c	miss
611.127	8.713	correct	control	LS3	PICTURE_185.jpg	c	hit
619.840	8.558	correct	control	LS3	PICTURE_19.jpg	c	hit
628.398	8.086	correct	control	LS3	PICTURE_343.jpg	c	hit
636.484	8.893	correct	control	LS3	PICTURE_19.jpg	i	correct rejection
