onset	duration	accuracy	trial_type	learning_stage	stimulus
0.0	2.732	incorrect	generate	Run1	generate/STIM_000.jpg
5.577	2.321	correct	generate	Run1	generate/STIM_000.jpg
11.029	1.88	correct	generate	Run1	generate/STIM_000.jpg
14.995	1.472	correct	generate	Run1	generate/STIM_000.jpg
19.628	1.158	correct	generate	Run1	generate/STIM_000.jpg
23.054	3.19	correct	generate	Run1	generate/STIM_001.jpg
28.737	1.772	correct	generate	Run1	generate/STIM_001.jpg
32.646	2.214	correct	generate	Run1	generate/STIM_001.jpg
37.021	2.87	correct	generate	Run1	generate/STIM_001.jpg
42.21	1.995	correct	generate	Run1	generate/STIM_001.jpg
46.287	1.964	correct	generate	Run1	generate/STIM_002.jpg
51.961	2.714	correct	generate	Run1	generate/STIM_002.jpg
56.639	1.275	incorrect	generate	Run1	generate/STIM_002.jpg
60.797	2.652	incorrect	generate	Run1	generate/STIM_002.jpg
65.469	2.753	correct	generate	Run1	generate/STIM_002.jpg
69.965	2.208	correct	generate	Run1	generate/STIM_003.jpg
74.045	2.271	incorrect	generate	Run1	generate/STIM_003.jpg
78.722	2.104	correct	generate	Run1	generate/STIM_003.jpg
82.736	2.037	correct	generate	Run1	generate/STIM_003.jpg
88.173	1.466	correct	generate	Run1	generate/STIM_003.jpg
92.819	1.777	correct	generate	Run1	generate/STIM_004.jpg
97.007	2.051	incorrect	generate	Run1	generate/STIM_004.jpg
100.979	1.257	incorrect	generate	Run1	generate/STIM_004.jpg
104.85	2.484	correct	generate	Run1	generate/STIM_004.jpg
109.487	2.319	correct	generate	Run1	generate/STIM_004.jpg
113.686	1.749	correct	generate	Run1	generate/STIM_005.jpg
118.684	3.095	incorrect	generate	Run1	generate/STIM_005.jpg
124.155	1.761	incorrect	generate	Run1	generate/STIM_005.jpg
127.768	2.688	correct	generate	Run1	generate/STIM_005.jpg
133.727	2.32	correct	generate	Run1	generate/STIM_005.jpg
139.54	2.944	incorrect	generate	Run1	generate/STIM_006.jpg
145.637	1.4	correct	generate	Run1	generate/STIM_006.jpg
149.157	1.691	correct	generate	Run1	generate/STIM_006.jpg
153.821	1.626	correct	generate	Run1	generate/STIM_006.jpg
158.078	2.722	incorrect	generate	Run1	generate/STIM_006.jpg
162.833	2.774	correct	generate	Run1	generate/STIM_007.jpg
167.497	2.466	correct	generate	Run1	generate/STIM_007.jpg
172.86	2.493	correct	generate	Run1	generate/STIM_007.jpg
177.618	2.131	incorrect	generate	Run1	generate/STIM_007.jpg
183.187	1.124	correct	generate	Run1	generate/STIM_007.jpg
187.245	2.678	incorrect	generate	Run1	generate/STIM_008.jpg
193.373	1.444	correct	generate	Run1	generate/STIM_008.jpg
198.57	3.036	correct	generate	Run1	generate/STIM_008.jpg
204.201	2.232	correct	generate	Run1	generate/STIM_008.jpg
209.943	2.319	incorrect	generate	Run1	generate/STIM_008.jpg
214.881	3.237	correct	generate	Run1	generate/STIM_009.jpg
220.572	2.768	correct	generate	Run1	generate/STIM_009.jpg
225.884	2.747	correct	generate	Run1	generate/STIM_009.jpg
231.239	2.825	correct	generate	Run1	generate/STIM_009.jpg
236.153	1.574	correct	generate	Run1	generate/STIM_009.jpg
241.098	3.069	correct	generate	Run1	generate/STIM_010.jpg
