onset	duration	accuracy	trial_type	learning_stage	stimulus	response_port
241.107	0.958	correct	learning	LS1	h89_p39_k_up_left.jpg	98
287.806	1.001	incorrect	learning	LS1	h22_p21_k_down_left.jpg	97
334.671	1.108	incorrect	learning	LS1	h89_p2_i_up_left.jpg	98
381.37	0.928	incorrect	learning	LS1	h53_p35_i_down_left.jpg	98
428.068	1.02	correct	learning	LS1	h94_p33_i_up_left.jpg	97
474.767	1.032	incorrect	learning	LS1	h29_p3_k_down_left.jpg	97
521.299	0.933	correct	learning	LS1	h94_p2_k_up_left.jpg	98
567.997	1.152	correct	learning	LS1	h53_p33_k_down_right.jpg	98
614.696	0.94	correct	learning	LS1	h29_p49_i_down_right.jpg	97
661.394	1.239	correct	learning	LS1	h22_p48_i_down_left.jpg	97
753.291	0.997	correct	learning	LS2	h22_p33_i_down_right.jpg	97
799.989	1.04	correct	learning	LS2	h89_p17_i_up_left.jpg	97
846.521	0.989	correct	learning	LS2	h94_p2_k_up_left.jpg	98
893.22	0.952	correct	learning	LS2	h53_p25_i_down_right.jpg	97
940.085	0.979	correct	learning	LS2	h29_p10_i_down_right.jpg	97
986.617	0.832	correct	learning	LS2	h89_p39_k_up_left.jpg	98
1033.315	0.795	correct	learning	LS2	h94_p31_i_up_left.jpg	97
1079.847	0.903	correct	learning	LS2	h53_p33_k_down_right.jpg	98
1126.379	0.628	correct	learning	LS2	h22_p21_k_down_left.jpg	98
1173.078	0.975	correct	learning	LS2	h29_p3_k_down_left.jpg	98
1264.974	0.845	correct	learning	LS3	h29_p3_k_down_left.jpg	98
1311.506	0.73	correct	learning	LS3	h94_p2_k_up_left.jpg	98
1358.037	0.902	correct	learning	LS3	h53_p33_k_down_right.jpg	98
1404.736	0.706	correct	learning	LS3	h22_p21_k_down_left.jpg	98
1451.268	1.246	correct	learning	LS3	h89_p2_i_up_left.jpg	97
1497.966	1.098	correct	learning	LS3	h53_p35_i_down_left.jpg	97
1544.665	1.014	correct	learning	LS3	h29_p49_i_down_right.jpg	97
1591.197	0.771	correct	learning	LS3	h89_p39_k_up_left.jpg	98
1637.729	0.943	correct	learning	LS3	h22_p48_i_down_left.jpg	97
1684.427	1.243	correct	learning	LS3	h94_p33_i_up_left.jpg	97
1776.157	0.874	correct	learning	LS4	h94_p2_k_up_left.jpg	98
1822.688	0.742	correct	learning	LS4	h89_p39_k_up_left.jpg	98
1869.387	0.962	correct	learning	LS4	h29_p3_k_down_left.jpg	98
1915.919	0.911	correct	learning	LS4	h22_p33_i_down_right.jpg	97
1962.451	0.684	correct	learning	LS4	h53_p33_k_down_right.jpg	98
2008.982	0.873	correct	learning	LS4	h94_p31_i_up_left.jpg	97
2055.681	0.869	correct	learning	LS4	h53_p25_i_down_right.jpg	97
2102.38	1.201	correct	learning	LS4	h29_p10_i_down_right.jpg	97
2149.078	0.717	correct	learning	LS4	h22_p21_k_down_left.jpg	98
2195.777	0.921	correct	learning	LS4	h89_p17_i_up_left.jpg	97
2468.13	1.633	correct	control	LS1	h36_p11_i_down_right.jpg	97
2514.161	1.169	correct	control	LS1	h53_p25_i_down_right.jpg	97
2560.359	0.96	correct	control	LS1	h46_p34_i_down_left.jpg	98
2606.391	1.038	incorrect	control	LS1	h36_p12_k_down_left.jpg	97
2652.422	1.453	correct	control	LS1	h83_p34_i_up_right.jpg	97
2698.454	1.356	correct	control	LS1	h85_p16_i_up_left.jpg	98
2744.485	0.747	correct	control	LS1	h85_p11_k_up_left.jpg	98
2790.517	1.034	correct	control	LS1	h53_p33_k_down_right.jpg	97
2836.548	0.793	correct	control	LS1	h83_p29_k_up_right.jpg	97
2882.58	1.511	incorrect	control	LS1	h46_p18_k_down_left.jpg	97
2973.809	1.353	correct	control	LS2	h53_p33_k_down_right.jpg	97
3019.84	0.888	correct	control	LS2	h36_p25_i_down_right.jpg	97
3065.705	1.095	correct	control	LS2	h36_p12_k_down_left.jpg	98
3111.569	0.679	correct	control	LS2	h53_p35_i_down_left.jpg	98
3157.601	0.79	correct	control	LS2	h85_p43_i_up_right.jpg	97
3203.632	0.725	correct	control	LS2	h83_p49_i_up_left.jpg	98
3249.497	1.012	correct	control	LS2	h85_p11_k_up_left.jpg	98
3295.529	0.995	correct	control	LS2	h46_p43_i_down_left.jpg	98
3341.393	0.819	correct	control	LS2	h83_p29_k_up_right.jpg	97
3387.425	1.361	correct	control	LS2	h46_p18_k_down_left.jpg	98
3478.487	1.252	correct	control	LS3	h36_p12_k_down_left.jpg	98
3524.518	1.155	correct	control	LS3	h83_p29_k_up_right.jpg	97
3570.383	1.378	incorrect	control	LS3	h36_p11_i_down_right.jpg	98
3616.415	0.914	correct	control	LS3	h46_p18_k_down_left.jpg	98
3662.446	1.2	correct	control	LS3	h46_p34_i_down_left.jpg	98
3708.311	0.912	correct	control	LS3	h85_p16_i_up_left.jpg	98
3754.175	0.832	correct	control	LS3	h83_p34_i_up_right.jpg	97
3800.04	0.784	correct	control	LS3	h85_p11_k_up_left.jpg	98
3845.905	1.087	correct	control	LS3	h53_p25_i_down_right.jpg	97
3891.936	0.941	correct	control	LS3	h53_p33_k_down_right.jpg	97
3982.998	1.04	correct	control	LS4	h83_p29_k_up_right.jpg	97
4028.863	1.119	correct	control	LS4	h46_p43_i_down_left.jpg	98
4074.728	1.071	correct	control	LS4	h36_p25_i_down_right.jpg	97
4120.593	0.735	correct	control	LS4	h83_p49_i_up_left.jpg	98
4166.457	1.342	correct	control	LS4	h46_p18_k_down_left.jpg	98
4212.322	0.91	correct	control	LS4	h85_p11_k_up_left.jpg	98
4258.353	0.765	correct	control	LS4	h36_p12_k_down_left.jpg	98
4304.385	0.844	correct	control	LS4	h53_p35_i_down_left.jpg	98
4350.25	0.62	correct	control	LS4	h85_p43_i_up_right.jpg	97
4396.114	1.035	correct	control	LS4	h53_p33_k_down_right.jpg	97
4667.633	0.888	incorrect	learning	LS1	h36_p25_i_down_right.jpg	98
4714.332	0.884	incorrect	learning	LS1	h32_p13_i_down_left.jpg	98
4761.197	0.895	correct	learning	LS1	h82_p21_k_up_right.jpg	98
4807.896	0.811	correct	learning	LS1	h36_p12_k_down_left.jpg	98
4854.427	1.32	incorrect	learning	LS1	h46_p18_k_down_left.jpg	97
4900.959	0.725	correct	learning	LS1	h32_p31_k_down_right.jpg	98
4947.658	0.801	incorrect	learning	LS1	h98_p47_i_up_left.jpg	98
4994.356	1.037	correct	learning	LS1	h46_p43_i_down_left.jpg	97
5041.055	1.672	incorrect	learning	LS1	h82_p37_i_up_right.jpg	98
5087.587	1.237	correct	learning	LS1	h98_p19_k_up_right.jpg	98
5179.483	0.948	correct	learning	LS2	h98_p20_i_up_right.jpg	97
5226.182	0.848	correct	learning	LS2	h46_p18_k_down_left.jpg	98
5272.713	0.861	correct	learning	LS2	h82_p21_k_up_right.jpg	98
5319.245	0.778	correct	learning	LS2	h32_p31_k_down_right.jpg	98
5365.944	0.997	correct	learning	LS2	h82_p10_i_up_left.jpg	97
5412.476	0.755	correct	learning	LS2	h98_p19_k_up_right.jpg	98
5459.174	0.687	correct	learning	LS2	h36_p12_k_down_left.jpg	98
5505.873	0.747	correct	learning	LS2	h32_p10_i_down_right.jpg	97
5552.405	0.759	correct	learning	LS2	h46_p34_i_down_left.jpg	97
5598.936	0.948	correct	learning	LS2	h36_p11_i_down_right.jpg	97
5690.666	0.963	correct	learning	LS3	h32_p31_k_down_right.jpg	98
5737.198	0.736	correct	learning	LS3	h46_p43_i_down_left.jpg	97
5783.729	0.989	incorrect	learning	LS3	h98_p47_i_up_left.jpg	98
5830.261	1.002	correct	learning	LS3	h36_p12_k_down_left.jpg	98
5876.96	0.582	correct	learning	LS3	h46_p18_k_down_left.jpg	98
5923.658	0.754	correct	learning	LS3	h82_p37_i_up_right.jpg	97
5970.19	1.214	correct	learning	LS3	h36_p25_i_down_right.jpg	97
6016.722	0.907	correct	learning	LS3	h98_p19_k_up_right.jpg	98
6063.421	0.791	correct	learning	LS3	h82_p21_k_up_right.jpg	98
6109.952	1.011	correct	learning	LS3	h32_p13_i_down_left.jpg	97
6201.682	0.882	correct	learning	LS4	h32_p10_i_down_right.jpg	97
6248.38	0.847	correct	learning	LS4	h36_p12_k_down_left.jpg	98
