trial_index	trial_type	block_number	block_type	is_practice	n_left_clicks	go_first_left_inside	go_first_left_rt	parse_failed_time	parse_failed_xy	parse_failed_buttons	mismatched_lengths	any_rb_nonzero	any_mb_nonzero	any_click	any_left	any_right	nogo_stop_time	nogo_stopped	nogo_outcome	nogo_parse_failed	rt_combined	accuracy
1	go	1	go_only	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.940664	1	stopped_near_deadline	0	n/a	0
2	go	1	go_only	1	1	1	0.791506	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.791506	1
3	go	1	go_only	1	1	1	0.725560	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.725560	1
4	go	1	go_only	1	1	1	0.694816	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.694816	1
5	go	1	go_only	1	1	1	0.758793	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.758793	1
6	go	1	go_only	1	1	1	0.992276	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.992276	1
7	go	1	go_only	1	1	1	0.792019	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.792019	1
8	go	1	go_only	1	1	1	0.625796	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.625796	1
9	go	1	go_only	1	1	1	0.660862	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.660862	1
10	go	1	go_only	1	1	1	0.760022	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.760022	1
11	go	1	go_only	1	1	1	0.627665	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.627665	1
12	go	1	go_only	1	1	1	0.578628	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.578628	1
13	go	1	go_only	1	1	1	0.843830	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.843830	1
14	go	1	go_only	1	1	1	0.659140	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.659140	1
15	go	1	go_only	1	1	1	0.742336	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.742336	1
16	go	1	go_only	1	1	1	0.693352	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.693352	1
17	go	1	go_only	1	1	1	0.774659	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.774659	1
18	go	1	go_only	1	1	1	0.794740	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.794740	1
19	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.343599	1	stopped_early	0	0.343599	1
20	go	2	go_nogo_prac	1	1	1	0.743557	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.743557	1
21	go	2	go_nogo_prac	1	1	1	0.910723	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.910723	1
22	go	2	go_nogo_prac	1	1	1	0.923946	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.923946	1
23	go	2	go_nogo_prac	1	1	1	0.710715	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.710715	1
24	go	2	go_nogo_prac	1	1	1	0.827738	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.827738	1
25	go	2	go_nogo_prac	1	1	1	0.910478	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.910478	1
26	go	2	go_nogo_prac	1	1	1	0.710778	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.710778	1
27	go	2	go_nogo_prac	1	1	1	0.727211	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.727211	1
28	go	2	go_nogo_prac	1	1	1	0.744552	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.744552	1
29	go	2	go_nogo_prac	1	1	1	0.676205	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.676205	1
30	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.709632	1	stopped_early	0	0.709632	1
31	go	2	go_nogo_prac	1	1	1	0.761566	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.761566	1
32	go	2	go_nogo_prac	1	1	1	0.709024	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.709024	1
