onset	duration	response_time_ms	trial_type	learning_stage	stimulus	response_port
0.0	1.541	1541.2	study	Phase1	study/STIM_000.jpg	100
4.11	1.415	1415.3	study	Phase1	study/STIM_000.jpg	99
9.234	0.836	835.5	study	Phase1	study/STIM_000.jpg	100
13.742	0.927	927.0	study	Phase1	study/STIM_001.jpg	99
16.772	1.484	1484.4	study	Phase1	study/STIM_001.jpg	99
22.176	1.428	1427.7	study	Phase1	study/STIM_001.jpg	99
27.438	1.146	1146.5	study	Phase1	study/STIM_002.jpg	100
31.67	0.939	938.6	study	Phase1	study/STIM_002.jpg	99
36.01	1.702	1701.7	study	Phase1	study/STIM_002.jpg	99
40.671	1.796	1796.2	study	Phase1	study/STIM_003.jpg	100
46.421	1.114	1114.3	study	Phase1	study/STIM_003.jpg	99
49.907	0.936	935.5	study	Phase1	study/STIM_003.jpg	99
52.998	1.143	1142.7	study	Phase1	study/STIM_004.jpg	99
57.114	1.135	1135.1	study	Phase1	study/STIM_004.jpg	100
60.427	1.328	1327.5	study	Phase1	study/STIM_004.jpg	100
63.953	1.243	1243.3	study	Phase1	study/STIM_005.jpg	100
68.773	1.872	1871.9	study	Phase1	study/STIM_005.jpg	100
73.27	1.785	1785.2	study	Phase1	study/STIM_005.jpg	100
77.073	1.815	1814.6	study	Phase1	study/STIM_006.jpg	99
82.324	0.867	867.4	study	Phase1	study/STIM_006.jpg	100
86.158	0.875	874.9	study	Phase1	study/STIM_006.jpg	99
90.533	1.264	1263.7	study	Phase1	study/STIM_007.jpg	100
95.228	1.655	1655.1	study	Phase1	study/STIM_007.jpg	100
100.68	1.756	1755.8	study	Phase1	study/STIM_007.jpg	100
106.259	1.694	1694.3	study	Phase1	study/STIM_008.jpg	100
110.803	1.555	1554.8	study	Phase1	study/STIM_008.jpg	100
115.86	1.393	1392.9	study	Phase1	study/STIM_008.jpg	99
120.638	1.515	1514.7	study	Phase1	study/STIM_009.jpg	99
125.869	1.703	1703.2	study	Phase1	study/STIM_009.jpg	99
131.525	1.461	1461.4	study	Phase1	study/STIM_009.jpg	99
135.071	2.003	2002.8	study	Phase1	study/STIM_010.jpg	100
139.529	1.374	1373.9	study	Phase1	study/STIM_010.jpg	100
144.806	1.303	1303.1	study	Phase1	study/STIM_010.jpg	100
149.698	1.334	1333.9	study	Phase1	study/STIM_011.jpg	100
154.569	1.82	1819.7	study	Phase1	study/STIM_011.jpg	99
160.108	1.248	1247.9	study	Phase1	study/STIM_011.jpg	100
163.435	1.126	1126.3	study	Phase1	study/STIM_012.jpg	99
166.702	1.052	1052.1	study	Phase1	study/STIM_012.jpg	99
171.128	1.582	1582.5	study	Phase1	study/STIM_012.jpg	99
174.797	1.421	1420.9	study	Phase1	study/STIM_013.jpg	99
179.771	1.425	1424.6	study	Phase1	study/STIM_013.jpg	99
183.318	1.173	1173.1	study	Phase1	study/STIM_013.jpg	99
186.743	1.549	1549.1	study	Phase1	study/STIM_014.jpg	99
191.717	0.891	891.1	study	Phase1	study/STIM_014.jpg	99
194.739	1.266	1266.5	study	Phase1	study/STIM_014.jpg	100
198.271	1.704	1703.9	study	Phase1	study/STIM_015.jpg	99
203.454	1.281	1281.1	study	Phase1	study/STIM_015.jpg	99
207.415	1.054	1053.7	study	Phase1	study/STIM_015.jpg	100
212.423	1.559	1559.0	study	Phase1	study/STIM_016.jpg	100
216.459	1.406	1405.5	study	Phase1	study/STIM_016.jpg	99
220.019	1.5	1499.7	study	Phase1	study/STIM_016.jpg	99
225.207	1.492	1492.1	study	Phase1	study/STIM_017.jpg	100
230.205	1.38	1380.3	study	Phase1	study/STIM_017.jpg	99
234.67	0.922	921.8	study	Phase1	study/STIM_017.jpg	100
238.052	1.865	1865.3	study	Phase1	study/STIM_018.jpg	100
242.361	1.175	1175.0	study	Phase1	study/STIM_018.jpg	100
246.587	0.915	914.8	study	Phase1	study/STIM_018.jpg	99
250.259	1.275	1275.3	study	Phase1	study/STIM_019.jpg	99
254.679	1.05	1049.9	study	Phase1	study/STIM_019.jpg	99
257.933	1.512	1512.5	study	Phase1	study/STIM_019.jpg	99
263.011	1.781	1780.8	study	Phase1	study/STIM_020.jpg	99
268.77	0.943	943.2	study	Phase1	study/STIM_020.jpg	100
271.907	1.076	1076.1	study	Phase1	study/STIM_020.jpg	100
275.089	1.338	1337.6	study	Phase1	study/STIM_021.jpg	100
279.721	1.615	1615.3	study	Phase1	study/STIM_021.jpg	100
283.413	1.589	1588.6	study	Phase1	study/STIM_021.jpg	99
288.071	1.994	1994.5	study	Phase1	study/STIM_022.jpg	100
292.458	1.576	1575.5	study	Phase1	study/STIM_022.jpg	100
297.038	1.504	1503.9	study	Phase1	study/STIM_022.jpg	100
301.356	0.934	934.5	study	Phase1	study/STIM_023.jpg	100
305.25	1.273	1273.2	study	Phase1	study/STIM_023.jpg	99
308.74	0.857	857.0	study	Phase1	study/STIM_023.jpg	100
312.954	1.562	1561.9	study	Phase1	study/STIM_024.jpg	99
316.829	1.401	1400.7	study	Phase1	study/STIM_024.jpg	99
321.598	1.249	1248.7	study	Phase1	study/STIM_024.jpg	99
326.588	1.486	1485.5	study	Phase1	study/STIM_025.jpg	99
330.951	1.104	1103.5	study	Phase1	study/STIM_025.jpg	99
334.89	1.426	1425.6	study	Phase1	study/STIM_025.jpg	100
338.801	1.106	1106.3	study	Phase1	study/STIM_026.jpg	100
343.777	1.026	1025.7	study	Phase1	study/STIM_026.jpg	99
347.774	1.367	1367.1	study	Phase1	study/STIM_026.jpg	100
351.367	1.017	1017.0	study	Phase1	study/STIM_027.jpg	99
355.21	1.249	1249.0	study	Phase1	study/STIM_027.jpg	100
360.162	1.65	1649.9	study	Phase1	study/STIM_027.jpg	99
365.323	0.941	941.3	study	Phase1	study/STIM_028.jpg	99
369.728	1.484	1484.2	study	Phase1	study/STIM_028.jpg	99
374.647	1.725	1725.2	study	Phase1	study/STIM_028.jpg	99
378.923	0.989	989.0	study	Phase1	study/STIM_029.jpg	99
383.332	1.151	1151.2	study	Phase1	study/STIM_029.jpg	100
388.48	1.229	1228.7	study	Phase1	study/STIM_029.jpg	99
392.038	1.348	1348.5	test	Phase1	test/STIM_000.jpg	100
396.613	1.101	1101.1	test	Phase1	test/STIM_000.jpg	99
400.171	0.998	997.7	test	Phase1	test/STIM_000.jpg	99
404.006	0.973	973.3	test	Phase1	test/STIM_001.jpg	100
407.696	1.327	1326.6	test	Phase1	test/STIM_001.jpg	99
411.317	1.427	1426.9	test	Phase1	test/STIM_001.jpg	100
415.937	0.681	681.2	test	Phase1	test/STIM_002.jpg	100
418.729	0.817	817.4	test	Phase1	test/STIM_002.jpg	99
422.303	1.296	1295.9	test	Phase1	test/STIM_002.jpg	100
425.812	1.298	1298.1	test	Phase1	test/STIM_003.jpg	99
429.176	0.848	847.5	test	Phase1	test/STIM_003.jpg	99
433.49	0.82	819.7	test	Phase1	test/STIM_003.jpg	100
436.9	1.295	1295.3	test	Phase1	test/STIM_004.jpg	99
441.341	0.744	743.5	test	Phase1	test/STIM_004.jpg	100
446.082	1.408	1408.0	test	Phase1	test/STIM_004.jpg	99
450.889	1.006	1006.1	test	Phase1	test/STIM_005.jpg	100
455.685	0.785	785.2	test	Phase1	test/STIM_005.jpg	99
460.309	1.376	1376.5	test	Phase1	test/STIM_005.jpg	99
464.76	1.281	1281.1	test	Phase1	test/STIM_006.jpg	100
468.684	0.875	875.1	test	Phase1	test/STIM_006.jpg	100
472.471	1.083	1083.3	test	Phase1	test/STIM_006.jpg	100
476.735	1.191	1191.1	test	Phase1	test/STIM_007.jpg	100
481.107	1.265	1264.8	test	Phase1	test/STIM_007.jpg	99
484.614	0.813	812.9	test	Phase1	test/STIM_007.jpg	100
488.539	1.029	1029.0	test	Phase1	test/STIM_008.jpg	100
491.816	0.677	676.9	test	Phase1	test/STIM_008.jpg	100
494.991	0.913	913.0	test	Phase1	test/STIM_008.jpg	99
499.039	1.134	1133.9	test	Phase1	test/STIM_009.jpg	99
502.969	1.44	1439.6	test	Phase1	test/STIM_009.jpg	100
507.947	0.838	838.0	test	Phase1	test/STIM_009.jpg	99
510.986	1.166	1165.9	test	Phase1	test/STIM_010.jpg	99
514.231	1.381	1380.8	test	Phase1	test/STIM_010.jpg	99
519.426	0.823	823.0	test	Phase1	test/STIM_010.jpg	99
524.161	0.756	755.5	test	Phase1	test/STIM_011.jpg	99
527.887	0.791	791.1	test	Phase1	test/STIM_011.jpg	99
530.947	1.137	1136.8	test	Phase1	test/STIM_011.jpg	99
534.92	0.838	837.8	test	Phase1	test/STIM_012.jpg	100
539.735	1.326	1325.6	test	Phase1	test/STIM_012.jpg	99
544.573	1.33	1330.1	test	Phase1	test/STIM_012.jpg	100
