trial_index	trial_type	block_number	block_type	is_practice	kin_parse_failed	kin_n_samples	duration	path_length	max_velocity	mean_velocity	max_acceleration	mean_acceleration
1	go	1	go_only	1	0	31	0.489935	635.096989	4215.996891	1296.288526	120538.653748	24399.975301
2	go	1	go_only	1	0	30	0.474384	558.341063	4664.068488	1176.981972	161641.867337	21911.175334
3	go	1	go_only	1	0	36	0.574814	616.200200	3229.171299	1071.999477	95682.197515	14403.283142
4	go	1	go_only	1	0	32	0.510666	599.987239	5095.153380	1174.912191	133160.084184	22429.142430
5	go	1	go_only	1	0	32	0.511192	614.868696	3405.603684	1202.813612	205930.950764	20375.888738
6	go	1	go_only	1	0	37	0.589132	594.796936	2165.139961	1009.616247	55454.851101	14557.672116
7	go	1	go_only	1	0	36	0.575180	630.556667	3443.794957	1096.276918	109763.239323	21713.214310
8	go	1	go_only	1	0	32	0.511293	625.026504	3265.392393	1222.442912	69504.996708	16575.489637
9	go	1	go_only	1	0	26	0.410314	557.643890	7389.902797	1359.065209	324706.689146	39170.775458
10	go	1	go_only	1	0	30	0.475227	623.334140	3893.225349	1311.656947	139788.336825	31159.756009
11	go	1	go_only	1	0	31	0.492487	545.674393	4521.766425	1107.998682	137054.129828	24115.396987
12	go	1	go_only	1	0	39	0.628323	615.079548	3105.677285	978.923164	97136.103600	15923.034483
13	go	1	go_only	1	0	36	0.578329	588.999241	3253.209954	1018.451004	99769.496047	19781.145222
14	go	1	go_only	1	0	38	0.611001	608.420313	2450.406344	995.776948	54965.547222	12318.547278
15	go	1	go_only	1	0	32	0.511641	588.498233	3258.382117	1150.217337	174996.406103	27332.074987
16	go	1	go_only	1	0	37	0.593759	601.723767	2777.261666	1013.414482	79362.799183	14530.811523
17	go	1	go_only	1	0	36	0.576706	636.436339	2433.840391	1103.571941	139045.757736	17012.559656
19	go	2	go_nogo_prac	1	0	41	0.661270	652.469365	2096.426664	986.691612	48139.932091	12334.003825
20	go	2	go_nogo_prac	1	0	36	0.577268	624.277842	3117.551687	1081.435789	128440.584139	20221.527968
21	go	2	go_nogo_prac	1	0	39	0.625508	578.683557	3194.760160	925.142328	138433.529884	22692.832154
22	go	2	go_nogo_prac	1	0	40	0.643343	587.925667	2635.688522	913.860646	81003.686601	20972.842022
23	go	2	go_nogo_prac	1	0	37	0.596001	570.186338	2929.270701	956.687042	110338.134843	20379.830893
24	go	2	go_nogo_prac	1	0	40	0.643606	611.701255	6363.787514	950.428142	319003.655995	31725.745513
25	go	2	go_nogo_prac	1	0	36	0.576173	624.117335	2060.579489	1083.211699	55877.228543	13956.422875
26	go	2	go_nogo_prac	1	0	31	0.493151	601.535620	3068.649373	1219.780526	80914.496360	19876.867275
27	nogo	2	go_nogo_prac	1	0	28	0.442225	359.375111	2471.316559	812.651446	81005.522481	21046.034887
28	nogo	2	go_nogo_prac	1	0	33	0.526432	529.756405	3038.463869	1006.314211	109541.862292	18826.146356
29	go	2	go_nogo_prac	1	0	34	0.544852	589.588272	3473.431472	1082.107796	124307.189808	24898.181146
30	go	2	go_nogo_prac	1	0	32	0.510266	609.460227	2493.542914	1194.397795	92554.589871	18685.107804
31	go	2	go_nogo_prac	1	0	34	0.542066	590.914203	3064.203981	1090.114461	116592.001354	27808.647214
32	go	2	go_nogo_prac	1	0	35	0.561462	590.047574	1956.900188	1050.912936	101237.878192	15784.781422
33	nogo	2	go_nogo_prac	1	0	33	0.527719	540.210737	2925.144275	1023.671192	85778.418488	17677.830203
34	nogo	2	go_nogo_prac	1	0	33	0.525706	497.884600	2641.900608	947.077845	99174.935736	18554.132757
35	go	2	go_nogo_prac	1	0	35	0.560100	611.437778	3143.591348	1091.658430	76578.903305	14497.755794
36	go	2	go_nogo_prac	1	0	33	0.525704	598.952746	2873.561377	1139.333496	82082.941613	19339.165610
37	go	3	go_only	0	0	40	0.644828	605.533906	2114.744160	939.062675	104506.019129	11758.707369
38	go	3	go_only	0	0	38	0.608833	839.571430	5761.804668	1378.983856	188240.354248	27639.248824
39	go	3	go_only	0	0	32	0.511002	564.633066	4728.462059	1104.952968	112231.649617	23682.413331
40	go	3	go_only	0	0	31	0.495009	568.361877	7482.419707	1148.186096	279441.699694	37636.797469
41	go	3	go_only	0	0	36	0.578187	635.637762	6254.049900	1099.363636	264301.726129	31109.776885
42	go	3	go_only	0	0	26	0.409464	552.163151	5805.856619	1348.502641	224218.271408	31396.908132
43	go	3	go_only	0	0	33	0.528280	645.445986	5616.160034	1221.786968	163819.182335	30094.400818
44	go	3	go_only	0	0	39	0.627037	600.377980	3543.337425	957.484442	206485.634118	17666.800001
45	go	3	go_only	0	0	33	0.524871	626.265179	4971.389439	1193.179690	179610.801586	24880.341987
46	go	3	go_only	0	0	43	0.694526	773.370725	4745.018790	1113.522270	225666.078848	18674.344855
47	go	3	go_only	0	0	26	0.409792	618.348291	4963.139342	1508.932806	164518.398577	27457.420899
48	go	3	go_only	0	0	30	0.476346	587.801131	3735.134932	1233.979875	211274.877728	21528.839967
49	go	3	go_only	0	0	29	0.460170	569.030853	4835.710476	1236.567409	286228.691144	24557.794126
50	go	3	go_only	0	0	25	0.393269	575.274105	5469.716059	1462.800910	171647.465205	30462.040091
51	go	3	go_only	0	0	28	0.443716	551.714445	4185.059066	1243.396267	252804.000306	25210.405476
52	go	3	go_only	0	0	33	0.528061	554.574643	3536.001110	1050.209830	130365.550806	23657.088588
53	go	3	go_only	0	0	29	0.461979	602.660745	4105.530986	1304.519784	241757.034081	24115.445130
54	go	3	go_only	0	0	28	0.442896	503.774381	4747.786731	1137.455251	281570.575744	26625.814588
55	go	4	go_nogo	0	0	40	0.645079	693.081218	2918.620863	1074.413430	121523.066125	16404.450688
56	go	4	go_nogo	0	0	30	0.477327	551.859909	4733.646596	1156.147162	252965.460651	30043.308233
58	go	4	go_nogo	0	0	34	0.545444	560.136575	4308.357223	1026.937097	145352.906652	23322.295613
59	go	4	go_nogo	0	0	27	0.428620	560.887171	4704.550938	1308.589646	151224.921789	30392.028836
60	go	4	go_nogo	0	0	33	0.527329	801.593432	7632.757423	1520.101462	423354.947508	35490.989428
61	nogo	4	go_nogo	0	0	32	0.508976	527.943751	4313.870103	1037.266902	179982.669372	20116.067313
62	go	4	go_nogo	0	0	31	0.492825	553.887597	3011.980710	1123.903889	73603.174607	15854.530353
63	go	4	go_nogo	0	0	27	0.427092	613.128275	8175.815639	1435.589302	208897.238058	39775.746648
64	nogo	4	go_nogo	0	0	33	0.526157	579.589532	5449.506184	1101.552240	215511.100198	33117.067165
65	go	4	go_nogo	0	0	37	0.594472	604.989211	2503.301441	1017.690828	100888.316699	13632.525501
66	nogo	4	go_nogo	0	0	31	0.493906	464.342148	2182.221722	940.142565	130824.718779	14006.209380
67	go	4	go_nogo	0	0	33	0.525964	564.726197	3400.099411	1073.697229	83835.870040	20275.847749
68	go	4	go_nogo	0	0	48	0.776667	599.425545	2411.363911	771.792117	62517.455023	12879.141075
69	go	4	go_nogo	0	0	39	0.625864	555.825239	2372.174197	888.092399	63175.455689	17327.922646
70	go	4	go_nogo	0	0	36	0.579973	603.795684	2928.302054	1041.076224	157522.153703	19559.182654
71	go	4	go_nogo	0	0	46	0.741846	571.226240	3625.516879	770.006186	87732.244774	20069.278205
72	go	4	go_nogo	0	0	34	0.545803	603.968361	2974.450904	1106.569226	169355.506049	17360.461487
73	go	4	go_nogo	0	0	42	0.675978	612.913428	2328.994269	906.706445	73211.789262	17211.287242
75	go	4	go_nogo	0	0	28	0.442489	578.536957	5359.557216	1307.461243	209416.103682	36683.395705
76	nogo	4	go_nogo	0	0	31	0.494691	622.984413	3958.650282	1259.341777	99093.276005	18354.566265
77	go	4	go_nogo	0	0	36	0.578028	609.889818	3514.696710	1055.121947	101446.493637	20050.304364
