trial_index	trial_type	block_number	block_type	is_practice	kin_parse_failed	kin_n_samples	duration	path_length	max_velocity	mean_velocity	max_acceleration	mean_acceleration
1	go	1	go_only	1	0	36	0.575810	616.588985	5388.015390	1070.820582	189377.777830	40789.672674
2	go	1	go_only	1	0	29	0.459425	567.602356	2555.995349	1235.463839	98922.522482	17631.044508
3	go	1	go_only	1	0	35	0.559692	651.928103	3943.388438	1164.798174	147584.140886	28058.938081
4	go	1	go_only	1	0	34	0.542844	658.125259	7654.306245	1212.366473	218450.493654	28225.891649
5	go	1	go_only	1	0	22	0.344034	525.649868	6918.314851	1527.903149	341070.832445	43068.553335
6	go	1	go_only	1	0	23	0.359333	543.083049	5402.034810	1511.363826	153464.480460	34246.624076
7	go	1	go_only	1	0	24	0.378700	541.199721	5900.958323	1429.098815	215885.347581	36654.288608
9	go	1	go_only	1	0	23	0.362042	617.166498	6656.288928	1704.684403	308459.539731	51680.361107
10	go	1	go_only	1	0	17	0.261106	566.995601	6721.920131	2171.513357	294923.982014	56347.868278
11	go	1	go_only	1	0	21	0.326510	528.637204	4274.427282	1619.056120	137995.789890	37056.412997
14	go	1	go_only	1	0	20	0.309927	550.389090	5477.464885	1775.864572	325506.995578	38871.961740
16	go	1	go_only	1	0	29	0.459844	588.199406	3016.855321	1279.128986	74659.851932	21784.837465
17	go	1	go_only	1	0	19	0.296624	548.080356	7670.072060	1847.726991	321876.898840	61114.888261
18	go	1	go_only	1	0	20	0.310482	630.112810	4877.847252	2029.468435	105023.876076	39785.613576
19	go	2	go_nogo_prac	1	0	29	0.461408	552.214251	2864.737365	1196.803544	101833.997600	20861.301899
20	go	2	go_nogo_prac	1	0	26	0.411247	492.314218	5251.351922	1197.124790	174196.443334	44074.315906
21	go	2	go_nogo_prac	1	0	30	0.477989	555.827911	4809.562176	1162.847388	289828.687928	28267.984971
23	go	2	go_nogo_prac	1	0	34	0.543456	562.164585	3286.697139	1034.425967	89562.284580	17583.586786
24	go	2	go_nogo_prac	1	0	32	0.509484	605.136583	3907.010976	1187.743803	235260.066070	27752.341677
25	nogo	2	go_nogo_prac	1	0	45	0.724961	387.715100	1764.346016	534.808439	89487.961462	13722.536191
26	go	2	go_nogo_prac	1	0	30	0.476422	610.079541	3638.131827	1280.543897	136370.427517	29067.454127
27	go	2	go_nogo_prac	1	0	71	1.160165	655.379974	5843.736145	564.902189	133249.499166	13976.814625
28	go	2	go_nogo_prac	1	0	29	0.459529	634.780990	3134.706957	1381.373380	72294.119570	20752.439587
29	go	2	go_nogo_prac	1	0	24	0.377423	642.490879	5182.714988	1702.311171	128278.660072	35221.863355
30	go	2	go_nogo_prac	1	0	33	0.528299	610.759288	3101.897408	1156.086835	145239.253168	22161.670185
31	go	2	go_nogo_prac	1	0	34	0.544660	567.323498	3450.264410	1041.610550	130976.828430	28421.733313
32	go	2	go_nogo_prac	1	0	29	0.461843	598.479672	4261.815731	1295.851471	137381.278410	29395.485500
33	nogo	2	go_nogo_prac	1	0	43	0.693562	479.409151	2073.698708	691.227435	94287.763620	13814.835882
34	go	2	go_nogo_prac	1	0	29	0.460591	597.342813	3104.218883	1296.906218	82866.647905	20341.031149
35	nogo	2	go_nogo_prac	1	0	48	0.776792	680.286153	3998.640849	875.763593	103967.939688	20749.917930
36	go	2	go_nogo_prac	1	0	35	0.560662	582.069220	3120.326712	1038.182782	88433.879801	21069.027937
37	go	3	go_only	0	0	27	0.427207	769.124361	8274.890680	1800.355240	201045.211981	48545.975417
38	go	3	go_only	0	0	28	0.443627	588.435048	6950.078925	1326.418474	320636.650415	43850.499110
39	go	3	go_only	0	0	28	0.444790	766.160070	5650.984005	1722.522446	129450.966945	35854.890416
