onset	duration	accuracy_binary	trial_type	learning_stage	stimulus	coherence
0.000	14.696	0	learning	LS1	PICTURE_462.jpg	c
14.696	17.417	0	learning	LS1	PICTURE_21.jpg	i
32.113	n/a	n/a	learning	LS1	PICTURE_402.jpg	c
57.113	12.472	0	learning	LS1	PICTURE_462.jpg	i
69.585	9.605	1	learning	LS1	PICTURE_400.jpg	i
79.190	12.809	1	learning	LS1	PICTURE_405.jpg	c
91.999	16.492	0	learning	LS1	PICTURE_400.jpg	c
108.491	19.690	0	learning	LS1	PICTURE_402.jpg	i
128.181	15.863	1	learning	LS1	PICTURE_405.jpg	i
144.044	11.075	0	learning	LS1	PICTURE_21.jpg	c
155.119	13.185	0	learning	LS2	PICTURE_402.jpg	c
168.304	19.901	1	learning	LS2	PICTURE_462.jpg	c
188.205	16.707	1	learning	LS2	PICTURE_402.jpg	i
204.912	11.758	1	learning	LS2	PICTURE_405.jpg	c
216.670	17.356	1	learning	LS2	PICTURE_400.jpg	c
234.026	9.854	0	learning	LS2	PICTURE_462.jpg	i
243.880	11.617	1	learning	LS2	PICTURE_21.jpg	c
255.497	16.098	1	learning	LS2	PICTURE_400.jpg	i
271.595	12.904	1	learning	LS2	PICTURE_405.jpg	i
284.499	9.715	1	learning	LS2	PICTURE_21.jpg	i
294.214	11.825	1	learning	LS3	PICTURE_400.jpg	c
306.039	8.794	1	learning	LS3	PICTURE_21.jpg	i
314.833	11.038	0	learning	LS3	PICTURE_405.jpg	c
325.871	8.809	1	learning	LS3	PICTURE_462.jpg	i
334.680	13.767	1	learning	LS3	PICTURE_402.jpg	c
348.447	11.858	1	learning	LS3	PICTURE_462.jpg	c
360.305	8.188	1	learning	LS3	PICTURE_405.jpg	i
368.493	8.991	1	learning	LS3	PICTURE_402.jpg	i
377.484	9.796	1	learning	LS3	PICTURE_400.jpg	i
387.280	9.640	1	learning	LS3	PICTURE_21.jpg	c
396.920	9.828	1	learning	LS4	PICTURE_462.jpg	c
406.748	9.518	1	learning	LS4	PICTURE_402.jpg	c
416.266	10.005	1	learning	LS4	PICTURE_405.jpg	i
426.271	8.572	1	learning	LS4	PICTURE_21.jpg	c
434.843	9.857	1	learning	LS4	PICTURE_400.jpg	i
444.700	8.264	1	learning	LS4	PICTURE_405.jpg	c
452.964	8.909	1	learning	LS4	PICTURE_462.jpg	i
461.873	8.118	1	learning	LS4	PICTURE_400.jpg	c
469.991	9.562	1	learning	LS4	PICTURE_402.jpg	i
479.553	10.368	1	learning	LS4	PICTURE_21.jpg	i
489.921	14.998	0	learning	LS1	PICTURE_581.jpg	c
504.919	15.802	1	learning	LS1	PICTURE_52.jpg	c
520.721	13.414	0	learning	LS1	PICTURE_576.jpg	c
534.135	17.574	1	learning	LS1	PICTURE_594.jpg	i
551.709	13.104	0	learning	LS1	PICTURE_576.jpg	i
564.813	17.264	0	learning	LS1	PICTURE_594.jpg	c
582.077	19.671	1	learning	LS1	PICTURE_605.jpg	c
601.748	11.530	1	learning	LS1	PICTURE_581.jpg	i
613.278	12.975	1	learning	LS1	PICTURE_52.jpg	i
626.253	9.788	1	learning	LS1	PICTURE_605.jpg	i
636.041	9.823	1	learning	LS2	PICTURE_581.jpg	c
645.864	10.625	1	learning	LS2	PICTURE_594.jpg	c
656.489	10.306	0	learning	LS2	PICTURE_576.jpg	i
666.795	9.353	1	learning	LS2	PICTURE_605.jpg	i
676.148	13.033	1	learning	LS2	PICTURE_576.jpg	c
689.181	12.080	1	learning	LS2	PICTURE_52.jpg	i
701.261	13.526	0	learning	LS2	PICTURE_594.jpg	i
714.787	9.698	0	learning	LS2	PICTURE_581.jpg	i
724.485	10.506	1	learning	LS2	PICTURE_605.jpg	c
734.991	13.233	1	learning	LS2	PICTURE_52.jpg	c
748.224	8.470	0	learning	LS3	PICTURE_581.jpg	i
756.694	24.136	1	learning	LS3	PICTURE_576.jpg	i
780.830	9.601	1	learning	LS3	PICTURE_52.jpg	i
790.431	13.441	1	learning	LS3	PICTURE_594.jpg	c
803.872	8.812	1	learning	LS3	PICTURE_605.jpg	c
812.684	11.055	1	learning	LS3	PICTURE_576.jpg	c
823.739	10.742	1	learning	LS3	PICTURE_605.jpg	i
834.481	17.459	1	learning	LS3	PICTURE_581.jpg	c
851.940	9.634	0	learning	LS3	PICTURE_594.jpg	i
861.574	8.843	1	learning	LS3	PICTURE_52.jpg	c
870.417	11.596	1	learning	LS4	PICTURE_605.jpg	i
882.013	19.752	1	learning	LS4	PICTURE_581.jpg	c
901.765	8.732	1	learning	LS4	PICTURE_52.jpg	c
910.497	9.213	1	learning	LS4	PICTURE_576.jpg	i
919.710	10.657	1	learning	LS4	PICTURE_594.jpg	c
930.367	7.945	1	learning	LS4	PICTURE_581.jpg	i
938.312	9.069	1	learning	LS4	PICTURE_576.jpg	c
947.381	10.193	1	learning	LS4	PICTURE_52.jpg	i
957.574	8.282	1	learning	LS4	PICTURE_605.jpg	c
965.856	10.526	1	learning	LS4	PICTURE_594.jpg	i
976.382	18.354	1	control	LS1	PICTURE_549.jpg	i
994.736	8.136	1	control	LS1	PICTURE_350.jpg	c
1002.872	8.938	1	control	LS1	PICTURE_418.jpg	i
1011.810	7.828	1	control	LS1	PICTURE_498.jpg	c
1019.638	10.073	1	control	LS1	PICTURE_485.jpg	i
1029.711	7.649	1	control	LS1	PICTURE_549.jpg	c
1037.360	9.288	1	control	LS1	PICTURE_418.jpg	c
1046.648	8.497	1	control	LS1	PICTURE_350.jpg	i
1055.145	9.621	1	control	LS1	PICTURE_485.jpg	c
1064.766	8.824	1	control	LS1	PICTURE_498.jpg	i
1073.590	9.491	1	control	LS2	PICTURE_549.jpg	i
1083.081	9.180	1	control	LS2	PICTURE_498.jpg	i
1092.261	7.586	1	control	LS2	PICTURE_350.jpg	i
1099.847	6.313	1	control	LS2	PICTURE_485.jpg	i
1106.160	8.079	1	control	LS2	PICTURE_549.jpg	c
1114.239	7.765	1	control	LS2	PICTURE_350.jpg	c
1122.004	9.850	1	control	LS2	PICTURE_485.jpg	c
1131.854	9.375	1	control	LS2	PICTURE_418.jpg	c
1141.229	12.902	1	control	LS2	PICTURE_498.jpg	c
1154.131	8.755	1	control	LS2	PICTURE_418.jpg	i
1162.886	9.747	1	control	LS3	PICTURE_476.jpg	i
1172.633	8.954	1	control	LS3	PICTURE_314.jpg	c
1181.587	10.397	1	control	LS3	PICTURE_388.jpg	i
1191.984	8.005	1	control	LS3	PICTURE_552.jpg	c
1199.989	8.809	1	control	LS3	PICTURE_476.jpg	c
1208.798	11.852	1	control	LS3	PICTURE_663.jpg	c
1220.650	12.821	1	control	LS3	PICTURE_314.jpg	i
1233.471	n/a	n/a	control	LS3	PICTURE_388.jpg	c
1258.471	10.116	1	control	LS3	PICTURE_663.jpg	i
1268.587	8.526	1	control	LS3	PICTURE_552.jpg	i
1277.113	11.275	1	control	LS4	PICTURE_314.jpg	i
1288.388	8.565	1	control	LS4	PICTURE_552.jpg	i
1296.953	8.414	1	control	LS4	PICTURE_663.jpg	i
1305.367	7.944	1	control	LS4	PICTURE_388.jpg	i
1313.311	8.428	1	control	LS4	PICTURE_314.jpg	c
1321.739	9.711	1	control	LS4	PICTURE_388.jpg	c
1331.450	8.919	1	control	LS4	PICTURE_476.jpg	c
1340.369	7.010	1	control	LS4	PICTURE_552.jpg	c
1347.379	9.252	1	control	LS4	PICTURE_663.jpg	c
1356.631	10.535	1	control	LS4	PICTURE_476.jpg	i
1367.166	13.727	0	learning	LS1	PICTURE_741.jpg	i
1380.893	17.245	1	learning	LS1	PICTURE_599.jpg	i
1398.138	11.657	1	learning	LS1	PICTURE_43.jpg	c
1409.795	10.381	1	learning	LS1	PICTURE_247.jpg	i
1420.176	11.988	1	learning	LS1	PICTURE_610.jpg	c
1432.164	13.271	1	learning	LS1	PICTURE_43.jpg	i
1445.435	12.160	1	learning	LS1	PICTURE_741.jpg	c
1457.595	12.643	1	learning	LS1	PICTURE_610.jpg	i
1470.238	12.490	1	learning	LS1	PICTURE_247.jpg	c
1482.728	9.941	0	learning	LS1	PICTURE_599.jpg	c
1492.669	20.201	1	learning	LS2	PICTURE_610.jpg	i
1512.870	8.059	1	learning	LS2	PICTURE_247.jpg	c
1520.929	8.226	1	learning	LS2	PICTURE_43.jpg	c
1529.155	14.305	0	learning	LS2	PICTURE_741.jpg	i
1543.460	8.560	1	learning	LS2	PICTURE_599.jpg	i
1552.020	9.684	1	learning	LS2	PICTURE_610.jpg	c
1561.704	10.490	1	learning	LS2	PICTURE_247.jpg	i
1572.194	5.541	1	learning	LS2	PICTURE_599.jpg	c
1577.735	9.865	1	learning	LS2	PICTURE_43.jpg	i
1587.600	15.466	0	learning	LS2	PICTURE_741.jpg	c
1603.066	8.311	1	learning	LS3	PICTURE_599.jpg	c
1611.377	15.670	1	learning	LS3	PICTURE_247.jpg	i
1627.047	9.442	1	learning	LS3	PICTURE_43.jpg	c
1636.489	11.687	1	learning	LS3	PICTURE_741.jpg	c
1648.176	16.965	0	learning	LS3	PICTURE_43.jpg	i
1665.141	9.303	1	learning	LS3	PICTURE_610.jpg	c
1674.444	11.067	1	learning	LS3	PICTURE_599.jpg	i
1685.511	8.356	1	learning	LS3	PICTURE_247.jpg	c
1693.867	11.716	1	learning	LS3	PICTURE_610.jpg	i
1705.583	7.411	0	learning	LS3	PICTURE_741.jpg	i
1712.994	10.799	1	learning	LS4	PICTURE_741.jpg	i
1723.793	10.326	1	learning	LS4	PICTURE_43.jpg	i
1734.119	8.730	1	learning	LS4	PICTURE_247.jpg	c
1742.849	12.096	1	learning	LS4	PICTURE_43.jpg	c
1754.945	9.865	1	learning	LS4	PICTURE_741.jpg	c
1764.810	13.069	1	learning	LS4	PICTURE_599.jpg	i
1777.879	18.827	1	learning	LS4	PICTURE_610.jpg	c
1796.706	8.926	1	learning	LS4	PICTURE_247.jpg	i
1805.632	9.096	1	learning	LS4	PICTURE_610.jpg	i
1814.728	8.785	1	learning	LS4	PICTURE_599.jpg	c
1823.513	7.829	1	control	LS1	PICTURE_430.jpg	c
1831.342	12.151	1	control	LS1	PICTURE_292.jpg	c
1843.493	9.921	1	control	LS1	PICTURE_286.jpg	c
1853.414	9.287	1	control	LS1	PICTURE_718.jpg	c
1862.701	9.932	1	control	LS1	PICTURE_292.jpg	i
1872.633	10.259	1	control	LS1	PICTURE_718.jpg	i
1882.892	13.622	1	control	LS1	PICTURE_2.jpg	c
1896.514	13.792	1	control	LS1	PICTURE_430.jpg	i
1910.306	14.276	1	control	LS1	PICTURE_286.jpg	i
1924.582	9.167	1	control	LS1	PICTURE_2.jpg	i
1933.749	10.002	1	control	LS2	PICTURE_718.jpg	i
1943.751	8.728	1	control	LS2	PICTURE_430.jpg	c
1952.479	10.494	1	control	LS2	PICTURE_292.jpg	i
1962.973	9.064	1	control	LS2	PICTURE_286.jpg	i
1972.037	n/a	n/a	control	LS2	PICTURE_718.jpg	c
1997.037	7.796	1	control	LS2	PICTURE_292.jpg	c
2004.833	8.603	1	control	LS2	PICTURE_286.jpg	c
2013.436	10.365	1	control	LS2	PICTURE_2.jpg	i
2023.801	9.252	1	control	LS2	PICTURE_430.jpg	i
2033.053	6.383	1	control	LS2	PICTURE_2.jpg	c
2039.436	19.365	0	control	LS3	PICTURE_98.jpg	c
2058.801	7.226	1	control	LS3	PICTURE_731.jpg	c
2066.027	9.151	1	control	LS3	PICTURE_733.jpg	i
2075.178	14.270	1	control	LS3	PICTURE_98.jpg	i
2089.448	n/a	n/a	control	LS3	PICTURE_134.jpg	c
2114.448	10.448	1	control	LS3	PICTURE_645.jpg	i
2124.896	7.896	1	control	LS3	PICTURE_733.jpg	c
2132.792	10.458	1	control	LS3	PICTURE_645.jpg	c
2143.250	10.788	1	control	LS3	PICTURE_134.jpg	i
2154.038	14.306	1	control	LS3	PICTURE_731.jpg	i
2168.344	8.426	1	control	LS4	PICTURE_731.jpg	c
2176.770	10.349	1	control	LS4	PICTURE_134.jpg	c
2187.119	8.277	1	control	LS4	PICTURE_98.jpg	c
2195.396	n/a	n/a	control	LS4	PICTURE_733.jpg	c
2220.396	9.407	1	control	LS4	PICTURE_645.jpg	i
2229.803	9.891	1	control	LS4	PICTURE_134.jpg	i
2239.694	9.259	1	control	LS4	PICTURE_731.jpg	i
2248.953	11.183	1	control	LS4	PICTURE_98.jpg	i
2260.136	15.507	1	control	LS4	PICTURE_733.jpg	i
2275.643	9.442	1	control	LS4	PICTURE_645.jpg	c
2285.085	13.906	1	learning	LS1	PICTURE_220.jpg	i
2298.991	11.516	0	learning	LS1	PICTURE_703.jpg	i
2310.507	14.722	0	learning	LS1	PICTURE_220.jpg	c
2325.229	14.570	0	learning	LS1	PICTURE_695.jpg	i
2339.799	12.497	1	learning	LS1	PICTURE_216.jpg	c
2352.296	12.186	0	learning	LS1	PICTURE_53.jpg	c
2364.482	16.187	1	learning	LS1	PICTURE_216.jpg	i
2380.669	12.201	1	learning	LS1	PICTURE_695.jpg	c
2392.870	13.167	1	learning	LS1	PICTURE_53.jpg	i
2406.037	n/a	n/a	learning	LS1	PICTURE_703.jpg	c
2431.037	11.921	1	learning	LS2	PICTURE_695.jpg	i
