onset	duration	response_time_ms	trial_type	learning_stage	stimulus	response_port
241.415	n/a	n/a	learning	LS1	h84_p8_k_down_q3_right.jpg	n/a
288.114	0.871	871.3	learning	LS1	h101_p37_i_down_left.jpg	98
334.979	1.447	1446.6	learning	LS1	h102_p40_k_down_q2_right.jpg	97
382.011	1.142	1141.5	learning	LS1	h24_p40_k_up_q4_left.jpg	98
428.71	2.117	2117.1	learning	LS1	h102_p43_i_down_left.jpg	98
475.242	1.158	1158.3	learning	LS1	h101_p49_k_down_q2_right.jpg	97
522.107	1.605	1605.4	learning	LS1	h38_p37_k_up_q3_right.jpg	98
568.806	1.909	1909.4	learning	LS1	h84_p47_i_down_right.jpg	98
615.504	1.222	1221.8	learning	LS1	h38_p47_i_up_left.jpg	97
662.37	1.349	1349.2	learning	LS1	h24_p48_i_up_right.jpg	97
754.266	1.355	1355.4	learning	LS2	h84_p8_k_down_q3_right.jpg	97
800.965	1.883	1883.3	learning	LS2	h102_p20_i_down_left.jpg	97
847.663	1.308	1307.6	learning	LS2	h38_p25_i_up_left.jpg	97
894.362	1.58	1579.5	learning	LS2	h24_p20_i_up_right.jpg	98
941.061	1.004	1003.9	learning	LS2	h38_p37_k_up_q3_right.jpg	98
987.593	1.453	1452.6	learning	LS2	h101_p49_k_down_q2_right.jpg	98
1034.458	1.052	1052.1	learning	LS2	h84_p34_i_down_left.jpg	97
1080.99	1.884	1884.5	learning	LS2	h102_p40_k_down_q2_right.jpg	98
1127.522	1.645	1645.3	learning	LS2	h24_p40_k_up_q4_left.jpg	97
1174.387	1.885	1884.7	learning	LS2	h101_p21_i_down_left.jpg	97
1266.283	1.123	1123.3	learning	LS3	h38_p47_i_up_left.jpg	97
1312.815	1.092	1092.1	learning	LS3	h84_p47_i_down_right.jpg	97
1359.347	1.253	1252.7	learning	LS3	h24_p48_i_up_right.jpg	97
1406.212	1.268	1268.0	learning	LS3	h102_p43_i_down_left.jpg	97
1453.078	0.9	899.5	learning	LS3	h38_p37_k_up_q3_right.jpg	98
1499.61	1.22	1220.1	learning	LS3	h101_p37_i_down_left.jpg	97
1546.308	0.964	964.4	learning	LS3	h102_p40_k_down_q2_right.jpg	97
1593.007	0.98	980.4	learning	LS3	h84_p8_k_down_q3_right.jpg	97
1639.706	2.196	2196.0	learning	LS3	h24_p40_k_up_q4_left.jpg	98
1686.404	0.821	820.7	learning	LS3	h101_p49_k_down_q2_right.jpg	98
1778.3	1.147	1146.9	learning	LS4	h84_p34_i_down_left.jpg	97
1825.166	1.738	1738.0	learning	LS4	h102_p40_k_down_q2_right.jpg	97
1871.865	1.674	1674.2	learning	LS4	h24_p40_k_up_q4_left.jpg	97
1918.563	1.21	1210.5	learning	LS4	h102_p20_i_down_left.jpg	97
1965.262	1.067	1066.7	learning	LS4	h24_p20_i_up_right.jpg	97
2012.127	1.05	1050.1	learning	LS4	h84_p8_k_down_q3_right.jpg	97
2058.659	1.003	1002.8	learning	LS4	h101_p49_k_down_q2_right.jpg	98
2105.191	1.02	1019.5	learning	LS4	h38_p25_i_up_left.jpg	97
2151.723	1.132	1132.2	learning	LS4	h101_p21_i_down_left.jpg	97
2198.255	1.341	1340.9	learning	LS4	h38_p37_k_up_q3_right.jpg	98
2470.608	1.693	1693.4	learning	LS1	h77_p42_k_down_q1_left.jpg	97
2517.306	1.598	1597.5	learning	LS1	h77_p35_i_down_left.jpg	97
2564.005	0.926	925.9	learning	LS1	h27_p8_k_up_q1_left.jpg	97
2610.87	1.469	1469.0	learning	LS1	h88_p2_i_down_right.jpg	97
2657.903	0.988	988.0	learning	LS1	h44_p18_k_up_q1_right.jpg	97
2704.601	0.844	844.2	learning	LS1	h20_p43_i_up_right.jpg	97
2751.3	1.276	1276.0	learning	LS1	h27_p34_i_up_right.jpg	97
2797.832	1.645	1644.6	learning	LS1	h20_p53_k_up_q3_right.jpg	98
2844.53	1.165	1164.9	learning	LS1	h44_p49_i_up_left.jpg	97
2891.229	1.133	1132.9	learning	LS1	h88_p35_k_down_q1_left.jpg	97
2983.292	1.171	1170.6	learning	LS2	h88_p35_k_down_q1_left.jpg	98
3029.991	1.57	1570.5	learning	LS2	h44_p18_k_up_q1_right.jpg	97
3076.689	1.475	1474.7	learning	LS2	h88_p16_i_down_right.jpg	97
3123.388	1.107	1107.0	learning	LS2	h20_p53_k_up_q3_right.jpg	98
3170.087	0.995	995.3	learning	LS2	h20_p12_i_up_right.jpg	97
3217.119	1.49	1489.9	learning	LS2	h77_p16_i_down_right.jpg	97
3263.651	0.947	946.9	learning	LS2	h77_p42_k_down_q1_left.jpg	98
3310.349	1.251	1250.8	learning	LS2	h44_p20_i_up_right.jpg	97
3357.048	1.315	1314.9	learning	LS2	h27_p10_i_up_left.jpg	97
3403.913	1.506	1506.2	learning	LS2	h27_p8_k_up_q1_left.jpg	98
3495.643	1.705	1705.1	learning	LS3	h27_p8_k_up_q1_left.jpg	98
3542.175	1.322	1322.1	learning	LS3	h44_p49_i_up_left.jpg	98
3588.706	1.067	1066.9	learning	LS3	h77_p35_i_down_left.jpg	97
