trial_index	trial_type	block_number	block_type	is_practice	n_left_clicks	go_first_left_inside	go_first_left_rt	parse_failed_time	parse_failed_xy	parse_failed_buttons	mismatched_lengths	any_rb_nonzero	any_mb_nonzero	any_click	any_left	any_right	nogo_stop_time	nogo_stopped	nogo_outcome	nogo_parse_failed	rt_combined	accuracy
1	go	1	go_only	1	1	1	0.574830	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.574830	1
2	go	1	go_only	1	1	1	0.592335	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.592335	1
3	go	1	go_only	1	1	1	0.392951	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.392951	1
4	go	1	go_only	1	1	1	0.461176	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.461176	1
5	go	1	go_only	1	1	1	0.393069	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.393069	1
6	go	1	go_only	1	1	1	0.559078	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.559078	1
7	go	1	go_only	1	1	1	0.592899	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.592899	1
8	go	1	go_only	1	1	1	0.512387	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.512387	1
9	go	1	go_only	1	1	1	0.443456	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.443456	1
10	go	1	go_only	1	1	1	0.544928	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.544928	1
11	go	1	go_only	1	1	1	0.461076	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.461076	1
12	go	1	go_only	1	1	1	0.374834	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.374834	1
13	go	1	go_only	1	1	1	0.443653	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.443653	1
14	go	1	go_only	1	2	0	0.425981	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	n/a	0
15	go	1	go_only	1	1	0	0.493913	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	n/a	0
16	go	1	go_only	1	2	0	0.427802	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	n/a	0
17	go	1	go_only	1	1	1	0.410299	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.410299	1
18	go	1	go_only	1	1	1	0.409710	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.409710	1
19	go	2	go_nogo_prac	1	1	1	0.461428	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.461428	1
20	go	2	go_nogo_prac	1	1	1	0.462200	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.462200	1
21	go	2	go_nogo_prac	1	1	1	0.409292	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.409292	1
22	go	2	go_nogo_prac	1	1	1	0.493219	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.493219	1
23	go	2	go_nogo_prac	1	1	1	0.426509	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.426509	1
24	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.441638	1	stopped_early	0	0.441638	1
25	go	2	go_nogo_prac	1	1	1	0.527994	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.527994	1
26	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.392727	1	stopped_early	0	0.392727	1
27	go	2	go_nogo_prac	1	1	1	0.475766	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.475766	1
28	go	2	go_nogo_prac	1	1	1	0.611894	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.611894	1
29	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.410203	1	stopped_early	0	0.410203	1
30	go	2	go_nogo_prac	1	1	1	0.392077	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.392077	1
31	go	2	go_nogo_prac	1	1	1	0.493409	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.493409	1
32	nogo	2	go_nogo_prac	1	0	0	n/a	0	0	0	0	0	0	0	0	0	0.410875	1	stopped_early	0	0.410875	1
33	go	2	go_nogo_prac	1	1	1	0.495073	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.495073	1
34	go	2	go_nogo_prac	1	1	1	0.493634	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.493634	1
35	go	2	go_nogo_prac	1	1	1	0.393083	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.393083	1
36	go	2	go_nogo_prac	1	1	1	0.444877	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.444877	1
37	go	3	go_only	0	1	1	0.459465	0	0	0	0	0	0	1	1	0	n/a	0	no_stop_early	0	0.459465	1
