trial_index	trial_type	block_number	response_time_ms
55	go	4	476.399
56	go	4	360.482
57	nogo	4	n/a
58	go	4	460.310
59	go	4	394.554
60	go	4	426.040
61	go	4	293.856
62	go	4	294.648
63	nogo	4	442.862
64	go	4	442.725
65	go	4	480.191
66	go	4	277.104
67	go	4	294.157
68	nogo	4	n/a
69	go	4	462.069
70	nogo	4	444.245
71	go	4	360.502
72	go	4	426.234
73	go	4	n/a
74	go	4	n/a
75	go	4	393.919
76	nogo	4	n/a
77	go	4	n/a
78	go	4	343.979
79	go	4	n/a
80	go	4	311.688
81	go	4	428.261
82	go	4	293.310
83	go	4	343.742
84	nogo	4	377.605
85	go	4	375.279
86	go	4	310.493
87	go	4	328.476
88	go	4	296.854
89	nogo	4	493.073
90	go	4	409.186
91	go	4	343.882
92	go	4	360.281
93	go	4	412.393
94	go	4	342.708
95	go	4	359.123
96	nogo	4	376.231
97	go	4	344.588
98	go	4	476.792
99	go	4	642.846
100	nogo	4	360.705
101	go	4	359.244
102	nogo	4	244.635
103	go	4	393.654
104	nogo	4	276.943
105	go	4	376.527
106	go	4	n/a
107	go	4	n/a
108	go	4	344.773
109	go	4	426.717
110	go	4	394.984
111	go	4	461.792
112	go	4	345.295
113	nogo	4	393.852
114	go	4	427.986
115	go	5	427.757
116	nogo	5	426.789
117	go	5	n/a
118	nogo	5	n/a
119	go	5	395.138
120	go	5	462.099
121	go	5	328.019
122	go	5	n/a
123	go	5	343.929
124	go	5	445.675
125	go	5	445.199
126	nogo	5	259.808
127	go	5	326.292
128	nogo	5	n/a
129	go	5	362.434
130	go	5	477.565
131	nogo	5	427.611
132	go	5	527.516
133	go	5	426.864
134	go	5	443.750
135	go	5	328.070
136	nogo	5	393.827
137	go	5	411.657
138	go	5	380.434
139	nogo	5	n/a
140	go	5	n/a
141	go	5	n/a
142	go	5	345.024
143	go	5	428.130
144	go	5	410.686
145	go	5	n/a
146	nogo	5	393.183
147	go	5	392.822
148	go	5	n/a
149	go	5	493.433
150	go	5	527.234
151	go	5	410.742
152	go	5	346.566
153	go	5	377.340
154	go	5	476.581
155	go	5	494.023
156	go	5	393.417
157	go	5	310.479
158	nogo	5	427.410
159	go	5	476.212
160	go	5	409.703
161	go	5	344.603
162	nogo	5	n/a
163	go	5	410.689
164	go	5	411.070
165	go	5	327.877
166	go	5	311.545
167	nogo	5	n/a
168	go	5	425.800
169	go	5	444.045
170	go	5	343.339
171	go	5	327.213
172	go	5	377.647
173	go	5	394.633
174	nogo	5	461.104
193	go	7	443.821
194	go	7	395.635
195	go	7	377.378
196	go	7	409.477
197	go	7	344.802
198	go	7	311.580
199	go	7	395.154
200	nogo	7	359.945
201	go	7	445.202
202	go	7	394.786
203	go	7	495.242
204	go	7	393.755
205	nogo	7	394.506
206	go	7	344.361
207	go	7	394.886
208	go	7	328.690
209	go	7	379.501
210	go	7	295.023
211	nogo	7	n/a
212	go	7	392.363
213	go	7	377.495
214	go	7	510.606
215	go	7	293.569
216	go	7	461.420
217	go	7	345.070
218	go	7	293.610
219	go	7	294.059
220	nogo	7	n/a
221	go	7	428.941
222	nogo	7	n/a
223	go	7	327.871
224	go	7	392.692
225	go	7	311.111
226	go	7	326.752
227	go	7	327.720
228	go	7	275.441
229	nogo	7	n/a
230	go	7	361.668
231	go	7	n/a
232	nogo	7	226.652
233	go	7	428.563
234	go	7	459.928
235	go	7	510.705
236	nogo	7	n/a
237	go	7	328.211
238	go	7	445.507
239	nogo	7	n/a
240	go	7	293.302
241	go	7	395.707
242	nogo	7	527.690
243	go	7	344.447
244	go	7	392.899
245	go	7	378.209
246	go	7	459.819
247	nogo	7	310.127
248	go	7	376.418
249	nogo	7	n/a
250	go	7	392.989
251	go	7	360.047
252	go	7	325.975
253	go	8	309.781
254	go	8	392.214
255	nogo	8	359.983
256	go	8	394.125
257	nogo	8	n/a
258	go	8	393.193
259	go	8	346.439
260	go	8	476.819
261	go	8	292.210
262	go	8	327.787
263	go	8	409.600
264	go	8	n/a
265	go	8	428.990
266	nogo	8	377.780
267	go	8	342.837
268	go	8	n/a
269	go	8	511.694
270	nogo	8	326.291
271	go	8	409.877
272	go	8	393.263
273	nogo	8	n/a
274	go	8	343.873
275	go	8	411.634
276	nogo	8	n/a
277	go	8	411.403
278	go	8	411.928
279	go	8	325.819
280	go	8	309.916
281	go	8	361.826
282	go	8	379.465
283	go	8	358.985
284	go	8	394.105
285	nogo	8	243.818
286	go	8	445.210
287	go	8	n/a
288	nogo	8	n/a
289	go	8	394.695
290	go	8	328.240
291	go	8	344.997
292	go	8	345.586
293	go	8	458.932
294	go	8	343.458
295	go	8	394.786
296	go	8	294.074
297	nogo	8	394.278
298	go	8	391.716
299	go	8	392.236
300	nogo	8	259.559
301	go	8	345.051
302	go	8	446.243
303	go	8	294.757
304	go	8	378.047
305	go	8	n/a
306	nogo	8	n/a
307	go	8	377.750
308	go	8	427.736
309	go	8	444.972
310	nogo	8	358.042
311	go	8	393.552
312	go	8	429.624
331	go	10	475.979
332	nogo	10	560.952
333	go	10	395.238
334	go	10	295.179
335	go	10	378.233
336	nogo	10	460.321
337	go	10	427.894
338	go	10	361.341
339	go	10	342.333
340	go	10	427.454
341	go	10	410.907
342	go	10	393.352
343	go	10	361.890
344	go	10	344.116
345	go	10	411.099
346	go	10	492.840
347	go	10	328.393
348	go	10	361.557
349	go	10	344.865
350	nogo	10	n/a
351	go	10	325.968
352	go	10	360.852
353	go	10	461.090
354	nogo	10	393.243
355	go	10	326.982
356	go	10	327.750
357	go	10	278.626
358	go	10	392.744
359	go	10	393.406
360	nogo	10	n/a
361	go	10	376.525
362	go	10	425.477
363	go	10	343.173
364	nogo	10	327.313
365	go	10	n/a
366	go	10	325.568
367	go	10	361.235
368	go	10	442.566
369	go	10	375.430
370	nogo	10	392.476
371	go	10	343.428
372	nogo	10	n/a
373	go	10	443.671
374	go	10	378.160
375	go	10	361.491
