trial_index	trial_type	block_number	mean_acceleration
55	go	4	37551.118486
56	go	4	71593.290713
57	nogo	4	n/a
58	go	4	35285.198607
59	go	4	48440.042786
60	go	4	44156.283258
61	go	4	58756.059353
62	go	4	72407.723778
63	nogo	4	53579.576666
64	go	4	53702.718625
65	go	4	36460.974302
66	go	4	69688.943873
67	go	4	85056.785951
68	nogo	4	n/a
69	go	4	35168.256338
70	nogo	4	41926.423749
71	go	4	60688.388846
72	go	4	46007.934931
73	go	4	n/a
74	go	4	n/a
75	go	4	47761.833283
76	nogo	4	n/a
77	go	4	n/a
78	go	4	61540.199245
79	go	4	n/a
80	go	4	48502.670414
81	go	4	43662.285133
82	go	4	56198.939986
83	go	4	40223.844778
84	nogo	4	49346.990420
85	go	4	46422.041858
86	go	4	64756.325775
87	go	4	59858.329675
88	go	4	53684.673219
89	nogo	4	23125.909253
90	go	4	41918.904831
91	go	4	45226.737431
92	go	4	50615.915085
93	go	4	60855.548579
94	go	4	45712.645917
95	go	4	40327.937519
96	nogo	4	32562.826463
97	go	4	48172.549468
98	go	4	41114.170865
99	go	4	28811.631873
100	nogo	4	30347.267632
101	go	4	42433.676825
102	nogo	4	59654.855915
103	go	4	46997.762239
104	nogo	4	46765.746351
105	go	4	43118.266909
106	go	4	n/a
107	go	4	n/a
108	go	4	53555.452993
109	go	4	43937.795366
110	go	4	45160.425447
111	go	4	34252.989665
112	go	4	80380.363431
113	nogo	4	31153.847467
114	go	4	61075.238688
115	go	5	43320.898686
116	nogo	5	30724.644866
117	go	5	n/a
118	nogo	5	n/a
119	go	5	78547.925424
120	go	5	37180.681943
121	go	5	45718.884279
122	go	5	n/a
123	go	5	58230.572469
124	go	5	34931.231512
125	go	5	48246.107003
126	nogo	5	44643.447666
127	go	5	54309.195279
128	nogo	5	n/a
129	go	5	40882.301116
130	go	5	43506.634204
131	nogo	5	59141.563628
132	go	5	32931.346715
133	go	5	40405.238938
134	go	5	65246.351731
135	go	5	60633.017677
136	nogo	5	27286.751535
137	go	5	49090.659120
138	go	5	50285.294856
139	nogo	5	n/a
140	go	5	n/a
141	go	5	n/a
142	go	5	51536.601184
143	go	5	38039.573451
144	go	5	39284.918743
145	go	5	n/a
146	nogo	5	27966.307282
147	go	5	48457.469229
148	go	5	n/a
149	go	5	46850.701938
150	go	5	35162.133136
151	go	5	44738.513433
152	go	5	43408.077848
153	go	5	69405.191444
154	go	5	45869.213729
155	go	5	34101.298533
156	go	5	54276.345154
157	go	5	56547.084804
158	nogo	5	30330.940475
159	go	5	44193.640002
160	go	5	40083.558921
161	go	5	58442.547650
162	nogo	5	n/a
163	go	5	50493.114226
164	go	5	49552.748793
165	go	5	48745.238128
166	go	5	63783.299891
167	nogo	5	n/a
168	go	5	42182.747525
169	go	5	26974.261645
170	go	5	43419.282046
171	go	5	48984.792883
172	go	5	42994.989511
173	go	5	33730.928289
174	nogo	5	46941.605671
193	go	7	63708.380847
194	go	7	34750.621645
195	go	7	36866.076492
196	go	7	72949.627052
197	go	7	46568.240745
198	go	7	60651.733521
199	go	7	32437.006463
200	nogo	7	31238.317312
201	go	7	47213.681508
202	go	7	37316.177349
203	go	7	52198.868664
204	go	7	64506.189662
205	nogo	7	32092.610858
206	go	7	39556.799809
207	go	7	48219.427451
208	go	7	61638.316880
209	go	7	34721.281024
210	go	7	58298.225125
211	nogo	7	n/a
212	go	7	47773.290579
213	go	7	42962.660804
214	go	7	33665.324384
215	go	7	82736.890678
216	go	7	49108.248298
217	go	7	38017.233061
218	go	7	44566.577181
219	go	7	53897.638720
220	nogo	7	n/a
221	go	7	31835.246781
222	nogo	7	n/a
223	go	7	40976.337506
224	go	7	76585.964951
225	go	7	52719.546467
226	go	7	91763.833868
227	go	7	46196.202410
