onset	duration	response_time_ms	trial_type	learning_stage	stimulus	response_port
0.0	0.695	694.9	2back	Block1	2back/STIM_000.jpg	99
4.197	1.273	1273.4	2back	Block1	2back/STIM_000.jpg	99
7.967	0.94	940.3	2back	Block1	2back/STIM_000.jpg	100
12.487	1.251	1251.4	2back	Block1	2back/STIM_001.jpg	100
16.925	1.006	1005.7	2back	Block1	2back/STIM_001.jpg	100
19.981	0.791	790.6	2back	Block1	2back/STIM_001.jpg	100
24.385	0.621	620.8	2back	Block1	2back/STIM_002.jpg	100
28.296	0.818	818.4	2back	Block1	2back/STIM_002.jpg	99
32.783	0.937	936.7	2back	Block1	2back/STIM_002.jpg	100
36.53	1.12	1120.5	2back	Block1	2back/STIM_003.jpg	99
41.506	0.698	698.1	2back	Block1	2back/STIM_003.jpg	99
44.743	1.044	1043.8	2back	Block1	2back/STIM_003.jpg	99
49.146	0.762	762.0	2back	Block1	2back/STIM_004.jpg	100
52.161	1.098	1098.3	2back	Block1	2back/STIM_004.jpg	99
57.146	0.886	885.6	2back	Block1	2back/STIM_004.jpg	100
61.402	0.654	653.8	2back	Block1	2back/STIM_005.jpg	99
65.942	1.173	1173.4	2back	Block1	2back/STIM_005.jpg	99
69.524	0.774	774.1	2back	Block1	2back/STIM_005.jpg	99
73.84	1.095	1095.2	2back	Block1	2back/STIM_006.jpg	99
78.083	0.594	594.3	2back	Block1	2back/STIM_006.jpg	100
82.6	1.146	1146.0	2back	Block1	2back/STIM_006.jpg	100
86.63	0.595	594.7	2back	Block1	2back/STIM_007.jpg	99
90.51	0.86	860.1	2back	Block1	2back/STIM_007.jpg	100
93.992	0.593	592.7	2back	Block1	2back/STIM_007.jpg	100
97.118	0.854	854.5	2back	Block1	2back/STIM_008.jpg	99
101.434	0.915	914.8	2back	Block1	2back/STIM_008.jpg	99
105.011	1.218	1218.2	2back	Block1	2back/STIM_008.jpg	100
108.938	0.807	807.1	2back	Block1	2back/STIM_009.jpg	99
112.989	1.14	1139.5	2back	Block1	2back/STIM_009.jpg	99
116.324	0.783	782.6	2back	Block1	2back/STIM_009.jpg	100
120.627	0.748	747.7	2back	Block1	2back/STIM_010.jpg	100
123.928	0.861	860.8	2back	Block1	2back/STIM_010.jpg	99
126.995	1.112	1112.4	2back	Block1	2back/STIM_010.jpg	100
130.958	1.152	1152.4	2back	Block1	2back/STIM_011.jpg	99
134.426	1.07	1069.5	2back	Block1	2back/STIM_011.jpg	100
139.033	0.916	916.3	2back	Block1	2back/STIM_011.jpg	99
142.19	1.015	1015.0	2back	Block1	2back/STIM_012.jpg	100
146.876	1.179	1178.7	2back	Block1	2back/STIM_012.jpg	99
150.568	0.657	656.6	2back	Block1	2back/STIM_012.jpg	99
154.811	1.215	1215.3	2back	Block1	2back/STIM_013.jpg	100
158.77	1.218	1218.1	2back	Block1	2back/STIM_013.jpg	100
163.172	1.09	1090.3	2back	Block1	2back/STIM_013.jpg	99
167.606	0.874	874.4	2back	Block1	2back/STIM_014.jpg	99
172.19	1.193	1192.9	2back	Block1	2back/STIM_014.jpg	99
175.434	0.888	887.7	2back	Block1	2back/STIM_014.jpg	100
179.474	0.954	953.5	2back	Block1	2back/STIM_015.jpg	100
184.391	0.646	646.5	2back	Block1	2back/STIM_015.jpg	99
187.684	1.144	1143.5	2back	Block1	2back/STIM_015.jpg	100
192.639	0.673	673.1	2back	Block1	2back/STIM_016.jpg	99
195.37	1.165	1165.2	2back	Block1	2back/STIM_016.jpg	99
200.009	0.942	941.7	2back	Block1	2back/STIM_016.jpg	100
204.349	0.75	750.5	2back	Block1	2back/STIM_017.jpg	99
207.233	1.178	1177.6	2back	Block1	2back/STIM_017.jpg	100
211.66	0.801	801.2	2back	Block1	2back/STIM_017.jpg	100
216.396	1.245	1244.9	2back	Block1	2back/STIM_018.jpg	99
221.147	0.659	659.1	2back	Block1	2back/STIM_018.jpg	100
224.982	1.115	1115.1	2back	Block1	2back/STIM_018.jpg	100
228.275	1.133	1132.9	2back	Block1	2back/STIM_019.jpg	99
232.101	0.75	749.8	2back	Block1	2back/STIM_019.jpg	100
236.235	0.548	548.1	2back	Block1	2back/STIM_019.jpg	100
240.633	0.894	893.8	2back	Block1	2back/STIM_020.jpg	99
244.92	0.85	849.6	2back	Block1	2back/STIM_020.jpg	100
248.887	1.006	1006.1	2back	Block1	2back/STIM_020.jpg	100
252.193	1.157	1156.6	2back	Block1	2back/STIM_021.jpg	99
256.878	0.853	852.7	2back	Block1	2back/STIM_021.jpg	100
260.674	0.865	865.0	2back	Block1	2back/STIM_021.jpg	99
264.509	0.858	857.8	2back	Block1	2back/STIM_022.jpg	100
268.64	0.664	663.8	2back	Block1	2back/STIM_022.jpg	99
272.478	0.526	525.6	2back	Block1	2back/STIM_022.jpg	100
275.85	0.709	709.1	2back	Block1	2back/STIM_023.jpg	99
279.807	1.058	1057.6	2back	Block1	2back/STIM_023.jpg	99
284.627	0.836	836.3	2back	Block1	2back/STIM_023.jpg	100
288.733	1.108	1108.0	2back	Block1	2back/STIM_024.jpg	100
293.049	0.889	889.0	2back	Block1	2back/STIM_024.jpg	100
297.006	0.905	905.2	2back	Block1	2back/STIM_024.jpg	99
300.43	0.814	814.3	2back	Block1	2back/STIM_025.jpg	99
303.316	0.702	702.4	2back	Block1	2back/STIM_025.jpg	99
307.917	0.616	615.6	2back	Block1	2back/STIM_025.jpg	99
311.018	0.964	964.4	2back	Block1	2back/STIM_026.jpg	100
315.155	0.729	728.6	2back	Block1	2back/STIM_026.jpg	100
318.455	0.962	961.8	2back	Block1	2back/STIM_026.jpg	99
323.123	0.956	956.1	2back	Block1	2back/STIM_027.jpg	99
327.741	0.604	603.7	2back	Block1	2back/STIM_027.jpg	99
330.74	1.079	1078.6	2back	Block1	2back/STIM_027.jpg	100
335.262	0.649	648.7	2back	Block1	2back/STIM_028.jpg	100
339.756	1.263	1262.7	2back	Block1	2back/STIM_028.jpg	99
344.054	0.85	849.5	2back	Block1	2back/STIM_028.jpg	99
347.445	1.245	1245.1	2back	Block1	2back/STIM_029.jpg	99
351.801	0.726	725.9	2back	Block1	2back/STIM_029.jpg	99
355.626	0.577	576.6	2back	Block1	2back/STIM_029.jpg	100
359.465	0.802	801.8	2back	Block1	2back/STIM_030.jpg	100
363.684	1.187	1187.4	2back	Block1	2back/STIM_030.jpg	100
367.138	0.582	581.5	2back	Block1	2back/STIM_030.jpg	100
370.558	0.722	721.6	2back	Block1	2back/STIM_031.jpg	100
373.631	0.748	748.2	2back	Block1	2back/STIM_031.jpg	99
377.095	0.765	764.8	2back	Block1	2back/STIM_031.jpg	99
381.41	0.932	932.3	2back	Block1	2back/STIM_032.jpg	99
386.19	0.918	918.0	2back	Block1	2back/STIM_032.jpg	100
390.372	0.564	564.5	2back	Block1	2back/STIM_032.jpg	100
394.296	1.355	1355.3	2back	Block1	2back/STIM_033.jpg	99
399.093	1.167	1167.2	2back	Block1	2back/STIM_033.jpg	100
402.352	0.615	615.0	2back	Block1	2back/STIM_033.jpg	99
406.631	1.052	1051.7	2back	Block1	2back/STIM_034.jpg	100
411.655	0.831	830.8	2back	Block1	2back/STIM_034.jpg	100
414.935	1.135	1134.9	2back	Block1	2back/STIM_034.jpg	99
418.406	1.152	1151.8	2back	Block1	2back/STIM_035.jpg	99
422.839	1.217	1217.0	2back	Block1	2back/STIM_035.jpg	99
426.933	0.863	862.9	2back	Block1	2back/STIM_035.jpg	100
431.513	1.331	1331.3	2back	Block1	2back/STIM_036.jpg	100
436.282	0.642	642.0	2back	Block1	2back/STIM_036.jpg	100
440.872	1.048	1047.6	2back	Block1	2back/STIM_036.jpg	100
444.815	1.313	1312.9	2back	Block1	2back/STIM_037.jpg	100
449.109	1.128	1128.3	2back	Block1	2back/STIM_037.jpg	100
453.288	0.563	562.7	2back	Block1	2back/STIM_037.jpg	100
455.88	0.896	895.8	2back	Block1	2back/STIM_038.jpg	99
460.324	0.811	811.2	2back	Block1	2back/STIM_038.jpg	100
464.745	0.681	680.8	2back	Block1	2back/STIM_038.jpg	100
467.931	0.84	839.8	2back	Block1	2back/STIM_039.jpg	100
471.55	0.89	889.7	2back	Block1	2back/STIM_039.jpg	100
474.581	0.812	812.0	2back	Block1	2back/STIM_039.jpg	100
478.044	0.452	451.9	0back	Block1	0back/STIM_000.jpg	100
481.178	0.737	737.1	0back	Block1	0back/STIM_000.jpg	99
485.627	0.482	482.4	0back	Block1	0back/STIM_000.jpg	100
488.426	0.694	694.3	0back	Block1	0back/STIM_001.jpg	99
492.802	0.49	489.7	0back	Block1	0back/STIM_001.jpg	100
495.599	0.696	696.5	0back	Block1	0back/STIM_001.jpg	100
499.101	0.399	399.2	0back	Block1	0back/STIM_002.jpg	99
501.947	0.531	531.2	0back	Block1	0back/STIM_002.jpg	99
504.559	0.406	405.8	0back	Block1	0back/STIM_002.jpg	99
508.254	0.702	702.0	0back	Block1	0back/STIM_003.jpg	99
511.561	0.532	532.3	0back	Block1	0back/STIM_003.jpg	99
515.268	0.589	589.4	0back	Block1	0back/STIM_003.jpg	100
519.496	0.496	496.3	0back	Block1	0back/STIM_004.jpg	100
523.738	0.395	394.7	0back	Block1	0back/STIM_004.jpg	99
527.024	0.405	405.2	0back	Block1	0back/STIM_004.jpg	99
531.09	0.61	609.6	0back	Block1	0back/STIM_005.jpg	100
535.109	0.622	621.9	0back	Block1	0back/STIM_005.jpg	99
538.725	0.549	548.6	0back	Block1	0back/STIM_005.jpg	100
542.607	0.602	601.5	0back	Block1	0back/STIM_006.jpg	99
545.474	0.631	631.3	0back	Block1	0back/STIM_006.jpg	100
550.08	0.702	701.8	0back	Block1	0back/STIM_006.jpg	99
554.5	0.64	640.1	0back	Block1	0back/STIM_007.jpg	100
558.763	0.459	459.1	0back	Block1	0back/STIM_007.jpg	100
561.488	0.473	472.8	0back	Block1	0back/STIM_007.jpg	99
563.995	0.536	536.0	0back	Block1	0back/STIM_008.jpg	100
566.889	0.54	540.3	0back	Block1	0back/STIM_008.jpg	99
570.28	0.402	401.6	0back	Block1	0back/STIM_008.jpg	99
