onset	duration	accuracy	trial_type	learning_stage	stimulus	response_port
471.042	2.053	incorrect	learning	LS1	h107_p42_k_up_right.jpg	97
517.741	1.189	correct	learning	LS1	h22_p21_k_down_left.jpg	98
564.439	1.493	incorrect	learning	LS1	h35_p43_i_down_left.jpg	98
611.138	1.445	correct	learning	LS1	h22_p48_i_down_left.jpg	97
657.836	0.997	correct	learning	LS1	h120_p12_k_up_right.jpg	98
704.702	1.219	correct	learning	LS1	h107_p25_i_up_left.jpg	97
751.4	1.875	incorrect	learning	LS1	h35_p50_k_down_right.jpg	97
798.099	1.666	incorrect	learning	LS1	h18_p49_i_down_right.jpg	98
844.964	1.281	correct	learning	LS1	h120_p37_i_up_right.jpg	97
891.496	1.282	incorrect	learning	LS1	h18_p7_k_down_right.jpg	97
983.392	2.5	to late	learning	LS2	h22_p21_k_down_left.jpg	97
1029.757	2.12	correct	learning	LS2	h35_p50_k_down_right.jpg	98
1076.623	1.079	correct	learning	LS2	h22_p33_i_down_right.jpg	97
1123.154	1.415	correct	learning	LS2	h120_p12_k_up_right.jpg	98
1170.02	1.254	correct	learning	LS2	h35_p31_i_down_right.jpg	97
1216.718	1.398	incorrect	learning	LS2	h107_p11_i_up_left.jpg	98
1263.25	1.285	correct	learning	LS2	h18_p7_k_down_right.jpg	98
1309.949	1.365	incorrect	learning	LS2	h107_p42_k_up_right.jpg	97
1356.647	1.524	correct	learning	LS2	h120_p21_i_up_right.jpg	97
1403.346	1.668	correct	learning	LS2	h18_p47_i_down_right.jpg	97
1495.075	1.738	correct	learning	LS3	h120_p12_k_up_right.jpg	98
1541.607	1.178	correct	learning	LS3	h18_p49_i_down_right.jpg	97
1588.472	1.034	correct	learning	LS3	h35_p50_k_down_right.jpg	98
1635.171	1.225	correct	learning	LS3	h120_p37_i_up_right.jpg	97
1681.703	1.033	incorrect	learning	LS3	h22_p48_i_down_left.jpg	98
1728.401	1.705	correct	learning	LS3	h107_p25_i_up_left.jpg	97
1774.933	1.049	correct	learning	LS3	h18_p7_k_down_right.jpg	98
1821.465	2.105	incorrect	learning	LS3	h22_p21_k_down_left.jpg	97
1867.997	1.802	correct	learning	LS3	h107_p42_k_up_right.jpg	98
1914.695	1.338	correct	learning	LS3	h35_p43_i_down_left.jpg	97
2006.425	1.008	correct	learning	LS4	h35_p50_k_down_right.jpg	98
2052.957	1.856	incorrect	learning	LS4	h120_p21_i_up_right.jpg	98
2099.488	1.056	correct	learning	LS4	h22_p21_k_down_left.jpg	98
2146.02	1.04	correct	learning	LS4	h120_p12_k_up_right.jpg	98
2192.552	1.505	correct	learning	LS4	h18_p47_i_down_right.jpg	97
2239.084	1.121	incorrect	learning	LS4	h107_p11_i_up_left.jpg	98
2285.782	1.521	correct	learning	LS4	h22_p33_i_down_right.jpg	97
2332.314	0.977	correct	learning	LS4	h18_p7_k_down_right.jpg	98
2378.846	1.601	correct	learning	LS4	h107_p42_k_up_right.jpg	98
2425.378	1.154	correct	learning	LS4	h35_p31_i_down_right.jpg	97
2697.897	1.071	correct	learning	LS1	h116_p28_k_up_right.jpg	98
2744.596	1.15	incorrect	learning	LS1	h83_p29_k_up_right.jpg	97
2791.461	1.453	correct	learning	LS1	h82_p37_i_up_right.jpg	97
2838.327	1.388	correct	learning	LS1	h48_p17_i_down_right.jpg	97
2885.192	1.323	correct	learning	LS1	h36_p25_i_down_right.jpg	97
2932.057	0.986	correct	learning	LS1	h116_p21_i_up_right.jpg	97
2978.589	0.842	correct	learning	LS1	h36_p12_k_down_left.jpg	98
3025.621	1.896	incorrect	learning	LS1	h83_p49_i_up_left.jpg	98
3072.153	1.592	incorrect	learning	LS1	h82_p21_k_up_right.jpg	97
3118.852	1.384	correct	learning	LS1	h48_p41_k_down_right.jpg	98
3210.581	1.294	correct	learning	LS2	h36_p12_k_down_left.jpg	98
3257.446	0.926	correct	learning	LS2	h116_p11_i_up_left.jpg	97
3304.145	1.325	correct	learning	LS2	h83_p34_i_up_right.jpg	97
3350.844	1.261	correct	learning	LS2	h82_p10_i_up_left.jpg	97
3397.709	0.892	correct	learning	LS2	h83_p29_k_up_right.jpg	98
3444.408	1.627	incorrect	learning	LS2	h36_p11_i_down_right.jpg	98
3490.939	1.563	incorrect	learning	LS2	h82_p21_k_up_right.jpg	97
3537.638	0.668	correct	learning	LS2	h116_p28_k_up_right.jpg	98
3584.503	1.194	correct	learning	LS2	h48_p13_i_down_left.jpg	97
3631.035	1.514	correct	learning	LS2	h48_p41_k_down_right.jpg	98
3722.764	1.041	correct	learning	LS3	h83_p49_i_up_left.jpg	97
3769.463	1.024	correct	learning	LS3	h82_p21_k_up_right.jpg	98
3815.995	1.105	correct	learning	LS3	h48_p17_i_down_right.jpg	97
3862.527	0.753	correct	learning	LS3	h116_p28_k_up_right.jpg	98
3909.225	0.177	incorrect	learning	LS3	h36_p25_i_down_right.jpg	98
3955.924	0.88	correct	learning	LS3	h116_p21_i_up_right.jpg	97
4002.622	0.96	correct	learning	LS3	h36_p12_k_down_left.jpg	98
4049.321	1.039	correct	learning	LS3	h83_p29_k_up_right.jpg	98
4096.02	0.991	correct	learning	LS3	h82_p37_i_up_right.jpg	97
4142.551	0.848	correct	learning	LS3	h48_p41_k_down_right.jpg	98
4234.281	0.838	correct	learning	LS4	h116_p28_k_up_right.jpg	98
4280.812	1.702	correct	learning	LS4	h36_p11_i_down_right.jpg	97
4327.344	1.046	correct	learning	LS4	h48_p13_i_down_left.jpg	97
4374.043	0.95	correct	learning	LS4	h116_p11_i_up_left.jpg	97
4420.741	0.918	correct	learning	LS4	h83_p34_i_up_right.jpg	97
4467.44	1.141	correct	learning	LS4	h82_p10_i_up_left.jpg	97
4513.972	2.021	correct	learning	LS4	h82_p21_k_up_right.jpg	98
4560.67	0.837	correct	learning	LS4	h48_p41_k_down_right.jpg	98
4607.202	1.109	correct	learning	LS4	h36_p12_k_down_left.jpg	98
4653.901	0.853	correct	learning	LS4	h83_p29_k_up_right.jpg	98
4926.42	1.954	correct	control	LS1	h28_p46_k_down_right.jpg	97
4972.452	1.908	correct	control	LS1	h107_p42_k_up_right.jpg	97
5018.483	2.102	correct	control	LS1	h94_p31_i_up_left.jpg	98
5064.515	1.113	correct	control	LS1	h116_p11_i_up_left.jpg	98
5110.546	0.844	correct	control	LS1	h94_p2_k_up_left.jpg	98
5156.578	1.166	correct	control	LS1	h107_p11_i_up_left.jpg	98
5202.609	0.849	correct	control	LS1	h116_p28_k_up_right.jpg	97
5248.474	0.916	correct	control	LS1	h22_p21_k_down_left.jpg	98
5294.505	0.87	correct	control	LS1	h22_p33_i_down_right.jpg	97
5340.537	1.816	correct	control	LS1	h28_p33_i_down_right.jpg	97
5431.599	1.377	incorrect	control	LS2	h107_p25_i_up_left.jpg	97
5477.63	1.555	correct	control	LS2	h116_p28_k_up_right.jpg	97
5523.662	1.398	correct	control	LS2	h22_p48_i_down_left.jpg	98
5569.527	0.889	correct	control	LS2	h94_p2_k_up_left.jpg	98
5615.558	0.763	correct	control	LS2	h28_p37_i_down_left.jpg	98
5661.589	0.894	correct	control	LS2	h116_p21_i_up_right.jpg	97
5707.621	0.816	correct	control	LS2	h94_p33_i_up_left.jpg	98
5753.486	1.059	correct	control	LS2	h22_p21_k_down_left.jpg	98
5799.517	1.557	correct	control	LS2	h28_p46_k_down_right.jpg	97
5845.382	1.48	correct	control	LS2	h107_p42_k_up_right.jpg	97
5936.611	1.457	correct	control	LS3	h107_p42_k_up_right.jpg	97
5982.475	0.772	correct	control	LS3	h22_p33_i_down_right.jpg	97
6028.507	1.302	correct	control	LS3	h107_p11_i_up_left.jpg	98
6074.538	0.713	correct	control	LS3	h116_p28_k_up_right.jpg	97
6120.403	1.052	correct	control	LS3	h116_p11_i_up_left.jpg	98
6166.434	1.022	correct	control	LS3	h28_p33_i_down_right.jpg	97
6212.466	1.52	correct	control	LS3	h28_p46_k_down_right.jpg	97
6258.331	1.363	correct	control	LS3	h22_p21_k_down_left.jpg	98
6304.195	0.727	correct	control	LS3	h94_p31_i_up_left.jpg	98
6350.227	1.049	correct	control	LS3	h94_p2_k_up_left.jpg	98
6441.456	1.025	correct	control	LS4	h94_p2_k_up_left.jpg	98
6487.32	0.868	correct	control	LS4	h22_p48_i_down_left.jpg	98
6533.185	0.935	correct	control	LS4	h116_p21_i_up_right.jpg	97
6579.05	1.066	correct	control	LS4	h94_p33_i_up_left.jpg	98
6624.915	0.845	correct	control	LS4	h107_p42_k_up_right.jpg	97
6670.946	0.624	correct	control	LS4	h107_p25_i_up_left.jpg	98
6716.811	0.707	correct	control	LS4	h116_p28_k_up_right.jpg	97
6762.842	0.613	correct	control	LS4	h22_p21_k_down_left.jpg	98
6808.874	0.904	correct	control	LS4	h28_p46_k_down_right.jpg	97
6854.905	0.794	correct	control	LS4	h28_p37_i_down_left.jpg	98
7126.591	1.77	correct	learning	LS1	h109_p35_i_up_right.jpg	97
7173.456	1.162	correct	learning	LS1	h11_p43_k_down_left.jpg	98
7220.155	1.768	incorrect	learning	LS1	h32_p31_k_down_right.jpg	97
7266.686	0.744	correct	learning	LS1	h109_p51_k_up_left.jpg	98
7313.385	1.368	correct	learning	LS1	h42_p5_k_down_left.jpg	98
7360.084	1.255	correct	learning	LS1	h32_p13_i_down_left.jpg	97
7406.782	0.983	correct	learning	LS1	h11_p47_i_down_right.jpg	97
7453.481	1.479	incorrect	learning	LS1	h114_p33_i_up_left.jpg	98
7500.179	1.11	correct	learning	LS1	h42_p34_i_down_left.jpg	97
7546.878	1.574	correct	learning	LS1	h114_p35_k_up_right.jpg	98
7638.774	1.276	correct	learning	LS2	h42_p10_i_down_right.jpg	97
7685.306	0.716	correct	learning	LS2	h109_p51_k_up_left.jpg	98
7732.171	0.955	correct	learning	LS2	h114_p16_i_up_left.jpg	97
7778.703	1.131	correct	learning	LS2	h11_p43_k_down_left.jpg	98
7825.235	0.988	correct	learning	LS2	h42_p5_k_down_left.jpg	98
7871.933	1.355	correct	learning	LS2	h32_p10_i_down_right.jpg	97
7918.632	0.923	correct	learning	LS2	h11_p2_i_down_right.jpg	97
7965.331	1.018	correct	learning	LS2	h109_p34_i_up_right.jpg	97
8011.862	1.115	correct	learning	LS2	h114_p35_k_up_right.jpg	98
8058.561	1.002	correct	learning	LS2	h32_p31_k_down_right.jpg	98
8150.624	0.895	correct	learning	LS3	h114_p35_k_up_right.jpg	98
8197.156	1.119	correct	learning	LS3	h42_p34_i_down_left.jpg	97
8243.854	1.039	correct	learning	LS3	h114_p33_i_up_left.jpg	97
8290.386	0.992	correct	learning	LS3	h11_p43_k_down_left.jpg	98
8336.918	0.768	correct	learning	LS3	h32_p31_k_down_right.jpg	98
8383.783	0.879	correct	learning	LS3	h42_p5_k_down_left.jpg	98
8430.649	0.814	correct	learning	LS3	h109_p51_k_up_left.jpg	98
8477.347	0.734	correct	learning	LS3	h11_p47_i_down_right.jpg	97
8523.879	1.214	correct	learning	LS3	h32_p13_i_down_left.jpg	97
8570.411	0.878	correct	learning	LS3	h109_p35_i_up_right.jpg	97
8662.14	0.916	correct	learning	LS4	h114_p16_i_up_left.jpg	97
8708.839	1.012	correct	learning	LS4	h109_p34_i_up_right.jpg	97
8755.371	1.156	correct	learning	LS4	h32_p31_k_down_right.jpg	98
8802.236	0.915	correct	learning	LS4	h114_p35_k_up_right.jpg	98
8849.101	0.882	correct	learning	LS4	h11_p2_i_down_right.jpg	97
8895.8	0.818	correct	learning	LS4	h42_p5_k_down_left.jpg	98
8942.498	1.042	correct	learning	LS4	h32_p10_i_down_right.jpg	97
8989.197	0.913	correct	learning	LS4	h109_p51_k_up_left.jpg	98
9035.729	0.849	correct	learning	LS4	h42_p10_i_down_right.jpg	97
9082.594	0.8	correct	learning	LS4	h11_p43_k_down_left.jpg	98
9355.114	1.613	correct	learning	LS1	h12_p12_i_down_left.jpg	97
9401.979	1.196	incorrect	learning	LS1	h98_p20_i_up_right.jpg	98
