onset	duration	accuracy	trial_type	learning_stage	stimulus
0.0	1.434	incorrect	study	Phase1	study/STIM_000.jpg
4.233	1.032	correct	study	Phase1	study/STIM_000.jpg
7.55	0.997	correct	study	Phase1	study/STIM_000.jpg
12.317	1.367	correct	study	Phase1	study/STIM_001.jpg
16.717	1.433	correct	study	Phase1	study/STIM_001.jpg
20.431	0.973	correct	study	Phase1	study/STIM_001.jpg
24.16	0.769	correct	study	Phase1	study/STIM_002.jpg
27.035	1.789	correct	study	Phase1	study/STIM_002.jpg
32.582	1.761	correct	study	Phase1	study/STIM_002.jpg
36.265	0.863	correct	study	Phase1	study/STIM_003.jpg
39.959	1.444	correct	study	Phase1	study/STIM_003.jpg
45.163	1.246	correct	study	Phase1	study/STIM_003.jpg
50.157	0.914	correct	study	Phase1	study/STIM_004.jpg
53.319	0.868	incorrect	study	Phase1	study/STIM_004.jpg
56.854	1.141	correct	study	Phase1	study/STIM_004.jpg
60.268	1.368	correct	study	Phase1	study/STIM_005.jpg
64.246	1.24	correct	study	Phase1	study/STIM_005.jpg
68.29	0.721	correct	study	Phase1	study/STIM_005.jpg
71.359	1.024	incorrect	study	Phase1	study/STIM_006.jpg
74.524	1.254	correct	study	Phase1	study/STIM_006.jpg
78.569	0.763	correct	study	Phase1	study/STIM_006.jpg
82.041	1.61	incorrect	study	Phase1	study/STIM_007.jpg
86.569	1.179	correct	study	Phase1	study/STIM_007.jpg
89.742	1.133	correct	study	Phase1	study/STIM_007.jpg
94.167	0.999	correct	study	Phase1	study/STIM_008.jpg
98.897	1.47	correct	study	Phase1	study/STIM_008.jpg
104.058	1.073	correct	study	Phase1	study/STIM_008.jpg
108.101	1.661	correct	study	Phase1	study/STIM_009.jpg
113.611	0.784	correct	study	Phase1	study/STIM_009.jpg
116.487	0.983	correct	study	Phase1	study/STIM_009.jpg
120.406	1.393	correct	study	Phase1	study/STIM_010.jpg
125.68	1.003	incorrect	study	Phase1	study/STIM_010.jpg
130.51	0.713	correct	study	Phase1	study/STIM_010.jpg
134.662	1.447	correct	study	Phase1	study/STIM_011.jpg
138.314	1.579	correct	study	Phase1	study/STIM_011.jpg
142.685	0.895	incorrect	study	Phase1	study/STIM_011.jpg
146.812	1.805	incorrect	study	Phase1	study/STIM_012.jpg
151.636	1.733	incorrect	study	Phase1	study/STIM_012.jpg
156.404	1.277	correct	study	Phase1	study/STIM_012.jpg
161.338	1.031	correct	study	Phase1	study/STIM_013.jpg
165.767	1.709	correct	study	Phase1	study/STIM_013.jpg
170.404	1.378	correct	study	Phase1	study/STIM_013.jpg
174.639	1.806	correct	study	Phase1	study/STIM_014.jpg
180.136	0.905	correct	study	Phase1	study/STIM_014.jpg
184.924	1.058	correct	study	Phase1	study/STIM_014.jpg
189.527	1.331	correct	study	Phase1	study/STIM_015.jpg
193.801	1.516	correct	study	Phase1	study/STIM_015.jpg
198.227	1.598	correct	study	Phase1	study/STIM_015.jpg
202.542	1.021	correct	study	Phase1	study/STIM_016.jpg
206.918	1.709	correct	study	Phase1	study/STIM_016.jpg
211.263	0.851	correct	study	Phase1	study/STIM_016.jpg
216.042	1.407	incorrect	study	Phase1	study/STIM_017.jpg
220.59	0.926	correct	study	Phase1	study/STIM_017.jpg
224.638	1.272	correct	study	Phase1	study/STIM_017.jpg
229.522	1.62	correct	study	Phase1	study/STIM_018.jpg
235.082	1.348	correct	study	Phase1	study/STIM_018.jpg
239.313	1.476	correct	study	Phase1	study/STIM_018.jpg
242.855	0.9	incorrect	study	Phase1	study/STIM_019.jpg
246.725	1.157	incorrect	study	Phase1	study/STIM_019.jpg
251.3	0.924	incorrect	study	Phase1	study/STIM_019.jpg
255.613	1.408	correct	study	Phase1	study/STIM_020.jpg
260.255	0.942	correct	study	Phase1	study/STIM_020.jpg
263.732	0.93	correct	study	Phase1	study/STIM_020.jpg
268.01	0.99	incorrect	study	Phase1	study/STIM_021.jpg
272.67	1.443	correct	study	Phase1	study/STIM_021.jpg
277.484	0.82	correct	study	Phase1	study/STIM_021.jpg
280.353	1.205	correct	study	Phase1	study/STIM_022.jpg
284.495	1.261	correct	study	Phase1	study/STIM_022.jpg
287.746	1.092	correct	study	Phase1	study/STIM_022.jpg
291.53	1.586	correct	study	Phase1	study/STIM_023.jpg
295.891	1.401	correct	study	Phase1	study/STIM_023.jpg
299.405	0.771	correct	study	Phase1	study/STIM_023.jpg
304.053	1.891	correct	study	Phase1	study/STIM_024.jpg
308.778	1.456	correct	study	Phase1	study/STIM_024.jpg
313.419	1.496	correct	study	Phase1	study/STIM_024.jpg
317.92	1.38	correct	study	Phase1	study/STIM_025.jpg
322.093	1.166	correct	study	Phase1	study/STIM_025.jpg
325.636	1.247	correct	study	Phase1	study/STIM_025.jpg
329.353	1.294	correct	study	Phase1	study/STIM_026.jpg
332.885	1.76	correct	study	Phase1	study/STIM_026.jpg
336.713	1.51	correct	study	Phase1	study/STIM_026.jpg
342.07	1.131	correct	study	Phase1	study/STIM_027.jpg
346.308	1.596	incorrect	study	Phase1	study/STIM_027.jpg
351.281	0.833	correct	study	Phase1	study/STIM_027.jpg
354.218	1.759	correct	study	Phase1	study/STIM_028.jpg
358.828	1.835	correct	study	Phase1	study/STIM_028.jpg
363.813	0.874	correct	study	Phase1	study/STIM_028.jpg
367.706	1.345	correct	study	Phase1	study/STIM_029.jpg
371.058	1.46	correct	study	Phase1	study/STIM_029.jpg
374.725	1.23	correct	study	Phase1	study/STIM_029.jpg
379.323	0.652	correct	test	Phase1	test/STIM_000.jpg
382.544	0.971	correct	test	Phase1	test/STIM_000.jpg
386.91	0.683	correct	test	Phase1	test/STIM_000.jpg
391.532	0.702	correct	test	Phase1	test/STIM_001.jpg
395.647	1.287	incorrect	test	Phase1	test/STIM_001.jpg
399.364	1.226	correct	test	Phase1	test/STIM_001.jpg
402.724	1.064	correct	test	Phase1	test/STIM_002.jpg
407.338	1.116	correct	test	Phase1	test/STIM_002.jpg
411.957	0.734	correct	test	Phase1	test/STIM_002.jpg
416.184	0.921	correct	test	Phase1	test/STIM_003.jpg
420.548	0.62	correct	test	Phase1	test/STIM_003.jpg
423.361	0.746	correct	test	Phase1	test/STIM_003.jpg
427.789	1.023	correct	test	Phase1	test/STIM_004.jpg
431.467	0.857	correct	test	Phase1	test/STIM_004.jpg
434.793	0.984	correct	test	Phase1	test/STIM_004.jpg
438.433	0.733	correct	test	Phase1	test/STIM_005.jpg
442.647	1.239	correct	test	Phase1	test/STIM_005.jpg
446.187	0.98	correct	test	Phase1	test/STIM_005.jpg
450.127	1.057	correct	test	Phase1	test/STIM_006.jpg
454.105	1.116	correct	test	Phase1	test/STIM_006.jpg
458.525	1.037	correct	test	Phase1	test/STIM_006.jpg
462.048	0.892	correct	test	Phase1	test/STIM_007.jpg
466.273	1.273	correct	test	Phase1	test/STIM_007.jpg
469.556	1.352	correct	test	Phase1	test/STIM_007.jpg
473.1	0.954	correct	test	Phase1	test/STIM_008.jpg
476.547	1.067	correct	test	Phase1	test/STIM_008.jpg
479.785	0.81	correct	test	Phase1	test/STIM_008.jpg
483.84	0.622	correct	test	Phase1	test/STIM_009.jpg
487.805	1.226	correct	test	Phase1	test/STIM_009.jpg
492.165	0.719	correct	test	Phase1	test/STIM_009.jpg
494.925	1.129	correct	test	Phase1	test/STIM_010.jpg
499.695	1.071	incorrect	test	Phase1	test/STIM_010.jpg
503.362	0.764	correct	test	Phase1	test/STIM_010.jpg
507.527	1.301	correct	test	Phase1	test/STIM_011.jpg
511.419	1.139	correct	test	Phase1	test/STIM_011.jpg
515.674	0.962	correct	test	Phase1	test/STIM_011.jpg
519.046	0.823	correct	test	Phase1	test/STIM_012.jpg
523.109	0.732	correct	test	Phase1	test/STIM_012.jpg
527.675	0.997	correct	test	Phase1	test/STIM_012.jpg
532.05	1.226	correct	test	Phase1	test/STIM_013.jpg
536.183	1.065	correct	test	Phase1	test/STIM_013.jpg
540.755	1.308	incorrect	test	Phase1	test/STIM_013.jpg
544.567	0.83	correct	test	Phase1	test/STIM_014.jpg
548.243	0.719	correct	test	Phase1	test/STIM_014.jpg
551.558	0.834	correct	test	Phase1	test/STIM_014.jpg
554.67	0.626	correct	test	Phase1	test/STIM_015.jpg
558.529	0.685	correct	test	Phase1	test/STIM_015.jpg
562.469	1.055	correct	test	Phase1	test/STIM_015.jpg
567.298	0.896	correct	test	Phase1	test/STIM_016.jpg
570.924	0.732	correct	test	Phase1	test/STIM_016.jpg
574.04	0.711	incorrect	test	Phase1	test/STIM_016.jpg
578.07	0.735	correct	test	Phase1	test/STIM_017.jpg
580.854	0.938	correct	test	Phase1	test/STIM_017.jpg
584.252	0.696	incorrect	test	Phase1	test/STIM_017.jpg
588.466	1.045	correct	test	Phase1	test/STIM_018.jpg
591.585	1.315	correct	test	Phase1	test/STIM_018.jpg
596.843	0.893	correct	test	Phase1	test/STIM_018.jpg
600.327	0.822	correct	test	Phase1	test/STIM_019.jpg
604.669	1.344	correct	test	Phase1	test/STIM_019.jpg
608.89	0.797	correct	test	Phase1	test/STIM_019.jpg
612.656	1.161	incorrect	test	Phase1	test/STIM_020.jpg
616.842	1.311	incorrect	test	Phase1	test/STIM_020.jpg
620.687	0.757	correct	test	Phase1	test/STIM_020.jpg
623.517	0.66	correct	test	Phase1	test/STIM_021.jpg
627.203	0.981	incorrect	test	Phase1	test/STIM_021.jpg
632.002	1.292	correct	test	Phase1	test/STIM_021.jpg
636.732	0.943	correct	test	Phase1	test/STIM_022.jpg
640.262	0.958	correct	test	Phase1	test/STIM_022.jpg
643.788	1.158	correct	test	Phase1	test/STIM_022.jpg
648.263	0.744	correct	test	Phase1	test/STIM_023.jpg
651.631	0.99	correct	test	Phase1	test/STIM_023.jpg
656.138	0.938	correct	test	Phase1	test/STIM_023.jpg
660.868	1.11	correct	test	Phase1	test/STIM_024.jpg
665.266	0.71	correct	test	Phase1	test/STIM_024.jpg
668.972	0.9	correct	test	Phase1	test/STIM_024.jpg
672.603	1.223	correct	test	Phase1	test/STIM_025.jpg
676.785	1.187	correct	test	Phase1	test/STIM_025.jpg
680.893	1.046	correct	test	Phase1	test/STIM_025.jpg
684.235	0.674	correct	test	Phase1	test/STIM_026.jpg
688.69	0.693	incorrect	test	Phase1	test/STIM_026.jpg
692.105	1.181	correct	test	Phase1	test/STIM_026.jpg
697.035	0.684	correct	test	Phase1	test/STIM_027.jpg
700.795	1.095	correct	test	Phase1	test/STIM_027.jpg
705.42	0.826	incorrect	test	Phase1	test/STIM_027.jpg
708.928	1.302	correct	test	Phase1	test/STIM_028.jpg
713.16	1.084	correct	test	Phase1	test/STIM_028.jpg
717.842	1.23	correct	test	Phase1	test/STIM_028.jpg
721.925	1.256	correct	test	Phase1	test/STIM_029.jpg
726.489	0.924	correct	test	Phase1	test/STIM_029.jpg
730.5	0.926	correct	test	Phase1	test/STIM_029.jpg
734.19	1.24	correct	study	Phase2	study/STIM_000.jpg
737.885	1.318	correct	study	Phase2	study/STIM_000.jpg
741.269	0.93	correct	study	Phase2	study/STIM_000.jpg
745.656	1.124	correct	study	Phase2	study/STIM_001.jpg
748.764	1.455	correct	study	Phase2	study/STIM_001.jpg
752.191	1.005	correct	study	Phase2	study/STIM_001.jpg
756.194	1.382	correct	study	Phase2	study/STIM_002.jpg
760.354	1.058	incorrect	study	Phase2	study/STIM_002.jpg
763.433	1.166	correct	study	Phase2	study/STIM_002.jpg
767.982	1.197	incorrect	study	Phase2	study/STIM_003.jpg
772.199	0.898	correct	study	Phase2	study/STIM_003.jpg
776.584	0.936	correct	study	Phase2	study/STIM_003.jpg
780.979	0.844	correct	study	Phase2	study/STIM_004.jpg
784.776	1.049	correct	study	Phase2	study/STIM_004.jpg
789.196	0.691	incorrect	study	Phase2	study/STIM_004.jpg
793.563	0.729	correct	study	Phase2	study/STIM_005.jpg
797.714	1.242	correct	study	Phase2	study/STIM_005.jpg
802.303	1.126	correct	study	Phase2	study/STIM_005.jpg
806.713	1.001	correct	study	Phase2	study/STIM_006.jpg
811.169	1.404	correct	study	Phase2	study/STIM_006.jpg
815.194	1.34	correct	study	Phase2	study/STIM_006.jpg
818.85	1.315	correct	study	Phase2	study/STIM_007.jpg
823.741	1.279	correct	study	Phase2	study/STIM_007.jpg
828.73	1.013	correct	study	Phase2	study/STIM_007.jpg
832.384	0.755	correct	study	Phase2	study/STIM_008.jpg
835.656	1.257	correct	study	Phase2	study/STIM_008.jpg
840.25	1.295	incorrect	study	Phase2	study/STIM_008.jpg
845.059	1.436	correct	study	Phase2	study/STIM_009.jpg
849.471	1.161	correct	study	Phase2	study/STIM_009.jpg
853.118	1.293	correct	study	Phase2	study/STIM_009.jpg
857.256	1.331	correct	study	Phase2	study/STIM_010.jpg
861.856	1.229	correct	study	Phase2	study/STIM_010.jpg
865.832	0.677	correct	study	Phase2	study/STIM_010.jpg
869.825	1.424	correct	study	Phase2	study/STIM_011.jpg
873.289	1.57	correct	study	Phase2	study/STIM_011.jpg
878.295	1.281	correct	study	Phase2	study/STIM_011.jpg
881.775	1.341	correct	study	Phase2	study/STIM_012.jpg
885.874	1.035	correct	study	Phase2	study/STIM_012.jpg
889.009	1.345	correct	study	Phase2	study/STIM_012.jpg
894.274	1.246	correct	study	Phase2	study/STIM_013.jpg
897.857	1.161	incorrect	study	Phase2	study/STIM_013.jpg
902.833	1.285	correct	study	Phase2	study/STIM_013.jpg
907.794	1.403	correct	study	Phase2	study/STIM_014.jpg
912.904	1.157	correct	study	Phase2	study/STIM_014.jpg
916.143	1.111	correct	study	Phase2	study/STIM_014.jpg
920.187	1.322	correct	study	Phase2	study/STIM_015.jpg
925.097	1.053	correct	study	Phase2	study/STIM_015.jpg
928.577	0.935	correct	study	Phase2	study/STIM_015.jpg
933.399	1.224	incorrect	study	Phase2	study/STIM_016.jpg
937.272	1.086	correct	study	Phase2	study/STIM_016.jpg
940.421	1.347	correct	study	Phase2	study/STIM_016.jpg
943.767	0.817	correct	study	Phase2	study/STIM_017.jpg
946.787	0.751	correct	study	Phase2	study/STIM_017.jpg
950.706	0.651	correct	study	Phase2	study/STIM_017.jpg
954.225	0.768	correct	study	Phase2	study/STIM_018.jpg
957.211	0.665	correct	study	Phase2	study/STIM_018.jpg
960.384	0.748	incorrect	study	Phase2	study/STIM_018.jpg
964.886	1.402	correct	study	Phase2	study/STIM_019.jpg
969.926	1.422	correct	study	Phase2	study/STIM_019.jpg
974.56	0.92	correct	study	Phase2	study/STIM_019.jpg
978.808	1.672	correct	study	Phase2	study/STIM_020.jpg
983.781	1.094	correct	study	Phase2	study/STIM_020.jpg
987.638	1.084	correct	study	Phase2	study/STIM_020.jpg
992.114	1.524	correct	study	Phase2	study/STIM_021.jpg
995.992	1.359	correct	study	Phase2	study/STIM_021.jpg
999.968	1.176	incorrect	study	Phase2	study/STIM_021.jpg
1003.219	1.035	correct	study	Phase2	study/STIM_022.jpg
1006.87	1.189	correct	study	Phase2	study/STIM_022.jpg
1011.481	1.364	correct	study	Phase2	study/STIM_022.jpg
1015.087	1.005	correct	study	Phase2	study/STIM_023.jpg
1019.466	0.527	correct	study	Phase2	study/STIM_023.jpg
1023.676	1.077	correct	study	Phase2	study/STIM_023.jpg
1028.403	1.284	correct	study	Phase2	study/STIM_024.jpg
1032.628	1.486	incorrect	study	Phase2	study/STIM_024.jpg
1036.46	0.861	correct	study	Phase2	study/STIM_024.jpg
1041.129	0.876	correct	study	Phase2	study/STIM_025.jpg
