onset	duration	response_time_ms	trial_type	learning_stage	stimulus	coherence	response_port
0.000	15.346	15346.0	learning	LS1	PICTURE_605.jpg	i	n/a
15.346	17.753	17753.0	learning	LS1	PICTURE_594.jpg	i	n/a
33.099	17.285	17285.0	learning	LS1	PICTURE_581.jpg	c	n/a
50.384	13.618	13618.0	learning	LS1	PICTURE_576.jpg	c	n/a
64.002	14.424	14424.0	learning	LS1	PICTURE_52.jpg	i	n/a
78.426	12.360	12360.0	learning	LS1	PICTURE_605.jpg	c	n/a
90.786	11.570	11570.0	learning	LS1	PICTURE_576.jpg	i	n/a
102.356	10.780	10780.0	learning	LS1	PICTURE_52.jpg	c	n/a
113.136	12.389	12389.0	learning	LS1	PICTURE_594.jpg	c	n/a
125.525	12.086	12086.0	learning	LS1	PICTURE_581.jpg	i	n/a
137.611	8.136	8136.0	learning	LS2	PICTURE_594.jpg	c	n/a
145.747	10.863	10863.0	learning	LS2	PICTURE_52.jpg	i	n/a
156.610	10.873	10873.0	learning	LS2	PICTURE_576.jpg	c	n/a
167.483	14.242	14242.0	learning	LS2	PICTURE_594.jpg	i	n/a
181.725	20.004	20004.0	learning	LS2	PICTURE_576.jpg	i	n/a
201.729	20.012	20012.0	learning	LS2	PICTURE_52.jpg	c	n/a
221.741	8.676	8676.0	learning	LS2	PICTURE_605.jpg	c	n/a
230.417	8.043	8043.0	learning	LS2	PICTURE_581.jpg	c	n/a
238.460	9.491	9491.0	learning	LS2	PICTURE_605.jpg	i	n/a
247.951	9.500	9500.0	learning	LS2	PICTURE_581.jpg	i	n/a
257.451	8.904	8904.0	learning	LS3	PICTURE_594.jpg	c	n/a
266.355	11.152	11152.0	learning	LS3	PICTURE_52.jpg	i	n/a
277.507	7.004	7004.0	learning	LS3	PICTURE_576.jpg	i	n/a
284.511	7.657	7657.0	learning	LS3	PICTURE_581.jpg	c	n/a
292.168	17.098	17098.0	learning	LS3	PICTURE_594.jpg	i	n/a
309.266	10.395	10395.0	learning	LS3	PICTURE_581.jpg	i	n/a
319.661	8.487	8487.0	learning	LS3	PICTURE_576.jpg	c	n/a
328.148	12.493	12493.0	learning	LS3	PICTURE_605.jpg	i	n/a
340.641	8.506	8506.0	learning	LS3	PICTURE_52.jpg	c	n/a
349.147	7.234	7234.0	learning	LS3	PICTURE_605.jpg	c	n/a
356.381	9.827	9827.0	learning	LS4	PICTURE_52.jpg	i	n/a
366.208	6.798	6798.0	learning	LS4	PICTURE_581.jpg	c	n/a
373.006	9.038	9038.0	learning	LS4	PICTURE_52.jpg	c	n/a
382.044	10.647	10647.0	learning	LS4	PICTURE_605.jpg	c	n/a
392.691	10.336	10336.0	learning	LS4	PICTURE_576.jpg	i	n/a
403.027	10.665	10665.0	learning	LS4	PICTURE_605.jpg	i	n/a
413.692	8.756	8756.0	learning	LS4	PICTURE_581.jpg	i	n/a
422.448	8.283	8283.0	learning	LS4	PICTURE_594.jpg	c	n/a
430.731	8.293	8293.0	learning	LS4	PICTURE_576.jpg	c	n/a
439.024	9.102	9102.0	learning	LS4	PICTURE_594.jpg	i	n/a
448.126	8.635	8635.0	control	LS1	PICTURE_430.jpg	c	n/a
456.761	12.642	12642.0	control	LS1	PICTURE_286.jpg	c	n/a
469.403	11.692	11692.0	control	LS1	PICTURE_292.jpg	i	n/a
481.095	9.780	9780.0	control	LS1	PICTURE_718.jpg	i	n/a
490.875	10.912	10912.0	control	LS1	PICTURE_2.jpg	c	n/a
501.787	9.799	9799.0	control	LS1	PICTURE_430.jpg	i	n/a
511.586	10.126	10126.0	control	LS1	PICTURE_286.jpg	i	n/a
521.712	7.742	7742.0	control	LS1	PICTURE_718.jpg	c	n/a
529.454	8.870	8870.0	control	LS1	PICTURE_2.jpg	i	n/a
538.324	10.158	10158.0	control	LS1	PICTURE_292.jpg	c	n/a
548.482	8.119	8119.0	control	LS2	PICTURE_292.jpg	i	n/a
556.601	7.967	7967.0	control	LS2	PICTURE_2.jpg	c	n/a
564.568	7.018	7018.0	control	LS2	PICTURE_430.jpg	c	n/a
571.586	7.662	7662.0	control	LS2	PICTURE_292.jpg	c	n/a
579.248	8.950	8950.0	control	LS2	PICTURE_286.jpg	i	n/a
588.198	6.721	6721.0	control	LS2	PICTURE_718.jpg	c	n/a
594.919	9.765	9765.0	control	LS2	PICTURE_286.jpg	c	n/a
604.684	8.811	8811.0	control	LS2	PICTURE_718.jpg	i	n/a
613.495	9.144	9144.0	control	LS2	PICTURE_2.jpg	i	n/a
622.639	8.992	8992.0	control	LS2	PICTURE_430.jpg	i	n/a
631.631	9.192	9192.0	control	LS3	PICTURE_645.jpg	i	n/a
640.823	8.403	8403.0	control	LS3	PICTURE_733.jpg	i	n/a
649.226	8.729	8729.0	control	LS3	PICTURE_645.jpg	c	n/a
657.955	7.301	7301.0	control	LS3	PICTURE_98.jpg	i	n/a
665.256	8.748	8748.0	control	LS3	PICTURE_731.jpg	c	n/a
674.004	9.875	9875.0	control	LS3	PICTURE_134.jpg	i	n/a
683.879	7.007	7007.0	control	LS3	PICTURE_733.jpg	c	n/a
690.886	9.573	9573.0	control	LS3	PICTURE_98.jpg	c	n/a
700.459	10.219	10219.0	control	LS3	PICTURE_134.jpg	c	n/a
710.678	9.271	9271.0	control	LS3	PICTURE_731.jpg	i	n/a
719.949	9.312	9312.0	control	LS4	PICTURE_733.jpg	i	n/a
729.261	7.086	7086.0	control	LS4	PICTURE_731.jpg	c	n/a
736.347	7.574	7574.0	control	LS4	PICTURE_733.jpg	c	n/a
743.921	8.223	8223.0	control	LS4	PICTURE_134.jpg	i	n/a
752.144	8.552	8552.0	control	LS4	PICTURE_645.jpg	i	n/a
760.696	9.202	9202.0	control	LS4	PICTURE_98.jpg	c	n/a
769.898	9.372	9372.0	control	LS4	PICTURE_645.jpg	c	n/a
779.270	6.985	6985.0	control	LS4	PICTURE_134.jpg	c	n/a
786.255	7.794	7794.0	control	LS4	PICTURE_731.jpg	i	n/a
794.049	9.719	9719.0	control	LS4	PICTURE_98.jpg	i	n/a
803.768	12.919	12919.0	learning	LS1	PICTURE_297.jpg	c	n/a
816.687	10.214	10214.0	learning	LS1	PICTURE_23.jpg	i	n/a
826.901	9.735	9735.0	learning	LS1	PICTURE_746.jpg	i	n/a
