onset	duration	accuracy	trial_type	learning_stage	stimulus
0.0	1.041	correct	study	Phase1	study/STIM_000.jpg
3.358	1.794	incorrect	study	Phase1	study/STIM_000.jpg
8.414	1.288	correct	study	Phase1	study/STIM_000.jpg
12.483	1.258	incorrect	study	Phase1	study/STIM_001.jpg
16.861	1.802	correct	study	Phase1	study/STIM_001.jpg
22.07	1.391	correct	study	Phase1	study/STIM_001.jpg
27.013	1.194	correct	study	Phase1	study/STIM_002.jpg
30.904	1.392	correct	study	Phase1	study/STIM_002.jpg
35.884	1.055	correct	study	Phase1	study/STIM_002.jpg
38.982	1.309	correct	study	Phase1	study/STIM_003.jpg
42.236	1.604	correct	study	Phase1	study/STIM_003.jpg
47.374	1.088	correct	study	Phase1	study/STIM_003.jpg
50.586	1.053	correct	study	Phase1	study/STIM_004.jpg
54.458	1.004	correct	study	Phase1	study/STIM_004.jpg
57.971	1.174	correct	study	Phase1	study/STIM_004.jpg
63.066	1.219	correct	study	Phase1	study/STIM_005.jpg
68.027	0.967	correct	study	Phase1	study/STIM_005.jpg
72.073	0.979	correct	study	Phase1	study/STIM_005.jpg
76.416	0.892	correct	study	Phase1	study/STIM_006.jpg
79.875	1.624	incorrect	study	Phase1	study/STIM_006.jpg
83.901	1.185	correct	study	Phase1	study/STIM_006.jpg
87.585	1.747	incorrect	study	Phase1	study/STIM_007.jpg
91.575	0.967	incorrect	study	Phase1	study/STIM_007.jpg
95.263	1.591	correct	study	Phase1	study/STIM_007.jpg
100.436	1.106	correct	study	Phase1	study/STIM_008.jpg
104.746	1.318	incorrect	study	Phase1	study/STIM_008.jpg
109.821	1.093	correct	study	Phase1	study/STIM_008.jpg
113.34	1.884	correct	study	Phase1	study/STIM_009.jpg
118.88	0.947	correct	study	Phase1	study/STIM_009.jpg
123.009	1.687	incorrect	study	Phase1	study/STIM_009.jpg
126.6	1.658	correct	study	Phase1	study/STIM_010.jpg
130.531	1.434	correct	study	Phase1	study/STIM_010.jpg
133.889	1.698	incorrect	study	Phase1	study/STIM_010.jpg
138.701	1.145	correct	study	Phase1	study/STIM_011.jpg
