onset	duration	accuracy_binary	trial_type	learning_stage	stimulus	coherence
0.000	13.327	1	learning	LS1	PICTURE_358.jpg	c
13.327	14.135	1	learning	LS1	PICTURE_165.jpg	c
27.462	16.546	0	learning	LS1	PICTURE_453.jpg	c
44.008	15.598	0	learning	LS1	PICTURE_202.jpg	i
59.606	10.971	0	learning	LS1	PICTURE_148.jpg	i
70.577	21.376	0	learning	LS1	PICTURE_165.jpg	i
91.953	n/a	n/a	learning	LS1	PICTURE_148.jpg	c
116.953	14.207	1	learning	LS1	PICTURE_358.jpg	i
131.160	10.542	1	learning	LS1	PICTURE_453.jpg	i
141.702	11.197	1	learning	LS1	PICTURE_202.jpg	c
152.899	14.121	0	learning	LS2	PICTURE_165.jpg	i
167.020	8.859	1	learning	LS2	PICTURE_358.jpg	c
175.879	8.072	1	learning	LS2	PICTURE_453.jpg	c
183.951	14.955	1	learning	LS2	PICTURE_148.jpg	c
198.906	15.443	1	learning	LS2	PICTURE_358.jpg	i
214.349	13.858	1	learning	LS2	PICTURE_202.jpg	c
228.207	12.115	1	learning	LS2	PICTURE_148.jpg	i
240.322	16.444	1	learning	LS2	PICTURE_202.jpg	i
256.766	11.657	1	learning	LS2	PICTURE_165.jpg	c
268.423	10.713	1	learning	LS2	PICTURE_453.jpg	i
279.136	13.795	1	learning	LS3	PICTURE_202.jpg	c
292.931	9.649	1	learning	LS3	PICTURE_148.jpg	i
302.580	7.424	1	learning	LS3	PICTURE_453.jpg	c
310.004	5.999	1	learning	LS3	PICTURE_358.jpg	c
316.003	7.770	1	learning	LS3	PICTURE_165.jpg	i
323.773	9.380	1	learning	LS3	PICTURE_148.jpg	c
333.153	10.667	1	learning	LS3	PICTURE_165.jpg	c
343.820	8.918	1	learning	LS3	PICTURE_202.jpg	i
352.738	9.250	1	learning	LS3	PICTURE_453.jpg	i
361.988	7.504	1	learning	LS3	PICTURE_358.jpg	i
369.492	7.871	1	learning	LS4	PICTURE_148.jpg	c
377.363	10.123	1	learning	LS4	PICTURE_165.jpg	i
387.486	11.414	0	learning	LS4	PICTURE_148.jpg	i
