onset	duration	accuracy	trial_type	learning_stage	stimulus	coherence	signal_detection_theory
0.000	13.327	correct	learning	LS1	PICTURE_358.jpg	c	hit
13.327	14.135	correct	learning	LS1	PICTURE_165.jpg	c	hit
27.462	16.546	incorrect	learning	LS1	PICTURE_453.jpg	c	miss
44.008	15.598	incorrect	learning	LS1	PICTURE_202.jpg	i	false alarm
59.606	10.971	incorrect	learning	LS1	PICTURE_148.jpg	i	false alarm
70.577	21.376	incorrect	learning	LS1	PICTURE_165.jpg	i	false alarm
91.953	n/a	n/a	learning	LS1	PICTURE_148.jpg	c	late
116.953	14.207	correct	learning	LS1	PICTURE_358.jpg	i	correct rejection
131.160	10.542	correct	learning	LS1	PICTURE_453.jpg	i	correct rejection
141.702	11.197	correct	learning	LS1	PICTURE_202.jpg	c	hit
152.899	14.121	incorrect	learning	LS2	PICTURE_165.jpg	i	false alarm
167.020	8.859	correct	learning	LS2	PICTURE_358.jpg	c	hit
175.879	8.072	correct	learning	LS2	PICTURE_453.jpg	c	hit
183.951	14.955	correct	learning	LS2	PICTURE_148.jpg	c	hit
198.906	15.443	correct	learning	LS2	PICTURE_358.jpg	i	correct rejection
214.349	13.858	correct	learning	LS2	PICTURE_202.jpg	c	hit
228.207	12.115	correct	learning	LS2	PICTURE_148.jpg	i	correct rejection
240.322	16.444	correct	learning	LS2	PICTURE_202.jpg	i	correct rejection
256.766	11.657	correct	learning	LS2	PICTURE_165.jpg	c	hit
268.423	10.713	correct	learning	LS2	PICTURE_453.jpg	i	correct rejection
279.136	13.795	correct	learning	LS3	PICTURE_202.jpg	c	hit
292.931	9.649	correct	learning	LS3	PICTURE_148.jpg	i	correct rejection
302.580	7.424	correct	learning	LS3	PICTURE_453.jpg	c	hit
310.004	5.999	correct	learning	LS3	PICTURE_358.jpg	c	hit
316.003	7.770	correct	learning	LS3	PICTURE_165.jpg	i	correct rejection
323.773	9.380	correct	learning	LS3	PICTURE_148.jpg	c	hit
333.153	10.667	correct	learning	LS3	PICTURE_165.jpg	c	hit
343.820	8.918	correct	learning	LS3	PICTURE_202.jpg	i	correct rejection
352.738	9.250	correct	learning	LS3	PICTURE_453.jpg	i	correct rejection
361.988	7.504	correct	learning	LS3	PICTURE_358.jpg	i	correct rejection
369.492	7.871	correct	learning	LS4	PICTURE_148.jpg	c	hit
377.363	10.123	correct	learning	LS4	PICTURE_165.jpg	i	correct rejection
387.486	11.414	incorrect	learning	LS4	PICTURE_148.jpg	i	false alarm
398.900	7.429	correct	learning	LS4	PICTURE_453.jpg	c	hit
406.329	10.800	correct	learning	LS4	PICTURE_202.jpg	c	hit
417.129	9.209	correct	learning	LS4	PICTURE_358.jpg	i	correct rejection
426.338	6.184	correct	learning	LS4	PICTURE_453.jpg	i	correct rejection
432.522	8.751	correct	learning	LS4	PICTURE_202.jpg	i	correct rejection
441.273	7.646	correct	learning	LS4	PICTURE_358.jpg	c	hit
448.919	10.528	correct	learning	LS4	PICTURE_165.jpg	c	hit
459.447	13.752	correct	control	LS1	PICTURE_338.jpg	i	correct rejection
473.199	8.972	correct	control	LS1	PICTURE_255.jpg	c	hit
482.171	7.227	correct	control	LS1	PICTURE_368.jpg	c	hit
489.398	6.760	correct	control	LS1	PICTURE_391.jpg	c	hit
496.158	6.130	correct	control	LS1	PICTURE_398.jpg	c	hit
502.288	8.218	correct	control	LS1	PICTURE_368.jpg	i	correct rejection
510.506	7.271	correct	control	LS1	PICTURE_398.jpg	i	correct rejection
517.777	8.559	correct	control	LS1	PICTURE_391.jpg	i	correct rejection
526.336	6.972	correct	control	LS1	PICTURE_255.jpg	i	correct rejection
533.308	7.141	correct	control	LS1	PICTURE_338.jpg	c	hit
540.449	8.459	correct	control	LS2	PICTURE_338.jpg	i	correct rejection
548.908	6.392	correct	control	LS2	PICTURE_391.jpg	c	hit
555.300	7.365	correct	control	LS2	PICTURE_398.jpg	i	correct rejection
562.665	6.255	correct	control	LS2	PICTURE_255.jpg	c	hit
568.920	5.946	correct	control	LS2	PICTURE_398.jpg	c	hit
574.866	6.116	correct	control	LS2	PICTURE_368.jpg	c	hit
580.982	6.768	correct	control	LS2	PICTURE_255.jpg	i	correct rejection
587.750	6.618	correct	control	LS2	PICTURE_368.jpg	i	correct rejection
594.368	7.589	correct	control	LS2	PICTURE_391.jpg	i	correct rejection
601.957	7.284	correct	control	LS2	PICTURE_338.jpg	c	hit
609.241	8.124	correct	control	LS3	PICTURE_19.jpg	c	hit
617.365	8.135	correct	control	LS3	PICTURE_185.jpg	c	hit
625.500	5.912	correct	control	LS3	PICTURE_551.jpg	c	hit
631.412	5.765	correct	control	LS3	PICTURE_708.jpg	c	hit
637.177	7.054	correct	control	LS3	PICTURE_551.jpg	i	correct rejection
644.231	6.905	correct	control	LS3	PICTURE_19.jpg	i	correct rejection
651.136	6.274	correct	control	LS3	PICTURE_185.jpg	i	correct rejection
657.410	7.085	correct	control	LS3	PICTURE_343.jpg	c	hit
664.495	6.775	correct	control	LS3	PICTURE_708.jpg	i	correct rejection
671.270	6.465	correct	control	LS3	PICTURE_343.jpg	i	correct rejection
677.735	11.624	correct	control	LS4	PICTURE_551.jpg	c	hit
689.359	6.358	correct	control	LS4	PICTURE_708.jpg	i	correct rejection
695.717	6.370	correct	control	LS4	PICTURE_19.jpg	i	correct rejection
702.087	6.698	incorrect	control	LS4	PICTURE_551.jpg	i	false alarm
708.785	8.149	correct	control	LS4	PICTURE_185.jpg	i	correct rejection
716.934	6.880	correct	control	LS4	PICTURE_343.jpg	c	hit
723.814	7.213	correct	control	LS4	PICTURE_19.jpg	c	hit
731.027	8.024	correct	control	LS4	PICTURE_708.jpg	c	hit
739.051	7.078	correct	control	LS4	PICTURE_185.jpg	c	hit
746.129	8.048	correct	control	LS4	PICTURE_343.jpg	i	correct rejection
754.177	11.264	incorrect	learning	LS1	PICTURE_26.jpg	c	miss
765.441	6.480	incorrect	learning	LS1	PICTURE_212.jpg	i	false alarm
771.921	13.206	correct	learning	LS1	PICTURE_659.jpg	c	hit
785.127	11.136	correct	learning	LS1	PICTURE_212.jpg	c	hit
796.263	11.786	correct	learning	LS1	PICTURE_38.jpg	c	hit
808.049	10.039	correct	learning	LS1	PICTURE_654.jpg	i	correct rejection
818.088	15.800	correct	learning	LS1	PICTURE_659.jpg	i	correct rejection
833.888	16.610	correct	learning	LS1	PICTURE_38.jpg	i	correct rejection
850.498	13.581	incorrect	learning	LS1	PICTURE_26.jpg	i	false alarm
864.079	13.910	correct	learning	LS1	PICTURE_654.jpg	c	hit
877.989	12.033	correct	learning	LS2	PICTURE_659.jpg	i	correct rejection
890.022	8.845	correct	learning	LS2	PICTURE_654.jpg	i	correct rejection
898.867	12.848	correct	learning	LS2	PICTURE_659.jpg	c	hit
911.715	11.261	correct	learning	LS2	PICTURE_26.jpg	c	hit
922.976	15.111	correct	learning	LS2	PICTURE_212.jpg	i	correct rejection
938.087	7.772	correct	learning	LS2	PICTURE_654.jpg	c	hit
945.859	8.423	correct	learning	LS2	PICTURE_26.jpg	i	correct rejection
954.282	10.353	correct	learning	LS2	PICTURE_38.jpg	c	hit
964.635	7.649	correct	learning	LS2	PICTURE_212.jpg	c	hit
972.284	8.459	correct	learning	LS2	PICTURE_38.jpg	i	correct rejection
980.743	6.745	correct	learning	LS3	PICTURE_38.jpg	c	hit
987.488	6.275	correct	learning	LS3	PICTURE_654.jpg	c	hit
