onset	duration	trial_type	condition	block	trial	difficulty_level	expression	correct_answer	user_answer	response_time_ms	is_correct	is_timeout
0.0	2.86	FLOW_B	B	1	1	1	3 + 108	111	111.0	2860.0	1	0
6.9	1.674	FLOW_B	B	1	2	1	100 + 8	108	108.0	1673.6	1	0
12.62	2.675	FLOW_B	B	1	3	1	2 + 106	108	108.0	2674.6	1	0
19.302	1.83	FLOW_B	B	1	4	1	100 + 7	107	107.0	1829.7	1	0
25.132	1.536	FLOW_B	B	1	5	1	101 + 8	109	109.0	1536.3	1	0
30.717	2.276	FLOW_B	B	1	6	1	9 + 103	112	112.0	2276.2	1	0
37.044	1.49	FLOW_B	B	1	7	1	100 + 2	102	102.0	1489.7	1	0
42.581	1.861	FLOW_B	B	1	8	1	7 + 101	108	108.0	1861.1	1	0
48.487	1.625	FLOW_B	B	1	9	1	108 + 2	110	110.0	1625.1	1	0
54.165	2.448	FLOW_B	B	1	10	1	105 + 7	112	112.0	2447.5	1	0
60.662	2.108	FLOW_B	B	1	11	1	107 + 5	112	112.0	2108.4	1	0
66.815	1.556	FLOW_B	B	1	12	1	6 + 106	112	112.0	1555.6	1	0
72.415	1.604	FLOW_B	B	1	13	1	106 + 4	110	110.0	1604.4	1	0
78.065	1.859	FLOW_B	B	1	14	1	3 + 103	106	106.0	1858.7	1	0
83.967	2.082	FLOW_B	B	1	15	1	101 + 1	102	102.0	2082.1	1	0
90.095	2.197	FLOW_B	B	1	16	1	3 + 109	112	112.0	2197.3	1	0
96.342	1.826	FLOW_B	B	1	17	1	108 + 4	112	112.0	1825.5	1	0
102.221	2.138	FLOW_B	B	1	18	1	1 + 104	105	105.0	2138.2	1	0
108.412	2.359	FLOW_B	B	1	19	1	108 + 6	114	114.0	2358.6	1	0
114.824	2.06	FLOW_B	B	1	20	1	109 + 6	115	115.0	2059.6	1	0
120.934	3.096	FLOW_B	B	1	21	1	108 + 3	111	111.0	3095.5	1	0
128.085	1.783	FLOW_B	B	1	22	1	104 + 8	112	112.0	1783.4	1	0
133.92	1.968	FLOW_B	B	1	23	1	9 + 106	115	105.0	1968.2	0	0
139.94	2.832	FLOW_B	B	1	24	1	101 + 6	107	107.0	2832.5	1	0
146.822	2.645	FLOW_B	B	1	25	1	107 + 6	113	113.0	2644.9	1	0
153.471	1.897	FLOW_B	B	1	26	1	100 + 1	101	101.0	1897.0	1	0
159.372	1.925	FLOW_B	B	1	27	1	107 + 1	108	108.0	1924.8	1	0
165.307	2.196	FLOW_B	B	1	28	1	108 + 1	109	109.0	2196.3	1	0
211.991	14.765	FLOW_O	O	2	1	9	25 + 52 + 106 + 74 + 63 + 7	327	327.0	14764.6	1	0
230.808	18.002	FLOW_O	O	2	2	9	18 + 81 + 105 + 53 + 36 + 2	295	n/a	18002.4	0	1
252.811	18.015	FLOW_O	O	2	3	9	101 + 55 + 37 + 57 + 4 + 84	338	n/a	18015.3	0	1
274.868	18.002	FLOW_O	O	2	4	9	7 + 64 + 99 + 30 + 38 + 100	338	n/a	18001.6	0	1
296.91	18.002	FLOW_O	O	2	5	9	105 + 66 + 2 + 71 + 81 + 81	406	n/a	18001.9	0	1
318.96	15.815	FLOW_O	O	2	6	9	25 + 102 + 60 + 1 + 85 + 95	368	366.0	15814.6	0	0
338.812	10.529	FLOW_O	O	2	7	9	4 + 55 + 103 + 11 + 15 + 10	198	198.0	10529.3	1	0
353.344	18.011	FLOW_O	O	2	8	9	62 + 54 + 108 + 78 + 2 + 76	380	n/a	18010.6	0	1
375.394	6.604	FLOW_O	O	2	9	9	106 + 49 + 9 + 54 + 85 + 49	352	n/a	6604.2	0	1
429.261	18.014	FLOW_F	F	3	1	6	81 + 40 + 106 + 83	310	n/a	18014.3	0	1
451.327	18.006	FLOW_F	F	3	2	6	86 + 108 + 88 + 75	357	n/a	18005.8	0	1
473.382	10.085	FLOW_F	F	3	3	5	100 + 20 + 4 + 91	215	215.0	10084.7	1	0
487.512	18.022	FLOW_F	F	3	4	5	9 + 96 + 101 + 65	271	n/a	18022.0	0	1
509.577	9.256	FLOW_F	F	3	5	5	1 + 100 + 27 + 17	145	145.0	9256.5	1	0
522.882	6.745	FLOW_F	F	3	6	5	45 + 1 + 100 + 35	181	181.0	6745.4	1	0
533.681	18.014	FLOW_F	F	3	7	6	33 + 14 + 55 + 108	210	n/a	18014.3	0	1
555.728	18.01	FLOW_F	F	3	8	6	74 + 101 + 90 + 36	301	n/a	18009.5	0	1
577.779	12.933	FLOW_F	F	3	9	5	102 + 43 + 2 + 58	205	205.0	12932.9	1	0
594.753	4.517	FLOW_F	F	3	10	5	7 + 51 + 105 + 90	253	n/a	4516.6	0	1
663.309	2.582	FLOW_B	B	4	1	1	2 + 106	108	108.0	2582.2	1	0
669.933	3.386	FLOW_B	B	4	2	1	9 + 108	117	117.0	3386.4	1	0
677.321	1.84	FLOW_B	B	4	3	1	103 + 5	108	108.0	1840.5	1	0
683.164	2.119	FLOW_B	B	4	4	1	6 + 100	106	106.0	2118.6	1	0
689.337	1.695	FLOW_B	B	4	5	1	2 + 100	102	102.0	1695.4	1	0
695.084	1.602	FLOW_B	B	4	6	1	1 + 100	101	101.0	1602.0	1	0
700.687	1.793	FLOW_B	B	4	7	1	109 + 2	111	111.0	1793.1	1	0
706.485	3.094	FLOW_B	B	4	8	1	109 + 6	115	115.0	3093.7	1	0
713.58	1.77	FLOW_B	B	4	9	1	8 + 100	108	108.0	1769.7	1	0
719.352	2.11	FLOW_B	B	4	10	1	3 + 107	110	110.0	2110.5	1	0
725.465	2.013	FLOW_B	B	4	11	1	109 + 2	111	111.0	2013.2	1	0
731.533	1.888	FLOW_B	B	4	12	1	8 + 102	110	110.0	1888.1	1	0
737.425	1.518	FLOW_B	B	4	13	1	2 + 106	108	108.0	1518.0	1	0
742.945	1.74	FLOW_B	B	4	14	1	3 + 107	110	110.0	1740.5	1	0
748.688	3.656	FLOW_B	B	4	15	1	7 + 106	113	113.0	3656.1	1	0
756.351	1.777	FLOW_B	B	4	16	1	100 + 4	104	104.0	1777.0	1	0
762.131	2.228	FLOW_B	B	4	17	1	1 + 105	106	106.0	2228.5	1	0
768.364	1.782	FLOW_B	B	4	18	1	102 + 2	104	104.0	1781.5	1	0
774.147	1.95	FLOW_B	B	4	19	1	1 + 101	102	102.0	1950.1	1	0
780.097	1.94	FLOW_B	B	4	20	1	9 + 103	112	112.0	1940.3	1	0
786.091	2.161	FLOW_B	B	4	21	1	2 + 102	104	104.0	2160.9	1	0
792.305	1.862	FLOW_B	B	4	22	1	107 + 1	108	108.0	1861.5	1	0
798.169	1.567	FLOW_B	B	4	23	1	108 + 1	109	109.0	1566.6	1	0
803.789	1.828	FLOW_B	B	4	24	1	4 + 104	108	108.0	1827.9	1	0
809.623	1.543	FLOW_B	B	4	25	1	5 + 105	110	110.0	1542.6	1	0
815.216	1.604	FLOW_B	B	4	26	1	109 + 2	111	111.0	1603.9	1	0
820.872	1.991	FLOW_B	B	4	27	1	100 + 7	107	107.0	1991.4	1	0
826.864	1.976	FLOW_B	B	4	28	1	6 + 105	111	111.0	1976.4	1	0
832.886	0.441	FLOW_B	B	4	29	1	103 + 4	107	n/a	440.8	0	1
908.923	18.014	FLOW_O	O	5	1	9	32 + 98 + 101 + 11 + 6 + 54	302	n/a	18013.7	0	1
930.985	18.003	FLOW_O	O	5	2	9	39 + 101 + 95 + 42 + 6 + 69	352	n/a	18002.9	0	1
953.028	18.023	FLOW_O	O	5	3	9	5 + 28 + 13 + 108 + 48 + 74	276	n/a	18022.7	0	1
975.098	18.012	FLOW_O	O	5	4	9	9 + 100 + 80 + 58 + 59 + 43	349	n/a	18011.9	0	1
997.163	18.012	FLOW_O	O	5	5	9	40 + 15 + 25 + 53 + 101 + 1	235	n/a	18011.7	0	1
1019.21	18.007	FLOW_O	O	5	6	9	57 + 4 + 39 + 102 + 99 + 64	365	n/a	18006.8	0	1
1041.245	18.022	FLOW_O	O	5	7	9	84 + 103 + 62 + 17 + 1 + 80	347	n/a	18022.1	0	1
1063.307	15.627	FLOW_O	O	5	8	9	13 + 81 + 8 + 68 + 101 + 98	369	n/a	15626.6	0	1
1141.382	2.852	FLOW_B	B	6	1	1	9 + 100	109	109.0	2852.5	1	0
1148.276	2.148	FLOW_B	B	6	2	1	100 + 4	104	104.0	2148.4	1	0
1154.464	2.004	FLOW_B	B	6	3	1	9 + 105	114	114.0	2003.7	1	0
1160.506	4.038	FLOW_B	B	6	4	1	5 + 108	113	113.0	4038.0	1	0
1168.586	2.054	FLOW_B	B	6	5	1	9 + 108	117	117.0	2054.3	1	0
1174.683	2.192	FLOW_B	B	6	6	1	101 + 8	109	109.0	2192.3	1	0
1180.917	2.649	FLOW_B	B	6	7	1	2 + 102	104	104.0	2649.3	1	0
1187.61	1.593	FLOW_B	B	6	8	1	7 + 103	110	110.0	1593.1	1	0
1193.244	1.734	FLOW_B	B	6	9	1	2 + 103	105	105.0	1734.0	1	0
1199.026	1.365	FLOW_B	B	6	10	1	109 + 2	111	111.0	1365.0	1	0
1204.435	1.803	FLOW_B	B	6	11	1	3 + 108	111	111.0	1802.6	1	0
1210.284	2.247	FLOW_B	B	6	12	1	6 + 109	115	115.0	2247.2	1	0
1216.54	2.103	FLOW_B	B	6	13	1	1 + 105	106	106.0	2102.8	1	0
1222.663	1.734	FLOW_B	B	6	14	1	1 + 107	108	108.0	1734.4	1	0
1228.4	1.817	FLOW_B	B	6	15	1	8 + 100	108	108.0	1817.4	1	0
1234.247	1.685	FLOW_B	B	6	16	1	107 + 2	109	109.0	1684.8	1	0
1239.972	3.685	FLOW_B	B	6	17	1	1 + 109	110	110.0	3685.1	1	0
1247.696	1.726	FLOW_B	B	6	18	1	104 + 5	109	109.0	1726.1	1	0
1253.463	1.77	FLOW_B	B	6	19	1	104 + 4	108	108.0	1769.6	1	0
1259.234	2.137	FLOW_B	B	6	20	1	3 + 101	104	104.0	2137.0	1	0
1265.414	2.394	FLOW_B	B	6	21	1	3 + 104	107	107.0	2393.9	1	0
1271.809	2.446	FLOW_B	B	6	22	1	8 + 106	114	114.0	2446.3	1	0
1278.297	2.009	FLOW_B	B	6	23	1	2 + 106	108	108.0	2009.4	1	0
1284.308	1.765	FLOW_B	B	6	24	1	103 + 4	107	107.0	1764.7	1	0
1290.122	1.812	FLOW_B	B	6	25	1	1 + 108	109	109.0	1812.5	1	0
1295.983	1.783	FLOW_B	B	6	26	1	5 + 109	114	114.0	1783.0	1	0
1301.817	2.031	FLOW_B	B	6	27	1	2 + 100	102	102.0	2031.3	1	0
1307.896	2.027	FLOW_B	B	6	28	1	109 + 8	117	117.0	2026.9	1	0
1389.27	18.002	FLOW_F	F	7	1	6	92 + 72 + 79 + 105	348	n/a	18001.5	0	1
1411.319	18.005	FLOW_F	F	7	2	6	104 + 17 + 58 + 37	216	n/a	18004.6	0	1
1433.332	18.01	FLOW_F	F	7	3	5	9 + 28 + 109 + 79	225	n/a	18010.0	0	1
1455.349	18.01	FLOW_F	F	7	4	5	104 + 83 + 40 + 2	229	n/a	18010.0	0	1
1477.389	13.748	FLOW_F	F	7	5	4	61 + 102 + 47	210	210.0	13748.5	1	0
1495.142	7.912	FLOW_F	F	7	6	4	103 + 83 + 19	205	205.0	7912.5	1	0
1507.106	8.868	FLOW_F	F	7	7	5	25 + 25 + 6 + 104	160	160.0	8867.5	1	0
1520.018	17.094	FLOW_F	F	7	8	5	89 + 2 + 108 + 47	246	246.0	17093.8	1	0
1541.113	9.489	FLOW_F	F	7	9	6	61 + 44 + 78 + 105	288	288.0	9489.2	1	0
1554.605	4.682	FLOW_F	F	7	10	6	102 + 96 + 65 + 46	309	n/a	4681.6	0	1
1601.589	18.004	FLOW_O	O	8	1	9	61 + 66 + 9 + 34 + 109 + 60	339	n/a	18003.9	0	1
1623.64	18.021	FLOW_O	O	8	2	9	14 + 44 + 64 + 8 + 59 + 101	290	n/a	18020.7	0	1
1645.714	18.019	FLOW_O	O	8	3	9	92 + 75 + 79 + 37 + 106 + 8	397	n/a	18019.3	0	1
1667.774	18.01	FLOW_O	O	8	4	9	4 + 46 + 98 + 101 + 88 + 25	362	n/a	18010.0	0	1
1689.835	18.007	FLOW_O	O	8	5	9	80 + 50 + 105 + 92 + 8 + 25	360	n/a	18007.2	0	1
1711.891	18.017	FLOW_O	O	8	6	9	105 + 65 + 70 + 9 + 55 + 56	360	n/a	18017.4	0	1
1733.961	18.01	FLOW_O	O	8	7	9	60 + 57 + 11 + 97 + 9 + 107	341	n/a	18009.8	0	1
1756.022	15.573	FLOW_O	O	8	8	9	74 + 88 + 109 + 52 + 97 + 9	429	n/a	15572.6	0	1
1852.37	18.022	FLOW_F	F	9	1	6	40 + 36 + 103 + 87	266	n/a	18022.1	0	1
1874.447	18.012	FLOW_F	F	9	2	6	105 + 82 + 42 + 54	283	n/a	18012.3	0	1
1896.46	8.755	FLOW_F	F	9	3	5	78 + 90 + 103 + 3	274	174.0	8755.0	0	0
1909.215	13.487	FLOW_F	F	9	4	5	3 + 68 + 27 + 105	203	203.0	13487.1	1	0
1926.752	18.008	FLOW_F	F	9	5	5	9 + 18 + 64 + 104	195	n/a	18007.6	0	1
1948.761	7.25	FLOW_F	F	9	6	5	89 + 1 + 23 + 101	214	214.0	7250.0	1	0
1960.059	10.088	FLOW_F	F	9	7	5	9 + 58 + 92 + 101	260	260.0	10087.7	1	0
1974.199	14.816	FLOW_F	F	9	8	6	83 + 58 + 102 + 37	280	280.0	14815.8	1	0
1993.071	18.015	FLOW_F	F	9	9	6	109 + 72 + 91 + 67	339	n/a	18015.1	0	1
2015.136	7.257	FLOW_F	F	9	10	6	100 + 46 + 17 + 19	182	n/a	7256.6	0	1
