onset	duration	trial_type	condition	block	trial	difficulty_level	expression	correct_answer	user_answer	response_time_ms	is_correct	is_timeout
0.0	3.994	FLOW_B	B	1	1	1	105 + 1	106	106.0	3994.5	1	0
8.012	2.853	FLOW_B	B	1	2	1	1 + 106	107	107.0	2853.4	1	0
14.898	2.645	FLOW_B	B	1	3	1	4 + 107	111	111.0	2644.6	1	0
21.596	3.145	FLOW_B	B	1	4	1	8 + 106	114	114.0	3144.8	1	0
28.746	5.377	FLOW_B	B	1	5	1	102 + 9	111	111.0	5376.6	1	0
38.142	2.933	FLOW_B	B	1	6	1	1 + 107	108	108.0	2932.6	1	0
45.115	2.274	FLOW_B	B	1	7	1	4 + 107	111	111.0	2273.8	1	0
51.394	3.132	FLOW_B	B	1	8	1	7 + 100	107	107.0	3131.5	1	0
58.58	2.821	FLOW_B	B	1	9	1	105 + 5	110	110.0	2821.3	1	0
65.404	7.838	FLOW_B	B	1	10	1	103 + 6	109	109.0	7837.7	1	0
77.289	2.7	FLOW_B	B	1	11	1	4 + 101	105	105.0	2699.6	1	0
84.035	4.684	FLOW_B	B	1	12	1	109 + 8	117	117.0	4683.5	1	0
92.767	5.789	FLOW_B	B	1	13	1	109 + 4	113	113.0	5789.2	1	0
102.602	6.716	FLOW_B	B	1	14	1	106 + 8	114	114.0	6716.4	1	0
113.365	4.681	FLOW_B	B	1	15	1	7 + 102	109	109.0	4681.4	1	0
122.052	2.543	FLOW_B	B	1	16	1	3 + 103	106	106.0	2542.9	1	0
128.639	5.2	FLOW_B	B	1	17	1	105 + 3	108	108.0	5200.4	1	0
137.886	11.899	FLOW_B	B	1	18	1	105 + 8	113	113.0	11898.7	1	0
153.837	4.581	FLOW_B	B	1	19	1	102 + 7	109	109.0	4580.6	1	0
162.423	4.212	FLOW_B	B	1	20	1	100 + 8	108	108.0	4212.4	1	0
208.49	18.009	FLOW_O	O	2	1	9	93 + 5 + 11 + 72 + 27 + 109	317	n/a	18009.4	0	1
230.535	18.005	FLOW_O	O	2	2	9	21 + 101 + 28 + 2 + 89 + 33	274	n/a	18005.0	0	1
252.563	18.007	FLOW_O	O	2	3	9	39 + 35 + 101 + 91 + 4 + 73	343	n/a	18007.0	0	1
274.622	18.016	FLOW_O	O	2	4	9	25 + 73 + 102 + 6 + 78 + 22	306	n/a	18016.2	0	1
296.651	18.015	FLOW_O	O	2	5	9	14 + 108 + 3 + 68 + 25 + 81	299	n/a	18014.6	0	1
318.703	18.021	FLOW_O	O	2	6	9	32 + 76 + 2 + 68 + 48 + 103	329	n/a	18021.1	0	1
340.779	18.013	FLOW_O	O	2	7	9	15 + 8 + 53 + 50 + 37 + 107	270	n/a	18012.6	0	1
362.795	15.715	FLOW_O	O	2	8	9	78 + 9 + 45 + 102 + 64 + 74	372	n/a	15715.2	0	1
418.301	18.016	FLOW_F	F	3	1	6	106 + 38 + 17 + 85	246	n/a	18016.5	0	1
440.365	18.006	FLOW_F	F	3	2	6	80 + 109 + 71 + 68	328	n/a	18005.5	0	1
462.42	18.006	FLOW_F	F	3	3	5	101 + 14 + 24 + 8	147	n/a	18005.5	0	1
484.441	13.273	FLOW_F	F	3	4	5	25 + 5 + 64 + 104	198	198.0	13272.9	1	0
501.732	10.4	FLOW_F	F	3	5	5	107 + 85 + 90 + 5	287	287.0	10400.3	1	0
516.188	18.012	FLOW_F	F	3	6	6	102 + 50 + 15 + 98	265	n/a	18011.5	0	1
538.209	18.019	FLOW_F	F	3	7	6	29 + 54 + 100 + 51	234	n/a	18019.3	0	1
560.281	15.23	FLOW_F	F	3	8	5	32 + 103 + 70 + 3	208	208.0	15230.5	1	0
579.557	8.749	FLOW_F	F	3	9	5	1 + 105 + 71 + 45	222	n/a	8749.0	0	1
632.375	4.325	FLOW_B	B	4	1	1	1 + 107	108	108.0	4325.2	1	0
640.702	2.256	FLOW_B	B	4	2	1	106 + 6	112	112.0	2256.4	1	0
646.961	2.249	FLOW_B	B	4	3	1	3 + 109	112	112.0	2249.3	1	0
653.215	3.765	FLOW_B	B	4	4	1	6 + 109	115	115.0	3765.2	1	0
660.982	6.414	FLOW_B	B	4	5	1	107 + 1	108	108.0	6414.2	1	0
671.404	2.69	FLOW_B	B	4	6	1	5 + 100	105	105.0	2689.8	1	0
678.121	5.287	FLOW_B	B	4	7	1	8 + 109	117	117.0	5286.7	1	0
687.414	7.068	FLOW_B	B	4	8	1	107 + 5	112	112.0	7068.0	1	0
698.489	3.469	FLOW_B	B	4	9	1	102 + 4	106	106.0	3469.1	1	0
706.015	1.915	FLOW_B	B	4	10	1	108 + 2	110	110.0	1915.4	1	0
711.964	1.962	FLOW_B	B	4	11	1	109 + 2	111	11.0	1962.0	0	0
717.94	5.702	FLOW_B	B	4	12	1	9 + 105	114	114.0	5702.5	1	0
727.688	5.92	FLOW_B	B	4	13	1	105 + 5	110	110.0	5919.8	1	0
737.658	2.309	FLOW_B	B	4	14	1	106 + 5	111	111.0	2309.4	1	0
744.02	4.174	FLOW_B	B	4	15	1	5 + 100	105	105.0	4173.9	1	0
752.231	3.369	FLOW_B	B	4	16	1	106 + 9	115	115.0	3368.9	1	0
759.63	3.972	FLOW_B	B	4	17	1	2 + 105	107	107.0	3972.3	1	0
767.623	4.215	FLOW_B	B	4	18	1	4 + 103	107	107.0	4215.1	1	0
775.867	3.825	FLOW_B	B	4	19	1	6 + 108	114	114.0	3824.7	1	0
783.734	3.83	FLOW_B	B	4	20	1	106 + 9	115	117.0	3829.7	0	0
791.611	3.046	FLOW_B	B	4	21	1	106 + 8	114	114.0	3046.3	1	0
798.68	3.701	FLOW_B	B	4	22	1	105 + 7	112	n/a	3701.0	0	1
836.252	18.021	FLOW_O	O	5	1	9	107 + 16 + 98 + 99 + 55 + 3	378	n/a	18021.0	0	1
858.322	18.015	FLOW_O	O	5	2	9	103 + 44 + 22 + 30 + 90 + 2	291	n/a	18014.8	0	1
880.38	18.012	FLOW_O	O	5	3	9	106 + 3 + 38 + 19 + 81 + 97	344	n/a	18011.8	0	1
902.431	18.01	FLOW_O	O	5	4	9	6 + 20 + 92 + 56 + 11 + 108	293	n/a	18010.4	0	1
924.497	18.014	FLOW_O	O	5	5	9	6 + 60 + 100 + 76 + 70 + 23	335	n/a	18014.4	0	1
946.566	18.022	FLOW_O	O	5	6	9	25 + 92 + 101 + 58 + 21 + 2	299	n/a	18022.2	0	1
968.595	18.003	FLOW_O	O	5	7	9	60 + 99 + 106 + 94 + 55 + 8	422	n/a	18002.7	0	1
990.601	15.656	FLOW_O	O	5	8	9	46 + 81 + 7 + 103 + 72 + 20	329	n/a	15656.0	0	1
1045.812	8.864	FLOW_B	B	6	1	1	9 + 100	109	109.0	8864.2	1	0
1058.71	10.33	FLOW_B	B	6	2	1	104 + 3	107	107.0	10330.1	1	0
1073.083	2.911	FLOW_B	B	6	3	1	100 + 7	107	107.0	2910.6	1	0
1080.043	2.373	FLOW_B	B	6	4	1	3 + 100	103	103.0	2372.7	1	0
1086.458	3.276	FLOW_B	B	6	5	1	1 + 102	103	103.0	3275.5	1	0
1093.769	2.655	FLOW_B	B	6	6	1	107 + 7	114	114.0	2654.6	1	0
1100.426	4.988	FLOW_B	B	6	7	1	107 + 8	115	115.0	4988.4	1	0
1109.421	4.448	FLOW_B	B	6	8	1	106 + 4	110	110.0	4448.5	1	0
1117.871	6.481	FLOW_B	B	6	9	1	101 + 7	108	108.0	6481.1	1	0
1128.386	4.304	FLOW_B	B	6	10	1	2 + 104	106	106.0	4304.5	1	0
1136.738	5.392	FLOW_B	B	6	11	1	107 + 6	113	113.0	5392.3	1	0
1146.176	6.946	FLOW_B	B	6	12	1	102 + 7	109	109.0	6945.7	1	0
1157.168	4.434	FLOW_B	B	6	13	1	101 + 3	104	104.0	4434.4	1	0
1165.646	6.932	FLOW_B	B	6	14	1	8 + 105	113	113.0	6932.0	1	0
1176.623	8.944	FLOW_B	B	6	15	1	107 + 9	116	116.0	8944.3	1	0
1189.605	10.889	FLOW_B	B	6	16	1	107 + 9	116	116.0	10888.8	1	0
1204.536	5.299	FLOW_B	B	6	17	1	1 + 100	101	101.0	5299.2	1	0
1213.876	1.942	FLOW_B	B	6	18	1	1 + 104	105	n/a	1942.1	0	1
1256.057	13.752	FLOW_F	F	7	1	6	12 + 54 + 98 + 100	264	264.0	13752.4	1	0
1273.813	18.001	FLOW_F	F	7	2	6	86 + 105 + 84 + 52	327	n/a	18000.8	0	1
1295.821	18.008	FLOW_F	F	7	3	6	94 + 84 + 106 + 93	377	n/a	18008.3	0	1
1317.835	13.722	FLOW_F	F	7	4	5	108 + 60 + 9 + 22	199	199.0	13722.3	1	0
1335.576	14.013	FLOW_F	F	7	5	5	36 + 102 + 3 + 35	176	176.0	14013.0	1	0
1353.616	16.705	FLOW_F	F	7	6	6	96 + 21 + 49 + 104	270	270.0	16704.6	1	0
1374.355	18.013	FLOW_F	F	7	7	6	18 + 71 + 104 + 27	220	n/a	18013.0	0	1
1396.409	18.002	FLOW_F	F	7	8	6	107 + 86 + 76 + 59	328	n/a	18002.5	0	1
1418.455	7.61	FLOW_F	F	7	9	5	7 + 103 + 15 + 85	210	n/a	7610.0	0	1
1456.57	18.004	FLOW_O	O	8	1	9	45 + 73 + 6 + 24 + 107 + 19	274	n/a	18003.7	0	1
1478.616	18.021	FLOW_O	O	8	2	9	18 + 100 + 45 + 96 + 5 + 60	324	n/a	18021.3	0	1
1500.661	18.013	FLOW_O	O	8	3	9	24 + 107 + 37 + 53 + 9 + 26	256	n/a	18013.1	0	1
1522.678	18.022	FLOW_O	O	8	4	9	47 + 21 + 108 + 26 + 6 + 28	236	n/a	18022.1	0	1
1544.707	18.006	FLOW_O	O	8	5	9	50 + 107 + 7 + 84 + 25 + 70	343	n/a	18005.7	0	1
1566.72	18.02	FLOW_O	O	8	6	9	56 + 4 + 100 + 87 + 33 + 40	320	n/a	18019.7	0	1
1588.743	18.007	FLOW_O	O	8	7	9	37 + 3 + 23 + 32 + 105 + 60	260	n/a	18006.7	0	1
1610.781	15.791	FLOW_O	O	8	8	9	93 + 106 + 58 + 39 + 72 + 5	373	n/a	15790.8	0	1
1668.362	18.016	FLOW_F	F	9	1	6	20 + 71 + 100 + 94	285	n/a	18016.1	0	1
1690.382	17.366	FLOW_F	F	9	2	6	47 + 71 + 105 + 97	320	320.0	17365.9	1	0
1711.797	17.721	FLOW_F	F	9	3	6	50 + 102 + 71 + 13	236	236.0	17720.7	1	0
1733.565	17.657	FLOW_F	F	9	4	7	106 + 74 + 60 + 96 + 2	338	248.0	17656.9	0	0
1755.223	18.02	FLOW_F	F	9	5	7	42 + 105 + 25 + 85 + 3	260	n/a	18019.5	0	1
1777.292	18.009	FLOW_F	F	9	6	6	95 + 33 + 105 + 95	328	n/a	18008.8	0	1
1799.349	18.013	FLOW_F	F	9	7	6	19 + 109 + 79 + 79	286	n/a	18013.3	0	1
1821.375	16.992	FLOW_F	F	9	8	5	107 + 59 + 29 + 8	203	n/a	16991.5	0	1
