onset	duration	accuracy_binary	trial_type	learning_stage	stimulus
0.0	3.007	1	generate	Run1	generate/STIM_000.jpg
5.252	2.648	1	generate	Run1	generate/STIM_000.jpg
10.413	1.555	1	generate	Run1	generate/STIM_000.jpg
14.585	1.798	1	generate	Run1	generate/STIM_000.jpg
19.471	1.89	0	generate	Run1	generate/STIM_000.jpg
23.652	2.472	0	generate	Run1	generate/STIM_001.jpg
29.609	2.959	1	generate	Run1	generate/STIM_001.jpg
35.441	2.408	1	generate	Run1	generate/STIM_001.jpg
41.149	2.345	1	generate	Run1	generate/STIM_001.jpg
47.394	1.864	0	generate	Run1	generate/STIM_001.jpg
51.488	2.835	1	generate	Run1	generate/STIM_002.jpg
56.505	2.572	1	generate	Run1	generate/STIM_002.jpg
61.723	1.618	1	generate	Run1	generate/STIM_002.jpg
66.426	1.758	1	generate	Run1	generate/STIM_002.jpg
71.472	1.106	1	generate	Run1	generate/STIM_002.jpg
75.244	1.497	0	generate	Run1	generate/STIM_003.jpg
80.078	2.222	1	generate	Run1	generate/STIM_003.jpg
85.982	2.348	1	generate	Run1	generate/STIM_003.jpg
90.382	2.705	0	generate	Run1	generate/STIM_003.jpg
95.841	1.852	1	generate	Run1	generate/STIM_003.jpg
100.716	1.803	1	generate	Run1	generate/STIM_004.jpg
106.105	2.154	0	generate	Run1	generate/STIM_004.jpg
110.726	1.236	1	generate	Run1	generate/STIM_004.jpg
115.919	1.617	1	generate	Run1	generate/STIM_004.jpg
120.241	2.151	1	generate	Run1	generate/STIM_004.jpg
126.237	1.846	1	generate	Run1	generate/STIM_005.jpg
130.957	2.027	0	generate	Run1	generate/STIM_005.jpg
135.475	1.816	1	generate	Run1	generate/STIM_005.jpg
141.085	2.698	1	generate	Run1	generate/STIM_005.jpg
146.111	1.636	0	generate	Run1	generate/STIM_005.jpg
151.043	3.042	0	generate	Run1	generate/STIM_006.jpg
156.891	1.41	1	generate	Run1	generate/STIM_006.jpg
161.716	2.683	1	generate	Run1	generate/STIM_006.jpg
167.108	2.359	1	generate	Run1	generate/STIM_006.jpg
172.691	2.536	0	generate	Run1	generate/STIM_006.jpg
179.21	2.906	0	generate	Run1	generate/STIM_007.jpg
184.76	2.008	1	generate	Run1	generate/STIM_007.jpg
188.811	1.764	1	generate	Run1	generate/STIM_007.jpg
192.928	2.525	1	generate	Run1	generate/STIM_007.jpg
199.21	1.064	1	generate	Run1	generate/STIM_007.jpg
203.684	2.809	1	generate	Run1	generate/STIM_008.jpg
209.996	3.02	0	generate	Run1	generate/STIM_008.jpg
216.954	2.135	1	generate	Run1	generate/STIM_008.jpg
222.222	2.343	1	generate	Run1	generate/STIM_008.jpg
227.287	1.27	0	generate	Run1	generate/STIM_008.jpg
230.832	3.126	1	generate	Run1	generate/STIM_009.jpg
236.376	2.899	1	generate	Run1	generate/STIM_009.jpg
243.012	2.146	1	generate	Run1	generate/STIM_009.jpg
248.446	1.306	0	generate	Run1	generate/STIM_009.jpg
252.333	1.65	1	generate	Run1	generate/STIM_009.jpg
256.484	2.576	1	generate	Run1	generate/STIM_010.jpg
262.216	2.764	0	generate	Run1	generate/STIM_010.jpg
267.494	2.102	1	generate	Run1	generate/STIM_010.jpg
273.048	2.047	1	generate	Run1	generate/STIM_010.jpg
278.843	2.41	1	generate	Run1	generate/STIM_010.jpg
284.181	2.27	0	generate	Run1	generate/STIM_011.jpg
290.312	2.826	1	generate	Run1	generate/STIM_011.jpg
296.255	1.958	0	generate	Run1	generate/STIM_011.jpg
300.401	1.678	0	generate	Run1	generate/STIM_011.jpg
305.697	1.316	1	generate	Run1	generate/STIM_011.jpg
310.482	1.335	1	generate	Run1	generate/STIM_012.jpg
314.33	2.048	1	generate	Run1	generate/STIM_012.jpg
320.324	1.896	1	generate	Run1	generate/STIM_012.jpg
324.843	1.622	1	generate	Run1	generate/STIM_012.jpg
330.059	2.519	1	generate	Run1	generate/STIM_012.jpg
335.961	1.41	0	generate	Run1	generate/STIM_013.jpg
339.419	2.16	1	generate	Run1	generate/STIM_013.jpg
344.512	1.739	1	generate	Run1	generate/STIM_013.jpg
350.223	1.235	1	generate	Run1	generate/STIM_013.jpg
355.353	1.978	1	generate	Run1	generate/STIM_013.jpg
359.666	1.906	1	generate	Run1	generate/STIM_014.jpg
365.045	2.669	1	generate	Run1	generate/STIM_014.jpg
370.869	2.208	1	generate	Run1	generate/STIM_014.jpg
376.938	2.413	1	generate	Run1	generate/STIM_014.jpg
383.046	1.578	1	generate	Run1	generate/STIM_014.jpg
388.049	2.699	1	generate	Run1	generate/STIM_015.jpg
394.181	2.642	1	generate	Run1	generate/STIM_015.jpg
399.023	2.331	1	generate	Run1	generate/STIM_015.jpg
404.345	1.296	1	generate	Run1	generate/STIM_015.jpg
407.769	1.641	1	generate	Run1	generate/STIM_015.jpg
412.869	2.784	1	generate	Run1	generate/STIM_016.jpg
419.456	1.429	1	generate	Run1	generate/STIM_016.jpg
424.144	1.926	1	generate	Run1	generate/STIM_016.jpg
429.748	2.358	0	generate	Run1	generate/STIM_016.jpg
434.645	2.073	1	generate	Run1	generate/STIM_016.jpg
438.932	1.891	0	generate	Run1	generate/STIM_017.jpg
444.664	1.26	1	generate	Run1	generate/STIM_017.jpg
449.223	2.094	1	generate	Run1	generate/STIM_017.jpg
455.0	2.139	1	generate	Run1	generate/STIM_017.jpg
461.105	1.93	1	generate	Run1	generate/STIM_017.jpg
465.806	2.784	1	generate	Run1	generate/STIM_018.jpg
470.742	1.381	1	generate	Run1	generate/STIM_018.jpg
474.289	1.948	1	generate	Run1	generate/STIM_018.jpg
478.317	1.624	1	generate	Run1	generate/STIM_018.jpg
482.392	1.425	1	generate	Run1	generate/STIM_018.jpg
486.798	1.894	0	generate	Run1	generate/STIM_019.jpg
491.769	2.06	1	generate	Run1	generate/STIM_019.jpg
496.442	2.477	1	generate	Run1	generate/STIM_019.jpg
502.747	1.623	1	generate	Run1	generate/STIM_019.jpg
506.628	2.285	1	generate	Run1	generate/STIM_019.jpg
512.713	2.803	1	generate	Run1	generate/STIM_020.jpg
518.765	2.366	1	generate	Run1	generate/STIM_020.jpg
523.172	1.539	1	generate	Run1	generate/STIM_020.jpg
528.534	1.68	0	generate	Run1	generate/STIM_020.jpg
533.042	1.724	1	generate	Run1	generate/STIM_020.jpg
538.349	1.486	0	generate	Run1	generate/STIM_021.jpg
