trial_index	trial_type	block_number	mean_acceleration
55	go	4	28710.239047
56	go	4	43907.053823
57	go	4	68276.625988
58	go	4	54529.548741
59	go	4	32195.406733
60	nogo	4	20039.310259
61	go	4	29088.829720
62	nogo	4	46033.634083
63	go	4	31430.022942
64	go	4	n/a
65	go	4	29267.711919
66	nogo	4	17778.427011
67	go	4	67773.144434
68	go	4	n/a
69	go	4	45106.334023
70	nogo	4	21309.783485
71	go	4	39105.480207
72	go	4	32279.483543
73	go	4	45829.734917
74	nogo	4	37088.457280
75	go	4	34985.978588
76	go	4	38005.964703
77	go	4	25636.205549
78	go	4	52879.860320
79	nogo	4	34726.923236
80	go	4	28640.479321
81	nogo	4	29617.210563
82	go	4	24091.446067
83	go	4	40951.538966
84	go	4	n/a
85	nogo	4	32686.603699
86	go	4	n/a
87	go	4	28906.704533
88	go	4	31067.131458
89	go	4	26651.671785
90	go	4	22671.265648
91	go	4	29592.081120
92	go	4	51821.507843
93	nogo	4	26550.206300
94	go	4	33241.685242
95	go	4	49074.773459
96	go	4	45170.132822
97	go	4	53187.765197
98	go	4	30028.161250
99	go	4	27383.207506
100	go	4	41039.311407
101	nogo	4	16461.029490
102	go	4	39916.285127
103	go	4	n/a
104	nogo	4	34223.440017
105	go	4	34333.089373
106	go	4	38314.304748
107	nogo	4	35676.879721
108	go	4	41407.435845
109	go	4	20250.043154
110	go	4	28095.651202
111	go	4	26909.744153
112	go	4	43326.821918
113	go	4	49842.760800
114	go	4	49592.563297
115	go	5	n/a
116	go	5	59322.776712
117	go	5	54265.405256
118	go	5	41702.485958
119	nogo	5	31270.496486
120	go	5	36513.937852
121	go	5	37085.105993
122	go	5	27518.814736
123	nogo	5	39763.343511
124	go	5	46951.969438
125	go	5	26293.804077
126	go	5	33141.496825
127	go	5	n/a
128	go	5	74262.797359
129	nogo	5	19019.130237
130	go	5	32907.025706
131	go	5	52857.138162
132	go	5	49615.569319
133	go	5	44850.291116
134	go	5	40540.088589
135	nogo	5	23025.195717
136	go	5	38785.277655
137	go	5	45265.939454
138	go	5	29208.167521
139	go	5	40337.013567
140	go	5	74931.004289
141	go	5	26125.098519
142	go	5	35160.652751
143	go	5	43853.383647
144	nogo	5	35398.637664
145	go	5	32101.329100
146	go	5	35847.294473
147	nogo	5	26829.860467
148	go	5	36171.051959
149	go	5	29099.693032
150	go	5	n/a
151	nogo	5	28388.364560
152	go	5	32928.394493
