trial_index	trial_type	block_number	path_length
55	go	4	579.206927
56	go	4	551.970516
57	go	4	574.751148
58	go	4	521.190098
59	go	4	796.025728
60	nogo	4	603.054266
61	go	4	549.433014
62	nogo	4	617.147458
63	go	4	530.418068
64	go	4	n/a
65	go	4	589.018839
66	nogo	4	657.912841
67	go	4	469.816338
68	go	4	n/a
69	go	4	593.162832
70	nogo	4	504.583078
71	go	4	531.559668
72	go	4	536.339780
73	go	4	612.482648
74	nogo	4	500.271271
75	go	4	468.040414
76	go	4	630.221645
77	go	4	629.873757
78	go	4	616.547433
79	nogo	4	660.025158
80	go	4	561.272252
81	nogo	4	613.313898
82	go	4	600.034214
83	go	4	570.164876
84	go	4	n/a
85	nogo	4	559.324429
86	go	4	n/a
87	go	4	584.403020
88	go	4	654.418906
89	go	4	554.848925
90	go	4	629.086547
91	go	4	554.593397
92	go	4	561.469573
93	nogo	4	663.088364
94	go	4	579.407702
95	go	4	557.368483
96	go	4	579.441898
97	go	4	636.853752
98	go	4	532.527873
99	go	4	607.514466
100	go	4	608.253527
101	nogo	4	446.002473
102	go	4	572.898093
103	go	4	n/a
104	nogo	4	550.304340
105	go	4	611.378314
106	go	4	540.854056
107	nogo	4	590.858154
108	go	4	564.841540
109	go	4	609.842423
110	go	4	596.680499
111	go	4	566.052677
112	go	4	535.145459
113	go	4	547.697123
114	go	4	577.699561
115	go	5	n/a
116	go	5	637.171226
117	go	5	628.797965
118	go	5	578.015415
119	nogo	5	671.917055
120	go	5	570.408347
121	go	5	582.619025
122	go	5	563.090823
123	nogo	5	596.646921
124	go	5	556.222292
125	go	5	630.768643
126	go	5	608.649035
127	go	5	n/a
128	go	5	779.572903
129	nogo	5	555.724848
130	go	5	583.735038
131	go	5	586.347111
132	go	5	714.020684
133	go	5	582.668217
134	go	5	559.691419
135	nogo	5	475.331983
136	go	5	584.978504
137	go	5	611.400937
138	go	5	675.460600
139	go	5	639.747919
140	go	5	558.396550
141	go	5	560.065517
142	go	5	585.922485
143	go	5	621.231011
144	nogo	5	494.999735
145	go	5	591.818945
146	go	5	584.120902
147	nogo	5	511.903787
148	go	5	605.279357
149	go	5	610.070807
150	go	5	n/a
151	nogo	5	478.447387
152	go	5	562.212209
153	go	5	638.952972
154	go	5	n/a
155	nogo	5	601.022451
156	go	5	524.467031
157	go	5	n/a
158	go	5	599.864135
159	go	5	607.942737
160	go	5	609.793253
161	nogo	5	415.556368
162	go	5	508.381167
163	go	5	604.731628
164	go	5	555.403017
165	go	5	540.447496
166	go	5	615.735410
167	nogo	5	600.994250
168	go	5	514.697933
169	go	5	562.628179
170	nogo	5	530.611373
171	go	5	579.223115
172	go	5	n/a
173	nogo	5	498.001579
