trial_index	trial_type	block_number	mean_acceleration
55	go	4	32166.567792
56	go	4	39479.140294
57	go	4	27666.664119
58	nogo	4	24908.334025
59	go	4	48194.733968
60	go	4	31033.675265
61	go	4	52799.970143
62	go	4	29722.517702
63	go	4	72699.466868
64	nogo	4	45310.580903
65	go	4	56596.956648
66	go	4	39647.604460
67	go	4	57502.023653
68	go	4	44242.443967
69	go	4	70348.723249
70	go	4	56420.049131
71	go	4	96538.536345
72	go	4	27634.886989
73	go	4	38144.087309
74	go	4	44457.176941
75	nogo	4	36840.085896
76	go	4	44859.783681
77	go	4	20792.088608
78	nogo	4	51742.308322
79	go	4	34469.189527
80	go	4	56636.144428
81	go	4	52151.182784
82	go	4	80544.148779
83	go	4	54332.103381
84	go	4	50533.501864
85	go	4	60271.187767
86	go	4	60333.374785
87	nogo	4	55074.105183
88	go	4	n/a
89	nogo	4	40423.400655
90	go	4	66639.216046
91	go	4	n/a
92	go	4	57619.028216
93	go	4	66465.210158
94	go	4	56800.252674
95	go	4	45680.536447
96	go	4	53840.793693
97	nogo	4	36471.331560
98	go	4	n/a
99	nogo	4	54202.679680
100	go	4	35067.388211
101	nogo	4	38927.797635
102	go	4	43097.271414
103	go	4	69353.519015
104	nogo	4	53973.480503
105	go	4	33310.286772
106	nogo	4	37050.288044
107	go	4	55801.762849
108	go	4	44479.970535
109	go	4	52195.438642
110	go	4	53558.278168
111	nogo	4	36906.875777
112	go	4	34065.675218
113	go	4	55134.170516
114	go	4	29271.738499
115	go	5	65095.356331
116	go	5	28582.490517
117	go	5	38022.645116
118	go	5	16776.740018
119	nogo	5	51049.456824
120	go	5	41845.910125
121	nogo	5	n/a
122	go	5	59318.732409
123	go	5	31468.714978
124	go	5	53418.557856
125	go	5	48286.044901
126	go	5	48705.566705
127	go	5	34327.108313
128	go	5	52495.647474
129	go	5	40641.255349
130	nogo	5	30531.931780
131	go	5	79637.855501
132	go	5	80246.317986
133	go	5	36568.481286
134	go	5	53223.386906
135	nogo	5	n/a
136	go	5	48025.475138
137	go	5	48473.402098
138	nogo	5	n/a
139	go	5	29637.609035
140	go	5	28195.773997
141	nogo	5	40495.643575
142	go	5	54121.311328
143	go	5	53715.993710
144	nogo	5	40389.366615
145	go	5	45171.598745
146	go	5	n/a
147	go	5	51162.960706
148	go	5	67046.850297
149	nogo	5	37072.883599
150	go	5	102474.954740
151	go	5	67785.058310
