trial_index	trial_type	block_number	response_time_ms
55	go	4	443.786
56	go	4	477.987
57	go	4	527.811
58	nogo	4	494.489
59	go	4	492.951
60	go	4	460.586
61	go	4	545.095
62	go	4	626.468
63	go	4	409.304
64	nogo	4	276.190
65	go	4	345.157
66	go	4	495.999
67	go	4	396.476
68	go	4	493.213
69	go	4	344.412
70	go	4	359.711
71	go	4	410.634
72	go	4	577.501
73	go	4	560.196
74	go	4	476.585
75	nogo	4	461.807
76	go	4	459.579
77	go	4	544.063
78	nogo	4	244.419
79	go	4	409.554
80	go	4	461.174
81	go	4	494.211
82	go	4	478.147
83	go	4	344.359
84	go	4	346.688
85	go	4	296.061
86	go	4	375.929
87	nogo	4	360.261
88	go	4	n/a
89	nogo	4	360.939
90	go	4	394.299
91	go	4	n/a
92	go	4	344.854
93	go	4	344.640
94	go	4	412.843
95	go	4	360.129
96	go	4	395.059
97	nogo	4	576.863
98	go	4	n/a
99	nogo	4	344.746
100	go	4	543.667
101	nogo	4	244.803
102	go	4	609.308
103	go	4	478.641
104	nogo	4	360.302
105	go	4	492.714
106	nogo	4	344.456
107	go	4	426.627
108	go	4	491.761
109	go	4	460.484
110	go	4	510.403
111	nogo	4	341.780
112	go	4	593.016
113	go	4	677.795
114	go	4	679.403
115	go	5	395.612
116	go	5	612.512
117	go	5	662.629
118	go	5	713.003
119	nogo	5	259.238
120	go	5	494.413
121	nogo	5	n/a
122	go	5	495.478
123	go	5	530.663
124	go	5	394.324
125	go	5	529.666
126	go	5	362.293
127	go	5	662.412
128	go	5	478.271
129	go	5	495.487
130	nogo	5	445.629
131	go	5	379.440
132	go	5	328.387
133	go	5	545.596
134	go	5	412.406
135	nogo	5	n/a
136	go	5	461.675
137	go	5	428.855
138	nogo	5	n/a
139	go	5	528.890
140	go	5	462.426
141	nogo	5	328.910
142	go	5	462.064
143	go	5	528.411
144	nogo	5	461.821
145	go	5	428.929
146	go	5	n/a
147	go	5	412.071
148	go	5	461.457
149	nogo	5	361.736
150	go	5	445.377
151	go	5	445.288
152	go	5	479.032
153	go	5	478.450
154	nogo	5	428.714
155	go	5	n/a
156	nogo	5	511.313
157	go	5	412.874
158	go	5	462.175
159	go	5	496.555
160	go	5	597.043
161	nogo	5	542.978
162	go	5	495.615
163	go	5	444.122
164	go	5	443.771
165	go	5	510.765
166	go	5	444.228
167	go	5	481.035
168	go	5	444.242
169	go	5	508.877
170	go	5	362.817
171	go	5	414.434
172	go	5	397.211
173	nogo	5	n/a
174	go	5	479.840
193	go	7	444.838
194	go	7	392.609
195	nogo	7	143.055
196	go	7	378.254
197	go	7	458.550
198	go	7	361.973
199	go	7	479.768
200	go	7	n/a
201	go	7	393.797
202	go	7	360.523
203	go	7	510.892
204	go	7	427.496
205	nogo	7	376.261
206	go	7	444.039
207	nogo	7	360.297
208	go	7	479.017
209	go	7	443.838
210	go	7	494.142
211	go	7	460.926
212	go	7	626.011
213	go	7	795.999
214	nogo	7	479.609
215	go	7	479.191
216	go	7	526.926
217	nogo	7	508.947
218	go	7	561.003
219	go	7	743.991
220	nogo	7	345.839
221	go	7	478.212
222	go	7	443.607
223	go	7	542.981
224	go	7	544.224
225	go	7	545.491
226	go	7	526.326
227	go	7	492.988
228	go	7	512.779
229	go	7	444.210
230	nogo	7	326.871
231	go	7	426.326
232	go	7	426.309
233	go	7	446.509
234	go	7	495.338
235	nogo	7	530.322
236	go	7	378.502
237	go	7	427.357
238	go	7	362.764
239	go	7	376.567
240	go	7	360.769
241	nogo	7	474.729
242	go	7	494.626
243	go	7	692.192
244	nogo	7	394.710
245	go	7	443.464
246	go	7	530.292
247	go	7	n/a
248	go	7	412.454
249	nogo	7	261.578
250	go	7	461.818
251	go	7	627.934
252	nogo	7	562.256
253	go	8	427.922
254	nogo	8	594.387
255	go	8	460.749
256	nogo	8	443.705
257	go	8	559.890
258	go	8	494.100
259	go	8	476.107
260	go	8	511.354
261	go	8	579.802
262	go	8	429.964
263	go	8	609.687
264	go	8	409.383
265	go	8	530.118
266	go	8	546.464
267	go	8	513.379
268	go	8	694.727
